Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-22.4086
-89,0,-22.4086
-88,0,-22.4086
-87,0,-22.4086
-86,0,-22.4086
-85,0,-22.4086
-84,0,-22.4086
-83,0,-22.4086
-82,0,-22.4086
-81,0,-22.4086
-80,0,-22.4086
-79,0,-22.4086
-78,0,-22.4086
-77,0,-22.4086
-76,0,-22.4086
-75,0,-22.4086
-74,0,-22.4086
-73,0,-22.4086
-72,0,-22.4086
-71,0,-22.4086
-70,0,-22.4086
-69,0,-22.4086
-68,0,-22.4086
-67,0,-22.4086
-66,0,-22.4086
-65,0,-22.4086
-64,0,-22.4086
-63,0,-22.4086
-62,0,-22.4086
-61,0,-22.4086
-60,0,-22.4086
-59,0,-22.4086
-58,0,-22.4086
-57,0,-22.4086
-56,0,-22.4086
-55,0,-22.4086
-54,0,-22.4086
-53,0,-22.4086
-52,0,-22.4086
-51,0,-22.4086
-50,0,-22.4086
-49,0,-22.4086
-48,0,-22.4086
-47,0,-22.4086
-46,0,-22.4086
-45,0,-22.4086
-44,0,-22.4086
-43,0,-22.4086
-42,0,-22.4086
-41,0,-22.4086
-40,0,-22.4086
-39,0,-22.4086
-38,0,-22.4086
-37,0,-22.4086
-36,0,-22.4086
-35,0,-22.4086
-34,0,-22.4086
-33,0,-22.4086
-32,0,-22.4086
-31,0,-22.4086
-30,0,-22.4086
-29,0,-22.4086
-28,0,-22.4086
-27,0,-22.4086
-26,0,-22.4086
-25,0,-22.4086
-24,0,-22.4086
-23,0,-22.4086
-22,0,-22.4086
-21,0,-22.4086
-20,0,-22.4086
-19,0,-22.4086
-18,0,-22.4086
-17,0,-22.4086
-16,0,-22.4086
-15,0,-22.4086
-14,0,-22.4086
-13,0,-22.4086
-12,0,-22.4086
-11,0,-22.4086
-10,0,-22.4086
-9,0,-22.4086
-8,0,-22.4086
-7,0,-22.4086
-6,0,-22.4086
-5,0,-22.4086
-4,0,-22.4086
-3,0,-22.4086
-2,0,-22.4086
-1,0,-22.4086
0,0,-22.3995
1,0,-22.3995
2,0,-22.3995
3,0,-22.3995
4,0,-22.3995
5,0,-22.3995
6,0,-22.3995
7,0,-22.3995
8,0,-22.3995
9,0,-22.3995
10,0,-22.3995
11,0,-22.3995
12,0,-22.3995
13,0,-22.3995
14,0,-22.3995
15,0,-22.3995
16,0,-22.3995
17,0,-22.3995
18,0,-22.3995
19,0,-22.3995
20,0,-22.3995
21,0,-22.3995
22,0,-22.3995
23,0,-22.3995
24,0,-22.3995
25,0,-22.3995
26,0,-22.3995
27,0,-22.3995
28,0,-22.3995
29,0,-22.3995
30,0,-22.3995
31,0,-22.3995
32,0,-22.3995
33,0,-22.3995
34,0,-22.3995
35,0,-22.3995
36,0,-22.3995
37,0,-22.3995
38,0,-22.3995
39,0,-22.3995
40,0,-22.3995
41,0,-22.3995
42,0,-22.3995
43,0,-22.3995
44,0,-22.3995
45,0,-22.3995
46,0,-22.3995
47,0,-22.3995
48,0,-22.3995
49,0,-22.3995
50,0,-22.3995
51,0,-22.3995
52,0,-22.3995
53,0,-22.3995
54,0,-22.3995
55,0,-22.3995
56,0,-22.3995
57,0,-22.3995
58,0,-22.3995
59,0,-22.3995
60,0,-22.3995
61,0,-22.3995
62,0,-22.3995
63,0,-22.3995
64,0,-22.3995
65,0,-22.3995
66,0,-22.3995
67,0,-22.3995
68,0,-22.3995
69,0,-22.3995
70,0,-22.3995
71,0,-22.3995
72,0,-22.3995
73,0,-22.3995
74,0,-22.3995
75,0,-22.3995
76,0,-22.3995
77,0,-22.3995
78,0,-22.3995
79,0,-22.3995
80,0,-22.3995
81,0,-22.3995
82,0,-22.3995
83,0,-22.3995
84,0,-22.3995
85,0,-22.3995
86,0,-22.3995
87,0,-22.3995
88,0,-22.3995
89,0,-22.3995
90,0,-22.3995
-90,1,-25.436
-89,1,-25.4366
-88,1,-25.4429
-87,1,-25.4552
-86,1,-25.4733
-85,1,-25.4974
-84,1,-25.5275
-83,1,-25.5637
-82,1,-25.606
-81,1,-25.6545
-80,1,-25.7094
-79,1,-25.7708
-78,1,-25.8387
-77,1,-25.9134
-76,1,-25.995
-75,1,-26.0837
-74,1,-26.1797
-73,1,-26.2833
-72,1,-26.3946
-71,1,-26.514
-70,1,-26.6419
-69,1,-26.7784
-68,1,-26.924
-67,1,-27.0791
-66,1,-27.2442
-65,1,-27.4197
-64,1,-27.6062
-63,1,-27.8043
-62,1,-28.0147
-61,1,-28.2381
-60,1,-28.4753
-59,1,-28.7273
-58,1,-28.9951
-57,1,-29.2798
-56,1,-29.5828
-55,1,-29.9055
-54,1,-30.2496
-53,1,-30.617
-52,1,-31.0099
-51,1,-31.4307
-50,1,-31.8823
-49,1,-32.368
-48,1,-32.8915
-47,1,-33.4572
-46,1,-34.07
-45,1,-34.7353
-44,1,-35.4593
-43,1,-36.2481
-42,1,-37.1067
-41,1,-38.037
-40,1,-39.0327
-39,1,-40.0691
-38,1,-41.085
-37,1,-41.9597
-36,1,-42.5093
-35,1,-42.5571
-34,1,-42.0654
-33,1,-41.1702
-32,1,-40.0665
-31,1,-38.9027
-30,1,-37.7609
-29,1,-36.6776
-28,1,-35.665
-27,1,-34.7235
-26,1,-33.8491
-25,1,-33.0358
-24,1,-32.2776
-23,1,-31.5685
-22,1,-30.9036
-21,1,-30.2782
-20,1,-29.6883
-19,1,-29.1305
-18,1,-28.6017
-17,1,-28.0994
-16,1,-27.6212
-15,1,-27.1651
-14,1,-26.7295
-13,1,-26.3126
-12,1,-25.9132
-11,1,-25.53
-10,1,-25.162
-9,1,-24.808
-8,1,-24.4674
-7,1,-24.1392
-6,1,-23.8227
-5,1,-23.5173
-4,1,-23.2225
-3,1,-22.9376
-2,1,-22.6621
-1,1,-22.3957
0,1,-22.1293
1,1,-21.8399
2,1,-21.6011
3,1,-21.3697
4,1,-21.1455
5,1,-20.928
6,1,-20.7171
7,1,-20.5126
8,1,-20.3141
9,1,-20.1216
10,1,-19.9348
11,1,-19.7534
12,1,-19.5774
13,1,-19.4065
14,1,-19.2407
15,1,-19.0797
16,1,-18.9234
17,1,-18.7717
18,1,-18.6245
19,1,-18.4816
20,1,-18.3428
21,1,-18.2082
22,1,-18.0776
23,1,-17.9509
24,1,-17.8279
25,1,-17.7087
26,1,-17.5931
27,1,-17.4809
28,1,-17.3723
29,1,-17.2669
30,1,-17.1649
31,1,-17.066
32,1,-16.9703
33,1,-16.8776
34,1,-16.7879
35,1,-16.7012
36,1,-16.6173
37,1,-16.5361
38,1,-16.4577
39,1,-16.382
40,1,-16.3089
41,1,-16.2383
42,1,-16.1702
43,1,-16.1046
44,1,-16.0414
45,1,-15.9805
46,1,-15.9219
47,1,-15.8655
48,1,-15.8114
49,1,-15.7593
50,1,-15.7094
51,1,-15.6615
52,1,-15.6157
53,1,-15.5718
54,1,-15.5299
55,1,-15.4898
56,1,-15.4516
57,1,-15.4152
58,1,-15.3805
59,1,-15.3476
60,1,-15.3164
61,1,-15.2869
62,1,-15.259
