Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-23.0137
-89,0,-23.0137
-88,0,-23.0137
-87,0,-23.0137
-86,0,-23.0137
-85,0,-23.0137
-84,0,-23.0137
-83,0,-23.0137
-82,0,-23.0137
-81,0,-23.0137
-80,0,-23.0137
-79,0,-23.0137
-78,0,-23.0137
-77,0,-23.0137
-76,0,-23.0137
-75,0,-23.0137
-74,0,-23.0137
-73,0,-23.0137
-72,0,-23.0137
-71,0,-23.0137
-70,0,-23.0137
-69,0,-23.0137
-68,0,-23.0137
-67,0,-23.0137
-66,0,-23.0137
-65,0,-23.0137
-64,0,-23.0137
-63,0,-23.0137
-62,0,-23.0137
-61,0,-23.0137
-60,0,-23.0137
-59,0,-23.0137
-58,0,-23.0137
-57,0,-23.0137
-56,0,-23.0137
-55,0,-23.0137
-54,0,-23.0137
-53,0,-23.0137
-52,0,-23.0137
-51,0,-23.0137
-50,0,-23.0137
-49,0,-23.0137
-48,0,-23.0137
-47,0,-23.0137
-46,0,-23.0137
-45,0,-23.0137
-44,0,-23.0137
-43,0,-23.0137
-42,0,-23.0137
-41,0,-23.0137
-40,0,-23.0137
-39,0,-23.0137
-38,0,-23.0137
-37,0,-23.0137
-36,0,-23.0137
-35,0,-23.0137
-34,0,-23.0137
-33,0,-23.0137
-32,0,-23.0137
-31,0,-23.0137
-30,0,-23.0137
-29,0,-23.0137
-28,0,-23.0137
-27,0,-23.0137
-26,0,-23.0137
-25,0,-23.0137
-24,0,-23.0137
-23,0,-23.0137
-22,0,-23.0137
-21,0,-23.0137
-20,0,-23.0137
-19,0,-23.0137
-18,0,-23.0137
-17,0,-23.0137
-16,0,-23.0137
-15,0,-23.0137
-14,0,-23.0137
-13,0,-23.0137
-12,0,-23.0137
-11,0,-23.0137
-10,0,-23.0137
-9,0,-23.0137
-8,0,-23.0137
-7,0,-23.0137
-6,0,-23.0137
-5,0,-23.0137
-4,0,-23.0137
-3,0,-23.0137
-2,0,-23.0137
-1,0,-23.0137
0,0,-23.0137
1,0,-23.0137
2,0,-23.0137
3,0,-23.0137
4,0,-23.0137
5,0,-23.0137
6,0,-23.0137
7,0,-23.0137
8,0,-23.0137
9,0,-23.0137
10,0,-23.0137
11,0,-23.0137
12,0,-23.0137
13,0,-23.0137
14,0,-23.0137
15,0,-23.0137
16,0,-23.0137
17,0,-23.0137
18,0,-23.0137
19,0,-23.0137
20,0,-23.0137
21,0,-23.0137
22,0,-23.0137
23,0,-23.0137
24,0,-23.0137
25,0,-23.0137
26,0,-23.0137
27,0,-23.0137
28,0,-23.0137
29,0,-23.0137
30,0,-23.0137
31,0,-23.0137
32,0,-23.0137
33,0,-23.0137
34,0,-23.0137
35,0,-23.0137
36,0,-23.0137
37,0,-23.0137
38,0,-23.0137
39,0,-23.0137
40,0,-23.0137
41,0,-23.0137
42,0,-23.0137
43,0,-23.0137
44,0,-23.0137
45,0,-23.0137
46,0,-23.0137
47,0,-23.0137
48,0,-23.0137
49,0,-23.0137
50,0,-23.0137
51,0,-23.0137
52,0,-23.0137
53,0,-23.0137
54,0,-23.0137
55,0,-23.0137
56,0,-23.0137
57,0,-23.0137
58,0,-23.0137
59,0,-23.0137
60,0,-23.0137
61,0,-23.0137
62,0,-23.0137
63,0,-23.0137
64,0,-23.0137
65,0,-23.0137
66,0,-23.0137
67,0,-23.0137
68,0,-23.0137
69,0,-23.0137
70,0,-23.0137
71,0,-23.0137
72,0,-23.0137
73,0,-23.0137
74,0,-23.0137
75,0,-23.0137
76,0,-23.0137
77,0,-23.0137
78,0,-23.0137
79,0,-23.0137
80,0,-23.0137
81,0,-23.0137
82,0,-23.0137
83,0,-23.0137
84,0,-23.0137
85,0,-23.0137
86,0,-23.0137
87,0,-23.0137
88,0,-23.0137
89,0,-23.0137
90,0,-23.0137
