Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-23.9186
-89,0,-23.9186
-88,0,-23.9186
-87,0,-23.9186
-86,0,-23.9186
-85,0,-23.9186
-84,0,-23.9186
-83,0,-23.9186
-82,0,-23.9186
-81,0,-23.9186
-80,0,-23.9186
-79,0,-23.9186
-78,0,-23.9186
-77,0,-23.9186
-76,0,-23.9186
-75,0,-23.9186
-74,0,-23.9186
-73,0,-23.9186
-72,0,-23.9186
-71,0,-23.9186
-70,0,-23.9186
-69,0,-23.9186
-68,0,-23.9186
-67,0,-23.9186
-66,0,-23.9186
-65,0,-23.9186
-64,0,-23.9186
-63,0,-23.9186
-62,0,-23.9186
-61,0,-23.9186
-60,0,-23.9186
-59,0,-23.9186
-58,0,-23.9186
-57,0,-23.9186
-56,0,-23.9186
-55,0,-23.9186
-54,0,-23.9186
-53,0,-23.9186
-52,0,-23.9186
-51,0,-23.9186
-50,0,-23.9186
-49,0,-23.9186
-48,0,-23.9186
-47,0,-23.9186
-46,0,-23.9186
-45,0,-23.9186
-44,0,-23.9186
-43,0,-23.9186
-42,0,-23.9186
-41,0,-23.9186
-40,0,-23.9186
-39,0,-23.9186
-38,0,-23.9186
-37,0,-23.9186
-36,0,-23.9186
-35,0,-23.9186
-34,0,-23.9186
-33,0,-23.9186
-32,0,-23.9186
-31,0,-23.9186
-30,0,-23.9186
-29,0,-23.9186
-28,0,-23.9186
-27,0,-23.9186
-26,0,-23.9186
-25,0,-23.9186
-24,0,-23.9186
-23,0,-23.9186
-22,0,-23.9186
-21,0,-23.9186
-20,0,-23.9186
-19,0,-23.9186
-18,0,-23.9186
-17,0,-23.9186
-16,0,-23.9186
-15,0,-23.9186
-14,0,-23.9186
-13,0,-23.9186
-12,0,-23.9186
-11,0,-23.9186
-10,0,-23.9186
-9,0,-23.9186
-8,0,-23.9186
-7,0,-23.9186
-6,0,-23.9186
-5,0,-23.9186
-4,0,-23.9186
-3,0,-23.9186
-2,0,-23.9186
-1,0,-23.9186
0,0,-23.9186
1,0,-23.9186
2,0,-23.9186
3,0,-23.9186
4,0,-23.9186
5,0,-23.9186
6,0,-23.9186
7,0,-23.9186
8,0,-23.9186
9,0,-23.9186
10,0,-23.9186
11,0,-23.9186
12,0,-23.9186
13,0,-23.9186
14,0,-23.9186
15,0,-23.9186
16,0,-23.9186
17,0,-23.9186
18,0,-23.9186
19,0,-23.9186
20,0,-23.9186
21,0,-23.9186
22,0,-23.9186
23,0,-23.9186
24,0,-23.9186
25,0,-23.9186
26,0,-23.9186
27,0,-23.9186
28,0,-23.9186
29,0,-23.9186
30,0,-23.9186
31,0,-23.9186
32,0,-23.9186
33,0,-23.9186
34,0,-23.9186
35,0,-23.9186
36,0,-23.9186
37,0,-23.9186
38,0,-23.9186
39,0,-23.9186
40,0,-23.9186
41,0,-23.9186
42,0,-23.9186
43,0,-23.9186
44,0,-23.9186
45,0,-23.9186
46,0,-23.9186
47,0,-23.9186
48,0,-23.9186
49,0,-23.9186
50,0,-23.9186
51,0,-23.9186
52,0,-23.9186
53,0,-23.9186
54,0,-23.9186
55,0,-23.9186
56,0,-23.9186
57,0,-23.9186
58,0,-23.9186
59,0,-23.9186
60,0,-23.9186
61,0,-23.9186
62,0,-23.9186
63,0,-23.9186
64,0,-23.9186
65,0,-23.9186
66,0,-23.9186
67,0,-23.9186
68,0,-23.9186
69,0,-23.9186
70,0,-23.9186
71,0,-23.9186
72,0,-23.9186
73,0,-23.9186
74,0,-23.9186
75,0,-23.9186
76,0,-23.9186
77,0,-23.9186
78,0,-23.9186
79,0,-23.9186
80,0,-23.9186
81,0,-23.9186
82,0,-23.9186
83,0,-23.9186
84,0,-23.9186
85,0,-23.9186
86,0,-23.9186
87,0,-23.9186
88,0,-23.9186
89,0,-23.9186
90,0,-23.9186
-90,1,-23.6121
-89,1,-23.6028
-88,1,-23.5935
-87,1,-23.5843
-86,1,-23.5751
-85,1,-23.566
-84,1,-23.5569
-83,1,-23.5478
-82,1,-23.5388
-81,1,-23.5297
-80,1,-23.5206
-79,1,-23.5116
-78,1,-23.5025
-77,1,-23.4934
-76,1,-23.4843
-75,1,-23.4752
-74,1,-23.466
-73,1,-23.4568
-72,1,-23.4475
-71,1,-23.4383
-70,1,-23.429
-69,1,-23.4196
-68,1,-23.4102
-67,1,-23.4007
-66,1,-23.3912
-65,1,-23.3817
-64,1,-23.3721
-63,1,-23.3625
-62,1,-23.3528
-61,1,-23.3431
-60,1,-23.3333
-59,1,-23.3235
-58,1,-23.3137
-57,1,-23.3038
-56,1,-23.294
-55,1,-23.2841
-54,1,-23.2742
-53,1,-23.2642
-52,1,-23.2543
-51,1,-23.2444
-50,1,-23.2345
-49,1,-23.2246
-48,1,-23.2147
-47,1,-23.2048
-46,1,-23.195
-45,1,-23.1853
-44,1,-23.1756
-43,1,-23.166
-42,1,-23.1564
-41,1,-23.1469
-40,1,-23.1376
-39,1,-23.1283
-38,1,-23.1192
-37,1,-23.1102
-36,1,-23.1013
-35,1,-23.0925
-34,1,-23.084
-33,1,-23.0756
-32,1,-23.0674
-31,1,-23.0594
-30,1,-23.0516
-29,1,-23.044
-28,1,-23.0366
-27,1,-23.0295
-26,1,-23.0227
-25,1,-23.0161
-24,1,-23.0098
-23,1,-23.0038
-22,1,-22.9981
-21,1,-22.9928
-20,1,-22.9877
-19,1,-22.983
-18,1,-22.9787
-17,1,-22.9747
-16,1,-22.9711
-15,1,-22.9679
-14,1,-22.9651
-13,1,-22.9627
-12,1,-22.9607
-11,1,-22.9592
-10,1,-22.9581
-9,1,-22.9575
-8,1,-22.9573
-7,1,-22.9577
-6,1,-22.9585
-5,1,-22.9598
-4,1,-22.9616
-3,1,-22.964
-2,1,-22.9669
-1,1,-22.9704
0,1,-22.9743
1,1,-22.9737
2,1,-22.9788
3,1,-22.9843
4,1,-22.9905
5,1,-22.9973
6,1,-23.0048
7,1,-23.0128
8,1,-23.0215
9,1,-23.0308
10,1,-23.0407
11,1,-23.0513
12,1,-23.0625
13,1,-23.0744
14,1,-23.087
15,1,-23.1002
16,1,-23.1141
17,1,-23.1287
18,1,-23.1439
19,1,-23.1599
20,1,-23.1764
21,1,-23.1937
22,1,-23.2117
23,1,-23.2303
24,1,-23.2496
25,1,-23.2695
26,1,-23.2902
27,1,-23.3115
28,1,-23.3334
29,1,-23.3561
30,1,-23.3793
31,1,-23.4033
32,1,-23.4278
33,1,-23.453
34,1,-23.4789
35,1,-23.5053
36,1,-23.5323
37,1,-23.56
38,1,-23.5882
39,1,-23.617
40,1,-23.6463
41,1,-23.6762
42,1,-23.7066
43,1,-23.7376
44,1,-23.769
45,1,-23.801
46,1,-23.8333
47,1,-23.8662
48,1,-23.8995
49,1,-23.9332
50,1,-23.9672
51,1,-24.0017
52,1,-24.0365
53,1,-24.0716
54,1,-24.1071
55,1,-24.1428
56,1,-24.1788
57,1,-24.2151
58,1,-24.2515
59,1,-24.2882
60,1,-24.325
61,1,-24.362
62,1,-24.3991
63,1,-24.4364
64,1,-24.4737
65,1,-24.511
66,1,-24.5484
