Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-35.3792
-89,0,-35.3792
-88,0,-35.3792
-87,0,-35.3792
-86,0,-35.3792
-85,0,-35.3792
-84,0,-35.3792
-83,0,-35.3792
-82,0,-35.3792
-81,0,-35.3792
-80,0,-35.3792
-79,0,-35.3792
-78,0,-35.3792
-77,0,-35.3792
-76,0,-35.3792
-75,0,-35.3792
-74,0,-35.3792
-73,0,-35.3792
-72,0,-35.3792
-71,0,-35.3792
-70,0,-35.3792
-69,0,-35.3792
-68,0,-35.3792
-67,0,-35.3792
-66,0,-35.3792
-65,0,-35.3792
-64,0,-35.3792
-63,0,-35.3792
-62,0,-35.3792
-61,0,-35.3792
-60,0,-35.3792
-59,0,-35.3792
-58,0,-35.3792
-57,0,-35.3792
-56,0,-35.3792
-55,0,-35.3792
-54,0,-35.3792
-53,0,-35.3792
-52,0,-35.3792
-51,0,-35.3792
-50,0,-35.3792
-49,0,-35.3792
-48,0,-35.3792
-47,0,-35.3792
-46,0,-35.3792
-45,0,-35.3792
-44,0,-35.3792
-43,0,-35.3792
-42,0,-35.3792
-41,0,-35.3792
-40,0,-35.3792
-39,0,-35.3792
-38,0,-35.3792
-37,0,-35.3792
-36,0,-35.3792
-35,0,-35.3792
-34,0,-35.3792
-33,0,-35.3792
-32,0,-35.3792
-31,0,-35.3792
-30,0,-35.3792
-29,0,-35.3792
-28,0,-35.3792
-27,0,-35.3792
-26,0,-35.3792
-25,0,-35.3792
-24,0,-35.3792
-23,0,-35.3792
-22,0,-35.3792
-21,0,-35.3792
-20,0,-35.3792
-19,0,-35.3792
-18,0,-35.3792
-17,0,-35.3792
-16,0,-35.3792
-15,0,-35.3792
-14,0,-35.3792
-13,0,-35.3792
-12,0,-35.3792
-11,0,-35.3792
-10,0,-35.3792
-9,0,-35.3792
-8,0,-35.3792
-7,0,-35.3792
-6,0,-35.3792
-5,0,-35.3792
-4,0,-35.3792
-3,0,-35.3792
-2,0,-35.3792
-1,0,-35.3792
0,0,-35.2331
1,0,-35.2331
2,0,-35.2331
3,0,-35.2331
4,0,-35.2331
5,0,-35.2331
6,0,-35.2331
7,0,-35.2331
8,0,-35.2331
9,0,-35.2331
10,0,-35.2331
11,0,-35.2331
12,0,-35.2331
13,0,-35.2331
14,0,-35.2331
15,0,-35.2331
16,0,-35.2331
17,0,-35.2331
18,0,-35.2331
19,0,-35.2331
20,0,-35.2331
21,0,-35.2331
22,0,-35.2331
23,0,-35.2331
24,0,-35.2331
25,0,-35.2331
26,0,-35.2331
27,0,-35.2331
28,0,-35.2331
29,0,-35.2331
30,0,-35.2331
31,0,-35.2331
32,0,-35.2331
33,0,-35.2331
34,0,-35.2331
35,0,-35.2331
36,0,-35.2331
37,0,-35.2331
38,0,-35.2331
39,0,-35.2331
40,0,-35.2331
41,0,-35.2331
42,0,-35.2331
43,0,-35.2331
44,0,-35.2331
45,0,-35.2331
46,0,-35.2331
47,0,-35.2331
48,0,-35.2331
49,0,-35.2331
50,0,-35.2331
51,0,-35.2331
52,0,-35.2331
53,0,-35.2331
54,0,-35.2331
55,0,-35.2331
56,0,-35.2331
57,0,-35.2331
58,0,-35.2331
59,0,-35.2331
60,0,-35.2331
61,0,-35.2331
62,0,-35.2331
63,0,-35.2331
64,0,-35.2331
65,0,-35.2331
66,0,-35.2331
67,0,-35.2331
68,0,-35.2331
69,0,-35.2331
70,0,-35.2331
71,0,-35.2331
72,0,-35.2331
73,0,-35.2331
74,0,-35.2331
75,0,-35.2331
76,0,-35.2331
77,0,-35.2331
78,0,-35.2331
79,0,-35.2331
80,0,-35.2331
81,0,-35.2331
82,0,-35.2331
83,0,-35.2331
84,0,-35.2331
85,0,-35.2331
86,0,-35.2331
87,0,-35.2331
88,0,-35.2331
89,0,-35.2331
90,0,-35.2331
-90,1,-36.9482
-89,1,-36.9399
-88,1,-36.9315
-87,1,-36.9231
-86,1,-36.9146
-85,1,-36.9062
-84,1,-36.898
-83,1,-36.8902
-82,1,-36.8829
-81,1,-36.8764
-80,1,-36.8709
-79,1,-36.8666
-78,1,-36.8638
-77,1,-36.863
-76,1,-36.8643
-75,1,-36.8682
-74,1,-36.8751
-73,1,-36.8855
-72,1,-36.8997
-71,1,-36.9183
-70,1,-36.9419
-69,1,-36.9709
-68,1,-37.0059
-67,1,-37.0477
-66,1,-37.0968
-65,1,-37.154
-64,1,-37.22
-63,1,-37.2956
-62,1,-37.3817
-61,1,-37.4791
-60,1,-37.589
-59,1,-37.7122
-58,1,-37.85
-57,1,-38.0037
-56,1,-38.1744
-55,1,-38.3638
-54,1,-38.5734
-53,1,-38.8051
-52,1,-39.0606
-51,1,-39.3424
-50,1,-39.6526
-49,1,-39.9941
-48,1,-40.3699
