Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-21.9889
-89,0,-21.9889
-88,0,-21.9889
-87,0,-21.9889
-86,0,-21.9889
-85,0,-21.9889
-84,0,-21.9889
-83,0,-21.9889
-82,0,-21.9889
-81,0,-21.9889
-80,0,-21.9889
-79,0,-21.9889
-78,0,-21.9889
-77,0,-21.9889
-76,0,-21.9889
-75,0,-21.9889
-74,0,-21.9889
-73,0,-21.9889
-72,0,-21.9889
-71,0,-21.9889
-70,0,-21.9889
-69,0,-21.9889
-68,0,-21.9889
-67,0,-21.9889
-66,0,-21.9889
-65,0,-21.9889
-64,0,-21.9889
-63,0,-21.9889
-62,0,-21.9889
-61,0,-21.9889
-60,0,-21.9889
-59,0,-21.9889
-58,0,-21.9889
-57,0,-21.9889
-56,0,-21.9889
-55,0,-21.9889
-54,0,-21.9889
-53,0,-21.9889
-52,0,-21.9889
-51,0,-21.9889
-50,0,-21.9889
-49,0,-21.9889
-48,0,-21.9889
-47,0,-21.9889
-46,0,-21.9889
-45,0,-21.9889
-44,0,-21.9889
-43,0,-21.9889
-42,0,-21.9889
-41,0,-21.9889
-40,0,-21.9889
-39,0,-21.9889
-38,0,-21.9889
-37,0,-21.9889
-36,0,-21.9889
-35,0,-21.9889
-34,0,-21.9889
-33,0,-21.9889
-32,0,-21.9889
-31,0,-21.9889
-30,0,-21.9889
-29,0,-21.9889
-28,0,-21.9889
-27,0,-21.9889
-26,0,-21.9889
-25,0,-21.9889
-24,0,-21.9889
-23,0,-21.9889
-22,0,-21.9889
-21,0,-21.9889
-20,0,-21.9889
-19,0,-21.9889
-18,0,-21.9889
-17,0,-21.9889
-16,0,-21.9889
-15,0,-21.9889
-14,0,-21.9889
-13,0,-21.9889
-12,0,-21.9889
-11,0,-21.9889
-10,0,-21.9889
-9,0,-21.9889
-8,0,-21.9889
-7,0,-21.9889
-6,0,-21.9889
-5,0,-21.9889
-4,0,-21.9889
-3,0,-21.9889
-2,0,-21.9889
-1,0,-21.9889
0,0,-21.9889
1,0,-21.9889
2,0,-21.9889
3,0,-21.9889
4,0,-21.9889
5,0,-21.9889
6,0,-21.9889
7,0,-21.9889
8,0,-21.9889
9,0,-21.9889
10,0,-21.9889
11,0,-21.9889
12,0,-21.9889
13,0,-21.9889
14,0,-21.9889
15,0,-21.9889
16,0,-21.9889
17,0,-21.9889
