Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-28.5834
-89,0,-28.5834
-88,0,-28.5834
-87,0,-28.5834
-86,0,-28.5834
-85,0,-28.5834
-84,0,-28.5834
-83,0,-28.5834
-82,0,-28.5834
-81,0,-28.5834
-80,0,-28.5834
-79,0,-28.5834
-78,0,-28.5834
-77,0,-28.5834
-76,0,-28.5834
-75,0,-28.5834
-74,0,-28.5834
-73,0,-28.5834
-72,0,-28.5834
-71,0,-28.5834
-70,0,-28.5834
-69,0,-28.5834
-68,0,-28.5834
-67,0,-28.5834
-66,0,-28.5834
-65,0,-28.5834
-64,0,-28.5834
-63,0,-28.5834
-62,0,-28.5834
-61,0,-28.5834
-60,0,-28.5834
-59,0,-28.5834
-58,0,-28.5834
-57,0,-28.5834
-56,0,-28.5834
-55,0,-28.5834
-54,0,-28.5834
-53,0,-28.5834
-52,0,-28.5834
-51,0,-28.5834
-50,0,-28.5834
-49,0,-28.5834
-48,0,-28.5834
-47,0,-28.5834
-46,0,-28.5834
-45,0,-28.5834
-44,0,-28.5834
-43,0,-28.5834
-42,0,-28.5834
-41,0,-28.5834
-40,0,-28.5834
-39,0,-28.5834
-38,0,-28.5834
-37,0,-28.5834
-36,0,-28.5834
-35,0,-28.5834
-34,0,-28.5834
-33,0,-28.5834
-32,0,-28.5834
-31,0,-28.5834
-30,0,-28.5834
-29,0,-28.5834
-28,0,-28.5834
-27,0,-28.5834
-26,0,-28.5834
-25,0,-28.5834
-24,0,-28.5834
-23,0,-28.5834
-22,0,-28.5834
-21,0,-28.5834
-20,0,-28.5834
-19,0,-28.5834
-18,0,-28.5834
-17,0,-28.5834
-16,0,-28.5834
-15,0,-28.5834
-14,0,-28.5834
-13,0,-28.5834
-12,0,-28.5834
-11,0,-28.5834
-10,0,-28.5834
-9,0,-28.5834
-8,0,-28.5834
-7,0,-28.5834
-6,0,-28.5834
-5,0,-28.5834
-4,0,-28.5834
-3,0,-28.5834
