Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-4.8271
-89,0,-4.8271
-88,0,-4.8271
-87,0,-4.8271
-86,0,-4.8271
-85,0,-4.8271
-84,0,-4.8271
-83,0,-4.8271
-82,0,-4.8271
-81,0,-4.8271
-80,0,-4.8271
-79,0,-4.8271
-78,0,-4.8271
-77,0,-4.8271
-76,0,-4.8271
-75,0,-4.8271
-74,0,-4.8271
-73,0,-4.8271
-72,0,-4.8271
-71,0,-4.8271
-70,0,-4.8271
-69,0,-4.8271
-68,0,-4.8271
-67,0,-4.8271
-66,0,-4.8271
-65,0,-4.8271
-64,0,-4.8271
-63,0,-4.8271
-62,0,-4.8271
-61,0,-4.8271
-60,0,-4.8271
-59,0,-4.8271
-58,0,-4.8271
-57,0,-4.8271
-56,0,-4.8271
-55,0,-4.8271
-54,0,-4.8271
-53,0,-4.8271
-52,0,-4.8271
-51,0,-4.8271
-50,0,-4.8271
-49,0,-4.8271
-48,0,-4.8271
-47,0,-4.8271
-46,0,-4.8271
-45,0,-4.8271
-44,0,-4.8271
-43,0,-4.8271
-42,0,-4.8271
-41,0,-4.8271
-40,0,-4.8271
-39,0,-4.8271
-38,0,-4.8271
-37,0,-4.8271
-36,0,-4.8271
-35,0,-4.8271
-34,0,-4.8271
-33,0,-4.8271
-32,0,-4.8271
-31,0,-4.8271
-30,0,-4.8271
-29,0,-4.8271
-28,0,-4.8271
-27,0,-4.8271
-26,0,-4.8271
-25,0,-4.8271
-24,0,-4.8271
-23,0,-4.8271
-22,0,-4.8271
-21,0,-4.8271
-20,0,-4.8271
-19,0,-4.8271
-18,0,-4.8271
-17,0,-4.8271
-16,0,-4.8271
-15,0,-4.8271
-14,0,-4.8271
-13,0,-4.8271
-12,0,-4.8271
-11,0,-4.8271
-10,0,-4.8271
-9,0,-4.8271
-8,0,-4.8271
-7,0,-4.8271
-6,0,-4.8271
-5,0,-4.8271
-4,0,-4.8271
-3,0,-4.8271
-2,0,-4.8271
-1,0,-4.8271
0,0,-4.8271
1,0,-4.8271
2,0,-4.8271
3,0,-4.8271
4,0,-4.8271
5,0,-4.8271
6,0,-4.8271
7,0,-4.8271
8,0,-4.8271
9,0,-4.8271
10,0,-4.8271
11,0,-4.8271
12,0,-4.8271
13,0,-4.8271
14,0,-4.8271
15,0,-4.8271
16,0,-4.8271
17,0,-4.8271
18,0,-4.8271
19,0,-4.8271
20,0,-4.8271
21,0,-4.8271
22,0,-4.8271
23,0,-4.8271
24,0,-4.8271
25,0,-4.8271
26,0,-4.8271
27,0,-4.8271
28,0,-4.8271
29,0,-4.8271
30,0,-4.8271
31,0,-4.8271
32,0,-4.8271
33,0,-4.8271
34,0,-4.8271
35,0,-4.8271
36,0,-4.8271
37,0,-4.8271
38,0,-4.8271
39,0,-4.8271
40,0,-4.8271
41,0,-4.8271
42,0,-4.8271
43,0,-4.8271
44,0,-4.8271
45,0,-4.8271
46,0,-4.8271
47,0,-4.8271
48,0,-4.8271
49,0,-4.8271
50,0,-4.8271
51,0,-4.8271
52,0,-4.8271
53,0,-4.8271
54,0,-4.8271
55,0,-4.8271
56,0,-4.8271
57,0,-4.8271
