Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-8.19718
-89,0,-8.19718
-88,0,-8.19718
-87,0,-8.19718
-86,0,-8.19718
-85,0,-8.19718
-84,0,-8.19718
-83,0,-8.19718
-82,0,-8.19718
-81,0,-8.19718
-80,0,-8.19718
-79,0,-8.19718
-78,0,-8.19718
-77,0,-8.19718
-76,0,-8.19718
-75,0,-8.19718
-74,0,-8.19718
-73,0,-8.19718
-72,0,-8.19718
-71,0,-8.19718
-70,0,-8.19718
-69,0,-8.19718
-68,0,-8.19718
-67,0,-8.19718
-66,0,-8.19718
-65,0,-8.19718
-64,0,-8.19718
-63,0,-8.19718
-62,0,-8.19718
-61,0,-8.19718
-60,0,-8.19718
-59,0,-8.19718
-58,0,-8.19718
-57,0,-8.19718
-56,0,-8.19718
-55,0,-8.19718
-54,0,-8.19718
-53,0,-8.19718
-52,0,-8.19718
-51,0,-8.19718
-50,0,-8.19718
-49,0,-8.19718
-48,0,-8.19718
-47,0,-8.19718
-46,0,-8.19718
-45,0,-8.19718
-44,0,-8.19718
-43,0,-8.19718
-42,0,-8.19718
-41,0,-8.19718
-40,0,-8.19718
-39,0,-8.19718
-38,0,-8.19718
-37,0,-8.19718
-36,0,-8.19718
-35,0,-8.19718
-34,0,-8.19718
-33,0,-8.19718
-32,0,-8.19718
-31,0,-8.19718
-30,0,-8.19718
-29,0,-8.19718
-28,0,-8.19718
-27,0,-8.19718
-26,0,-8.19718
-25,0,-8.19718
-24,0,-8.19718
-23,0,-8.19718
-22,0,-8.19718
-21,0,-8.19718
-20,0,-8.19718
-19,0,-8.19718
-18,0,-8.19718
-17,0,-8.19718
-16,0,-8.19718
-15,0,-8.19718
-14,0,-8.19718
-13,0,-8.19718
-12,0,-8.19718
-11,0,-8.19718
-10,0,-8.19718
-9,0,-8.19718
-8,0,-8.19718
-7,0,-8.19718
-6,0,-8.19718
-5,0,-8.19718
-4,0,-8.19718
-3,0,-8.19718
-2,0,-8.19718
-1,0,-8.19718
0,0,-8.18674
1,0,-8.18674
2,0,-8.18674
3,0,-8.18674
4,0,-8.18674
5,0,-8.18674
6,0,-8.18674
7,0,-8.18674
8,0,-8.18674
9,0,-8.18674
10,0,-8.18674
11,0,-8.18674
12,0,-8.18674
13,0,-8.18674
14,0,-8.18674
15,0,-8.18674
16,0,-8.18674
17,0,-8.18674
18,0,-8.18674
19,0,-8.18674
20,0,-8.18674
21,0,-8.18674
22,0,-8.18674
23,0,-8.18674
24,0,-8.18674
25,0,-8.18674
26,0,-8.18674
27,0,-8.18674
28,0,-8.18674
29,0,-8.18674
30,0,-8.18674
31,0,-8.18674
32,0,-8.18674
33,0,-8.18674
34,0,-8.18674
35,0,-8.18674
36,0,-8.18674
37,0,-8.18674
38,0,-8.18674
39,0,-8.18674
40,0,-8.18674
41,0,-8.18674
