Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-4.8715
-89,0,-4.8715
-88,0,-4.8715
-87,0,-4.8715
-86,0,-4.8715
-85,0,-4.8715
-84,0,-4.8715
-83,0,-4.8715
-82,0,-4.8715
-81,0,-4.8715
-80,0,-4.8715
-79,0,-4.8715
-78,0,-4.8715
-77,0,-4.8715
-76,0,-4.8715
-75,0,-4.8715
-74,0,-4.8715
-73,0,-4.8715
-72,0,-4.8715
-71,0,-4.8715
-70,0,-4.8715
-69,0,-4.8715
-68,0,-4.8715
-67,0,-4.8715
-66,0,-4.8715
-65,0,-4.8715
-64,0,-4.8715
-63,0,-4.8715
-62,0,-4.8715
-61,0,-4.8715
-60,0,-4.8715
-59,0,-4.8715
-58,0,-4.8715
-57,0,-4.8715
-56,0,-4.8715
-55,0,-4.8715
-54,0,-4.8715
-53,0,-4.8715
-52,0,-4.8715
-51,0,-4.8715
-50,0,-4.8715
-49,0,-4.8715
-48,0,-4.8715
-47,0,-4.8715
-46,0,-4.8715
-45,0,-4.8715
-44,0,-4.8715
-43,0,-4.8715
-42,0,-4.8715
-41,0,-4.8715
-40,0,-4.8715
-39,0,-4.8715
-38,0,-4.8715
-37,0,-4.8715
-36,0,-4.8715
-35,0,-4.8715
-34,0,-4.8715
-33,0,-4.8715
-32,0,-4.8715
-31,0,-4.8715
-30,0,-4.8715
-29,0,-4.8715
-28,0,-4.8715
-27,0,-4.8715
-26,0,-4.8715
-25,0,-4.8715
-24,0,-4.8715
-23,0,-4.8715
-22,0,-4.8715
-21,0,-4.8715
-20,0,-4.8715
-19,0,-4.8715
-18,0,-4.8715
-17,0,-4.8715
-16,0,-4.8715
-15,0,-4.8715
-14,0,-4.8715
-13,0,-4.8715
-12,0,-4.8715
-11,0,-4.8715
-10,0,-4.8715
-9,0,-4.8715
-8,0,-4.8715
-7,0,-4.8715
-6,0,-4.8715
-5,0,-4.8715
-4,0,-4.8715
-3,0,-4.8715
-2,0,-4.8715
-1,0,-4.8715
0,0,-4.8715
1,0,-4.8715
2,0,-4.8715
3,0,-4.8715
4,0,-4.8715
5,0,-4.8715
6,0,-4.8715
7,0,-4.8715
8,0,-4.8715
9,0,-4.8715
10,0,-4.8715
11,0,-4.8715
12,0,-4.8715
13,0,-4.8715
14,0,-4.8715
15,0,-4.8715
16,0,-4.8715
17,0,-4.8715
18,0,-4.8715
19,0,-4.8715
20,0,-4.8715
21,0,-4.8715
22,0,-4.8715
23,0,-4.8715
24,0,-4.8715
25,0,-4.8715
26,0,-4.8715
27,0,-4.8715
28,0,-4.8715
29,0,-4.8715
30,0,-4.8715
31,0,-4.8715
32,0,-4.8715
33,0,-4.8715
34,0,-4.8715
35,0,-4.8715
36,0,-4.8715
37,0,-4.8715
38,0,-4.8715
39,0,-4.8715
40,0,-4.8715
41,0,-4.8715
42,0,-4.8715
43,0,-4.8715
44,0,-4.8715
45,0,-4.8715
46,0,-4.8715
47,0,-4.8715
48,0,-4.8715
49,0,-4.8715
50,0,-4.8715
51,0,-4.8715
52,0,-4.8715
53,0,-4.8715
54,0,-4.8715
55,0,-4.8715
56,0,-4.8715
57,0,-4.8715
58,0,-4.8715
59,0,-4.8715
60,0,-4.8715
61,0,-4.8715
62,0,-4.8715
63,0,-4.8715
64,0,-4.8715
65,0,-4.8715
66,0,-4.8715
67,0,-4.8715
68,0,-4.8715
69,0,-4.8715
70,0,-4.8715
71,0,-4.8715
72,0,-4.8715
73,0,-4.8715
74,0,-4.8715
75,0,-4.8715
76,0,-4.8715
77,0,-4.8715
78,0,-4.8715
79,0,-4.8715
80,0,-4.8715
81,0,-4.8715
82,0,-4.8715
83,0,-4.8715
84,0,-4.8715
85,0,-4.8715
86,0,-4.8715
87,0,-4.8715
88,0,-4.8715
89,0,-4.8715
90,0,-4.8715
-90,1,-12.8676
-89,1,-12.8653
-88,1,-12.8573
-87,1,-12.8436
-86,1,-12.8243
-85,1,-12.7994
-84,1,-12.7578
-83,1,-12.7219
-82,1,-12.6806
-81,1,-12.634
-80,1,-12.5821
-79,1,-12.5252
-78,1,-12.4633
-77,1,-12.3965
-76,1,-12.325
-75,1,-12.2489
-74,1,-12.1683
-73,1,-12.0835
-72,1,-11.9945
-71,1,-11.9016
-70,1,-11.8049
-69,1,-11.7046
-68,1,-11.6008
-67,1,-11.4938
-66,1,-11.3837
-65,1,-11.2707
-64,1,-11.155
-63,1,-11.0368
-62,1,-10.9163
-61,1,-10.7936
-60,1,-10.6689
-59,1,-10.5425
-58,1,-10.4145
-57,1,-10.285
-56,1,-10.1543
-55,1,-10.0226
-54,1,-9.88997
-53,1,-9.75662
-52,1,-9.62273
-51,1,-9.48847
-50,1,-9.35399
-49,1,-9.21945
-48,1,-9.08501
-47,1,-8.95083
-46,1,-8.81706
-45,1,-8.68383
-44,1,-8.5513
-43,1,-8.4196
-42,1,-8.28887
-41,1,-8.15924
-40,1,-8.03084
-39,1,-7.90379
-38,1,-7.77821
-37,1,-7.65423
-36,1,-7.53195
-35,1,-7.41149
-34,1,-7.29295
-33,1,-7.17643
-32,1,-7.06204
-31,1,-6.94988
-30,1,-6.84002
-29,1,-6.73258
-28,1,-6.62762
-27,1,-6.52524
-26,1,-6.42551
-25,1,-6.32851
-24,1,-6.23432
-23,1,-6.143
-22,1,-6.05463
-21,1,-5.96926
-20,1,-5.88696
-19,1,-5.80778
-18,1,-5.73179
-17,1,-5.65903
-16,1,-5.58956
-15,1,-5.52341
-14,1,-5.46064
-13,1,-5.40128
-12,1,-5.34538
-11,1,-5.29296
-10,1,-5.24407
-9,1,-5.19873
-8,1,-5.15696
-7,1,-5.1188
-6,1,-5.08426
-5,1,-5.05337
-4,1,-5.02614
-3,1,-5.00258
-2,1,-4.98271
-1,1,-4.96653
0,1,-4.95405
1,1,-4.94528
2,1,-4.94021
3,1,-4.93871
4,1,-4.94086
5,1,-4.94669
6,1,-4.95621
7,1,-4.9694
8,1,-4.98624
9,1,-5.00672
10,1,-5.03221
11,1,-5.06008
12,1,-5.09151
13,1,-5.12648
14,1,-5.16496
15,1,-5.20691
16,1,-5.2523
17,1,-5.30109
18,1,-5.35323
19,1,-5.40868
20,1,-5.4674
21,1,-5.52933
22,1,-5.59442
23,1,-5.66261
24,1,-5.73384
25,1,-5.80806
26,1,-5.88519
27,1,-5.96518
28,1,-6.04793
29,1,-6.1334
30,1,-6.22148
31,1,-6.31211
32,1,-6.4052
33,1,-6.50067
34,1,-6.59842
35,1,-6.69835
36,1,-6.80038
37,1,-6.9044
38,1,-7.01031
39,1,-7.118
40,1,-7.22736
41,1,-7.33827
42,1,-7.45062
43,1,-7.56428
44,1,-7.67914
45,1,-7.79505
46,1,-7.9119
47,1,-8.02954
48,1,-8.14783
49,1,-8.26664
50,1,-8.38581
51,1,-8.5052
52,1,-8.62465
53,1,-8.74402
54,1,-8.86313
55,1,-8.98182
56,1,-9.09994
57,1,-9.21731
58,1,-9.33377
59,1,-9.44914
60,1,-9.56325
61,1,-9.67592
62,1,-9.78697
63,1,-9.89624
64,1,-10.0035
65,1,-10.1087
66,1,-10.2115
67,1,-10.3118
68,1,-10.4094
69,1,-10.5041
70,1,-10.5958
71,1,-10.6843
72,1,-10.7695
73,1,-10.851
74,1,-10.9289
75,1,-11.0029
76,1,-11.0729
77,1,-11.1387
78,1,-11.2003
79,1,-11.2574
80,1,-11.31
81,1,-11.3579
82,1,-11.4011
83,1,-11.4394
84,1,-11.4727
85,1,-11.501
86,1,-11.5243
87,1,-11.5424
88,1,-11.5553
89,1,-11.563
90,1,-11.5655
-90,2,-21.1141
-89,2,-21.1178
-88,2,-21.1253
-87,2,-21.1365
-86,2,-21.1229
-85,2,-21.1422
-84,2,-21.1661
-83,2,-21.1947
-82,2,-21.2286
-81,2,-21.2682
-80,2,-21.314
-79,2,-21.3668
-78,2,-21.4272
-77,2,-21.4962
-76,2,-21.5746
-75,2,-21.6635
-74,2,-21.7642
-73,2,-21.8779
-72,2,-22.0062
-71,2,-22.1509
-70,2,-22.3138
-69,2,-22.4973
-68,2,-22.7039
-67,2,-22.9367
-66,2,-23.1991
-65,2,-23.4954
-64,2,-23.8306
-63,2,-24.2108
-62,2,-24.6434
-61,2,-25.1378
-60,2,-25.7062
-59,2,-26.3644
-58,2,-27.1337
-57,2,-28.0441
-56,2,-29.1397
-55,2,-30.4886
-54,2,-32.2061
-53,2,-34.5096
-52,2,-37.8941
-51,2,-43.9768
-50,2,-58.3357
-49,2,-42.0285
-48,2,-36.1796
-47,2,-32.5558
-46,2,-29.8922
-45,2,-27.7672
-44,2,-25.9882
-43,2,-24.4514
-42,2,-23.094
-41,2,-21.8756
-40,2,-20.7684
-39,2,-19.7525
-38,2,-18.8134
-37,2,-17.9399
-36,2,-17.1235
-35,2,-16.3573
-34,2,-15.6359
-33,2,-14.9548
-32,2,-14.3105
-31,2,-13.6998
-30,2,-13.1202
-29,2,-12.5696
-28,2,-12.0461
-27,2,-11.5482
-26,2,-11.0744
-25,2,-10.6237
-24,2,-10.195
-23,2,-9.78732
-22,2,-9.39999
-21,2,-9.03228
-20,2,-8.68359
-19,2,-8.35338
-18,2,-8.04117
-17,2,-7.74654
-16,2,-7.46912
-15,2,-7.20857
-14,2,-6.9646
-13,2,-6.73695
-12,2,-6.52539
-11,2,-6.3297
-10,2,-6.14971
-9,2,-5.98525
-8,2,-5.83619
-7,2,-5.70239
-6,2,-5.58377
-5,2,-5.48021
-4,2,-5.39166
-3,2,-5.31805
-2,2,-5.25933
-1,2,-5.21546
0,2,-5.18643
1,2,-5.17223
2,2,-5.17253
3,2,-5.18762
4,2,-5.21757
5,2,-5.26386
6,2,-5.32405
7,2,-5.39927
8,2,-5.4896
9,2,-5.59514
10,2,-5.716
11,2,-5.85232
12,2,-6.00424
13,2,-6.17196
14,2,-6.35565
15,2,-6.55556
16,2,-6.77193
17,2,-7.00506
18,2,-7.25527
19,2,-7.52293
20,2,-7.80845
21,2,-8.11231
22,2,-8.43504
23,2,-8.77725
24,2,-9.13961
25,2,-9.52291
26,2,-9.92804
27,2,-10.356
28,2,-10.808
29,2,-11.2854
30,2,-11.7898
31,2,-12.3229
32,2,-12.8871
33,2,-13.4847
34,2,-14.1189
35,2,-14.7933
36,2,-15.5125
37,2,-16.2817
38,2,-17.108
39,2,-17.9998
40,2,-18.9684
41,2,-20.0285
42,2,-21.1999
43,2,-22.5105
44,2,-24.0013
45,2,-25.7351
46,2,-27.8169
47,2,-30.4412
48,2,-34.0362
49,2,-39.9027
50,2,-57.9851
51,2,-41.571
52,2,-35.4592
53,2,-32.0376
54,2,-29.6924
55,2,-27.931
56,2,-26.5371
57,2,-25.3962
58,2,-24.4403
59,2,-23.6256
60,2,-22.9223
61,2,-22.3091
62,2,-21.7703
63,2,-21.2939
64,2,-20.8706
65,2,-20.4931
66,2,-20.1552
67,2,-19.8522
68,2,-19.5798
69,2,-19.3347
70,2,-19.1138
71,2,-18.9148
72,2,-18.7354
73,2,-18.5737
74,2,-18.4282
