Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-4.83867
-89,0,-4.83867
-88,0,-4.83867
-87,0,-4.83867
-86,0,-4.83867
-85,0,-4.83867
-84,0,-4.83867
-83,0,-4.83867
-82,0,-4.83867
-81,0,-4.83867
-80,0,-4.83867
-79,0,-4.83867
-78,0,-4.83867
-77,0,-4.83867
-76,0,-4.83867
-75,0,-4.83867
-74,0,-4.83867
-73,0,-4.83867
-72,0,-4.83867
-71,0,-4.83867
-70,0,-4.83867
-69,0,-4.83867
-68,0,-4.83867
-67,0,-4.83867
-66,0,-4.83867
-65,0,-4.83867
-64,0,-4.83867
-63,0,-4.83867
-62,0,-4.83867
-61,0,-4.83867
-60,0,-4.83867
-59,0,-4.83867
-58,0,-4.83867
-57,0,-4.83867
-56,0,-4.83867
-55,0,-4.83867
-54,0,-4.83867
-53,0,-4.83867
-52,0,-4.83867
-51,0,-4.83867
-50,0,-4.83867
-49,0,-4.83867
-48,0,-4.83867
-47,0,-4.83867
-46,0,-4.83867
-45,0,-4.83867
-44,0,-4.83867
-43,0,-4.83867
-42,0,-4.83867
-41,0,-4.83867
-40,0,-4.83867
-39,0,-4.83867
-38,0,-4.83867
-37,0,-4.83867
-36,0,-4.83867
-35,0,-4.83867
-34,0,-4.83867
-33,0,-4.83867
-32,0,-4.83867
-31,0,-4.83867
-30,0,-4.83867
-29,0,-4.83867
-28,0,-4.83867
-27,0,-4.83867
-26,0,-4.83867
-25,0,-4.83867
-24,0,-4.83867
-23,0,-4.83867
-22,0,-4.83867
-21,0,-4.83867
-20,0,-4.83867
-19,0,-4.83867
-18,0,-4.83867
-17,0,-4.83867
-16,0,-4.83867
-15,0,-4.83867
-14,0,-4.83867
-13,0,-4.83867
-12,0,-4.83867
-11,0,-4.83867
-10,0,-4.83867
-9,0,-4.83867
-8,0,-4.83867
-7,0,-4.83867
-6,0,-4.83867
-5,0,-4.83867
-4,0,-4.83867
-3,0,-4.83867
-2,0,-4.83867
-1,0,-4.83867
0,0,-4.83867
1,0,-4.83867
2,0,-4.83867
3,0,-4.83867
4,0,-4.83867
5,0,-4.83867
6,0,-4.83867
7,0,-4.83867
8,0,-4.83867
9,0,-4.83867
10,0,-4.83867
11,0,-4.83867
12,0,-4.83867
13,0,-4.83867
14,0,-4.83867
15,0,-4.83867
16,0,-4.83867
17,0,-4.83867
18,0,-4.83867
19,0,-4.83867
20,0,-4.83867
21,0,-4.83867
22,0,-4.83867
23,0,-4.83867
24,0,-4.83867
25,0,-4.83867
26,0,-4.83867
27,0,-4.83867
28,0,-4.83867
29,0,-4.83867
30,0,-4.83867
31,0,-4.83867
32,0,-4.83867
33,0,-4.83867
34,0,-4.83867
35,0,-4.83867
36,0,-4.83867
37,0,-4.83867
38,0,-4.83867
39,0,-4.83867
40,0,-4.83867
41,0,-4.83867
42,0,-4.83867
43,0,-4.83867
44,0,-4.83867
45,0,-4.83867
46,0,-4.83867
47,0,-4.83867
48,0,-4.83867
49,0,-4.83867
50,0,-4.83867
51,0,-4.83867
52,0,-4.83867
53,0,-4.83867
54,0,-4.83867
55,0,-4.83867
56,0,-4.83867
57,0,-4.83867
58,0,-4.83867
59,0,-4.83867
60,0,-4.83867
61,0,-4.83867
62,0,-4.83867
63,0,-4.83867
64,0,-4.83867
65,0,-4.83867
66,0,-4.83867
67,0,-4.83867
68,0,-4.83867
69,0,-4.83867
70,0,-4.83867
71,0,-4.83867
72,0,-4.83867
73,0,-4.83867
74,0,-4.83867
75,0,-4.83867
76,0,-4.83867
77,0,-4.83867
78,0,-4.83867
79,0,-4.83867
80,0,-4.83867
81,0,-4.83867
82,0,-4.83867
83,0,-4.83867
84,0,-4.83867
85,0,-4.83867
86,0,-4.83867
87,0,-4.83867
88,0,-4.83867
89,0,-4.83867
90,0,-4.83867
-90,1,-12.4375
-89,1,-12.4351
-88,1,-12.4272
-87,1,-12.4137
-86,1,-12.3948
-85,1,-12.3705
-84,1,-12.3219
-83,1,-12.2869
-82,1,-12.2466
-81,1,-12.2012
-80,1,-12.1508
-79,1,-12.0954
-78,1,-12.0352
-77,1,-11.9702
-76,1,-11.9007
-75,1,-11.8268
-74,1,-11.7485
-73,1,-11.6661
-72,1,-11.5798
-71,1,-11.4896
-70,1,-11.3957
-69,1,-11.2984
-68,1,-11.1978
-67,1,-11.094
-66,1,-10.9873
-65,1,-10.8778
-64,1,-10.7658
-63,1,-10.6513
-62,1,-10.5346
-61,1,-10.4159
-60,1,-10.2953
-59,1,-10.173
-58,1,-10.0492
-57,1,-9.92412
-56,1,-9.79789
-55,1,-9.67069
-54,1,-9.54269
-53,1,-9.41406
-52,1,-9.28496
-51,1,-9.15557
-50,1,-9.02604
-49,1,-8.89652
-48,1,-8.76717
-47,1,-8.63815
-46,1,-8.50959
-45,1,-8.38165
-44,1,-8.25446
-43,1,-8.12816
-42,1,-8.00288
-41,1,-7.87875
-40,1,-7.75589
-39,1,-7.63444
-38,1,-7.5145
-37,1,-7.3962
-36,1,-7.27964
-35,1,-7.16493
-34,1,-7.05218
-33,1,-6.94149
-32,1,-6.83296
-31,1,-6.72668
-30,1,-6.62274
-29,1,-6.52123
-28,1,-6.42224
-27,1,-6.32585
-26,1,-6.23213
-25,1,-6.14116
-24,1,-6.05301
-23,1,-5.96776
-22,1,-5.88546
-21,1,-5.80619
-20,1,-5.72999
-19,1,-5.65693
-18,1,-5.58707
-17,1,-5.52045
-16,1,-5.45712
-15,1,-5.39712
-14,1,-5.34051
-13,1,-5.28732
-12,1,-5.23758
-11,1,-5.19134
-10,1,-5.14862
-9,1,-5.10945
-8,1,-5.07387
-7,1,-5.04188
-6,1,-5.01352
-5,1,-4.9888
-4,1,-4.96774
-3,1,-4.95035
-2,1,-4.93665
-1,1,-4.92663
0,1,-4.92031
1,1,-4.91768
2,1,-4.91876
3,1,-4.92295
4,1,-4.93117
5,1,-4.94306
6,1,-4.95863
7,1,-4.97785
8,1,-5.00072
9,1,-5.02721
10,1,-5.05958
11,1,-5.0935
12,1,-5.13097
13,1,-5.17196
14,1,-5.21644
15,1,-5.26438
16,1,-5.31575
17,1,-5.37049
18,1,-5.42856
19,1,-5.48993
20,1,-5.55454
21,1,-5.62234
22,1,-5.69328
23,1,-5.7673
24,1,-5.84433
25,1,-5.92432
26,1,-6.0072
27,1,-6.0929
28,1,-6.18134
29,1,-6.27246
30,1,-6.36617
31,1,-6.46239
32,1,-6.56103
33,1,-6.66201
34,1,-6.76524
35,1,-6.87061
36,1,-6.97804
37,1,-7.08741
38,1,-7.19862
39,1,-7.31157
40,1,-7.42614
41,1,-7.54221
42,1,-7.65967
43,1,-7.77839
44,1,-7.89824
45,1,-8.0191
46,1,-8.14082
47,1,-8.26328
48,1,-8.38632
49,1,-8.50982
50,1,-8.6336
51,1,-8.75754
52,1,-8.88146
53,1,-9.00521
54,1,-9.12864
55,1,-9.25157
56,1,-9.37384
57,1,-9.49527
58,1,-9.6157
59,1,-9.73496
60,1,-9.85286
61,1,-9.96922
62,1,-10.0839
63,1,-10.1966
64,1,-10.3073
65,1,-10.4157
66,1,-10.5217
67,1,-10.6251
