Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-38.9149
-89,0,-38.9149
-88,0,-38.9149
-87,0,-38.9149
-86,0,-38.9149
-85,0,-38.9149
-84,0,-38.9149
-83,0,-38.9149
-82,0,-38.9149
-81,0,-38.9149
-80,0,-38.9149
-79,0,-38.9149
-78,0,-38.9149
-77,0,-38.9149
-76,0,-38.9149
-75,0,-38.9149
-74,0,-38.9149
-73,0,-38.9149
-72,0,-38.9149
-71,0,-38.9149
-70,0,-38.9149
-69,0,-38.9149
-68,0,-38.9149
-67,0,-38.9149
-66,0,-38.9149
-65,0,-38.9149
-64,0,-38.9149
-63,0,-38.9149
-62,0,-38.9149
-61,0,-38.9149
-60,0,-38.9149
-59,0,-38.9149
-58,0,-38.9149
-57,0,-38.9149
-56,0,-38.9149
-55,0,-38.9149
-54,0,-38.9149
-53,0,-38.9149
-52,0,-38.9149
-51,0,-38.9149
-50,0,-38.9149
-49,0,-38.9149
-48,0,-38.9149
-47,0,-38.9149
-46,0,-38.9149
-45,0,-38.9149
-44,0,-38.9149
-43,0,-38.9149
-42,0,-38.9149
-41,0,-38.9149
-40,0,-38.9149
-39,0,-38.9149
-38,0,-38.9149
-37,0,-38.9149
-36,0,-38.9149
-35,0,-38.9149
-34,0,-38.9149
-33,0,-38.9149
-32,0,-38.9149
-31,0,-38.9149
-30,0,-38.9149
-29,0,-38.9149
-28,0,-38.9149
-27,0,-38.9149
-26,0,-38.9149
-25,0,-38.9149
-24,0,-38.9149
-23,0,-38.9149
-22,0,-38.9149
-21,0,-38.9149
-20,0,-38.9149
-19,0,-38.9149
-18,0,-38.9149
-17,0,-38.9149
-16,0,-38.9149
-15,0,-38.9149
-14,0,-38.9149
-13,0,-38.9149
-12,0,-38.9149
-11,0,-38.9149
-10,0,-38.9149
-9,0,-38.9149
-8,0,-38.9149
-7,0,-38.9149
-6,0,-38.9149
-5,0,-38.9149
-4,0,-38.9149
-3,0,-38.9149
-2,0,-38.9149
-1,0,-38.9149
0,0,-38.9159
1,0,-38.9159
2,0,-38.9159
3,0,-38.9159
4,0,-38.9159
5,0,-38.9159
6,0,-38.9159
7,0,-38.9159
8,0,-38.9159
9,0,-38.9159
10,0,-38.9159
11,0,-38.9159
12,0,-38.9159
13,0,-38.9159
14,0,-38.9159
15,0,-38.9159
16,0,-38.9159
17,0,-38.9159
18,0,-38.9159
19,0,-38.9159
20,0,-38.9159
21,0,-38.9159
22,0,-38.9159
23,0,-38.9159
24,0,-38.9159
25,0,-38.9159
26,0,-38.9159
27,0,-38.9159
28,0,-38.9159
29,0,-38.9159
30,0,-38.9159
31,0,-38.9159
32,0,-38.9159
33,0,-38.9159
34,0,-38.9159
35,0,-38.9159
36,0,-38.9159
37,0,-38.9159
38,0,-38.9159
39,0,-38.9159
40,0,-38.9159
41,0,-38.9159
42,0,-38.9159
43,0,-38.9159
44,0,-38.9159
45,0,-38.9159
46,0,-38.9159
47,0,-38.9159
48,0,-38.9159
49,0,-38.9159
50,0,-38.9159
51,0,-38.9159
52,0,-38.9159
53,0,-38.9159
54,0,-38.9159
55,0,-38.9159
56,0,-38.9159
57,0,-38.9159
58,0,-38.9159
59,0,-38.9159
60,0,-38.9159
61,0,-38.9159
62,0,-38.9159
63,0,-38.9159
64,0,-38.9159
65,0,-38.9159
66,0,-38.9159
67,0,-38.9159
68,0,-38.9159
69,0,-38.9159
70,0,-38.9159
71,0,-38.9159
72,0,-38.9159
73,0,-38.9159
74,0,-38.9159
75,0,-38.9159
76,0,-38.9159
77,0,-38.9159
78,0,-38.9159
79,0,-38.9159
80,0,-38.9159
81,0,-38.9159
82,0,-38.9159
83,0,-38.9159
84,0,-38.9159
85,0,-38.9159
86,0,-38.9159
87,0,-38.9159
88,0,-38.9159
89,0,-38.9159
90,0,-38.9159
-90,1,-23.9964
-89,1,-23.9873
-88,1,-23.9666
-87,1,-23.9345
-86,1,-23.8911
-85,1,-23.8366
-84,1,-23.7713
-83,1,-23.6955
-82,1,-23.6097
-81,1,-23.5142
-80,1,-23.4095
-79,1,-23.2961
-78,1,-23.1746
-77,1,-23.0455
-76,1,-22.9094
-75,1,-22.7669
-74,1,-22.6186
-73,1,-22.465
-72,1,-22.3069
-71,1,-22.1447
-70,1,-21.9792
-69,1,-21.8108
-68,1,-21.6403
-67,1,-21.468
-66,1,-21.2947
-65,1,-21.1208
-64,1,-20.9468
-63,1,-20.7734
