Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-4.02063
-89,0,-4.02063
-88,0,-4.02063
-87,0,-4.02063
-86,0,-4.02063
-85,0,-4.02063
-84,0,-4.02063
-83,0,-4.02063
-82,0,-4.02063
-81,0,-4.02063
-80,0,-4.02063
-79,0,-4.02063
-78,0,-4.02063
-77,0,-4.02063
-76,0,-4.02063
-75,0,-4.02063
-74,0,-4.02063
-73,0,-4.02063
-72,0,-4.02063
-71,0,-4.02063
-70,0,-4.02063
-69,0,-4.02063
-68,0,-4.02063
-67,0,-4.02063
-66,0,-4.02063
-65,0,-4.02063
-64,0,-4.02063
-63,0,-4.02063
-62,0,-4.02063
-61,0,-4.02063
-60,0,-4.02063
-59,0,-4.02063
-58,0,-4.02063
-57,0,-4.02063
-56,0,-4.02063
-55,0,-4.02063
-54,0,-4.02063
-53,0,-4.02063
-52,0,-4.02063
-51,0,-4.02063
-50,0,-4.02063
-49,0,-4.02063
-48,0,-4.02063
-47,0,-4.02063
-46,0,-4.02063
-45,0,-4.02063
-44,0,-4.02063
-43,0,-4.02063
-42,0,-4.02063
-41,0,-4.02063
-40,0,-4.02063
-39,0,-4.02063
-38,0,-4.02063
-37,0,-4.02063
-36,0,-4.02063
-35,0,-4.02063
-34,0,-4.02063
-33,0,-4.02063
-32,0,-4.02063
-31,0,-4.02063
-30,0,-4.02063
-29,0,-4.02063
-28,0,-4.02063
-27,0,-4.02063
-26,0,-4.02063
-25,0,-4.02063
-24,0,-4.02063
-23,0,-4.02063
-22,0,-4.02063
-21,0,-4.02063
-20,0,-4.02063
-19,0,-4.02063
-18,0,-4.02063
-17,0,-4.02063
-16,0,-4.02063
-15,0,-4.02063
-14,0,-4.02063
-13,0,-4.02063
-12,0,-4.02063
-11,0,-4.02063
-10,0,-4.02063
-9,0,-4.02063
-8,0,-4.02063
-7,0,-4.02063
-6,0,-4.02063
-5,0,-4.02063
-4,0,-4.02063
-3,0,-4.02063
-2,0,-4.02063
-1,0,-4.02063
0,0,-4.02063
1,0,-4.02063
2,0,-4.02063
3,0,-4.02063
4,0,-4.02063
5,0,-4.02063
6,0,-4.02063
7,0,-4.02063
8,0,-4.02063
9,0,-4.02063
10,0,-4.02063
11,0,-4.02063
12,0,-4.02063
13,0,-4.02063
14,0,-4.02063
15,0,-4.02063
16,0,-4.02063
17,0,-4.02063
18,0,-4.02063
19,0,-4.02063
20,0,-4.02063
21,0,-4.02063
22,0,-4.02063
23,0,-4.02063
24,0,-4.02063
25,0,-4.02063
26,0,-4.02063
27,0,-4.02063
28,0,-4.02063
29,0,-4.02063
30,0,-4.02063
31,0,-4.02063
32,0,-4.02063
33,0,-4.02063
34,0,-4.02063
35,0,-4.02063
36,0,-4.02063
37,0,-4.02063
38,0,-4.02063
39,0,-4.02063
40,0,-4.02063
41,0,-4.02063
42,0,-4.02063
43,0,-4.02063
44,0,-4.02063
45,0,-4.02063
46,0,-4.02063
47,0,-4.02063
48,0,-4.02063
49,0,-4.02063
50,0,-4.02063
51,0,-4.02063
52,0,-4.02063
53,0,-4.02063
54,0,-4.02063
55,0,-4.02063
56,0,-4.02063
57,0,-4.02063
58,0,-4.02063
59,0,-4.02063
60,0,-4.02063
61,0,-4.02063
62,0,-4.02063
63,0,-4.02063
64,0,-4.02063
65,0,-4.02063
66,0,-4.02063
67,0,-4.02063
68,0,-4.02063
69,0,-4.02063
70,0,-4.02063
71,0,-4.02063
72,0,-4.02063
73,0,-4.02063
74,0,-4.02063
75,0,-4.02063
76,0,-4.02063
77,0,-4.02063
78,0,-4.02063
79,0,-4.02063
80,0,-4.02063
81,0,-4.02063
82,0,-4.02063
83,0,-4.02063
84,0,-4.02063
85,0,-4.02063
86,0,-4.02063
87,0,-4.02063
88,0,-4.02063
89,0,-4.02063
90,0,-4.02063
-90,1,-17.2698
-89,1,-21.1144
-88,1,-21.0955
-87,1,-21.0638
-86,1,-21.0195
-85,1,-20.9626
-84,1,-20.8934
-83,1,-20.8122
-82,1,-20.7194
-81,1,-20.6153
-80,1,-20.5003
-79,1,-20.3747
-78,1,-20.2391
-77,1,-20.094
-76,1,-19.9397
-75,1,-19.7768
-74,1,-19.6058
-73,1,-19.4273
-72,1,-19.2417
-71,1,-19.0496
-70,1,-18.8514
-69,1,-18.6476
-68,1,-18.4389
-67,1,-18.2256
-66,1,-18.0082
-65,1,-17.7872
-64,1,-17.563
-63,1,-17.3361
-62,1,-17.1069
-61,1,-16.8757
-60,1,-16.643
-59,1,-16.4091
-58,1,-16.1744
-57,1,-15.9392
-56,1,-15.7038
-55,1,-15.4686
-54,1,-15.2339
-53,1,-14.9998
-52,1,-14.7668
-51,1,-14.5349
-50,1,-14.3046
-49,1,-14.076
-48,1,-13.8493
-47,1,-13.6247
-46,1,-13.4025
-45,1,-13.1828
-44,1,-12.9658
-43,1,-12.7516
-42,1,-12.5405
-41,1,-12.3326
-40,1,-12.128
-39,1,-11.927
-38,1,-11.7295
-37,1,-11.5358
-36,1,-11.3459
-35,1,-11.16
-34,1,-10.9782
-33,1,-10.8006
-32,1,-10.6274
-31,1,-10.4585
-30,1,-10.2941
-29,1,-10.1343
-28,1,-9.9791
-27,1,-9.82869
-26,1,-9.6831
-25,1,-9.54241
-24,1,-9.40668
-23,1,-9.27597
-22,1,-9.15036
-21,1,-9.0299
-20,1,-8.91465
-19,1,-8.80465
-18,1,-8.69997
-17,1,-8.60065
-16,1,-8.50673
-15,1,-8.41825
-14,1,-8.33526
-13,1,-8.25779
-12,1,-8.18588
-11,1,-8.11955
-10,1,-8.05883
-9,1,-8.00376
-8,1,-7.95435
-7,1,-7.91062
-6,1,-7.87259
-5,1,-7.84029
-4,1,-7.81372
-3,1,-7.79573
-2,1,-7.78126
-1,1,-7.77721
0,1,-7.76714
1,1,-7.77012
2,1,-7.77887
3,1,-7.79337
4,1,-7.8093
5,1,-7.82799
6,1,-7.85927
7,1,-7.89628
8,1,-7.939
9,1,-7.98739
10,1,-8.04145
11,1,-8.10116
12,1,-8.16647
13,1,-8.23737
14,1,-8.31383
15,1,-8.3958
16,1,-8.48326
17,1,-8.57616
18,1,-8.67446
19,1,-8.77811
20,1,-8.88708
21,1,-9.0013
22,1,-9.12072
23,1,-9.2453
24,1,-9.37495
25,1,-9.50964
26,1,-9.64928
27,1,-9.7938
28,1,-9.94314
29,1,-10.0972
30,1,-10.256
31,1,-10.4193
32,1,-10.587
33,1,-10.7592
34,1,-10.9357
35,1,-11.1164
36,1,-11.3011
37,1,-11.4898
38,1,-11.6824
39,1,-11.8787
40,1,-12.0786
41,1,-12.282
42,1,-12.4886
43,1,-12.6985
44,1,-12.9114
45,1,-13.1272
46,1,-13.3456
47,1,-13.5666
48,1,-13.7898
49,1,-14.0152
50,1,-14.2425
51,1,-14.4715
52,1,-14.702
53,1,-14.9336
54,1,-15.1663
55,1,-15.3996
56,1,-15.6334
57,1,-15.8673
58,1,-16.101
59,1,-16.3342
60,1,-16.5666
61,1,-16.7978
