Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-18.1803
-89,0,-18.1803
-88,0,-18.1803
-87,0,-18.1803
-86,0,-18.1803
-85,0,-18.1803
-84,0,-18.1803
-83,0,-18.1803
-82,0,-18.1803
-81,0,-18.1803
-80,0,-18.1803
-79,0,-18.1803
-78,0,-18.1803
-77,0,-18.1803
-76,0,-18.1803
-75,0,-18.1803
-74,0,-18.1803
-73,0,-18.1803
-72,0,-18.1803
-71,0,-18.1803
-70,0,-18.1803
-69,0,-18.1803
-68,0,-18.1803
-67,0,-18.1803
-66,0,-18.1803
-65,0,-18.1803
-64,0,-18.1803
-63,0,-18.1803
-62,0,-18.1803
-61,0,-18.1803
-60,0,-18.1803
-59,0,-18.1803
-58,0,-18.1803
-57,0,-18.1803
-56,0,-18.1803
-55,0,-18.1803
-54,0,-18.1803
-53,0,-18.1803
-52,0,-18.1803
-51,0,-18.1803
-50,0,-18.1803
-49,0,-18.1803
-48,0,-18.1803
-47,0,-18.1803
-46,0,-18.1803
-45,0,-18.1803
-44,0,-18.1803
-43,0,-18.1803
-42,0,-18.1803
-41,0,-18.1803
-40,0,-18.1803
-39,0,-18.1803
-38,0,-18.1803
-37,0,-18.1803
-36,0,-18.1803
-35,0,-18.1803
-34,0,-18.1803
-33,0,-18.1803
-32,0,-18.1803
-31,0,-18.1803
-30,0,-18.1803
-29,0,-18.1803
-28,0,-18.1803
-27,0,-18.1803
-26,0,-18.1803
-25,0,-18.1803
-24,0,-18.1803
-23,0,-18.1803
-22,0,-18.1803
-21,0,-18.1803
-20,0,-18.1803
-19,0,-18.1803
-18,0,-18.1803
-17,0,-18.1803
-16,0,-18.1803
-15,0,-18.1803
-14,0,-18.1803
-13,0,-18.1803
-12,0,-18.1803
-11,0,-18.1803
-10,0,-18.1803
-9,0,-18.1803
-8,0,-18.1803
-7,0,-18.1803
-6,0,-18.1803
-5,0,-18.1803
-4,0,-18.1803
-3,0,-18.1803
-2,0,-18.1803
-1,0,-18.1803
0,0,-18.1721
1,0,-18.1721
2,0,-18.1721
3,0,-18.1721
4,0,-18.1721
5,0,-18.1721
6,0,-18.1721
7,0,-18.1721
8,0,-18.1721
9,0,-18.1721
10,0,-18.1721
11,0,-18.1721
12,0,-18.1721
13,0,-18.1721
14,0,-18.1721
15,0,-18.1721
16,0,-18.1721
17,0,-18.1721
18,0,-18.1721
19,0,-18.1721
20,0,-18.1721
21,0,-18.1721
22,0,-18.1721
23,0,-18.1721
24,0,-18.1721
25,0,-18.1721
26,0,-18.1721
27,0,-18.1721
28,0,-18.1721
29,0,-18.1721
30,0,-18.1721
31,0,-18.1721
32,0,-18.1721
33,0,-18.1721
34,0,-18.1721
35,0,-18.1721
36,0,-18.1721
37,0,-18.1721
38,0,-18.1721
39,0,-18.1721
40,0,-18.1721
41,0,-18.1721
42,0,-18.1721
43,0,-18.1721
44,0,-18.1721
45,0,-18.1721
46,0,-18.1721
47,0,-18.1721
