Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-18.1177
-89,0,-18.1177
-88,0,-18.1177
-87,0,-18.1177
-86,0,-18.1177
-85,0,-18.1177
-84,0,-18.1177
-83,0,-18.1177
-82,0,-18.1177
-81,0,-18.1177
-80,0,-18.1177
-79,0,-18.1177
-78,0,-18.1177
-77,0,-18.1177
-76,0,-18.1177
-75,0,-18.1177
-74,0,-18.1177
-73,0,-18.1177
-72,0,-18.1177
-71,0,-18.1177
-70,0,-18.1177
-69,0,-18.1177
-68,0,-18.1177
-67,0,-18.1177
-66,0,-18.1177
-65,0,-18.1177
-64,0,-18.1177
-63,0,-18.1177
-62,0,-18.1177
-61,0,-18.1177
-60,0,-18.1177
-59,0,-18.1177
-58,0,-18.1177
-57,0,-18.1177
-56,0,-18.1177
-55,0,-18.1177
-54,0,-18.1177
-53,0,-18.1177
-52,0,-18.1177
-51,0,-18.1177
-50,0,-18.1177
-49,0,-18.1177
-48,0,-18.1177
-47,0,-18.1177
-46,0,-18.1177
-45,0,-18.1177
-44,0,-18.1177
-43,0,-18.1177
-42,0,-18.1177
-41,0,-18.1177
-40,0,-18.1177
-39,0,-18.1177
-38,0,-18.1177
-37,0,-18.1177
-36,0,-18.1177
-35,0,-18.1177
-34,0,-18.1177
-33,0,-18.1177
-32,0,-18.1177
-31,0,-18.1177
-30,0,-18.1177
-29,0,-18.1177
-28,0,-18.1177
-27,0,-18.1177
-26,0,-18.1177
-25,0,-18.1177
-24,0,-18.1177
-23,0,-18.1177
-22,0,-18.1177
-21,0,-18.1177
-20,0,-18.1177
-19,0,-18.1177
-18,0,-18.1177
-17,0,-18.1177
-16,0,-18.1177
-15,0,-18.1177
-14,0,-18.1177
-13,0,-18.1177
-12,0,-18.1177
-11,0,-18.1177
-10,0,-18.1177
-9,0,-18.1177
-8,0,-18.1177
-7,0,-18.1177
-6,0,-18.1177
-5,0,-18.1177
-4,0,-18.1177
-3,0,-18.1177
-2,0,-18.1177
-1,0,-18.1177
0,0,-18.1177
1,0,-18.1177
2,0,-18.1177
3,0,-18.1177
4,0,-18.1177
5,0,-18.1177
6,0,-18.1177
7,0,-18.1177
8,0,-18.1177
9,0,-18.1177
10,0,-18.1177
11,0,-18.1177
12,0,-18.1177
13,0,-18.1177
14,0,-18.1177
15,0,-18.1177
16,0,-18.1177
17,0,-18.1177
18,0,-18.1177
19,0,-18.1177
20,0,-18.1177
21,0,-18.1177
22,0,-18.1177
23,0,-18.1177
24,0,-18.1177
25,0,-18.1177
26,0,-18.1177
