Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,8.6567
-89,0,8.6567
-88,0,8.6567
-87,0,8.6567
-86,0,8.6567
-85,0,8.6567
-84,0,8.6567
-83,0,8.6567
-82,0,8.6567
-81,0,8.6567
-80,0,8.6567
-79,0,8.6567
-78,0,8.6567
-77,0,8.6567
-76,0,8.6567
-75,0,8.6567
-74,0,8.6567
-73,0,8.6567
-72,0,8.6567
-71,0,8.6567
-70,0,8.6567
-69,0,8.6567
-68,0,8.6567
-67,0,8.6567
-66,0,8.6567
-65,0,8.6567
-64,0,8.6567
-63,0,8.6567
-62,0,8.6567
-61,0,8.6567
-60,0,8.6567
-59,0,8.6567
-58,0,8.6567
-57,0,8.6567
-56,0,8.6567
-55,0,8.6567
-54,0,8.6567
-53,0,8.6567
-52,0,8.6567
-51,0,8.6567
-50,0,8.6567
-49,0,8.6567
-48,0,8.6567
-47,0,8.6567
-46,0,8.6567
-45,0,8.6567
-44,0,8.6567
-43,0,8.6567
-42,0,8.6567
-41,0,8.6567
-40,0,8.6567
-39,0,8.6567
-38,0,8.6567
-37,0,8.6567
-36,0,8.6567
-35,0,8.6567
-34,0,8.6567
-33,0,8.6567
-32,0,8.6567
-31,0,8.6567
-30,0,8.6567
-29,0,8.6567
-28,0,8.6567
-27,0,8.6567
-26,0,8.6567
-25,0,8.6567
-24,0,8.6567
-23,0,8.6567
-22,0,8.6567
-21,0,8.6567
-20,0,8.6567
-19,0,8.6567
-18,0,8.6567
-17,0,8.6567
-16,0,8.6567
-15,0,8.6567
-14,0,8.6567
-13,0,8.6567
-12,0,8.6567
-11,0,8.6567
-10,0,8.6567
-9,0,8.6567
-8,0,8.6567
-7,0,8.6567
-6,0,8.6567
-5,0,8.6567
-4,0,8.6567
-3,0,8.6567
-2,0,8.6567
-1,0,8.6567
0,0,8.6567
1,0,8.6567
2,0,8.6567
3,0,8.6567
4,0,8.6567
5,0,8.6567
6,0,8.6567
7,0,8.6567
8,0,8.6567
9,0,8.6567
10,0,8.6567
11,0,8.6567
12,0,8.6567
13,0,8.6567
14,0,8.6567
15,0,8.6567
16,0,8.6567
17,0,8.6567
18,0,8.6567
19,0,8.6567
20,0,8.6567
21,0,8.6567
22,0,8.6567
23,0,8.6567
24,0,8.6567
25,0,8.6567
26,0,8.6567
27,0,8.6567
28,0,8.6567
29,0,8.6567
30,0,8.6567
31,0,8.6567
32,0,8.6567
33,0,8.6567
34,0,8.6567
35,0,8.6567
36,0,8.6567
37,0,8.6567
38,0,8.6567
39,0,8.6567
40,0,8.6567
41,0,8.6567
42,0,8.6567
43,0,8.6567
44,0,8.6567
45,0,8.6567
46,0,8.6567
47,0,8.6567
48,0,8.6567
49,0,8.6567
50,0,8.6567
51,0,8.6567
52,0,8.6567
53,0,8.6567
54,0,8.6567
55,0,8.6567
56,0,8.6567
57,0,8.6567
58,0,8.6567
59,0,8.6567
60,0,8.6567
61,0,8.6567
62,0,8.6567
63,0,8.6567
64,0,8.6567
65,0,8.6567
66,0,8.6567
67,0,8.6567
68,0,8.6567
69,0,8.6567
70,0,8.6567
71,0,8.6567
72,0,8.6567
73,0,8.6567
74,0,8.6567
75,0,8.6567
76,0,8.6567
77,0,8.6567
78,0,8.6567
79,0,8.6567
80,0,8.6567
81,0,8.6567
82,0,8.6567
83,0,8.6567
84,0,8.6567
85,0,8.6567
86,0,8.6567
87,0,8.6567
88,0,8.6567
89,0,8.6567
90,0,8.6567
-90,1,-23.7732
-89,1,-23.7191
-88,1,-23.5598
-87,1,-23.301
-86,1,-22.9515
-85,1,-22.5222
-84,1,-22.0421
-83,1,-21.4881
-82,1,-20.8909
-81,1,-20.2619
-80,1,-19.6111
-79,1,-18.9474
-78,1,-18.2782
-77,1,-17.61
-76,1,-16.9479
-75,1,-16.2964
-74,1,-15.6592
-73,1,-15.0395
-72,1,-14.44
-71,1,-13.863
-70,1,-13.3104
-69,1,-12.7843
-68,1,-12.2865
-67,1,-11.8187
-66,1,-11.3826
-65,1,-10.9803
-64,1,-10.6139
-63,1,-10.2855
-62,1,-9.9975
-61,1,-9.75273
-60,1,-9.55432
-59,1,-9.40592
-58,1,-9.31196
-57,1,-9.27766
-56,1,-9.30905
-55,1,-9.41375
-54,1,-9.60125
-53,1,-9.88337
-52,1,-10.2756
-51,1,-10.7986
-50,1,-11.481
-49,1,-12.3647
-48,1,-13.5128
-47,1,-15.0304
-46,1,-17.1103
-45,1,-20.1728
-44,1,-25.4712
-43,1,-41.1463
-42,1,-26.5962
-41,1,-20.0516
-40,1,-16.2661
-39,1,-13.6068
-38,1,-11.5781
-37,1,-9.96475
-36,1,-8.65453
-35,1,-7.58336
-34,1,-6.71244
-33,1,-6.01796
-32,1,-5.48589
-31,1,-5.11006
-30,1,-4.89009
-29,1,-4.8321
-28,1,-4.94942
-27,1,-5.26449
-26,1,-5.81403
-25,1,-6.65751
-24,1,-7.89693
-23,1,-9.7249
-22,1,-12.5681
-21,1,-17.7299
-20,1,-36.5124
-19,1,-18.173
-18,1,-11.4396
-17,1,-7.46477
-16,1,-4.61112
-15,1,-2.38233
-14,1,-0.561047
-13,1,0.967366
-12,1,2.27116
-11,1,3.39374
-10,1,4.36468
-9,1,5.2049
-8,1,5.92949
-7,1,6.54963
-6,1,7.07361
-5,1,7.50816
-4,1,7.85825
-3,1,8.12751
-2,1,8.31865
-1,1,8.43337
0,1,8.47283
1,1,8.43757
2,1,8.3266
3,1,8.13817
4,1,7.87187
5,1,7.52475
6,1,7.09278
7,1,6.57104
8,1,5.95321
9,1,5.23091
10,1,4.4012
11,1,3.4337
12,1,2.31474
13,1,1.01477
14,1,-0.509684
15,1,-2.32615
16,1,-4.5487
17,1,-7.39255
18,1,-11.3475
19,1,-18.0106
20,1,-34.8102
21,1,-17.7129
22,1,-12.5381
23,1,-9.68547
24,1,-7.84974
25,1,-6.60338
26,1,-5.75364
27,1,-5.19802
28,1,-4.87675
29,1,-4.75288
30,1,-4.80374
31,1,-5.01624
32,1,-5.38385
33,1,-5.90657
34,1,-6.59054
35,1,-7.44891
36,1,-8.50478
37,1,-9.79577
38,1,-11.3834
39,1,-13.3741
40,1,-15.971
41,1,-19.6315
42,1,-25.7923
43,1,-41.1713
44,1,-26.0005
45,1,-20.4203
46,1,-17.253
47,1,-15.1176
48,1,-13.5653
49,1,-12.3929
50,1,-11.4912
51,1,-10.7945
52,1,-10.26
53,1,-9.85814
54,1,-9.56757
