Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-4.97285
-89,0,-4.97285
-88,0,-4.97285
-87,0,-4.97285
-86,0,-4.97285
-85,0,-4.97285
-84,0,-4.97285
-83,0,-4.97285
-82,0,-4.97285
-81,0,-4.97285
-80,0,-4.97285
-79,0,-4.97285
-78,0,-4.97285
-77,0,-4.97285
-76,0,-4.97285
-75,0,-4.97285
-74,0,-4.97285
-73,0,-4.97285
-72,0,-4.97285
-71,0,-4.97285
-70,0,-4.97285
-69,0,-4.97285
-68,0,-4.97285
-67,0,-4.97285
-66,0,-4.97285
-65,0,-4.97285
-64,0,-4.97285
-63,0,-4.97285
-62,0,-4.97285
-61,0,-4.97285
-60,0,-4.97285
-59,0,-4.97285
-58,0,-4.97285
-57,0,-4.97285
-56,0,-4.97285
-55,0,-4.97285
-54,0,-4.97285
-53,0,-4.97285
-52,0,-4.97285
-51,0,-4.97285
-50,0,-4.97285
-49,0,-4.97285
-48,0,-4.97285
-47,0,-4.97285
-46,0,-4.97285
-45,0,-4.97285
-44,0,-4.97285
-43,0,-4.97285
-42,0,-4.97285
-41,0,-4.97285
-40,0,-4.97285
-39,0,-4.97285
-38,0,-4.97285
-37,0,-4.97285
-36,0,-4.97285
-35,0,-4.97285
-34,0,-4.97285
-33,0,-4.97285
-32,0,-4.97285
-31,0,-4.97285
-30,0,-4.97285
-29,0,-4.97285
-28,0,-4.97285
-27,0,-4.97285
-26,0,-4.97285
-25,0,-4.97285
-24,0,-4.97285
-23,0,-4.97285
-22,0,-4.97285
-21,0,-4.97285
-20,0,-4.97285
-19,0,-4.97285
-18,0,-4.97285
-17,0,-4.97285
-16,0,-4.97285
-15,0,-4.97285
-14,0,-4.97285
-13,0,-4.97285
-12,0,-4.97285
-11,0,-4.97285
-10,0,-4.97285
-9,0,-4.97285
-8,0,-4.97285
-7,0,-4.97285
-6,0,-4.97285
-5,0,-4.97285
-4,0,-4.97285
-3,0,-4.97285
-2,0,-4.97285
-1,0,-4.97285
0,0,-4.97285
1,0,-4.97285
2,0,-4.97285
3,0,-4.97285
4,0,-4.97285
5,0,-4.97285
6,0,-4.97285
7,0,-4.97285
8,0,-4.97285
9,0,-4.97285
10,0,-4.97285
11,0,-4.97285
12,0,-4.97285
13,0,-4.97285
14,0,-4.97285
15,0,-4.97285
16,0,-4.97285
17,0,-4.97285
18,0,-4.97285
19,0,-4.97285
20,0,-4.97285
21,0,-4.97285
22,0,-4.97285
23,0,-4.97285
24,0,-4.97285
25,0,-4.97285
26,0,-4.97285
27,0,-4.97285
28,0,-4.97285
29,0,-4.97285
30,0,-4.97285
31,0,-4.97285
32,0,-4.97285
33,0,-4.97285
34,0,-4.97285
35,0,-4.97285
36,0,-4.97285
37,0,-4.97285
38,0,-4.97285
39,0,-4.97285
40,0,-4.97285
41,0,-4.97285
42,0,-4.97285
43,0,-4.97285
44,0,-4.97285
45,0,-4.97285
46,0,-4.97285
47,0,-4.97285
48,0,-4.97285
49,0,-4.97285
50,0,-4.97285
51,0,-4.97285
52,0,-4.97285
53,0,-4.97285
54,0,-4.97285
55,0,-4.97285
56,0,-4.97285
57,0,-4.97285
58,0,-4.97285
59,0,-4.97285
60,0,-4.97285
61,0,-4.97285
62,0,-4.97285
63,0,-4.97285
64,0,-4.97285
65,0,-4.97285
66,0,-4.97285
67,0,-4.97285
68,0,-4.97285
69,0,-4.97285
70,0,-4.97285
71,0,-4.97285
72,0,-4.97285
73,0,-4.97285
74,0,-4.97285
75,0,-4.97285
76,0,-4.97285
77,0,-4.97285
78,0,-4.97285
79,0,-4.97285
80,0,-4.97285
81,0,-4.97285
82,0,-4.97285
83,0,-4.97285
84,0,-4.97285
85,0,-4.97285
86,0,-4.97285
87,0,-4.97285
88,0,-4.97285
89,0,-4.97285
90,0,-4.97285
-90,1,-23.3654
-89,1,-23.3746
-88,1,-23.396
-87,1,-23.43
-86,1,-23.4769
-85,1,-23.5375
-84,1,-23.6008
-83,1,-23.6907
-82,1,-23.7976
-81,1,-23.9231
-80,1,-24.0691
-79,1,-24.2381
-78,1,-24.4327
-77,1,-24.6563
-76,1,-24.9127
-75,1,-25.2068
-74,1,-25.5441
-73,1,-25.9318
-72,1,-26.3786
-71,1,-26.8955
-70,1,-27.4964
-69,1,-28.2001
-68,1,-29.0323
-67,1,-30.03
-66,1,-31.2488
-65,1,-32.7785
-64,1,-34.7766
-63,1,-37.5613
-62,1,-41.9392
-61,1,-50.6058
-60,1,-47.0625
-59,1,-39.6968
-58,1,-35.5058
-57,1,-32.5819
-56,1,-30.3292
-55,1,-28.4948
-54,1,-26.9497
-53,1,-25.6197
-52,1,-24.4576
-51,1,-23.4317
-50,1,-22.5205
-49,1,-21.7093
-48,1,-20.987
-47,1,-20.3457
-46,1,-19.78
-45,1,-19.2864
-44,1,-18.862
-43,1,-18.5058
-42,1,-18.2181
-41,1,-17.9999
-40,1,-17.8535
-39,1,-17.7827
-38,1,-17.7925
-37,1,-17.8902
-36,1,-18.0854
-35,1,-18.3914
-34,1,-18.8264
-33,1,-19.4159
-32,1,-20.1973
-31,1,-21.2279
-30,1,-22.6004
-29,1,-24.4833
-28,1,-27.2229
-27,1,-31.7164
-26,1,-40.5702
-25,1,-34.6518
-24,1,-27.8328
-23,1,-23.7591
-22,1,-20.8515
-21,1,-18.581
-20,1,-16.7161
-19,1,-15.1381
-18,1,-13.7746
-17,1,-12.5802
-16,1,-11.5228
-15,1,-10.5806
-14,1,-9.7389
-13,1,-8.98443
-12,1,-8.30905
-11,1,-7.70593
-10,1,-7.16911
-9,1,-6.69424
-8,1,-6.2769
-7,1,-5.91589
-6,1,-5.60792
-5,1,-5.34982
-4,1,-5.13998
-3,1,-4.97715
-2,1,-4.86174
-1,1,-4.7921
0,1,-4.76855
1,1,-4.78804
2,1,-4.85541
3,1,-4.98206
4,1,-5.14129
5,1,-5.34801
6,1,-5.60232
7,1,-5.90585
8,1,-6.26197
9,1,-6.67286
10,1,-7.12114
11,1,-7.64812
12,1,-8.2399
13,1,-8.9028
14,1,-9.64357
15,1,-10.4728
16,1,-11.402
17,1,-12.4478
18,1,-13.6309
19,1,-14.9813
20,1,-16.5471
21,1,-18.3985
22,1,-20.657
23,1,-23.5543
24,1,-27.6253
25,1,-34.6141
26,1,-42.4973
27,1,-31.9164
28,1,-27.2262
29,1,-24.4288
30,1,-22.5197
31,1,-21.1324
32,1,-20.0933
33,1,-19.3056
34,1,-18.7112
35,1,-18.2723
36,1,-17.9624
37,1,-17.7629
38,1,-17.6604
