Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,6.13816
-89,0,6.13816
-88,0,6.13816
-87,0,6.13816
-86,0,6.13816
-85,0,6.13816
-84,0,6.13816
-83,0,6.13816
-82,0,6.13816
-81,0,6.13816
-80,0,6.13816
-79,0,6.13816
-78,0,6.13816
-77,0,6.13816
-76,0,6.13816
-75,0,6.13816
-74,0,6.13816
-73,0,6.13816
-72,0,6.13816
-71,0,6.13816
-70,0,6.13816
-69,0,6.13816
-68,0,6.13816
-67,0,6.13816
-66,0,6.13816
-65,0,6.13816
-64,0,6.13816
-63,0,6.13816
-62,0,6.13816
-61,0,6.13816
-60,0,6.13816
-59,0,6.13816
-58,0,6.13816
-57,0,6.13816
-56,0,6.13816
-55,0,6.13816
-54,0,6.13816
-53,0,6.13816
-52,0,6.13816
-51,0,6.13816
-50,0,6.13816
-49,0,6.13816
-48,0,6.13816
-47,0,6.13816
-46,0,6.13816
-45,0,6.13816
-44,0,6.13816
-43,0,6.13816
-42,0,6.13816
-41,0,6.13816
-40,0,6.13816
-39,0,6.13816
-38,0,6.13816
-37,0,6.13816
-36,0,6.13816
-35,0,6.13816
-34,0,6.13816
-33,0,6.13816
-32,0,6.13816
-31,0,6.13816
-30,0,6.13816
-29,0,6.13816
-28,0,6.13816
-27,0,6.13816
-26,0,6.13816
-25,0,6.13816
-24,0,6.13816
-23,0,6.13816
-22,0,6.13816
-21,0,6.13816
-20,0,6.13816
-19,0,6.13816
-18,0,6.13816
-17,0,6.13816
-16,0,6.13816
-15,0,6.13816
-14,0,6.13816
-13,0,6.13816
-12,0,6.13816
-11,0,6.13816
-10,0,6.13816
-9,0,6.13816
-8,0,6.13816
-7,0,6.13816
-6,0,6.13816
-5,0,6.13816
-4,0,6.13816
-3,0,6.13816
-2,0,6.13816
-1,0,6.13816
0,0,6.13816
1,0,6.13816
2,0,6.13816
3,0,6.13816
4,0,6.13816
5,0,6.13816
6,0,6.13816
7,0,6.13816
8,0,6.13816
9,0,6.13816
10,0,6.13816
11,0,6.13816
12,0,6.13816
13,0,6.13816
14,0,6.13816
15,0,6.13816
16,0,6.13816
17,0,6.13816
18,0,6.13816
19,0,6.13816
20,0,6.13816
21,0,6.13816
22,0,6.13816
23,0,6.13816
24,0,6.13816
25,0,6.13816
26,0,6.13816
27,0,6.13816
28,0,6.13816
29,0,6.13816
30,0,6.13816
31,0,6.13816
32,0,6.13816
33,0,6.13816
34,0,6.13816
35,0,6.13816
36,0,6.13816
37,0,6.13816
38,0,6.13816
39,0,6.13816
40,0,6.13816
41,0,6.13816
42,0,6.13816
43,0,6.13816
44,0,6.13816
45,0,6.13816
46,0,6.13816
47,0,6.13816
48,0,6.13816
49,0,6.13816
50,0,6.13816
51,0,6.13816
52,0,6.13816
53,0,6.13816
54,0,6.13816
55,0,6.13816
56,0,6.13816
57,0,6.13816
58,0,6.13816
59,0,6.13816
60,0,6.13816
61,0,6.13816
62,0,6.13816
63,0,6.13816
64,0,6.13816
65,0,6.13816
66,0,6.13816
67,0,6.13816
68,0,6.13816
69,0,6.13816
70,0,6.13816
71,0,6.13816
72,0,6.13816
73,0,6.13816
74,0,6.13816
75,0,6.13816
76,0,6.13816
77,0,6.13816
78,0,6.13816
79,0,6.13816
80,0,6.13816
81,0,6.13816
82,0,6.13816
83,0,6.13816
84,0,6.13816
85,0,6.13816
86,0,6.13816
87,0,6.13816
88,0,6.13816
89,0,6.13816
90,0,6.13816
-90,1,-23.2511
-89,1,-23.2923
-88,1,-23.4125
-87,1,-23.6154
-86,1,-23.9078
-85,1,-24.3002
-84,1,-24.7498
-83,1,-25.3901
-82,1,-26.1992
-81,1,-27.2267
-80,1,-28.5529
-79,1,-30.3184
-78,1,-32.8052
-77,1,-36.7183
-76,1,-44.9131
-75,1,-46.4092
-74,1,-36.4071
-73,1,-31.5701
-72,1,-28.3114
-71,1,-25.8274
-70,1,-23.8088
-69,1,-22.1043
-68,1,-20.6292
-67,1,-19.3314
-66,1,-18.1769
-65,1,-17.1424
-64,1,-16.2114
-63,1,-15.3725
-62,1,-14.6173
-61,1,-13.94
-60,1,-13.3365
-59,1,-12.8043
-58,1,-12.3422
-57,1,-11.9504
-56,1,-11.63
-55,1,-11.3833
-54,1,-11.2139
-53,1,-11.1267
-52,1,-11.1281
-51,1,-11.2269
-50,1,-11.4351
-49,1,-11.7685
-48,1,-12.2487
-47,1,-12.9066
-46,1,-13.788
-45,1,-14.964
-44,1,-16.5556
-43,1,-18.7938
-42,1,-22.2161
-41,1,-28.6888
-40,1,-42.2927
-39,1,-25.4826
-38,1,-19.9166
-37,1,-16.4926
-36,1,-14.0367
-35,1,-12.1533
-34,1,-10.6619
-33,1,-9.46615
-32,1,-8.51093
-31,1,-7.76355
-30,1,-7.20582
-29,1,-6.82922
-28,1,-6.63325
-27,1,-6.62682
-26,1,-6.82843
-25,1,-7.27024
-24,1,-8.00645
-23,1,-9.13041
-22,1,-10.8169
-21,1,-13.444
-20,1,-18.1051
-19,1,-32.2864
-18,1,-20.8308
-17,1,-13.3499
-16,1,-9.14086
-15,1,-6.17116
-14,1,-3.87464
-13,1,-2.01147
-12,1,-0.457281
-11,1,0.859767
-10,1,1.98616
-9,1,2.95235
-8,1,3.78022
-7,1,4.4854
-6,1,5.07933
-5,1,5.57048
-4,1,5.96509
-3,1,6.26773
-2,1,6.48185
-1,1,6.61056
0,1,6.65459
1,1,6.61457
2,1,6.49011
3,1,6.2715
4,1,5.97308
5,1,5.58384
6,1,5.09887
7,1,4.51182
8,1,3.8139
9,1,2.9935
10,1,2.04974
11,1,0.934494
12,1,-0.369824
13,1,-1.90826
14,1,-3.75098
15,1,-6.01929
16,1,-8.94439
17,1,-13.0652
18,1,-20.2553
19,1,-34.067
20,1,-18.3928
21,1,-13.5681
22,1,-10.877
23,1,-9.15568
24,1,-8.00956
25,1,-7.25751
26,1,-6.80346
27,1,-6.59194
28,1,-6.58952
29,1,-6.77679
30,1,-7.14458
31,1,-7.69245
32,1,-8.42776
33,1,-9.36816
34,1,-10.5454
35,1,-12.0123
36,1,-13.8602
37,1,-16.2597
38,1,-19.5781
39,1,-24.8627
40,1,-38.6069
41,1,-29.4679
42,1,-22.5598
43,1,-19.0025
44,1,-16.6972
45,1,-15.0644
46,1,-13.86
47,1,-12.9573
48,1,-12.2823
49,1,-11.7882
50,1,-11.4433
51,1,-11.2251
52,1,-11.1175
53,1,-11.1082
54,1,-11.1884
55,1,-11.3512
56,1,-11.5915
57,1,-11.9056
58,1,-12.2912
59,1,-12.7472
60,1,-13.2733
61,1,-13.8704
62,1,-14.5408
63,1,-15.2885
64,1,-16.1189
65,1,-17.0399
66,1,-18.0628
67,1,-19.2028
68,1,-20.4822
69,1,-21.9329
70,1,-23.6036
71,1,-25.5728
72,1,-27.9774
73,1,-31.0881
74,1,-35.5578
75,1,-43.6064
76,1,-45.5595
77,1,-37.2933
78,1,-33.1984
79,1,-30.6163
80,1,-28.7941
81,1,-27.431
82,1,-26.3779
83,1,-25.5502
84,1,-24.8962
85,1,-24.382
86,1,-23.9847
87,1,-23.6886
88,1,-23.4832
89,1,-23.3616
90,1,-23.3199
-90,2,-22.6418
-89,2,-22.6805
-88,2,-22.7914
-87,2,-22.9788
-86,2,-23.2398
-85,2,-23.6031
-84,2,-24.0777
-83,2,-24.6876
-82,2,-25.4674
-81,2,-26.4688
-80,2,-27.7737
-79,2,-29.5213
-78,2,-31.9703
-77,2,-35.6287
-76,2,-40.6885
-75,2,-38.914
-74,2,-33.3608
-73,2,-29.4373
-72,2,-26.5666
-71,2,-24.3361
-70,2,-22.536
-69,2,-21.0547
-68,2,-19.8279
-67,2,-18.8187
-66,2,-18.0045
-65,2,-17.3757
-64,2,-16.9295
-63,2,-16.6713
-62,2,-16.6142
-61,2,-16.7807
-60,2,-17.2091
-59,2,-17.9578
-58,2,-19.1251
-57,2,-20.8918
-56,2,-23.6456
-55,2,-28.5021
-54,2,-43.6337
-53,2,-31.6287
-52,2,-24.5077
-51,2,-20.7398
-50,2,-18.3081
-49,2,-16.6681
-48,2,-15.6046
-47,2,-15.029
-46,2,-14.9189
-45,2,-15.3056
-44,2,-16.2869
