Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,5.30615
-89,0,5.30615
-88,0,5.30615
-87,0,5.30615
-86,0,5.30615
-85,0,5.30615
-84,0,5.30615
-83,0,5.30615
-82,0,5.30615
-81,0,5.30615
-80,0,5.30615
-79,0,5.30615
-78,0,5.30615
-77,0,5.30615
-76,0,5.30615
-75,0,5.30615
-74,0,5.30615
-73,0,5.30615
-72,0,5.30615
-71,0,5.30615
-70,0,5.30615
-69,0,5.30615
-68,0,5.30615
-67,0,5.30615
-66,0,5.30615
-65,0,5.30615
-64,0,5.30615
-63,0,5.30615
-62,0,5.30615
-61,0,5.30615
-60,0,5.30615
-59,0,5.30615
-58,0,5.30615
-57,0,5.30615
-56,0,5.30615
-55,0,5.30615
-54,0,5.30615
-53,0,5.30615
-52,0,5.30615
-51,0,5.30615
-50,0,5.30615
-49,0,5.30615
-48,0,5.30615
-47,0,5.30615
-46,0,5.30615
-45,0,5.30615
-44,0,5.30615
-43,0,5.30615
-42,0,5.30615
-41,0,5.30615
-40,0,5.30615
-39,0,5.30615
-38,0,5.30615
-37,0,5.30615
-36,0,5.30615
-35,0,5.30615
-34,0,5.30615
-33,0,5.30615
-32,0,5.30615
-31,0,5.30615
-30,0,5.30615
-29,0,5.30615
-28,0,5.30615
-27,0,5.30615
-26,0,5.30615
-25,0,5.30615
-24,0,5.30615
-23,0,5.30615
-22,0,5.30615
-21,0,5.30615
-20,0,5.30615
-19,0,5.30615
-18,0,5.30615
-17,0,5.30615
-16,0,5.30615
-15,0,5.30615
-14,0,5.30615
-13,0,5.30615
-12,0,5.30615
-11,0,5.30615
-10,0,5.30615
-9,0,5.30615
-8,0,5.30615
-7,0,5.30615
-6,0,5.30615
-5,0,5.30615
-4,0,5.30615
-3,0,5.30615
-2,0,5.30615
-1,0,5.30615
0,0,5.30615
1,0,5.30615
2,0,5.30615
3,0,5.30615
4,0,5.30615
5,0,5.30615
6,0,5.30615
7,0,5.30615
8,0,5.30615
9,0,5.30615
10,0,5.30615
11,0,5.30615
12,0,5.30615
13,0,5.30615
14,0,5.30615
15,0,5.30615
16,0,5.30615
17,0,5.30615
18,0,5.30615
19,0,5.30615
20,0,5.30615
21,0,5.30615
22,0,5.30615
23,0,5.30615
24,0,5.30615
25,0,5.30615
26,0,5.30615
27,0,5.30615
28,0,5.30615
29,0,5.30615
30,0,5.30615
31,0,5.30615
32,0,5.30615
33,0,5.30615
34,0,5.30615
35,0,5.30615
36,0,5.30615
37,0,5.30615
38,0,5.30615
39,0,5.30615
40,0,5.30615
41,0,5.30615
42,0,5.30615
43,0,5.30615
44,0,5.30615
45,0,5.30615
46,0,5.30615
47,0,5.30615
48,0,5.30615
49,0,5.30615
50,0,5.30615
51,0,5.30615
52,0,5.30615
53,0,5.30615
54,0,5.30615
55,0,5.30615
56,0,5.30615
57,0,5.30615
58,0,5.30615
59,0,5.30615
60,0,5.30615
61,0,5.30615
62,0,5.30615
63,0,5.30615
64,0,5.30615
65,0,5.30615
66,0,5.30615
67,0,5.30615
68,0,5.30615
69,0,5.30615
70,0,5.30615
71,0,5.30615
72,0,5.30615
73,0,5.30615
74,0,5.30615
75,0,5.30615
76,0,5.30615
77,0,5.30615
78,0,5.30615
79,0,5.30615
80,0,5.30615
81,0,5.30615
82,0,5.30615
83,0,5.30615
84,0,5.30615
85,0,5.30615
86,0,5.30615
87,0,5.30615
88,0,5.30615
89,0,5.30615
90,0,5.30615
-90,1,-19.7298
-89,1,-19.7516
-88,1,-19.8159
-87,1,-19.9237
-86,1,-20.0773
-85,1,-20.2795
-84,1,-20.4266
-83,1,-20.7363
-82,1,-21.111
-81,1,-21.5603
-80,1,-22.0972
-79,1,-22.7389
-78,1,-23.51
-77,1,-24.4452
-76,1,-25.5974
-75,1,-27.0517
-74,1,-28.9576
-73,1,-31.6168
-72,1,-35.7904
-71,1,-44.3473
-70,1,-42.6452
-69,1,-34.3687
-68,1,-29.9019
-67,1,-26.8188
-66,1,-24.4442
-65,1,-22.5023
-64,1,-20.8539
-63,1,-19.4192
-62,1,-18.1486
-61,1,-17.009
-60,1,-15.9775
-59,1,-15.0376
-58,1,-14.1771
-57,1,-13.3869
-56,1,-12.6603
-55,1,-11.992
-54,1,-11.378
-53,1,-10.8152
-52,1,-10.3017
-51,1,-9.83607
-50,1,-9.41751
-49,1,-9.04571
-48,1,-8.72087
-47,1,-8.44377
-46,1,-8.21565
-45,1,-8.03832
-44,1,-7.91435
-43,1,-7.84705
-42,1,-7.84065
-41,1,-7.90049
-40,1,-8.03353
-39,1,-8.24875
-38,1,-8.55774
-37,1,-8.97601
-36,1,-9.52473
-35,1,-10.2338
-34,1,-11.1472
-33,1,-12.3342
-32,1,-13.9115
-31,1,-16.1017
-30,1,-19.4173
-29,1,-25.5946
-28,1,-42.7645
-27,1,-23.0507
-26,1,-17.1825
-25,1,-13.541
-24,1,-10.8668
-23,1,-8.74261
-22,1,-6.9776
-21,1,-5.46861
-20,1,-4.15357
-19,1,-2.9921
-18,1,-1.95666
-17,1,-1.02757
-16,1,-0.190077
-15,1,0.566787
-14,1,1.25142
-13,1,1.87049
-12,1,2.42925
-11,1,2.93211
-10,1,3.38267
-9,1,3.78368
-8,1,4.13755
-7,1,4.44622
-6,1,4.7112
-5,1,4.93382
-4,1,5.11501
-3,1,5.25563
-2,1,5.35641
-1,1,5.41765
0,1,5.43964
1,1,5.42253
2,1,5.36624
3,1,5.26405
4,1,5.12779
5,1,4.95085
6,1,4.73256
7,1,4.47187
8,1,4.1676
9,1,3.81822
10,1,3.43356
11,1,2.98876
12,1,2.49183
13,1,1.93927
14,1,1.32704
15,1,0.649932
16,1,-0.0985367
17,1,-0.926664
18,1,-1.84529
19,1,-2.86836
20,1,-4.01472
21,1,-5.31096
22,1,-6.79546
23,1,-8.52711
24,1,-10.6027
25,1,-13.1983
26,1,-16.6894
27,1,-22.1468
28,1,-36.4231
29,1,-26.6903
30,1,-19.9104
31,1,-16.4077
32,1,-14.1254
33,1,-12.4922
34,1,-11.2671
35,1,-10.3252
36,1,-9.59391
37,1,-9.02693
38,1,-8.59305
39,1,-8.27033
40,1,-8.0427
41,1,-7.89807
42,1,-7.82724
43,1,-7.82319
44,1,-7.8803
45,1,-7.99411
46,1,-8.16121
47,1,-8.37903
48,1,-8.64554
49,1,-8.95927
50,1,-9.31935
51,1,-9.72541
52,1,-10.1774
53,1,-10.676
54,1,-11.2222
55,1,-11.818
56,1,-12.466
57,1,-13.1695
58,1,-13.9328
59,1,-14.7619
60,1,-15.6646
61,1,-16.651
62,1,-17.7348
63,1,-18.9346
64,1,-20.2769
65,1,-21.8002
66,1,-23.5634
67,1,-25.6623
68,1,-28.2671
69,1,-31.7187
70,1,-36.7859
71,1,-43.189
72,1,-38.5568
73,1,-33.5817
74,1,-30.444
75,1,-28.255
76,1,-26.6176
77,1,-25.3386
78,1,-24.3113
79,1,-23.471
80,1,-22.7757
81,1,-22.1968
82,1,-21.714
83,1,-21.3126
84,1,-20.9816
85,1,-20.7127
86,1,-20.4999
87,1,-20.3383
88,1,-20.2249
89,1,-20.1572
90,1,-20.1341
-90,2,-19.9247
-89,2,-19.9434
-88,2,-19.9972
-87,2,-20.0875
-86,2,-20.1433
-85,2,-20.3141
-84,2,-20.5317
-83,2,-20.8024
-82,2,-21.134
-81,2,-21.5373
-80,2,-22.0261
-79,2,-22.6189
-78,2,-23.3413
-77,2,-24.2298
-76,2,-25.339
-75,2,-26.7562
-74,2,-28.6356
-73,2,-31.2907
-72,2,-35.5404
-71,2,-45.3019
-70,2,-43.2439
-69,2,-34.1331
-68,2,-29.606
-67,2,-26.5457
-66,2,-24.2302
-65,2,-22.3763
-64,2,-20.8448
-63,2,-19.5579
-62,2,-18.469
-61,2,-17.5488
-60,2,-16.7788
-59,2,-16.148
-58,2,-15.6506
-57,2,-15.2855
-56,2,-15.0555
-55,2,-14.968
-54,2,-15.0352
-53,2,-15.2752
-52,2,-15.7156
-51,2,-16.3979
-50,2,-17.3879
-49,2,-18.7962
-48,2,-20.8302
-47,2,-23.9538
-46,2,-29.6336
-45,2,-49.1718
-44,2,-29.0902
-43,2,-23.0209
-42,2,-19.4913
-41,2,-17.0673
-40,2,-15.2997
-39,2,-13.9948
-38,2,-13.0565
-37,2,-12.4367
-36,2,-12.1162
-35,2,-12.098
-34,2,-12.4089
-33,2,-13.1062
-32,2,-14.2997
-31,2,-16.2111
-30,2,-19.3665
-29,2,-25.5911
-28,2,-40.2935
-27,2,-22.4978
-26,2,-16.9048
-25,2,-13.5632
-24,2,-11.2784
-23,2,-9.65657
-22,2,-8.52937
-21,2,-7.81978
-20,2,-7.50185
-19,2,-7.59055
-18,2,-8.14813
-17,2,-9.31576
-16,2,-11.4119
-15,2,-15.3265
-14,2,-25.9319
-13,2,-20.7303
-12,2,-11.9368
-11,2,-7.34251
-10,2,-4.19701
-9,2,-1.82719
