Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,3.59814
-89,0,3.59814
-88,0,3.59814
-87,0,3.59814
-86,0,3.59814
-85,0,3.59814
-84,0,3.59814
-83,0,3.59814
-82,0,3.59814
-81,0,3.59814
-80,0,3.59814
-79,0,3.59814
-78,0,3.59814
-77,0,3.59814
-76,0,3.59814
-75,0,3.59814
-74,0,3.59814
-73,0,3.59814
-72,0,3.59814
-71,0,3.59814
-70,0,3.59814
-69,0,3.59814
-68,0,3.59814
-67,0,3.59814
-66,0,3.59814
-65,0,3.59814
-64,0,3.59814
-63,0,3.59814
-62,0,3.59814
-61,0,3.59814
-60,0,3.59814
-59,0,3.59814
-58,0,3.59814
-57,0,3.59814
-56,0,3.59814
-55,0,3.59814
-54,0,3.59814
-53,0,3.59814
-52,0,3.59814
-51,0,3.59814
-50,0,3.59814
-49,0,3.59814
-48,0,3.59814
-47,0,3.59814
-46,0,3.59814
-45,0,3.59814
-44,0,3.59814
-43,0,3.59814
-42,0,3.59814
-41,0,3.59814
-40,0,3.59814
-39,0,3.59814
-38,0,3.59814
-37,0,3.59814
-36,0,3.59814
-35,0,3.59814
-34,0,3.59814
-33,0,3.59814
-32,0,3.59814
-31,0,3.59814
-30,0,3.59814
-29,0,3.59814
-28,0,3.59814
-27,0,3.59814
-26,0,3.59814
-25,0,3.59814
-24,0,3.59814
-23,0,3.59814
-22,0,3.59814
-21,0,3.59814
-20,0,3.59814
-19,0,3.59814
-18,0,3.59814
-17,0,3.59814
-16,0,3.59814
-15,0,3.59814
-14,0,3.59814
-13,0,3.59814
-12,0,3.59814
-11,0,3.59814
-10,0,3.59814
-9,0,3.59814
-8,0,3.59814
-7,0,3.59814
-6,0,3.59814
-5,0,3.59814
-4,0,3.59814
-3,0,3.59814
-2,0,3.59814
-1,0,3.59814
0,0,3.59814
1,0,3.59814
2,0,3.59814
3,0,3.59814
4,0,3.59814
5,0,3.59814
6,0,3.59814
7,0,3.59814
8,0,3.59814
9,0,3.59814
10,0,3.59814
11,0,3.59814
12,0,3.59814
13,0,3.59814
14,0,3.59814
15,0,3.59814
16,0,3.59814
17,0,3.59814
18,0,3.59814
19,0,3.59814
20,0,3.59814
21,0,3.59814
22,0,3.59814
23,0,3.59814
24,0,3.59814
25,0,3.59814
26,0,3.59814
27,0,3.59814
28,0,3.59814
29,0,3.59814
30,0,3.59814
31,0,3.59814
32,0,3.59814
33,0,3.59814
34,0,3.59814
35,0,3.59814
36,0,3.59814
37,0,3.59814
38,0,3.59814
39,0,3.59814
40,0,3.59814
41,0,3.59814
42,0,3.59814
43,0,3.59814
44,0,3.59814
45,0,3.59814
46,0,3.59814
47,0,3.59814
48,0,3.59814
49,0,3.59814
50,0,3.59814
51,0,3.59814
52,0,3.59814
