Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,5.56794
-89,0,5.56794
-88,0,5.56794
-87,0,5.56794
-86,0,5.56794
-85,0,5.56794
-84,0,5.56794
-83,0,5.56794
-82,0,5.56794
-81,0,5.56794
-80,0,5.56794
-79,0,5.56794
-78,0,5.56794
-77,0,5.56794
-76,0,5.56794
-75,0,5.56794
-74,0,5.56794
-73,0,5.56794
-72,0,5.56794
-71,0,5.56794
-70,0,5.56794
-69,0,5.56794
-68,0,5.56794
-67,0,5.56794
-66,0,5.56794
-65,0,5.56794
-64,0,5.56794
-63,0,5.56794
-62,0,5.56794
-61,0,5.56794
-60,0,5.56794
-59,0,5.56794
-58,0,5.56794
-57,0,5.56794
-56,0,5.56794
-55,0,5.56794
-54,0,5.56794
-53,0,5.56794
-52,0,5.56794
-51,0,5.56794
-50,0,5.56794
-49,0,5.56794
-48,0,5.56794
-47,0,5.56794
-46,0,5.56794
-45,0,5.56794
-44,0,5.56794
-43,0,5.56794
-42,0,5.56794
-41,0,5.56794
-40,0,5.56794
-39,0,5.56794
-38,0,5.56794
-37,0,5.56794
-36,0,5.56794
-35,0,5.56794
-34,0,5.56794
-33,0,5.56794
-32,0,5.56794
-31,0,5.56794
-30,0,5.56794
-29,0,5.56794
-28,0,5.56794
-27,0,5.56794
-26,0,5.56794
-25,0,5.56794
-24,0,5.56794
-23,0,5.56794
-22,0,5.56794
-21,0,5.56794
-20,0,5.56794
-19,0,5.56794
-18,0,5.56794
-17,0,5.56794
-16,0,5.56794
-15,0,5.56794
-14,0,5.56794
-13,0,5.56794
-12,0,5.56794
-11,0,5.56794
-10,0,5.56794
-9,0,5.56794
-8,0,5.56794
-7,0,5.56794
-6,0,5.56794
-5,0,5.56794
-4,0,5.56794
-3,0,5.56794
-2,0,5.56794
-1,0,5.56794
0,0,5.56794
1,0,5.56794
2,0,5.56794
3,0,5.56794
4,0,5.56794
5,0,5.56794
6,0,5.56794
7,0,5.56794
8,0,5.56794
9,0,5.56794
10,0,5.56794
11,0,5.56794
12,0,5.56794
13,0,5.56794
14,0,5.56794
15,0,5.56794
16,0,5.56794
17,0,5.56794
18,0,5.56794
19,0,5.56794
20,0,5.56794
21,0,5.56794
22,0,5.56794
23,0,5.56794
24,0,5.56794
25,0,5.56794
26,0,5.56794
27,0,5.56794
28,0,5.56794
29,0,5.56794
30,0,5.56794
31,0,5.56794
32,0,5.56794
33,0,5.56794
34,0,5.56794
35,0,5.56794
36,0,5.56794
37,0,5.56794
38,0,5.56794
39,0,5.56794
40,0,5.56794
41,0,5.56794
42,0,5.56794
43,0,5.56794
44,0,5.56794
45,0,5.56794
46,0,5.56794
47,0,5.56794
48,0,5.56794
49,0,5.56794
50,0,5.56794
51,0,5.56794
52,0,5.56794
53,0,5.56794
54,0,5.56794
55,0,5.56794
56,0,5.56794
57,0,5.56794
58,0,5.56794
59,0,5.56794
60,0,5.56794
61,0,5.56794
62,0,5.56794
63,0,5.56794
64,0,5.56794
65,0,5.56794
66,0,5.56794
67,0,5.56794
68,0,5.56794
69,0,5.56794
70,0,5.56794
71,0,5.56794
72,0,5.56794
73,0,5.56794
74,0,5.56794
75,0,5.56794
76,0,5.56794
77,0,5.56794
78,0,5.56794
79,0,5.56794
80,0,5.56794
81,0,5.56794
82,0,5.56794
83,0,5.56794
84,0,5.56794
85,0,5.56794
86,0,5.56794
87,0,5.56794
88,0,5.56794
89,0,5.56794
90,0,5.56794
-90,1,-15.1842
-89,1,-15.1826
-88,1,-15.1701
-87,1,-15.1473
-86,1,-15.1149
-85,1,-15.0741
-84,1,-15.0181
-83,1,-14.9651
-82,1,-14.9089
-81,1,-14.852
-80,1,-14.7969
-79,1,-14.7466
-78,1,-14.7041
-77,1,-14.673
-76,1,-14.657
-75,1,-14.6604
-74,1,-14.6876
-73,1,-14.7438
-72,1,-14.8347
-71,1,-14.9668
-70,1,-15.1477
-69,1,-15.3863
-68,1,-15.6934
-67,1,-16.0823
-66,1,-16.5699
-65,1,-17.1784
-64,1,-17.9387
-63,1,-18.8945
-62,1,-20.1128
-61,1,-21.7043
-60,1,-23.8743
-59,1,-27.0763
-58,1,-32.7051
-57,1,-47.2909
-56,1,-32.3242
-55,1,-26.2273
-54,1,-22.5869
-53,1,-19.9992
-52,1,-18.0129
-51,1,-16.4273
-50,1,-15.1381
-49,1,-14.0849
-48,1,-13.2313
-47,1,-12.5552
-46,1,-12.0441
-45,1,-11.6933
-44,1,-11.5037
-43,1,-11.4827
-42,1,-11.6446
-41,1,-12.0136
-40,1,-12.6282
-39,1,-13.5503
-38,1,-14.8848
-37,1,-16.8277
-36,1,-19.8152
-35,1,-25.1886
-34,1,-45.0121
-33,1,-25.648
-32,1,-19.217
-31,1,-15.5176
-30,1,-12.9615
-29,1,-11.0679
-28,1,-9.62994
-27,1,-8.54369
-26,1,-7.75354
-25,1,-7.23228
-24,1,-6.97272
-23,1,-6.98555
-22,1,-7.30168
-21,1,-7.98257
-20,1,-9.14439
-19,1,-11.0218
-18,1,-14.1834
-17,1,-20.722
-16,1,-31.0178
-15,1,-15.7339
-14,1,-10.1102
-13,1,-6.5172
-12,1,-3.86839
-11,1,-1.78492
-10,1,-0.08932
-9,1,1.31583
-8,1,2.49005
-7,1,3.47181
-6,1,4.28677
-5,1,4.95301
-4,1,5.48354
-3,1,5.88768
-2,1,6.17217
-1,1,6.34133
0,1,6.39779
1,1,6.34031
2,1,6.17244
3,1,5.88047
4,1,5.47735
5,1,4.94818
6,1,4.28371
7,1,3.47046
8,1,2.49016
9,1,1.31669
10,1,-0.0790751
11,1,-1.77683
12,1,-3.86612
13,1,-6.52812
14,1,-10.1533
15,1,-15.8752
16,1,-32.2077
17,1,-20.2491
18,1,-13.9079
19,1,-10.7978
20,1,-8.94215
21,1,-7.7916
22,1,-7.11715
23,1,-6.80454
24,1,-6.79313
25,1,-7.05225
26,1,-7.57197
27,1,-8.35912
28,1,-9.44021
29,1,-10.8694
30,1,-12.7486
31,1,-15.2796
32,1,-18.9277
33,1,-25.1993
34,1,-45.6477
35,1,-25.3258
36,1,-19.8161
37,1,-16.7795
38,1,-14.81
39,1,-13.4582
40,1,-12.5227
41,1,-11.8968
42,1,-11.5177
43,1,-11.3468
44,1,-11.3594
45,1,-11.5408
46,1,-11.8835
47,1,-12.3859
48,1,-13.0533
49,1,-13.8974
50,1,-14.9405
51,1,-16.2183
52,1,-17.7908
53,1,-19.762
54,1,-22.3302
55,1,-25.9439
56,1,-32.0186
57,1,-55.7819
58,1,-32.8528
59,1,-27.0043
60,1,-23.7393
61,1,-21.5375
62,1,-19.9251
63,1,-18.6918
64,1,-17.7241
65,1,-16.9535
66,1,-16.3356
67,1,-15.8394
68,1,-15.4426
69,1,-15.1276
70,1,-14.8814
71,1,-14.6931
72,1,-14.5538
73,1,-14.4558
74,1,-14.3928
75,1,-14.3588
76,1,-14.3489
77,1,-14.3585
78,1,-14.3837
79,1,-14.4204
80,1,-14.4653
81,1,-14.5154
82,1,-14.5676
83,1,-14.6195
84,1,-14.6689
85,1,-14.7135
86,1,-14.7518
87,1,-14.7823
88,1,-14.8038
89,1,-14.8155
90,1,-14.8169
-90,2,-23.5714
-89,2,-23.6203
-88,2,-23.7604
-87,2,-23.9979
-86,2,-24.3435
-85,2,-24.8179
-84,2,-25.4462
-83,2,-26.2688
-82,2,-27.3491
-81,2,-28.7913
-80,2,-30.7842
-79,2,-33.7156
-78,2,-38.5189
-77,2,-44.4134
-76,2,-37.7204
-75,2,-32.2574
-74,2,-28.6625
-73,2,-26.0232
-72,2,-23.9643
-71,2,-22.3079
-70,2,-20.9596
-69,2,-19.8667
-68,2,-19.0003
-67,2,-18.3464
-66,2,-17.9015
-65,2,-17.6731
-64,2,-17.6784
-63,2,-17.9503
-62,2,-18.5414
-61,2,-19.5409
-60,2,-21.1074
-59,2,-23.5656
-58,2,-27.7774
-57,2,-37.9352
-56,2,-34.5009
-55,2,-26.09
-54,2,-21.9992
-53,2,-19.4648
-52,2,-17.8275
-51,2,-16.8487
-50,2,-16.4398
-49,2,-16.5987
-48,2,-17.409
-47,2,-19.0829
-46,2,-22.166
-45,2,-28.6521
-44,2,-39.3463
-43,2,-24.7048
-42,2,-19.6438
-41,2,-16.8424
-40,2,-15.2427
-39,2,-14.5275
-38,2,-14.6228
-37,2,-15.6238
-36,2,-17.8828
-35,2,-22.5704
-34,2,-39.7691
-33,2,-24.5607
-32,2,-17.9844
-31,2,-14.7519
-30,2,-13.0675
-29,2,-12.4959
-28,2,-12.9889
-27,2,-14.8126
-26,2,-18.9877
-25,2,-32.9575
-24,2,-22.0044
-23,2,-14.903
-22,2,-11.5077
-21,2,-9.78775
-20,2,-9.28881
-19,2,-10.0077
-18,2,-12.3879
-17,2,-18.3828
-16,2,-29.6598
-15,2,-13.9398
-14,2,-8.80552
-13,2,-6.13041
-12,2,-4.89725
-11,2,-4.92199
-10,2,-6.49322
-9,2,-11.0418
-8,2,-41.2201
-7,2,-8.40661
-6,2,-1.8324
-5,2,2.0507
-4,2,4.67193
-3,2,6.48567
-2,2,7.6889
-1,2,8.3799
0,2,8.60667
1,2,8.382
2,2,7.68851
3,2,6.49049
4,2,4.68279
5,2,2.07452
6,2,-1.80744
7,2,-8.40335
8,2,-43.836
9,2,-10.8496
10,2,-6.32716
11,2,-4.75553
12,2,-4.7215
13,2,-5.93676
14,2,-8.57703
15,2,-13.6197
16,2,-28.4618
17,2,-18.5598
18,2,-12.3822
19,2,-9.94156
20,2,-9.18483
21,2,-9.65243
22,2,-11.3393
23,2,-14.6897
24,2,-21.6909
25,2,-33.4381
26,2,-18.8824
27,2,-14.6367
28,2,-12.7684
29,2,-12.231
30,2,-12.7493
31,2,-14.3574
32,2,-17.4523
33,2,-23.6165
34,2,-42.6125
35,2,-22.8566
36,2,-17.8898
37,2,-15.5093
38,2,-14.4259
39,2,-14.256
40,2,-14.8862
41,2,-16.366
42,2,-18.9615
43,2,-23.5221
44,2,-34.5831
45,2,-30.391
46,2,-22.8171
47,2,-19.408
48,2,-17.5585
49,2,-16.6224
50,2,-16.3549
51,2,-16.658
52,2,-17.5187
53,2,-19.0055
54,2,-21.3161
55,2,-24.9737
56,2,-31.8869
57,2,-43.6852
58,2,-29.1011
59,2,-24.2334
60,2,-21.5021
61,2,-19.7828
62,2,-18.6839
63,2,-18.0214
64,2,-17.6974
65,2,-17.6525
66,2,-17.852
67,2,-18.2756
68,2,-18.9152
69,2,-19.7736
70,2,-20.8665
71,2,-22.2243
72,2,-23.9033
73,2,-26.0064
74,2,-28.7323
75,2,-32.5279
76,2,-38.66
77,2,-46.6079
78,2,-38.0244
79,2,-33.1607
80,2,-30.268
81,2,-28.3061
82,2,-26.885
83,2,-25.8193
84,2,-25.0067
85,2,-24.3855
86,2,-23.9161
87,2,-23.572
88,2,-23.3359
89,2,-23.1965
90,2,-23.1477
-90,3,-23.4229
-89,3,-23.3764
-88,3,-23.2347
-87,3,-22.9114
-86,3,-22.6123
-85,3,-22.2569
-84,3,-21.8645
-83,3,-21.4551
-82,3,-21.0499
-81,3,-20.6704
-80,3,-20.3382
-79,3,-20.0763
-78,3,-19.909
-77,3,-19.8639
-76,3,-19.9741
-75,3,-20.2814
-74,3,-20.8436
-73,3,-21.7473
-72,3,-23.1343
-71,3,-25.2733
-70,3,-28.8047
-69,3,-36.1799
-68,3,-42.5805
-67,3,-30.1948
-66,3,-25.3299
-65,3,-22.4485
-64,3,-20.6224
-63,3,-19.5498
-62,3,-19.1346
-61,3,-19.3893
-60,3,-20.443
-59,3,-22.6373
-58,3,-26.9805
-57,3,-39.2951
-56,3,-30.9039
-55,3,-23.8154
-54,3,-20.4607
-53,3,-18.7752
-52,3,-18.2925
-51,3,-18.9895
-50,3,-21.2347
-49,3,-26.5312
-48,3,-51.1951
-47,3,-25.4816
-46,3,-20.1219
-45,3,-17.7396
-44,3,-17.0908
-43,3,-18.0588
-42,3,-21.2921
-41,3,-30.6762
-40,3,-28.1745
-39,3,-19.9278
-38,3,-16.7502
-37,3,-15.8596
-36,3,-16.9623
-35,3,-21.0168
-34,3,-37.935
-33,3,-22.6575
-32,3,-16.718
-31,3,-14.6043
-30,3,-14.8558
-29,3,-17.9194
-28,3,-29.0698
-27,3,-22.6146
-26,3,-15.3808
-25,3,-12.9361
-24,3,-13.158
-23,3,-16.5577
-22,3,-31.582
-21,3,-18.7249
-20,3,-12.547
-19,3,-10.6427
-18,3,-11.5993
-17,3,-16.9415
-16,3,-27.4723
-15,3,-12.4569
-14,3,-8.32973
-13,3,-7.53372
-12,3,-9.96557
-11,3,-21.4519
-10,3,-12.9383
-9,3,-5.65033
-8,3,-3.11625
-7,3,-3.59787
-6,3,-9.04738
-5,3,-13.0723
-4,3,-0.046252
-3,3,5.2953
-2,3,8.3074
-1,3,9.91876
0,3,10.4323
1,3,9.92578
2,3,8.32059
3,3,5.32685
4,3,-0.000798917
5,3,-13.0502
6,3,-8.89911
7,3,-3.4423
8,3,-2.93301
9,3,-5.41263
10,3,-12.5159
11,3,-22.1433
12,3,-9.99198
13,3,-7.45758
14,3,-8.18745
15,3,-12.2311
16,3,-26.7661
17,3,-16.9075
18,3,-11.4369
19,3,-10.4005
20,3,-12.2009
21,3,-18.1175
22,3,-33.282
23,3,-16.558
24,3,-12.9618
25,3,-12.5913
26,3,-14.8009
27,3,-21.2594
28,3,-32.6572
29,3,-18.5564
30,3,-15.1005
31,3,-14.6382
32,3,-16.5482
33,3,-22.0935
34,3,-43.0899
35,3,-21.4485
36,3,-17.1149
37,3,-15.9087
38,3,-16.7662
39,3,-19.991
40,3,-28.708
41,3,-29.9674
42,3,-20.839
43,3,-17.6589
44,3,-16.6879
45,3,-17.2947
46,3,-19.5735
47,3,-24.6172
48,3,-42.8319
49,3,-26.9858
50,3,-21.3192
51,3,-18.9467
52,3,-18.1837
53,3,-18.6262
54,3,-20.285
55,3,-23.6254
56,3,-30.7766
57,3,-40.1453
58,3,-26.8035
59,3,-22.3968
60,3,-20.1677
61,3,-19.0816
62,3,-18.7912
63,3,-19.1635
64,3,-20.179
65,3,-21.9243
