Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,2.72836
-89,0,2.72836
-88,0,2.72836
-87,0,2.72836
-86,0,2.72836
-85,0,2.72836
-84,0,2.72836
-83,0,2.72836
-82,0,2.72836
-81,0,2.72836
-80,0,2.72836
-79,0,2.72836
-78,0,2.72836
-77,0,2.72836
-76,0,2.72836
-75,0,2.72836
-74,0,2.72836
-73,0,2.72836
-72,0,2.72836
-71,0,2.72836
-70,0,2.72836
-69,0,2.72836
-68,0,2.72836
-67,0,2.72836
-66,0,2.72836
-65,0,2.72836
-64,0,2.72836
-63,0,2.72836
-62,0,2.72836
-61,0,2.72836
-60,0,2.72836
-59,0,2.72836
-58,0,2.72836
-57,0,2.72836
-56,0,2.72836
-55,0,2.72836
-54,0,2.72836
-53,0,2.72836
-52,0,2.72836
-51,0,2.72836
-50,0,2.72836
-49,0,2.72836
-48,0,2.72836
-47,0,2.72836
-46,0,2.72836
-45,0,2.72836
-44,0,2.72836
-43,0,2.72836
-42,0,2.72836
-41,0,2.72836
-40,0,2.72836
-39,0,2.72836
-38,0,2.72836
-37,0,2.72836
-36,0,2.72836
-35,0,2.72836
-34,0,2.72836
-33,0,2.72836
-32,0,2.72836
-31,0,2.72836
-30,0,2.72836
-29,0,2.72836
-28,0,2.72836
-27,0,2.72836
-26,0,2.72836
-25,0,2.72836
-24,0,2.72836
-23,0,2.72836
-22,0,2.72836
-21,0,2.72836
-20,0,2.72836
-19,0,2.72836
-18,0,2.72836
-17,0,2.72836
-16,0,2.72836
-15,0,2.72836
-14,0,2.72836
-13,0,2.72836
-12,0,2.72836
-11,0,2.72836
-10,0,2.72836
-9,0,2.72836
-8,0,2.72836
-7,0,2.72836
-6,0,2.72836
-5,0,2.72836
-4,0,2.72836
-3,0,2.72836
-2,0,2.72836
-1,0,2.72836
0,0,2.72836
1,0,2.72836
2,0,2.72836
3,0,2.72836
4,0,2.72836
5,0,2.72836
6,0,2.72836
7,0,2.72836
8,0,2.72836
9,0,2.72836
10,0,2.72836
11,0,2.72836
12,0,2.72836
13,0,2.72836
