Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,10.1752
-89,0,10.1752
-88,0,10.1752
-87,0,10.1752
-86,0,10.1752
-85,0,10.1752
-84,0,10.1752
-83,0,10.1752
-82,0,10.1752
-81,0,10.1752
-80,0,10.1752
-79,0,10.1752
-78,0,10.1752
-77,0,10.1752
-76,0,10.1752
-75,0,10.1752
-74,0,10.1752
-73,0,10.1752
-72,0,10.1752
-71,0,10.1752
-70,0,10.1752
-69,0,10.1752
-68,0,10.1752
-67,0,10.1752
-66,0,10.1752
-65,0,10.1752
-64,0,10.1752
-63,0,10.1752
-62,0,10.1752
-61,0,10.1752
-60,0,10.1752
-59,0,10.1752
-58,0,10.1752
-57,0,10.1752
-56,0,10.1752
-55,0,10.1752
-54,0,10.1752
-53,0,10.1752
-52,0,10.1752
-51,0,10.1752
-50,0,10.1752
-49,0,10.1752
-48,0,10.1752
-47,0,10.1752
-46,0,10.1752
-45,0,10.1752
-44,0,10.1752
-43,0,10.1752
-42,0,10.1752
-41,0,10.1752
-40,0,10.1752
-39,0,10.1752
-38,0,10.1752
-37,0,10.1752
-36,0,10.1752
-35,0,10.1752
-34,0,10.1752
-33,0,10.1752
-32,0,10.1752
-31,0,10.1752
-30,0,10.1752
-29,0,10.1752
-28,0,10.1752
-27,0,10.1752
-26,0,10.1752
-25,0,10.1752
-24,0,10.1752
-23,0,10.1752
-22,0,10.1752
-21,0,10.1752
-20,0,10.1752
-19,0,10.1752
-18,0,10.1752
-17,0,10.1752
-16,0,10.1752
-15,0,10.1752
-14,0,10.1752
-13,0,10.1752
-12,0,10.1752
-11,0,10.1752
-10,0,10.1752
-9,0,10.1752
-8,0,10.1752
-7,0,10.1752
-6,0,10.1752
-5,0,10.1752
-4,0,10.1752
-3,0,10.1752
-2,0,10.1752
-1,0,10.1752
0,0,10.1752
1,0,10.1752
2,0,10.1752
3,0,10.1752
4,0,10.1752
5,0,10.1752
6,0,10.1752
7,0,10.1752
8,0,10.1752
9,0,10.1752
10,0,10.1752
11,0,10.1752
12,0,10.1752
13,0,10.1752
14,0,10.1752
15,0,10.1752
16,0,10.1752
17,0,10.1752
18,0,10.1752
19,0,10.1752
20,0,10.1752
21,0,10.1752
22,0,10.1752
23,0,10.1752
24,0,10.1752
25,0,10.1752
26,0,10.1752
27,0,10.1752
28,0,10.1752
29,0,10.1752
30,0,10.1752
31,0,10.1752
32,0,10.1752
33,0,10.1752
34,0,10.1752
35,0,10.1752
36,0,10.1752
37,0,10.1752
38,0,10.1752
39,0,10.1752
40,0,10.1752
41,0,10.1752
42,0,10.1752
43,0,10.1752
44,0,10.1752
45,0,10.1752
46,0,10.1752
47,0,10.1752
48,0,10.1752
49,0,10.1752
50,0,10.1752
51,0,10.1752
52,0,10.1752
53,0,10.1752
54,0,10.1752
55,0,10.1752
56,0,10.1752
57,0,10.1752
58,0,10.1752
59,0,10.1752
60,0,10.1752
61,0,10.1752
62,0,10.1752
63,0,10.1752
64,0,10.1752
65,0,10.1752
66,0,10.1752
67,0,10.1752
68,0,10.1752
69,0,10.1752
70,0,10.1752
71,0,10.1752
72,0,10.1752
73,0,10.1752
74,0,10.1752
75,0,10.1752
76,0,10.1752
77,0,10.1752
78,0,10.1752
79,0,10.1752
80,0,10.1752
81,0,10.1752
82,0,10.1752
83,0,10.1752
84,0,10.1752
85,0,10.1752
86,0,10.1752
87,0,10.1752
88,0,10.1752
89,0,10.1752
90,0,10.1752
-90,1,-10.8611
-89,1,-10.8629
-88,1,-10.8688
-87,1,-10.8792
-86,1,-10.8949
-85,1,-10.9168
-84,1,-10.91
-83,1,-10.9481
-82,1,-10.9974
-81,1,-11.0601
-80,1,-11.1391
-79,1,-11.2375
-78,1,-11.359
-77,1,-11.5079
-76,1,-11.6891
-75,1,-11.9086
-74,1,-12.1732
-73,1,-12.4915
-72,1,-12.8736
-71,1,-13.3325
-70,1,-13.8848
-69,1,-14.5524
-68,1,-15.3654
-67,1,-16.3674
-66,1,-17.6246
-65,1,-19.2473
-64,1,-21.4386
-63,1,-24.6464
-62,1,-30.2326
-61,1,-43.9313
-60,1,-29.9827
-59,1,-23.8711
-58,1,-20.2061
-57,1,-17.5862
-56,1,-15.5585
-55,1,-13.9216
-54,1,-12.5693
-53,1,-11.4397
-52,1,-10.4948
-51,1,-9.71043
-50,1,-9.07153
-49,1,-8.56924
-48,1,-8.19985
-47,1,-7.9641
-46,1,-7.86683
-45,1,-7.91754
-44,1,-8.13189
-43,1,-8.53367
-42,1,-9.15889
-41,1,-10.0639
-40,1,-11.3421
-39,1,-13.1631
-38,1,-15.8857
-37,1,-20.5136
-36,1,-33.239
-35,1,-24.9905
-34,1,-17.2225
-33,1,-13.1098
-32,1,-10.3296
-31,1,-8.27511
-30,1,-6.69901
-29,1,-5.47863
-28,1,-4.5475
-27,1,-3.86945
-26,1,-3.42786
-25,1,-3.22049
-24,1,-3.25919
-23,1,-3.57319
-22,1,-4.21694
-21,1,-5.2895
-20,1,-6.98277
-19,1,-9.72988
-18,1,-14.8811
-17,1,-38.3924
-16,1,-14.8494
-15,1,-8.13405
-14,1,-4.15406
-13,1,-1.29951
-12,1,0.918659
-11,1,2.7158
-10,1,4.20593
-9,1,5.4567
-8,1,6.51113
-7,1,7.39849
-6,1,8.13898
-5,1,8.74735
-4,1,9.23432
-3,1,9.60763
-2,1,9.87259
-1,1,10.0326
0,1,10.09
1,1,10.0444
2,1,9.89721
3,1,9.64353
4,1,9.28322
5,1,8.80954
6,1,8.21524
7,1,7.49006
8,1,6.61984
9,1,5.58479
10,1,4.36574
11,1,2.9059
12,1,1.14841
13,1,-1.01408
14,1,-3.78107
15,1,-7.59416
16,1,-13.8255
17,1,-40.0115
18,1,-15.7343
19,1,-10.1003
20,1,-7.18528
21,1,-5.40251
22,1,-4.27174
23,1,-3.58492
24,1,-3.23613
25,1,-3.16733
26,1,-3.34714
27,1,-3.76213
28,1,-4.41293
29,1,-5.31499
30,1,-6.50234
31,1,-8.03802
32,1,-10.0379
