Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-20.372
-89,0,-20.372
-88,0,-20.372
-87,0,-20.372
-86,0,-20.372
-85,0,-20.372
-84,0,-20.372
-83,0,-20.372
-82,0,-20.372
-81,0,-20.372
-80,0,-20.372
-79,0,-20.372
-78,0,-20.372
-77,0,-20.372
-76,0,-20.372
-75,0,-20.372
-74,0,-20.372
-73,0,-20.372
-72,0,-20.372
-71,0,-20.372
-70,0,-20.372
-69,0,-20.372
-68,0,-20.372
-67,0,-20.372
-66,0,-20.372
-65,0,-20.372
-64,0,-20.372
-63,0,-20.372
-62,0,-20.372
-61,0,-20.372
-60,0,-20.372
-59,0,-20.372
-58,0,-20.372
-57,0,-20.372
-56,0,-20.372
-55,0,-20.372
-54,0,-20.372
-53,0,-20.372
-52,0,-20.372
-51,0,-20.372
-50,0,-20.372
-49,0,-20.372
-48,0,-20.372
-47,0,-20.372
-46,0,-20.372
-45,0,-20.372
-44,0,-20.372
-43,0,-20.372
-42,0,-20.372
-41,0,-20.372
-40,0,-20.372
-39,0,-20.372
-38,0,-20.372
-37,0,-20.372
-36,0,-20.372
-35,0,-20.372
-34,0,-20.372
-33,0,-20.372
-32,0,-20.372
-31,0,-20.372
-30,0,-20.372
-29,0,-20.372
-28,0,-20.372
-27,0,-20.372
-26,0,-20.372
-25,0,-20.372
-24,0,-20.372
-23,0,-20.372
-22,0,-20.372
-21,0,-20.372
-20,0,-20.372
-19,0,-20.372
-18,0,-20.372
-17,0,-20.372
-16,0,-20.372
-15,0,-20.372
-14,0,-20.372
-13,0,-20.372
-12,0,-20.372
-11,0,-20.372
-10,0,-20.372
-9,0,-20.372
-8,0,-20.372
-7,0,-20.372
-6,0,-20.372
-5,0,-20.372
-4,0,-20.372
-3,0,-20.372
-2,0,-20.372
-1,0,-20.372
0,0,-20.372
1,0,-20.372
2,0,-20.372
3,0,-20.372
4,0,-20.372
5,0,-20.372
6,0,-20.372
7,0,-20.372
8,0,-20.372
9,0,-20.372
10,0,-20.372
11,0,-20.372
12,0,-20.372
13,0,-20.372
14,0,-20.372
15,0,-20.372
16,0,-20.372
17,0,-20.372
18,0,-20.372
19,0,-20.372
20,0,-20.372
21,0,-20.372
22,0,-20.372
23,0,-20.372
24,0,-20.372
25,0,-20.372
26,0,-20.372
27,0,-20.372
28,0,-20.372
29,0,-20.372
30,0,-20.372
31,0,-20.372
32,0,-20.372
33,0,-20.372
34,0,-20.372
35,0,-20.372
36,0,-20.372
37,0,-20.372
38,0,-20.372
39,0,-20.372
40,0,-20.372
41,0,-20.372
42,0,-20.372
43,0,-20.372
44,0,-20.372
45,0,-20.372
46,0,-20.372
47,0,-20.372
48,0,-20.372
49,0,-20.372
50,0,-20.372
51,0,-20.372
52,0,-20.372
53,0,-20.372
54,0,-20.372
55,0,-20.372
56,0,-20.372
57,0,-20.372
58,0,-20.372
59,0,-20.372
60,0,-20.372
61,0,-20.372
62,0,-20.372
63,0,-20.372
64,0,-20.372
65,0,-20.372
66,0,-20.372
67,0,-20.372
68,0,-20.372
69,0,-20.372
70,0,-20.372
71,0,-20.372
72,0,-20.372
73,0,-20.372
74,0,-20.372
75,0,-20.372
76,0,-20.372
77,0,-20.372
78,0,-20.372
79,0,-20.372
80,0,-20.372
81,0,-20.372
82,0,-20.372
83,0,-20.372
84,0,-20.372
85,0,-20.372
86,0,-20.372
87,0,-20.372
88,0,-20.372
89,0,-20.372
90,0,-20.372
-90,1,-20.075
-89,1,-20.0442
-88,1,-20.013
-87,1,-19.9815
-86,1,-19.9497
-85,1,-19.9177
-84,1,-19.8854
-83,1,-19.8529
-82,1,-19.8202
-81,1,-19.7873
-80,1,-19.7542
-79,1,-19.721
-78,1,-19.6876
-77,1,-19.6541
-76,1,-19.6206
-75,1,-19.587
-74,1,-19.5533
-73,1,-19.5196
-72,1,-19.486
-71,1,-19.4524
-70,1,-19.4188
-69,1,-19.3853
-68,1,-19.3518
-67,1,-19.3186
-66,1,-19.2854
-65,1,-19.2525
-64,1,-19.2198
-63,1,-19.1874
-62,1,-19.1553
-61,1,-19.1234
-60,1,-19.0799
-59,1,-19.2214
-58,1,-19.1893
-57,1,-19.1577
-56,1,-19.1266
-55,1,-19.0959
-54,1,-19.0657
-53,1,-19.0361
-52,1,-19.0071
-51,1,-18.9787
-50,1,-18.9509
-49,1,-18.9238
-48,1,-18.8973
-47,1,-18.8717
-46,1,-18.8467
-45,1,-18.8226
-44,1,-18.7992
-43,1,-18.7767
-42,1,-18.7551
-41,1,-18.7345
-40,1,-18.7147
-39,1,-18.696
-38,1,-18.6782
-37,1,-18.6616
-36,1,-18.646
-35,1,-18.6315
-34,1,-18.6182
-33,1,-18.606
-32,1,-18.5951
-31,1,-18.5854
-30,1,-18.577
-29,1,-18.57
-28,1,-18.5642
-27,1,-18.5599
-26,1,-18.557
-25,1,-18.5555
-24,1,-18.5556
-23,1,-18.5571
-22,1,-18.5602
-21,1,-18.5649
-20,1,-18.5712
-19,1,-18.5792
-18,1,-18.5888
-17,1,-18.6002
-16,1,-18.6133
-15,1,-18.6282
-14,1,-18.6448
-13,1,-18.6633
-12,1,-18.6837
-11,1,-18.7059
-10,1,-18.73
-9,1,-18.7561
-8,1,-18.7841
-7,1,-18.814
-6,1,-18.846
-5,1,-18.88
-4,1,-18.916
-3,1,-18.954
-2,1,-18.9941
