Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-23.5918
-89,0,-23.5918
-88,0,-23.5918
-87,0,-23.5918
-86,0,-23.5918
-85,0,-23.5918
-84,0,-23.5918
-83,0,-23.5918
-82,0,-23.5918
-81,0,-23.5918
-80,0,-23.5918
-79,0,-23.5918
-78,0,-23.5918
-77,0,-23.5918
-76,0,-23.5918
-75,0,-23.5918
-74,0,-23.5918
-73,0,-23.5918
-72,0,-23.5918
-71,0,-23.5918
-70,0,-23.5918
-69,0,-23.5918
-68,0,-23.5918
-67,0,-23.5918
-66,0,-23.5918
-65,0,-23.5918
-64,0,-23.5918
-63,0,-23.5918
-62,0,-23.5918
-61,0,-23.5918
-60,0,-23.5918
-59,0,-23.5918
-58,0,-23.5918
-57,0,-23.5918
-56,0,-23.5918
-55,0,-23.5918
-54,0,-23.5918
-53,0,-23.5918
-52,0,-23.5918
-51,0,-23.5918
-50,0,-23.5918
-49,0,-23.5918
-48,0,-23.5918
-47,0,-23.5918
-46,0,-23.5918
-45,0,-23.5918
-44,0,-23.5918
-43,0,-23.5918
-42,0,-23.5918
-41,0,-23.5918
-40,0,-23.5918
-39,0,-23.5918
-38,0,-23.5918
-37,0,-23.5918
-36,0,-23.5918
-35,0,-23.5918
-34,0,-23.5918
-33,0,-23.5918
-32,0,-23.5918
-31,0,-23.5918
-30,0,-23.5918
-29,0,-23.5918
-28,0,-23.5918
-27,0,-23.5918
-26,0,-23.5918
-25,0,-23.5918
-24,0,-23.5918
-23,0,-23.5918
-22,0,-23.5918
-21,0,-23.5918
-20,0,-23.5918
-19,0,-23.5918
-18,0,-23.5918
-17,0,-23.5918
-16,0,-23.5918
-15,0,-23.5918
-14,0,-23.5918
-13,0,-23.5918
-12,0,-23.5918
-11,0,-23.5918
-10,0,-23.5918
-9,0,-23.5918
-8,0,-23.5918
-7,0,-23.5918
-6,0,-23.5918
-5,0,-23.5918
-4,0,-23.5918
-3,0,-23.5918
-2,0,-23.5918
-1,0,-23.5918
0,0,-23.5918
1,0,-23.5918
2,0,-23.5918
3,0,-23.5918
4,0,-23.5918
5,0,-23.5918
6,0,-23.5918
7,0,-23.5918
8,0,-23.5918
9,0,-23.5918
10,0,-23.5918
11,0,-23.5918
12,0,-23.5918
13,0,-23.5918
14,0,-23.5918
15,0,-23.5918
16,0,-23.5918
17,0,-23.5918
18,0,-23.5918
19,0,-23.5918
20,0,-23.5918
21,0,-23.5918
22,0,-23.5918
23,0,-23.5918
24,0,-23.5918
25,0,-23.5918
26,0,-23.5918
27,0,-23.5918
28,0,-23.5918
29,0,-23.5918
30,0,-23.5918
31,0,-23.5918
32,0,-23.5918
33,0,-23.5918
34,0,-23.5918
35,0,-23.5918
36,0,-23.5918
37,0,-23.5918
38,0,-23.5918
39,0,-23.5918
40,0,-23.5918
41,0,-23.5918
42,0,-23.5918
43,0,-23.5918
44,0,-23.5918
45,0,-23.5918
46,0,-23.5918
47,0,-23.5918
48,0,-23.5918
49,0,-23.5918
50,0,-23.5918
51,0,-23.5918
52,0,-23.5918
53,0,-23.5918
54,0,-23.5918
55,0,-23.5918
56,0,-23.5918
57,0,-23.5918
58,0,-23.5918
59,0,-23.5918
60,0,-23.5918
61,0,-23.5918
62,0,-23.5918
63,0,-23.5918
64,0,-23.5918
65,0,-23.5918
66,0,-23.5918
67,0,-23.5918
68,0,-23.5918
69,0,-23.5918
70,0,-23.5918
71,0,-23.5918
72,0,-23.5918
73,0,-23.5918
74,0,-23.5918
75,0,-23.5918
76,0,-23.5918
77,0,-23.5918
78,0,-23.5918
79,0,-23.5918
80,0,-23.5918
81,0,-23.5918
82,0,-23.5918
83,0,-23.5918
84,0,-23.5918
85,0,-23.5918
86,0,-23.5918
87,0,-23.5918
88,0,-23.5918
89,0,-23.5918
