sigma_sum_max,Analytical_time
58.5265850802188,0.0757475
58.4495525431482,0.039993
58.2094855786551,0.0283526
57.8194187541673,0.0277708
57.2745398689184,0.0311297
58.515984595266,0.03237
58.430541495112,0.0298128
58.1654916857409,0.0272098
57.7346097266919,0.0257414
57.1342949621958,0.027512
58.4228580699373,0.0264171
58.2456169824503,0.0257067
57.7075813281566,0.0274294
56.8298116166825,0.0276088
55.6210392057367,0.0312976
58.2616386707311,0.0260463
57.9123698587633,0.0257733
56.8615045927982,0.0330471
55.1417366793994,0.0333384
52.7879924767291,0.03116
58.0297406351405,0.0331828
57.4337788071118,0.0320795
55.6457337059568,0.0337243
52.7203101812479,0.0311269
49.7529857020831,0.0318267
58.4629466437962,0.0339755
58.3933936130796,0.0357878
58.0726967424436,0.0316134
57.563032971024,0.0335882
56.8620443760595,0.032428
58.4523461588434,0.0316662
58.3491850439848,0.037938
57.9285798246234,0.0346132
57.2554539609584,0.0316242
56.3320185746878,0.0343059
58.3592196335147,0.0309817
57.8889270157479,0.0317962
56.3727732150922,0.0283111
53.9007744127706,0.0265096
50.5472722644316,0.0298261
58.1980002343085,0.0256561
57.0384331360502,0.0255497
53.4599920601939,0.0286607
49.7256422522173,0.0291534
51.9285940225494,0.0284051
57.9661021987179,0.0302182
55.8163094772925,0.0263794
50.4702205609122,0.0290115
52.914248344372,0.0272199
55.9437791804091,0.0256732
58.3565130822131,0.0259972
58.3130570242943,0.0259762
57.8716184057198,0.02666
57.1766345833676,0.0282136
56.2298404850379,0.0265117
58.3459125972603,0.0253348
58.2269666714704,0.0262155
57.5608367770948,0.0253697
56.4974706241763,0.0262669
55.048358590175,0.0261409
58.2527860719316,0.0253494
57.3081227623951,0.0256851
54.1709258573719,0.0381952
50.3038645932125,0.0386287
50.1313219058183,0.037945
58.0915666727254,0.0293105
55.5935663809148,0.0315306
49.9929119296234,0.0247296
53.9665799668359,0.0250912
56.5190491206558,0.0255867
57.8596686371348,0.0246439
53.1345535863596,0.0291445
53.0179348665018,0.033606
56.7452387330724,0.0287798
50.6895437456186,0.0253604
58.2067206878886,0.0246201
58.2085800065363,0.0257298
57.6065967180659,0.0254539
56.6608533955503,0.0256813
55.3786273602809,0.0285789
58.1961202029358,0.0249208
58.0640953947946,0.0244926
57.062978052376,0.0254776
55.4615246836373,0.0253785
53.2854475387664,0.025487
58.1029936776072,0.024895
56.5042477682208,0.0249995
51.1869268858994,0.0252893
50.3998507148873,0.0245439
54.7697388257353,0.0254853
57.941774278401,0.0319946
53.5838978629831,0.0268502
51.9207932389641,0.0264006
56.9956869404714,0.0250326
52.9944046320378,0.0246889
57.7098762428103,0.0248673
50.5982964730455,0.0252153
56.7731890874888,0.024943
51.6364394800685,0.0244962
51.9066459590498,0.0256026
58.4788380251498,0.0247179
58.3816470649596,0.0254416
58.0816948012907,0.0250514
57.5937718602459,0.0250501
56.9159462944347,0.0254914
58.5226273994107,0.0248835
58.4506464662635,0.0255691
58.2255823972866,0.0247771
57.8600184173689,0.0267517
57.3484046719436,0.0253654
58.4362306042325,0.0251335
58.30562892883,0.0254225
57.9063676821473,0.0250735
57.2560048309826,0.0282567
56.35720889648,0.0261234
58.2819354686777,0.024854
58.0114000228489,0.0239624
57.1956139745158,0.0252443
55.862647970277,0.0250601
54.0350177402649,0.0259147
58.05727637991,0.0242526
57.5706062339381,0.0244639
56.1104591685603,0.0254879
53.7238728283137,0.0249895
50.4920218800711,0.0248321
58.4151995887272,0.0332662
58.2650882036171,0.0254669
57.7048158132679,0.0241881
56.8029278115723,0.0257075
55.5678963783766,0.0258928
58.4589889629881,0.0249506
58.4096193349437,0.0248031
58.1488843689901,0.0251711
57.7372096769052,0.0270206
57.169364087147,0.0253989
58.3725921678098,0.0251298
58.0889073169258,0.0248906
57.1306314752409,0.025975
55.5756167518792,0.0259629
53.4519362424585,0.0250998
58.2182970322551,0.0238263
57.3745694133191,0.0248022
54.7435917516988,0.0244345
50.7920327904125,0.0253971
49.7205686151665,0.0241123
57.9936379434874,0.0246437
56.2838679143564,0.0256597
51.107991456088,0.0260277
50.6685850272808,0.0302886
54.9887042604726,0.0276149
58.3087660271441,0.0238594
58.0843377113691,0.0258957
57.1038262231654,0.0256192
55.5244235464487,0.0249167
53.3734290861752,0.0270146
58.352555401405,0.0251367
58.3544257606057,0.0259464
58.0477136060728,0.0248579
57.5731061057542,0.0254212
56.9261200030955,0.0253082
58.2661586062267,0.0249534
57.7414674676497,0.0259953
55.8637074763525,0.0248066
52.8162834979979,0.0252301
49.8562550294257,0.0252663
58.111863470672,0.0264941
56.3266520193391,0.0239449
51.0807407721615,0.0248417
50.765837725311,0.0251342
55.3274458298481,0.0250535
57.8872043819043,0.0251499
54.1549245222688,0.024855
50.7913513046602,0.0247274
56.4583510447429,0.0258013
54.4464222724386,0.0246376
58.1589736328197,0.0259927
57.8398171220108,0.02552
56.2798118170488,0.025536
53.7617566941197,0.0255495
50.3613899184807,0.02576
58.2027630070806,0.0242303
58.2849882087943,0.0251923
57.9220454430001,0.0246284
57.3677761637329,0.0246657
56.6188391781294,0.0252578
58.1163662119023,0.0247398
57.2641658316254,0.0255517
54.1097009284255,0.0249969
50.2564802015796,0.0264191
49.9722517124529,0.0252518
57.9620710763476,0.0250879
54.870968595927,0.0249598
50.1291788715963,0.0245081
55.5640451950033,0.0265003
56.2314516027058,0.0249475
57.7374119875799,0.0241497
51.2393184780756,0.0261282
55.5012314154815,0.0254499
55.2270827889674,0.0253431
47.5337383263838,0.0245644
58.3989332810095,0.0255183
58.2683294176946,0.0259506
57.8690775545282,0.0250079
57.218782302938,0.0260713
56.3201858044699,0.0261588
58.5292976113349,0.0252877
58.4573096253776,0.0249435
58.2322246152131,0.0244146
57.8666264505143,0.0256165
57.3549663284563,0.0264308
58.449647899719,0.0248417
58.35243627141,0.0296075
58.0524253235537,0.0252384
57.5644153122178,0.0242266
56.8864892532055,0.0246937
58.3022839689048,0.0246612
58.0973504146879,0.0249841
57.4770340284092,0.0265295
56.4648886031886,0.0256369
55.0741373048134,0.0249741
58.0848592764717,0.0257233
57.6943070256623,0.0264264
