sigma_sum_max,Analytical_time
34.4547807537838,0.2186648
34.3852539194122,0.084078
34.1702444809338,0.0379333
33.8170439998491,0.0220775
33.3200569699902,0.0308769
34.445509234268,0.0247277
34.3752801913688,0.0168322
34.1581853042859,0.0124102
33.8015790410989,0.0105729
33.2999686754464,0.0087646
34.359096064636,0.0091242
34.2811912763451,0.0081393
34.041292698967,0.0069837
33.6474197693712,0.0069176
33.0951691944403,0.0074977
34.2047840945029,0.0064657
34.1124658457441,0.007053
33.8297076369488,0.006207
33.3656657615578,0.0079664
32.7178133057761,0.0079974
33.9801074203932,0.0084364
33.867076037158,0.0066667
33.5226371486932,0.0072264
32.957325583427,0.0063221
32.1709187899793,0.0061532
34.4071066097229,0.0088608
34.3542243762548,0.0080277
34.1202359246757,0.0087305
33.7441144548009,0.0078129
33.2202056973312,0.0080994
34.3978350902071,0.0080549
34.3421472820447,0.0101606
34.0998248092289,0.0083117
33.7100867665809,0.0085023
33.1676813644568,0.0087949
34.3114219205751,0.0078807
34.2250587026295,0.0079233
33.8914872227154,0.0079596
33.3522504889082,0.0090705
32.6059430325371,0.0079432
34.1571099504419,0.0074978
34.0131050530466,0.0077357
33.5074409675509,0.0083215
32.6841965611016,0.0079663
32.6112035615098,0.0078501
33.9324332763323,0.0067876
33.70550354306,0.0062027
32.9508250136766,0.0078601
32.9659643105754,0.0082271
32.753832439165,0.0074209
34.3275201573946,0.0087129
34.3112741729868,0.0077481
34.0546079391672,0.0078605
33.6495182234525,0.0081607
33.0904008893238,0.008351
34.3182486378789,0.0080865
34.2957023203638,0.007705
34.0203136891903,0.0076631
33.5846113548026,0.008382
32.9838643409447,0.0070865
34.2318354682469,0.0082623
34.1403728831748,0.0079067
33.6595456692541,0.0091579
32.8858355822675,0.0097279
32.4938643203236,0.0084372
34.0775234981137,0.0077717
33.8564130445622,0.0084569
32.9858963607156,0.0078286
33.1844458818456,0.0082087
32.9170341401283,0.0078741
33.852846824004,0.0083319
33.4448835415014,0.0077802
33.2592593031761,0.007505
33.2238510805021,0.0065015
32.2366216384346,0.0077086
34.2158257438007,0.0073913
34.2563151610018,0.0077826
33.973264798308,0.0077745
33.5331546185679,0.0082552
32.9305205534161,0.0079795
34.2065542242849,0.008344
34.2358733905306,0.0072913
33.9196113213107,0.0080593
33.4251404316812,0.0083124
32.7484681780016,0.0079522
34.120141054653,0.0080278
34.0271998111633,0.008276
33.3453946364232,0.0078551
32.8853510958091,0.0073597
32.8106086519623,0.0076055
33.9658290845198,0.007913
33.6425181374378,0.0072098
33.3010060311251,0.0074089
33.3636290579678,0.0075116
32.5336864559447,0.0079625
33.7411524104101,0.0072156
33.0849787164267,0.0075897
33.5139772198592,0.0073397
32.7227875564549,0.0074609
32.2895236485723,0.0075083
34.4229979910765,0.0074216
34.3517801573762,0.0079384
34.1317485173295,0.007688
33.7703455480032,0.0080271
33.2622223934248,0.0074803
34.4587796457777,0.0077991
34.3896740525037,0.0074262
34.1759155749736,0.0076862
33.8247578709981,0.0075882
33.3305435282877,0.0081341
34.3857796272464,0.007353
34.3117563625633,0.0080466
34.0833911672479,0.0075515
33.7083725125641,0.0076034
33.1817541703729,0.0075615
34.2452361856702,0.0077949
34.1594216597593,0.0072149
33.8960097486155,0.0074552
33.4636636928131,0.0075297
32.8590402711853,0.0078214
34.034918827852,0.0076939
33.9308026740068,0.0073923
33.6129284579718,0.0075985
33.0912853573007,0.0078716
32.3647331892356,0.007755
34.3753238470156,0.0096941
34.3156852620708,0.0092966
34.0616237216329,0.0115352
33.6526954494439,0.0096772
33.0842016688737,0.0086855
34.4111055017168,0.008802
34.3599062178035,0.0086987
34.1309160676251,0.0090139
33.762958074805,0.0076142
33.2501325254746,0.0084511
34.3381054831855,0.0075678
34.2672563004173,0.006843
33.9798635717317,0.0059371
33.5163805878823,0.0062469
32.8735875804769,0.0070567
34.1975620416093,0.0059456
34.0795735855364,0.0062293
33.6516951139993,0.0060147
32.9571913851822,0.0060607
32.3654369226774,0.0068899
33.987244683791,0.0060287
33.7960236600874,0.0064025
33.1488437564866,0.0058262
32.8180416718848,0.0058582
32.7202942310322,0.0068736
34.2957373946874,0.0060618
34.2643182649184,0.0061922
33.962546571106,0.006026
33.483653618291,0.0060297
32.8240679168349,0.006807
34.3315190493886,0.0059639
34.319052154945,0.0059421
34.0736113322827,0.0087571
33.6868608215972,0.0063163
33.1526523845851,0.0075915
34.2585190308573,0.0063975
34.2019177668025,0.0066896
33.8251625345934,0.0065531
33.2231754879402,0.0065546
32.3952094648024,0.0070946
34.1179755892811,0.0060537
33.9554078179807,0.0064409
33.2614322238955,0.0067729
32.9450866761095,0.0061396
32.8506082335794,0.0068428
33.9076582314628,0.0064295
33.5802196688957,0.0064112
33.1003636516805,0.0064134
33.2467747139473,0.0059209
32.5973928438151,0.0064934
34.1840429810934,0.006409
34.1976291142921,0.005988
33.834538270696,0.0065657
33.2632533207607,0.0061092
32.4816299940251,0.006976
34.2198246357947,0.0061403
34.2670136866112,0.0061301
34.0038679871452,0.006616
33.5962896086795,0.0061198
33.0378673735298,0.0067649
34.1468246172634,0.0062672
34.1157462797186,0.0059867
33.6193813083646,0.0067286
32.8283971627676,0.0060117
32.3824884903575,0.0069849
34.0062811756871,0.0066949
33.7870598041198,0.0060965
33.0233501774274,0.0060375
33.2770547106771,0.0060742
32.8373745461647,0.0068164
33.7959638178689,0.0060235
33.2833968742772,0.0060074
33.4536915399281,0.0060837
33.0695675666195,0.0059622
31.9503619558086,0.0061819
34.369940356191,0.0062129
34.2958901015919,0.0060208
34.0674447777685,0.0064954
33.692295352046,0.0060637
33.165499665169,0.0065522
34.4720946333382,0.006495
34.4029882150181,0.0059227
34.1892272874032,0.0062258
33.8380655827045,0.0059372
33.3438458101252,0.006293
34.4125115031632,0.0063452
34.3412814881071,0.0060548
34.121213676894,0.0064086
33.7597516536609,0.0060291
33.2515483691615,0.0062353
34.2856974224666,0.0065932
34.2053460876168,0.0059978
33.9581766636646,0.006793
33.5524135126402,0.0067523
32.9839900121909,0.0065299
34.0896523432925,0.0064848
33.9934676914138,0.0059716
33.6992081206856,0.0062001
33.2163226668247,0.0059294
32.5427694712124,0.0059436
34.3222662121301,0.0070051
34.2513092226745,0.0061102
33.9635966912111,0.0066965
33.4995926385695,0.0061152
32.856094772935,0.0061928
34.4244204892773,0.0064324
34.3732179091837,0.0060192
34.1442179703733,0.0064014
33.7762439931891,0.0062006
33.2633967483627,0.0062903
34.3648373591023,0.0067757
34.3051501108992,0.0059707
34.0509441038903,0.0061317
33.6417800819203,0.0060492
33.0729666382063,0.006135
34.2380232784056,0.0077913
34.1418801659805,0.0065482
33.7791773988671,0.0062305
33.1920854588266,0.0064105
32.380251682839,0.0064595
34.0419781992316,0.006516
33.8825065987203,0.0064528
33.3305973888286,0.0063652
32.6188620870829,0.0070346
32.6066051314761,0.0062609
34.2426797598019,0.0099871
34.1858365036835,0.0115694
33.8083644028626,0.0112059
33.2052127844804,0.0106175
32.3756792226518,0.0099639
34.3448340369491,0.0096744
34.3323597410958,0.0110117
34.0868969378618,0.0097386
33.700110531768,0.0100054
33.1658533697485,0.009643
34.2852509067741,0.0106215
34.2537225174692,0.0100327
33.9516265920607,0.0089082
33.4722049660243,0.0083771
32.8119033304117,0.0077044
34.1584368260774,0.0077
34.0449931167129,0.0070111
33.4984405873915,0.0083788
32.6159389483676,0.0087862
32.6160639267854,0.0084496
33.9623917469034,0.0073186
33.7064773073698,0.0074812
32.8896127184912,0.0070846
33.1700939390056,0.0062236
32.7932588940514,0.0061522
34.130985346208,0.0064051
34.0994782240918,0.0067218
33.601845585308,0.0064554
32.8088116422546,0.0064397
32.3633684712676,0.0065517
34.2331396233551,0.0060105
34.2803155533614,0.0065501
34.0171308862664,0.0060415
33.6094888662328,0.0062494
33.0509802322494,0.006178
34.1735564931802,0.0059313
34.186948965404,0.0070263
33.8232837476431,0.0058136
33.2510633871803,0.0065095
32.4681758865819,0.0059399
34.0467424124835,0.0059626
33.9147826123857,0.0066314
33.115683594868,0.0059207
33.019563605041,0.0060779
32.8551310182464,0.0061485
33.8506973333095,0.0058069
33.4655036198486,0.006734
33.3109964811162,0.0059125
33.2490023832104,0.0059043
32.1750022894088,0.0059726
34.2954774137951,0.0058651
34.2174295257151,0.0068617
33.9771062600754,0.006223
33.5825407241086,0.0060244
33.0293518710138,0.0065587
34.4854871159821,0.0058475
34.4152357410978,0.0069155
34.1980745328742,0.006659
33.8413599637815,0.0068024
33.3396025818247,0.0069962
34.4393574054473,0.0066684
34.3698212253248,0.0086036
34.1547840338022,0.0072829
33.801538236342,0.0071728
33.3044897047672,0.0071389
34.3262670848675,0.0072176
34.2503366480521,0.0070775
34.0163053338101,0.0070396
33.6320264217035,0.0064941
33.0928237586353,0.0060272
34.1444425907493,0.0057948
34.0552143866998,0.0065757
33.7816524699224,0.0058973
33.3326918471777,0.0058238
32.7054377309234,0.0060533
34.2478032697341,0.0058252
34.1608686168647,0.0067301
33.8256044688466,0.0063038
33.2836181497699,0.0061231
32.5336093211005,0.0060971
34.4378129719211,0.00577
34.3820359408299,0.0062441
34.1394484506733,0.006271
33.7492774773591,0.0060794
33.2062841235319,0.0073799
34.3916832613863,0.006495
34.3387636906925,0.0064886
34.1046643657911,0.0059523
33.7283618665874,0.0061143
33.2042074417694,0.0067742
34.2785929408065,0.0061879
34.2001217716103,0.0064932
33.8900538855074,0.0063762
33.3894135530532,0.0062696
32.6959275431565,0.0059884
34.0967684466883,0.0058711
33.9651290236359,0.0058119
33.4965091046739,0.0058359
32.7348205670462,0.0065647
32.4102855886235,0.0061552
34.1682168174059,0.0059868
34.0754721191872,0.0062505
33.5908597077492,0.0059925
32.8110470264851,0.00668
32.421009857588,0.0064053
34.3582265195929,0.00602
34.3354798438437,0.0061592
34.0594959256559,0.0060043
33.6228206003643,0.0064382
33.0207511386541,0.0066935
34.3120968090581,0.0059982
34.2957669873326,0.0059901
34.0388518085782,0.0058253
33.6333556619221,0.005858
33.0736868510683,0.0068488
34.1990064884783,0.0059535
34.1252808964625,0.0065137
33.6974667378975,0.0060781
33.0114374464603,0.005993
32.207207296155,0.0067352
34.0171819943601,0.0059474
33.823913734952,0.0060664
33.03773846201,0.0059049
32.9911426218494,0.0057894
32.8234644107217,0.007252
34.056522403812,0.0059682
33.9613108446045,0.0063317
33.2728362855956,0.0060159
32.8116517684564,0.0059803
32.7442994655721,0.0067939
34.246532105999,0.0059482
34.275496057221,0.0063582
33.9581781935225,0.0060698
33.4619803045191,0.0060663
32.7829582030035,0.0069887
34.2004023954642,0.0059837
34.2407431943962,0.0062385
33.9572515547742,0.0058643
33.5164210316537,0.0058877
32.9128097422541,0.0066415
34.0873120748844,0.005932
34.0258530937565,0.0061016
33.4386184725187,0.0062468
32.5845993343403,0.0059555
32.5818290385461,0.0065104
33.9054875807662,0.0057082
33.6317234063966,0.0062723
33.0831810214501,0.0084484
33.2601336483316,0.0065349
32.6389816705345,0.0079777
