sigma_sum_max,Analytical_time
-29.6374875023802,0.0359866
-29.6645807379695,0.008368
-29.8077106205155,0.008258
-30.0634157825897,0.0048678
-30.439250005346,0.0187597
-29.6413279454142,0.0019583
-29.6682463697181,0.0020243
-29.8108901352881,0.0014399
-30.0660506415079,0.0019247
-30.4412335385316,0.0017098
-29.6950191264222,0.0026933
-29.7212883937673,0.0017311
-29.8617559709664,0.0012824
-30.1145605850076,0.0014187
-30.487029973145,0.0019797
-29.7982765360811,0.0014911
-29.8234645796485,0.0014367
-29.9601782191991,0.0013179
-30.2089500907521,0.0018048
-30.5725523857622,0.0013309
-29.9507394263582,0.001749
-29.9744900275346,0.0016126
-30.1010647616342,0.001368
-30.3381875961408,0.0013233
-30.6921454422552,0.0013305
-29.7464612504139,0.0015683
-29.7389926935376,0.0017057
-29.8471939059883,0.0013008
-30.0753332410021,0.0017234
-30.4260975220258,0.0019666
-29.7504401256839,0.0014079
-29.7426430286661,0.0013668
-29.8503376527088,0.0015572
-30.0778496240521,0.0014087
-30.427892390896,0.0014473
-29.8043840169168,0.0016445
-29.7956789392844,0.0013321
-29.9012824870443,0.0013679
-30.1263128792012,0.0017214
-30.4736532602573,0.0019141
-29.9079933379418,0.0019585
-29.8978677294432,0.0017313
-29.9999164173759,0.0013942
-30.2207625151873,0.0019681
-30.5570264892664,0.0013421
-30.0608799045615,0.0019971
-30.0487292997151,0.0014001
-30.1403373949395,0.0013876
-30.3482261040415,0.001371
-30.6762187645246,0.0015101
-29.9232937237987,0.0020865
-29.8803868062291,0.0012937
-29.958366453388,0.0012209
-30.1590847022117,0.0014167
-30.4856846602875,0.0018328
-29.9275514519424,0.0014414
-29.8841829967817,0.0014619
-29.9615638316213,0.001457
-30.1615709351274,0.0013618
-30.4873778012596,0.0012354
-29.9829719907998,0.0015645
-29.9376924967724,0.0022897
-30.0127360419902,0.0014499
-30.2101498152855,0.001809
-30.5333028661045,0.0021913
-30.0892036717942,0.001295
-30.0406706284558,0.0014139
-30.1117795526488,0.0015034
-30.3041856041993,0.0015164
-30.6155307900119,0.0018209
-30.2444736964488,0.0015376
-30.1928251381204,0.0015186
-30.2531624952542,0.0014104
-30.4320080987326,0.0012726
-30.7323748455297,0.0017287
-30.1714834759217,0.0013721
-30.0935459649808,0.001396
-30.1397508075359,0.0014674
-30.3123142815078,0.0013118
-30.6148446241748,0.0012862
-30.176072437401,0.0012971
-30.0975760858106,0.0017745
-30.1430887892534,0.0027482
-30.3148559253509,0.001348
-30.6165199006859,0.0011888
-30.2325356025535,0.0014273
-30.151729594367,0.0012738
-30.1946328636023,0.0013831
-30.3636916745962,0.0016735
-30.6627698692618,0.0013381
-30.3404767732057,0.0012771
-30.2557402530991,0.00154
-30.294278782343,0.0019333
-30.4582126814746,0.0015981
-30.7437045848736,0.0019677
-30.4993270584847,0.00152
-30.409274993205,0.0014255
-30.4380142595123,0.0015905
-30.5870489393765,0.001468
-30.8608765144778,0.0016878
-30.4943779700573,0.0013182
-30.3779517131364,0.0013517
-30.3898846538695,0.0013688
-30.5327274793564,0.0019096
-30.8105542135466,0.0019163
-30.4993847302872,0.001501
-30.3823011259627,0.0013459
-30.3934470425325,0.0015397
-30.5354064805946,0.0013646
-30.8122914552791,0.0012618
-30.5571442668016,0.0012734
-30.4372906972784,0.001559
-30.4455132095897,0.0015486
-30.5846283053274,0.0014958
-30.8589957599586,0.0026713
-30.6672057927429,0.0017354
-30.5426231230326,0.001364
-30.5459692824672,0.0014897
-30.6804821676187,0.0013138
-30.940894431439,0.0014535
-30.8288990258568,0.0014974
-30.6979070555569,0.0013542
-30.6934148937279,0.0020488
-30.8109541067724,0.0014461
-31.0603013056083,0.0015452
-29.6369113166459,0.0016551
-29.6635568778051,0.0019886
-29.8054269890833,0.0018831
-30.0596615788663,0.0017159
-30.4336992137105,0.0016939
-29.6201367975953,0.0017454
-29.6471666854518,0.0018424
-29.790160489072,0.0015259
-30.0456809415346,0.0017059
-30.4212669731987,0.0018816
-29.6527655809684,0.0016517
-29.6792046309192,0.0013659
-29.8203729546057,0.0012685
-30.0738889923389,0.0015254
-30.4471306004976,0.0013937
-29.7349416794129,0.0012375
-29.7603386668797,0.0012605
-29.8980533540668,0.0012563
-30.1478299777323,0.001302
-30.5167592100069,0.0015097
-29.8661839733484,0.0025039
-29.8901542339119,0.0016856
-30.022962833301,0.0017747
-30.2674755756813,0.0016759
-30.6258847849508,0.001906
-29.746162525747,0.0013812
-29.7378696041515,0.001446
-29.844775579645,0.0013379
-30.0712555047743,0.001421
-30.4200636196736,0.001658
-29.7291649988042,0.0033198
-29.7215443028658,0.0012514
-29.8295886418375,0.0014584
-30.057499256016,0.0013537
-30.4079634718401,0.0013601
-29.7621297686545,0.0018317
-29.7535560650012,0.0013467
-29.8597846684921,0.0014518
-30.0855018913241,0.0014191
-30.4335204980562,0.001432
-29.844748961154,0.0018281
-29.8346802362441,0.0016301
-29.9375748003377,0.0016862
-30.159330394646,0.0016781
-30.503024922915,0.001272
-29.9765175808541,0.0013864
-29.9645174361509,0.001573
-30.062749049684,0.0012445
-30.2790125319662,0.0013428
-30.6094904785893,0.0012959
-29.9231003449764,0.0017376
-29.879519322426,0.0016437
-29.9559927424881,0.0020497
-30.1548605430148,0.0013037
-30.4793419146555,0.0014434
-29.9059753432721,0.0013362
-29.8629562871637,0.0018358
-29.9407431202762,0.0013459
-30.1411861885141,0.0013755
-30.4674286010957,0.0012674
-29.9401035067863,0.0012457
-29.8954251631006,0.0014804
-29.9711322786415,0.0021855
-30.1691984275122,0.0015558
-30.4929108668148,0.0014978
-30.0250623082233,0.001419
-29.97733023511,0.0013599
-30.0492961494389,0.002046
-30.243199011524,0.0015569
-30.5626313652141,0.001463
-30.1602657738313,0.0014106
-30.1082536339248,0.0012826
-30.1750386102446,0.0015105
-30.363112032108,0.0023426
-30.6663590577887,0.0018518
-30.1710612834925,0.001358
-30.093111036176,0.0015385
-30.137596298625,0.0022179
-30.308115305475,0.001373
-30.6083610876736,0.0016726
-30.1542372495182,0.0012432
-30.0761669129043,0.0014649
-30.1221455002381,0.001352
-30.2943867910526,0.00164
-30.5964985306977,0.0015909
-30.1893894569186,0.0014689
-30.1093115039799,0.0013912
-30.152931725999,0.0013862
-30.3226088688662,0.0019358
-30.6221135807197,0.0014727
-30.2760642223672,0.001799
-30.1922939451426,0.0016372
-30.2317263612257,0.0013721
-30.397033112982,0.0015119
-30.6923302301413,0.0017026
-30.4136057021033,0.0019715
-30.3246627287493,0.001665
-30.3583326043356,0.0013948
-30.5176351654204,0.0014938
-30.7937528596533,0.0012028
-30.4936613683786,0.0013893
-30.3773282889653,0.001248
-30.3881177760691,0.0015056
-30.5287180911438,0.0014736
-30.8040897560766,0.0014048
-30.4772263575587,0.0017186
-30.3606534546193,0.0022272
-30.3723308498322,0.0012572
-30.514805843071,0.0013668
-30.792151440422,0.0014813
-30.5136607758698,0.0012261
-30.3946991218329,0.0013787
-30.403716161935,0.0013186
-30.5434264641786,0.001638
-30.818084978786,0.0012119
-30.6024727336722,0.0013353
-30.4790867048245,0.0016052
-30.4834057617675,0.0019461
-30.6185061907273,0.0017934
-30.8890289984017,0.0014432
-30.74292067828,0.0014666
-30.6133160555483,0.0017076
-30.6111880722671,0.0015777
-30.7401532094129,0.001286
-30.9920433048224,0.0015138
-29.6263301817202,0.0016653
-29.6527645458798,0.0013031
-29.7939253937095,0.0020408
-30.0474320068603,0.0014561
-30.4206629254852,0.0015262
-29.5936313294801,0.00128
-29.6206608985445,0.0013028
-29.7636540387062,0.0015367
-30.0191735032126,0.0012724
-30.3947582524551,0.0013898
-29.6104760313979,0.0012965
-29.6371185999007,0.0016032
-29.7789835974805,0.0016935
-30.0332113894902,0.0019085
-30.4072409233263,0.0018459
-29.6717333213333,0.0015079
-29.6973763885283,0.0013506
-29.8361015188716,0.0014458
-30.0868971662997,0.0011543
-30.4569308810718,0.0012118
-29.7820373449246,0.0011349
-29.8062682224878,0.0016192
-29.940328145178,0.0016394
