sigma_sum_max,Analytical_time
58.5265850802188,0.2366873
58.4495525431482,0.1365225
58.2094855786551,0.1188326
57.8194187541673,0.1172824
57.2745398689184,0.1166775
58.515984595266,0.1201363
58.430541495112,0.1421725
58.1654916857409,0.1451817
57.7346097266919,0.1456995
57.1342949621958,0.1424609
58.4228580699373,0.1401086
58.2456169824503,0.153213
57.7075813281566,0.1344569
56.8298116166825,0.1310909
55.6210392057367,0.117724
58.2616386707311,0.1076242
57.9123698587633,0.110097
56.8615045927982,0.1128293
55.1417366793994,0.1121233
55.9463873093883,0.111511
58.0297406351405,0.1092684
57.4337788071118,0.1101882
55.6457337059568,0.1148566
56.3751044891941,0.1096807
56.7196394443462,0.1120703
58.4629466437962,0.1150189
58.3933936130796,0.1117551
58.0726967424436,0.1143919
57.563032971024,0.1110514
56.8620443760595,0.1116039
58.4523461588434,0.110019
58.3491850439848,0.1310127
57.9285798246234,0.1053457
57.2554539609584,0.1071751
56.3320185746878,0.1088441
58.3592196335147,0.1074686
57.8889270157479,0.1106337
56.3727732150922,0.1108714
55.8893101938991,0.1147544
56.7340967159421,0.1087458
58.1980002343085,0.1075827
57.0384331360502,0.1078944
56.542090965736,0.1091869
57.4880072229839,0.1055866
55.9699554769282,0.1106859
57.9661021987179,0.109249
55.8163094772925,0.1143398
57.5561243622313,0.1057863
55.8786724211461,0.108333
55.9437791804091,0.1088632
58.3565130822131,0.1070746
58.3130570242943,0.1110228
57.8716184057198,0.1102478
57.1766345833676,0.1103017
56.2298404850379,0.1126231
58.3459125972603,0.1049529
58.2269666714704,0.110119
57.5608367770948,0.1089783
56.4974706241763,0.1063539
55.048358590175,0.1096466
58.2527860719316,0.1049014
57.3081227623951,0.1120235
56.0890189762002,0.1365643
57.4396173538941,0.1297421
56.6689615406173,0.1064716
58.0915666727254,0.1056415
55.5935663809148,0.1063569
57.8073377076614,0.1039824
55.2742667287374,0.1135986
56.5190491206558,0.1043611
57.8596686371348,0.1036193
56.7933737212984,0.1122616
56.2842942739659,0.1082813
56.7452387330724,0.099177
54.4175702516048,0.1039712
58.2067206878886,0.1058914
58.2085800065363,0.1019629
57.6065967180659,0.1034451
56.6608533955503,0.1025998
55.3786273602809,0.1024756
58.1961202029358,0.1032902
58.0640953947946,0.1030501
57.062978052376,0.1048477
55.4615246836373,0.1030436
55.138017651655,0.103319
58.1029936776072,0.1023433
56.5042477682208,0.1032821
57.3722851734831,0.1058959
57.1741681591681,0.1061258
54.7697388257353,0.1055492
57.941774278401,0.1144524
56.6572287117571,0.0996503
56.8979326906235,0.0989342
56.9956869404714,0.1040518
53.9390038356603,0.1028752
57.7098762428103,0.1036676
57.6941252109796,0.1014879
56.7731890874888,0.1033903
54.9105583332623,0.101997
54.5759025496359,0.1034778
58.4788380251498,0.1029384
58.3816470649596,0.1048208
58.0816948012907,0.1022603
57.5937718602459,0.1043755
56.9159462944347,0.1033322
58.5226273994107,0.1016906
58.4506464662635,0.1061309
58.2255823972866,0.1025776
57.8600184173689,0.1011232
57.3484046719436,0.1051975
58.4362306042325,0.1005867
58.30562892883,0.1061022
57.9063676821473,0.1007742
57.2560048309826,0.1026677
56.35720889648,0.1041646
58.2819354686777,0.1010309
58.0114000228489,0.1000703
57.1956139745158,0.1011865
55.862647970277,0.1152519
55.1624754210507,0.1040128
58.05727637991,0.0991623
57.5706062339381,0.1035534
56.1104591685603,0.1041017
55.8370382897449,0.1027914
56.5222480840437,0.1038817
58.4151995887272,0.1107315
58.2650882036171,0.1040036
57.7048158132679,0.1074239
56.8029278115723,0.1050909
55.5678963783766,0.1095091
58.4589889629881,0.1038524
58.4096193349437,0.1030178
58.1488843689901,0.1011501
57.7372096769052,0.1055703
57.169364087147,0.1048981
58.3725921678098,0.1008244
58.0889073169258,0.1055374
57.1306314752409,0.1032931
55.5756167518792,0.1010342
55.4874980413396,0.1058051
58.2182970322551,0.0994923
57.3745694133191,0.1022561
55.6526162766092,0.1026712
57.1835606870836,0.1042232
56.8737413272842,0.1045186
57.9936379434874,0.101581
56.2838679143564,0.1038408
57.2679520971729,0.1035493
56.8346519458599,0.1016956
54.9887042604726,0.103087
58.3087660271441,0.1040981
58.0843377113691,0.1013052
57.1038262231654,0.1072206
55.5244235464487,0.1062757
55.3143337522848,0.104624
58.352555401405,0.1031247
58.3544257606057,0.1032555
58.0477136060728,0.1079474
57.5731061057542,0.1021617
56.9261200030955,0.1039603
58.2661586062267,0.1014242
57.7414674676497,0.1018323
55.8637074763525,0.1053269
56.338403217952,0.1036402
56.9252703892406,0.1035202
58.111863470672,0.1005378
56.3266520193391,0.1024191
57.4592568467695,0.1063754
56.9193497831987,0.1091308
55.3274458298481,0.1038883
57.8872043819043,0.0986116
56.2042641531032,0.1004997
57.2095051446288,0.1025878
56.4583510447429,0.1009105
54.4464222724386,0.103751
58.1589736328197,0.101806
57.8398171220108,0.1028268
56.2798118170488,0.1068538
55.5948302914282,0.1038856
56.4570693073984,0.1021476
58.2027630070806,0.1041269
58.2849882087943,0.1108998
57.9220454430001,0.1038786
57.3677761637329,0.104246
56.6188391781294,0.1043816
58.1163662119023,0.1019898
57.2641658316254,0.1028292
55.9706912345818,0.1056396
57.3328987698398,0.1042881
56.6134071872584,0.1029658
57.9620710763476,0.0988827
55.7577227106517,0.1043456
57.7020729746138,0.1020594
55.5640451950033,0.1056143
56.2314516027058,0.101179
57.7374119875799,0.1006998
57.3973510087234,0.1002203
55.5012314154815,0.1042872
55.2270827889674,0.1039007
54.8425660408143,0.104219
58.3989332810095,0.1042453
58.2683294176946,0.1034269
57.8690775545282,0.1057824
57.218782302938,0.1084764
56.3201858044699,0.1028821
58.5292976113349,0.1016345
58.4573096253776,0.1029445
58.2322246152131,0.1025709
57.8666264505143,0.1047407
57.3549663284563,0.1040722
58.449647899719,0.1013903
58.35243627141,0.1133925
58.0524253235537,0.1031887
57.5644153122178,0.1048633
56.8864892532055,0.1024552
58.3022839689048,0.1014441
58.0973504146879,0.1031798
57.4770340284092,0.1038557
56.4648886031886,0.1043789
55.0741373048134,0.1039651
58.0848592764717,0.1008665
57.6943070256623,0.100118
56.52152207773,0.1022658
55.1607583562513,0.1058644
56.0936921486397,0.1018261
58.3352948445868,0.1034348
58.0516173739566,0.1068795
57.0936270810262,0.1055496
55.5400067140906,0.1083567
55.4512165853053,0.1132069
58.4656591749123,0.1094926
58.4162613729791,0.1021243
58.1554427885413,0.1029363
57.7436317105678,0.1038786
57.1756013230339,0.1050991
58.3860094632964,0.1089852
58.2358182392496,0.1097795
57.6753525274874,0.1015489
56.7732958320034,0.1076079
55.538347843098,0.1036898
58.2386455324821,0.1005041
57.6576726425439,0.1044648
55.8132006506786,0.1042768
56.378154611147,0.1051593
56.9214772721336,0.1053213
58.0212208400491,0.1018745
56.6974089014632,0.101692
56.7425610511806,0.1025611
57.286170086211,0.103483
55.044908417197,0.1055127
58.2288612830037,0.1170116
57.7042481325611,0.1034588
55.8281371295786,0.1010783
56.3016568120087,0.1065706
56.8879718796654,0.1036329
58.3592256133292,0.1058367
58.3610327211216,0.1017941
58.0541329727172,0.1034472
57.5792199315141,0.103656
56.9318207175765,0.1077657
58.2795759017133,0.1031836
58.0549786082675,0.1062313
57.0741928313833,0.1025718
55.4951468386734,0.1071142
55.284844478717,0.1064464
58.132211970899,0.1006482
