sigma_sum_max,Analytical_time
22.3921878915143,0.0348751
20.8323455347631,0.0091137
22.229949465036,0.0076265
20.5213675601798,0.0056264
21.5154350055942,0.0190389
20.8698815668598,0.0027848
19.3316494231405,0.0020413
20.8493661035917,0.001686
19.3354651439876,0.0015276
20.4254307076394,0.0020888
22.3103882760757,0.0017271
20.7768352897427,0.001956
22.1161109505891,0.001497
20.3647217481109,0.0015918
21.266643382825,0.0015423
20.8546134433921,0.0015488
19.5515853991928,0.0013279
21.231179173327,0.0016467
20.1600722311671,0.0015957
21.0956577690337,0.0019237
21.950448916473,0.0020906
20.5266869567048,0.0015534
21.6212184826642,0.0014379
19.8139243342448,0.0015976
20.1914485005789,0.0017462
22.2458408463897,0.0014176
20.7688079270808,0.0013565
22.1888717617815,0.0012869
20.5377127260101,0.0011831
21.5550725743294,0.0015552
20.9105235122673,0.0014562
19.2562410626145,0.0016903
20.8925965421175,0.0013909
19.5038143210564,0.0014669
20.6955065187794,0.0015351
22.1320023319427,0.0015268
20.7138885758315,0.0018674
22.0323701725658,0.001451
20.2373385759439,0.0014286
20.9344930781893,0.0017322
21.2309631671769,0.0014782
19.3408221435503,0.0022119
21.4474802058349,0.0017048
20.5104429718189,0.0015576
21.3916978794168,0.0015735
21.6371098640179,0.0016639
20.4662287735524,0.0015519
21.3561331567183,0.0019531
19.3809145932227,0.0015508
20.7260534997985,0.0016732
21.9926829514513,0.0016837
20.608737047997,0.0020403
22.0545306278947,0.0015737
20.4885237709522,0.001644
21.4940591900869,0.0014206
20.9434280158903,0.001648
19.168097152874,0.0014938
20.7841004925598,0.0014537
19.5193825830372,0.0017304
20.8039516803708,0.0015558
21.7410935435745,0.001487
20.5567396849502,0.0019422
21.8984979810262,0.0018304
20.0381087359249,0.0016555
20.4746046852304,0.0016143
21.5436136627417,0.0016372
19.2915230106473,0.0014774
21.3262796104476,0.0014217
20.5410552653507,0.001415
21.1981026012143,0.0016616
20.6536570502657,0.0015804
20.3213491464264,0.0014923
21.2242646238677,0.0017319
19.8529329224235,0.0016194
21.0908736384165,0.001664
21.6188328629701,0.0018867
20.3452161326733,0.0020873
21.8249479957264,0.0016349
20.3488398904778,0.0014954
21.3424910103183,0.0016071
20.9200440133699,0.0016775
19.1729938845005,0.0017313
20.5242289334196,0.0017042
19.3879769430737,0.0015111
20.7637280970198,0.0016195
20.99825336683,0.0017802
20.2447959193091,0.0017457
21.7117313148448,0.0015596
19.8521393436971,0.0013069
20.0334128261564,0.0015532
21.3810060998065,0.0021373
19.7399680566593,0.0025516
20.8769094134154,0.001606
20.3940482192053,0.0014704
20.8311712098412,0.0013945
20.8988448062389,0.0016091
19.8051037703297,0.0016753
21.2194680687328,0.0014428
19.7892794008419,0.001441
20.9451719605463,0.001611
22.3917541075848,0.0015482
20.8371959272933,0.0019038
22.2230493969966,0.0024905
20.5057034230058,0.0019953
21.4813816799908,0.0015528
20.8596351291469,0.0017851
19.2894619631033,0.001597
20.7410004432926,0.0015429
19.1124329810066,0.0013317
20.1940654251697,0.001567
22.3645055240612,0.0016672
20.8187230657621,0.0021475
22.1850669438209,0.0013141
20.4531465916679,0.001442
21.398232262383,0.0013344
20.8851935254601,0.0013185
19.5292331720776,0.0016739
21.1973292520765,0.0016061
20.0571551622599,0.0015632
21.0493165858952,0.0014829
22.0613239077134,0.0015972
20.6094410130316,0.0014523
21.7662880499862,0.0020669
19.9731076788311,0.0017573
20.4854258633277,0.0015519
22.2389407783503,0.0019225
20.7737777880988,0.0013881
22.1733730142082,0.0015369
20.4933392187401,0.0013981
21.4469175701415,0.0016673
20.8140952883112,0.0014065
19.240714506891,0.0015334
20.7278424035706,0.0015889
19.1709741343215,0.0013249
20.2990134378191,0.0014684
22.2009583251746,0.0016548
20.7555031521633,0.0013939
22.1211037693148,0.0013007
20.3929401444546,0.0015246
21.2397297665752,0.0018346
21.2100404140525,0.0014803
19.3373488772805,0.001482
21.3945192808165,0.0016678
20.4193970831068,0.0031182
21.4429268573726,0.0021505
21.7821794313399,0.002023
20.5483555859451,0.0017985
21.5474063168073,0.0013625
19.2835901464148,0.001359
20.5184797202154,0.0019181
21.958068132361,0.0018962
20.6142971335911,0.0017071
22.0391263213984,0.0016287
20.4142068961955,0.0014077
21.3075614773094,0.001328
20.7254631115471,0.0014889
19.1404718678168,0.0014581
20.622020926559,0.0015508
19.1515615823108,0.001444
20.3071520486235,0.0019355
21.8739831252616,0.0017311
20.5970018534142,0.0030358
21.9870140732869,0.0017357
20.2637284183504,0.0013792
20.9679704595754,0.0015512
21.5120225555123,0.0019365
19.2880629346483,0.0014861
21.2758845895739,0.0015341
20.4778491882477,0.0017639
21.4131327346314,0.0017134
20.9508092988191,0.0017449
20.4003763059288,0.0026588
21.4150256714774,0.0014522
19.4879585367329,0.0018315
21.0566463344896,0.0014761
21.5106778587822,0.0015434
20.3410058766011,0.0015642
21.8181733573443,0.001775
20.2645423275679,0.0013212
21.0998662854301,0.0017208
20.5751250155382,0.001347
19.0287371654408,0.001684
20.421456970325,0.0015217
19.0538267004016,0.0013165
20.2196780571399,0.0018596
21.3034900552159,0.0013309
20.3074892642661,0.0014133
21.7803991952063,0.0013856
20.0973314178153,0.0016285
20.6645958536978,0.0017009
21.4778696984981,0.0014492
19.6702686267047,0.0015703
20.8494096823799,0.0017787
20.3352272109605,0.0016889
21.1860112145546,0.0017165
20.7875965843713,0.0017041
19.9359523058706,0.0016409
21.3638699097539,0.0012781
19.4369248230107,0.001491
21.0692552256705,0.0017754
22.3910263901866,0.0015753
20.845233246556,0.0017455
22.2114692003258,0.0025961
20.4792874053821,0.0015124
21.4241347697753,0.0015138
20.8763117586482,0.0015623
19.3060697614444,0.0015357
20.7579160096546,0.0014503
19.1298041814209,0.0017919
20.2120233776777,0.0015352
22.4182793840387,0.001621
20.8637164455809,0.0017468
22.2495218805574,0.0024497
20.5320597240101,0.0016132
21.5076323019504,0.0016529
20.9137742117989,0.0016
19.5077466706226,0.0017151
21.1550313383265,0.0015564
19.9371679784843,0.001423
20.9743578705103,0.0018588
22.1711329094968,0.0016682
20.6940572344142,0.0016284
21.9065369156479,0.0019934
20.1256434885808,0.0017009
20.757146128983,0.0014148
22.2273605816795,0.001456
20.7820163060508,0.0013072
22.1473480641025,0.001447
20.4185542060839,0.0014124
21.2642543559391,0.0016394
20.8314226807564,0.0017516
19.2574268057836,0.0015953
20.7449233088527,0.0017913
19.1885653958799,0.0019505
20.3172382039334,0.0014583
22.2654132619111,0.0015739
20.800299630259,0.001312
22.1997752707132,0.0014416
