sigma_sum_max,Analytical_time
34.4120003334396,0.1668349
34.3955950318821,0.0893572
34.2305082166076,0.0639444
33.9249547499608,0.0511154
33.4744229609594,0.079775
34.4022789925202,0.0559724
34.3853119124134,0.047815
34.2140819848014,0.0492033
34.2306498544073,0.0481748
34.2924496311344,0.0467713
34.1587103275847,0.0486835
33.870205864695,0.0485148
33.4235099465063,0.0526655
34.2142236226012,0.0544431
34.4120003334396,0.0552362
34.3955950318821,0.053519
34.2305082166076,0.0541309
33.9249547499608,0.0538588
33.4744229609594,0.0537782
34.4022789925202,0.0513923
34.3853119124134,0.0548563
34.2140819848014,0.0494756
34.2306498544073,0.0501609
34.2924496311344,0.0414491
34.1587103275847,0.0381452
33.870205864695,0.0398333
33.4235099465063,0.0370784
34.2142236226012,0.0361899
