sigma_sum_max,Analytical_time
10.351096157435,0.0602392
10.3377481948437,0.0226887
10.1904687126322,0.0228841
9.90696587280518,0.0211797
9.48271255363147,0.0367097
10.3444321075439,0.0187931
10.3310279493638,0.0180071
10.1831340501881,0.0189662
9.89847712077271,0.0190333
9.47256489138735,0.0194296
10.2709075236719,0.0186618
10.2568889485276,0.0187902
10.1022760558214,0.0196389
9.81724136291115,0.019506
9.40882989177871,0.018911
10.1294066546891,0.0202328
10.1142339899564,0.0182995
9.96654221163573,0.0209389
9.70272645551067,0.0192024
9.27922541300429,0.018892
9.91772646451036,0.0181861
9.90089488956597,0.0185409
9.77779250597724,0.0185205
9.49862318447011,0.018722
9.08794682095812,0.0182287
10.2063600939859,0.0194144
10.2474062830285,0.0180287
10.1515323182248,0.01957
9.91723122554563,0.0192658
9.54073985472352,0.0199069
10.1990254315418,0.0216424
10.2407424384503,0.020033
10.1433063258668,0.0188654
9.90525635649841,0.0191115
9.52294044518216,0.019092
10.118167437175,0.0191808
10.1672200993411,0.0192118
10.057048198627,0.0193803
9.850069685041,0.0196145
9.47448287131268,0.0190849
9.96288572224545,0.0186364
10.0257234466345,0.0177885
9.94466956090649,0.0191879
9.7031125011496,0.0195367
9.35992677396838,0.0203828
9.74577394128297,0.0186849
9.81404931661674,0.0195026
9.74539788667741,0.0187387
9.53502597703298,0.0190161
9.17585431306371,0.0183039
9.96010014067287,0.0185028
10.0598883696994,0.0185645
10.0171676716563,0.0189125
9.83124901886514,0.0195086
9.49908309704501,0.0189046
9.94989436112787,0.0186084
10.0531693518587,0.0187239
10.0089514662844,0.018878
9.81659452372249,0.0185215
9.496621514306,0.0193573
9.86646150454345,0.0181923
9.97904377367351,0.017238
9.92340260624453,0.0189502
9.76790307806205,0.0191146
9.43998480443584,0.0185465
9.72123733431854,0.0192142
9.83641402853195,0.0198495
9.81049213126373,0.0218566
9.64166411678803,0.0202484
9.32536799915339,0.0219532
9.47458645674558,0.022711
9.62311117269941,0.0202708
9.61078094437079,0.0204052
9.43838949515369,0.0205342
9.16089951775892,0.0195467
9.60450014336423,0.0193232
9.7704044788316,0.0202019
9.78543600002823,0.0186841
9.64984871619524,0.0195843
9.36132848154528,0.0211342
9.58670073382287,0.019256
9.76220528597734,0.0202007
9.77811434313275,0.0218977
9.63465797984131,0.0200041
9.36919968359146,0.0199625
9.51306566826951,0.0193427
9.6718893213964,0.0181919
9.69739859523892,0.0184777
9.5862872286234,0.0199574
9.31801543553731,0.0222838
9.35257033987896,0.0210935
9.53037066379499,0.0223273
9.56318260844597,0.0195781
9.46364419351105,0.0193851
9.20172046420426,0.0197588
9.10252178547707,0.0200023
9.31415971757376,0.0199251
9.37321818191979,0.0195989
9.26573350411313,0.0209147
9.02427965804972,0.0204395
10.3509877128049,0.0200568
10.3375043170228,0.0197276
10.1887440377657,0.0202283
9.90245958429293,0.0208015
9.47420755559432,0.0196283
10.3709843438024,0.0195222
10.3576700845415,0.0194371
10.2107590900871,0.0203215
9.92794835383763,0.0205413
9.50468977434595,0.0202115
10.3242789596703,0.0194585
10.3105708443355,0.0194582
10.1593532871577,0.0202264
9.86845173709887,0.0197256
9.44726945024111,0.0193588
10.2101669054065,0.0203159
10.1955138304633,0.0186444
10.0359523265135,0.0187949
9.77498476684912,0.0188651
9.35956954821604,0.0186449
10.0268932206191,0.0181217
10.0107726141733,0.0191422
9.87865766514805,0.0186474
9.60710112411844,0.0183143
9.17713368690774,0.0179492
10.2046354191193,0.0173239
10.2472983332081,0.0191294
10.1476593575451,0.0197869
9.90432134939901,0.0182114
9.54118192211077,0.0187684
10.2266504714407,0.0184928
10.267294346259,0.0188514
10.1723572283537,0.0185351
9.94030396164333,0.0178488
9.56730375257926,0.0189093
10.1752446685114,0.018049
10.2205904010874,0.0179167
10.1147028859699,0.0185038
9.89033219986185,0.0184582
9.53021437718806,0.0189818
10.0498513251323,0.0177683
10.106481799144,0.0186156
10.0157310910453,0.0174974
9.79257725919858,0.0193997
9.42886156080935,0.0186006
9.85269478905994,0.0184636
9.92321347554507,0.0184702
9.85162685446355,0.0187036
9.63286855056234,0.0185047
9.26117060006558,0.0183593
9.95145504634142,0.0173677
10.0596474505342,0.0176552
10.0133183002727,0.0184743
9.82092817591516,0.0185825
9.51580067209154,0.0189459
9.9821122083174,0.0179276
10.0798095231215,0.0175571
10.037986712697,0.0174007
9.85592807783659,0.0175482
9.53046958103317,0.0178775
9.91091326771449,0.0176286
10.0327188870805,0.0168311
9.98040098726736,0.0174419
9.81427484704059,0.0173592
9.4911572449527,0.0173662
9.807940620074,0.0167068
9.917682517383,0.0166554
9.88175776935459,0.0165985
9.69627377829986,0.0156349
9.39499743321259,0.0161364
9.59863687737502,0.0173299
9.73297336344052,0.0168591
9.7171739544667,0.0165442
9.55260742035164,0.0163508
9.23525674410241,0.0172391
9.59934798577487,0.0160719
9.76659611220336,0.0167775
9.78374267025008,0.0154972
9.64241739119408,0.016261
9.38558206550737,0.0168466
9.63106404121997,0.0169257
9.79121331774608,0.017538
9.80571857776476,0.016824
9.67484919106503,0.0165686
9.39615323955601,0.0159835
9.57858477951735,0.0160799
9.73374686741059,0.0143456
9.75440393921648,0.0147649
9.63464360241922,0.0164384
9.34839171619969,0.0163671
9.44120798266093,0.0168066
9.60813462941458,0.0164659
9.6331117577423,0.0153841
9.52158370618778,0.0156855
9.25809432780087,0.0163635
9.2177698606353,0.0143268
9.42720842822325,0.0146184
9.47456215719461,0.0146869
9.36799282300723,0.015137
9.11544260154608,0.0156004
10.3508057893731,0.01551
10.33709519155,0.0150212
10.1858504870033,0.0150468
9.89489792005261,0.0151001
9.4736803400353,0.0139991
10.3975131058343,0.0138162
10.3841987773731,0.01391
10.2372870263395,0.0161441
9.95447486909736,0.0149887
9.53121424733479,0.0145961
10.3775156450181,0.0145573
10.3640311436937,0.0147155
10.2152587762234,0.0145874
9.9289516133141,0.0147261
9.50066693351629,0.0137434
10.2905126977398,0.0144631
10.2762967178041,0.0145571
10.1195246112841,0.014658
9.8436305105703,0.0143953
9.4336807894651,0.015175
10.135179165989,0.0144962
10.1196924840993,0.0143511
9.97734380650167,0.01444
9.7115810334985,0.0144221
9.28300019796466,0.0134442
10.201741868357,0.0140595
10.2471172398599,0.0154337
10.1411606871284,0.0144791
9.91678631244678,0.0146709
9.55674062628449,0.0148595
10.2531784076931,0.0147009
10.2938231085438,0.0149389
10.1988840671262,0.0145719
9.9668261855697,0.0138421
9.59381881000364,0.0141542
10.2311501575771,0.0132709
10.2738262694605,0.0143227
10.1741565573907,0.0150645
9.93074475266467,0.0142798
9.56762856756429,0.0146663
10.1354159926378,0.0143628
10.1868259946109,0.0139268
10.0836015119084,0.014363
9.87294595839704,0.0132073
9.48600215736704,0.0151505
9.96490720360048,0.0147521
10.0314971051054,0.0142463
9.95426050689483,0.0147771
9.72032548638753,0.0144159
9.36455767123755,0.014223
9.93733655844325,0.0144454
10.0592432885279,0.014403
10.0068592211358,0.0139844
9.84077678601961,0.0136294
9.51766013848513,0.0144486
10.0086366097647,0.0140361
10.1063382174648,0.0143158
10.0645135635195,0.0145744
9.88244700423175,0.0143191
9.55697474075876,0.0147407
9.97791328020983,0.0144316
10.0861743013567,0.0142514
10.0398156927109,0.0133585
9.84732416072197,0.0133498
9.54230768887404,0.0141338
9.88826934828572,0.0146146
9.99845585556546,0.0147514
9.94984926112026,0.0144389
9.78609667229978,0.014338
9.47273729087972,0.014644
9.72175708871385,0.0138066
9.84187938324398,0.0146355
9.81998927901505,0.0149268
9.65533876797204,0.0139123
9.34348264768854,0.0130099
9.60511352782295,0.0145795
9.76020585344438,0.0145007
9.78090171379305,0.0144317
9.66115390390241,0.0146851
9.37483593956034,0.0146778
9.65757909864435,0.0140351
9.81774018951493,0.0145898
9.8322465300314,0.014065
9.70136745767254,0.0148023
9.42265134403474,0.0139721
9.6258249734947,0.0160649
9.79309383942053,0.0149254
9.81025766459632,0.0143647
9.66882853012241,0.0143683
9.41210721358759,0.0143129
9.51962551007248,0.0139977
9.68609696838335,0.0138811
9.71469287214038,0.0132658
9.60315061292335,0.0142678
9.34157186755836,0.0143945
9.34726110769836,0.0147143
9.53661312617785,0.0144023
9.57375062141534,0.0143528
9.47535410185274,0.014631
9.20384595465622,0.0144075
10.3505485875712,0.0143782
10.3365167661287,0.013985
10.1817589927372,0.013514
9.89649046484452,0.0150124
9.48834957745541,0.0145799
10.4240822777315,0.0145709
10.4106762464901,0.0145759
10.2627618677893,0.0147137
9.97806646905587,0.0144869
9.55209893944247,0.0144595
10.4307471605114,0.0134416
10.4173983650313,0.0140296
10.2701097765315,0.0132691
9.98658983260171,0.0145449
9.56231192923633,0.0146059
10.3706433766792,0.0160643
10.356781535036,0.0145881
10.2038828265842,0.0145473
9.90982161389764,0.0156234
9.50163109723325,0.0138122
10.2428620825201,0.0131896
10.227932398757,0.0134826
10.074077422018,0.0152584
9.81227027511427,0.0150172
9.39320670100457,0.0146
10.1976503740908,0.0144049
10.2468612116349,0.0144798
10.1362121441389,0.0149024
9.92968563962047,0.0141904
9.55403119725267,0.014351
10.2786532491429,0.0143942
10.3203926154812,0.0132292
10.2229044329153,0.014246
9.98472948905665,0.0143952
9.60221936356773,0.0141754
10.2860011578851,0.0143513
10.3270572891479,0.0145153
10.2311601721537,0.0144951
9.99680352503266,0.0143286
9.6202258593542,0.0141257
10.2197742079378,0.013207
10.266955379731,0.014705
10.1567923604914,0.0145546
9.94425916285674,0.0143399
9.57764997114857,0.014393
10.0792432234196,0.0143139
10.1391779867932,0.0141804
10.053508761673,0.0141743
9.82188738942309,0.0135565
9.46982295079911,0.0136795
9.94600494094789,0.0144482
10.0586718806595,0.0145622
10.0025805985231,0.0146549
9.84755071178443,0.0146286
9.51938587312668,0.0153098
10.0294264717476,0.0145039
10.1328176899037,0.0147233
10.0885498995677,0.0154887
9.89597831320424,0.01431
9.57599864510847,0.0142497
10.0396986550429,0.0157813
10.1395385580821,0.0146
10.0967956706305,0.0144311
9.91078161488298,0.0144363
9.57844987314351,0.0144341
9.96231186025232,0.0143412
10.0789329361216,0.0142784
10.0225172621289,0.0144703
9.86576965217274,0.0143387
9.5266774659834,0.0135953
9.83840842801166,0.0140274
9.95010712881115,0.0144094
9.9194375180106,0.0145473
9.74353120736621,0.0144248
9.41778074595336,0.014088
9.59253771331925,0.0145718
9.75116823978197,0.0144041
9.7768845998696,0.0135453
9.66592375558517,0.0134374
9.39762745911195,0.0149903
9.66597965220844,0.0146139
9.84180428634765,0.014699
9.85774259423634,0.014729
9.7140238888022,0.0146213
9.44868330367002,0.0146084
9.68398614799491,0.0141557
9.85003272993519,0.0142999
9.86507725668043,0.0134053
9.72937336741742,0.0146346
9.44061023679171,0.0142688
9.62109253343179,0.0142207
9.77590972833646,0.0162924
9.79896907125282,0.0146652
9.68526014591883,0.014701
9.40334043009795,0.0143226
9.47233164204273,0.0141901
9.64260490968733,0.0135189
9.67101137296351,0.0143455
9.56736806487263,0.0141866
9.30821961078195,0.0153883
