Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-30.1236
-89,0,-30.1236
-88,0,-30.1236
-87,0,-30.1236
-86,0,-30.1236
-85,0,-30.1236
-84,0,-30.1236
-83,0,-30.1236
-82,0,-30.1236
-81,0,-30.1236
-80,0,-30.1236
-79,0,-30.1236
-78,0,-30.1236
-77,0,-30.1236
-76,0,-30.1236
-75,0,-30.1236
-74,0,-30.1236
-73,0,-30.1236
-72,0,-30.1236
-71,0,-30.1236
-70,0,-30.1236
-69,0,-30.1236
-68,0,-30.1236
-67,0,-30.1236
-66,0,-30.1236
-65,0,-30.1236
-64,0,-30.1236
-63,0,-30.1236
-62,0,-30.1236
-61,0,-30.1236
-60,0,-30.1236
-59,0,-30.1236
-58,0,-30.1236
-57,0,-30.1236
-56,0,-30.1236
-55,0,-30.1236
-54,0,-30.1236
-53,0,-30.1236
-52,0,-30.1236
-51,0,-30.1236
-50,0,-30.1236
-49,0,-30.1236
-48,0,-30.1236
-47,0,-30.1236
-46,0,-30.1236
-45,0,-30.1236
-44,0,-30.1236
-43,0,-30.1236
-42,0,-30.1236
-41,0,-30.1236
-40,0,-30.1236
-39,0,-30.1236
-38,0,-30.1236
-37,0,-30.1236
-36,0,-30.1236
-35,0,-30.1236
-34,0,-30.1236
-33,0,-30.1236
-32,0,-30.1236
-31,0,-30.1236
-30,0,-30.1236
-29,0,-30.1236
-28,0,-30.1236
-27,0,-30.1236
-26,0,-30.1236
-25,0,-30.1236
-24,0,-30.1236
-23,0,-30.1236
-22,0,-30.1236
-21,0,-30.1236
-20,0,-30.1236
-19,0,-30.1236
-18,0,-30.1236
-17,0,-30.1236
-16,0,-30.1236
-15,0,-30.1236
-14,0,-30.1236
-13,0,-30.1236
-12,0,-30.1236
-11,0,-30.1236
-10,0,-30.1236
-9,0,-30.1236
-8,0,-30.1236
-7,0,-30.1236
-6,0,-30.1236
-5,0,-30.1236
-4,0,-30.1236
-3,0,-30.1236
-2,0,-30.1236
-1,0,-30.1236
0,0,-30.2303
1,0,-30.2303
2,0,-30.2303
3,0,-30.2303
4,0,-30.2303
5,0,-30.2303
6,0,-30.2303
7,0,-30.2303
8,0,-30.2303
9,0,-30.2303
10,0,-30.2303
11,0,-30.2303
12,0,-30.2303
13,0,-30.2303
14,0,-30.2303
15,0,-30.2303
16,0,-30.2303
17,0,-30.2303
18,0,-30.2303
19,0,-30.2303
20,0,-30.2303
21,0,-30.2303
22,0,-30.2303
23,0,-30.2303
24,0,-30.2303
25,0,-30.2303
26,0,-30.2303
27,0,-30.2303
28,0,-30.2303
29,0,-30.2303
30,0,-30.2303
31,0,-30.2303
32,0,-30.2303
33,0,-30.2303
34,0,-30.2303
35,0,-30.2303
36,0,-30.2303
37,0,-30.2303
38,0,-30.2303
39,0,-30.2303
40,0,-30.2303
41,0,-30.2303
42,0,-30.2303
43,0,-30.2303
44,0,-30.2303
45,0,-30.2303
46,0,-30.2303
47,0,-30.2303
48,0,-30.2303
49,0,-30.2303
50,0,-30.2303
51,0,-30.2303
52,0,-30.2303
53,0,-30.2303
54,0,-30.2303
55,0,-30.2303
56,0,-30.2303
57,0,-30.2303
58,0,-30.2303
59,0,-30.2303
60,0,-30.2303
61,0,-30.2303
62,0,-30.2303
63,0,-30.2303
64,0,-30.2303
65,0,-30.2303
66,0,-30.2303
67,0,-30.2303
68,0,-30.2303
69,0,-30.2303
70,0,-30.2303
71,0,-30.2303
72,0,-30.2303
73,0,-30.2303
74,0,-30.2303
75,0,-30.2303
76,0,-30.2303
77,0,-30.2303
78,0,-30.2303
79,0,-30.2303
80,0,-30.2303
81,0,-30.2303
82,0,-30.2303
83,0,-30.2303
84,0,-30.2303
85,0,-30.2303
86,0,-30.2303
87,0,-30.2303
88,0,-30.2303
89,0,-30.2303
90,0,-30.2303
-90,1,-27.6156
-89,1,-27.6447
-88,1,-27.6711
-87,1,-27.6948
-86,1,-27.7159
-85,1,-27.7344
-84,1,-27.7503
-83,1,-27.7635
-82,1,-27.7743
-81,1,-27.7825
-80,1,-27.7884
-79,1,-27.7919
-78,1,-27.7931
-77,1,-27.7921
-76,1,-27.7889
-75,1,-27.7838
-74,1,-27.7767
-73,1,-27.7677
-72,1,-27.7571
-71,1,-27.7448
-70,1,-27.731
-69,1,-27.7158
-68,1,-27.6993
-67,1,-27.6817
-66,1,-27.663
-65,1,-27.6435
-64,1,-27.6232
-63,1,-27.6023
-62,1,-27.5809
-61,1,-27.5591
-60,1,-27.5371
-59,1,-27.5151
-58,1,-27.493
-57,1,-27.4712
-56,1,-27.4497
-55,1,-27.4286
-54,1,-27.4082
-53,1,-27.3884
-52,1,-27.3696
-51,1,-27.3518
-50,1,-27.3351
-49,1,-27.3198
-48,1,-27.3058
-47,1,-27.2935
-46,1,-27.2828
-45,1,-27.274
-44,1,-27.2671
-43,1,-27.2624
-42,1,-27.2599
-41,1,-27.2598
-40,1,-27.2623
-39,1,-27.2674
-38,1,-27.2753
-37,1,-27.2862
-36,1,-27.3002
-35,1,-27.3174
-34,1,-27.338
-33,1,-27.3621
-32,1,-27.3899
-31,1,-27.4215
-30,1,-27.4571
-29,1,-27.4969
-28,1,-27.541
-27,1,-27.5896
-26,1,-27.6428
-25,1,-27.7009
-24,1,-27.764
-23,1,-27.8323
-22,1,-27.906
-21,1,-27.9853
-20,1,-28.0705
-19,1,-28.1618
-18,1,-28.2594
-17,1,-28.3635
-16,1,-28.4745
-15,1,-28.5926
-14,1,-28.7181
-13,1,-28.8514
-12,1,-28.9927
-11,1,-29.1425
-10,1,-29.3012
-9,1,-29.4692
-8,1,-29.6469
-7,1,-29.8349
-6,1,-30.0337
-5,1,-30.2439
-4,1,-30.4662
-3,1,-30.7013
-2,1,-30.9499
-1,1,-31.2131
0,1,-31.5944
1,1,-31.6713
2,1,-31.9757
3,1,-32.2987
4,1,-32.6417
5,1,-33.0065
6,1,-33.395
7,1,-33.8094
8,1,-34.2524
9,1,-34.7271
10,1,-35.237
11,1,-35.7864
12,1,-36.3804
13,1,-37.0253
14,1,-37.7284
15,1,-38.4991
16,1,-39.3487
17,1,-40.2912
18,1,-41.3439
19,1,-42.5267
20,1,-43.8605
21,1,-45.3567
22,1,-46.9858
23,1,-48.5885
24,1,-49.7253
25,1,-49.7865
26,1,-48.7185
27,1,-47.1065
28,1,-45.4306
29,1,-43.8774
30,1,-42.4861
31,1,-41.248
32,1,-40.1426
33,1,-39.1496
34,1,-38.2515
35,1,-37.4336
36,1,-36.6845
37,1,-35.9945
38,1,-35.356
39,1,-34.7626
40,1,-34.2091
41,1,-33.6911
42,1,-33.2048
43,1,-32.7473
44,1,-32.3157
45,1,-31.9079
46,1,-31.5217
47,1,-31.1555
48,1,-30.8077
49,1,-30.477
50,1,-30.1622
51,1,-29.8622
52,1,-29.576
53,1,-29.3029
54,1,-29.0421
55,1,-28.7928
56,1,-28.5544
57,1,-28.3264
58,1,-28.1083
59,1,-27.8995
60,1,-27.6997
61,1,-27.5085
62,1,-27.3254
63,1,-27.1502
64,1,-26.9825
65,1,-26.8221
66,1,-26.6688
67,1,-26.5221
68,1,-26.3821
69,1,-26.2483
70,1,-26.1207
71,1,-25.9991
72,1,-25.8833
73,1,-25.7732
74,1,-25.6686
75,1,-25.5694
76,1,-25.4754
77,1,-25.3867
78,1,-25.303
79,1,-25.2244
80,1,-25.1506
81,1,-25.0817
82,1,-25.0176
83,1,-24.9583
84,1,-24.9036
85,1,-24.8536
86,1,-24.8082
87,1,-24.7673
88,1,-24.7311
89,1,-24.6994
90,1,-24.6723
-90,2,-29.5439
-89,2,-29.6134
-88,2,-29.6972
-87,2,-29.7955
-86,2,-29.9083
-85,2,-30.0359
-84,2,-30.1787
-83,2,-30.337
-82,2,-30.5113
-81,2,-30.7023
-80,2,-30.9107
-79,2,-31.1372
-78,2,-31.3829
-77,2,-31.6489
-76,2,-31.9366
-75,2,-32.2476
-74,2,-32.5836
-73,2,-32.9468
-72,2,-33.3398
-71,2,-33.7655
-70,2,-34.2276
-69,2,-34.7303
-68,2,-35.2788
-67,2,-35.8797
-66,2,-36.541
-65,2,-37.2726
-64,2,-38.0878
-63,2,-39.0034
-62,2,-40.0422
-61,2,-41.2354
-60,2,-42.6262
-59,2,-44.2752
-58,2,-46.2619
-57,2,-48.6538
-56,2,-51.2658
-55,2,-52.7615
-54,2,-51.4156
-53,2,-48.7491
-52,2,-46.2474
-51,2,-44.1521
-50,2,-42.403
-49,2,-40.9194
-48,2,-39.6588
-47,2,-38.5445
-46,2,-37.5227
-45,2,-36.6315
-44,2,-35.8266
-43,2,-35.0946
-42,2,-34.4255
-41,2,-33.8112
-40,2,-33.2453
-39,2,-32.7225
-38,2,-32.2385
-37,2,-31.79
-36,2,-31.3739
-35,2,-30.9878
-34,2,-30.6297
-33,2,-30.2978
-32,2,-29.9906
-31,2,-29.7069
-30,2,-29.4457
-29,2,-29.2061
-28,2,-28.9874
-27,2,-28.7888
-26,2,-28.6101
-25,2,-28.4507
-24,2,-28.3104
-23,2,-28.189
-22,2,-28.0864
-21,2,-28.0026
-20,2,-27.9376
-19,2,-27.8915
-18,2,-27.8647
-17,2,-27.8572
-16,2,-27.8697
-15,2,-27.9025
-14,2,-27.9563
-13,2,-28.0318
-12,2,-28.1298
-11,2,-28.2513
-10,2,-28.3975
-9,2,-28.5697
-8,2,-28.7695
-7,2,-28.9989
-6,2,-29.2599
-5,2,-29.5552
-4,2,-29.888
-3,2,-30.2619
-2,2,-30.6815
-1,2,-31.1522
0,2,-31.79
1,2,-32.1628
2,2,-32.8179
3,2,-33.5615
4,2,-34.4113
5,2,-35.3918
6,2,-36.537
7,2,-37.8967
8,2,-39.5452
9,2,-41.5972
10,2,-44.2149
11,2,-47.45
12,2,-49.8139
13,2,-47.9373
14,2,-44.4753
15,2,-41.5526
16,2,-39.2279
17,2,-37.3343
18,2,-35.7475
19,2,-34.3864
20,2,-33.1972
21,2,-32.143
22,2,-31.1977
23,2,-30.3422
24,2,-29.562
25,2,-28.8461
26,2,-28.1857
27,2,-27.5738
28,2,-27.0048
29,2,-26.4738
30,2,-25.9771
31,2,-25.5113
32,2,-25.0735
33,2,-24.6614
34,2,-24.2728
35,2,-23.9059
36,2,-23.5591
37,2,-23.2309
38,2,-22.9199
39,2,-22.6252
40,2,-22.3456
