Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-18.6058
-89,0,-18.6058
-88,0,-18.6058
-87,0,-18.6058
-86,0,-18.6058
-85,0,-18.6058
-84,0,-18.6058
-83,0,-18.6058
-82,0,-18.6058
-81,0,-18.6058
-80,0,-18.6058
-79,0,-18.6058
-78,0,-18.6058
-77,0,-18.6058
-76,0,-18.6058
-75,0,-18.6058
-74,0,-18.6058
-73,0,-18.6058
-72,0,-18.6058
-71,0,-18.6058
-70,0,-18.6058
-69,0,-18.6058
-68,0,-18.6058
-67,0,-18.6058
-66,0,-18.6058
-65,0,-18.6058
-64,0,-18.6058
-63,0,-18.6058
-62,0,-18.6058
-61,0,-18.6058
-60,0,-18.6058
-59,0,-18.6058
-58,0,-18.6058
-57,0,-18.6058
-56,0,-18.6058
-55,0,-18.6058
-54,0,-18.6058
-53,0,-18.6058
-52,0,-18.6058
-51,0,-18.6058
-50,0,-18.6058
-49,0,-18.6058
-48,0,-18.6058
-47,0,-18.6058
-46,0,-18.6058
-45,0,-18.6058
-44,0,-18.6058
-43,0,-18.6058
-42,0,-18.6058
-41,0,-18.6058
-40,0,-18.6058
-39,0,-18.6058
-38,0,-18.6058
-37,0,-18.6058
-36,0,-18.6058
-35,0,-18.6058
-34,0,-18.6058
-33,0,-18.6058
-32,0,-18.6058
-31,0,-18.6058
-30,0,-18.6058
-29,0,-18.6058
-28,0,-18.6058
-27,0,-18.6058
-26,0,-18.6058
-25,0,-18.6058
-24,0,-18.6058
-23,0,-18.6058
-22,0,-18.6058
-21,0,-18.6058
-20,0,-18.6058
-19,0,-18.6058
-18,0,-18.6058
-17,0,-18.6058
-16,0,-18.6058
-15,0,-18.6058
-14,0,-18.6058
-13,0,-18.6058
-12,0,-18.6058
-11,0,-18.6058
-10,0,-18.6058
-9,0,-18.6058
-8,0,-18.6058
-7,0,-18.6058
-6,0,-18.6058
-5,0,-18.6058
-4,0,-18.6058
-3,0,-18.6058
-2,0,-18.6058
-1,0,-18.6058
0,0,-18.6058
1,0,-18.6058
2,0,-18.6058
3,0,-18.6058
4,0,-18.6058
5,0,-18.6058
6,0,-18.6058
7,0,-18.6058
8,0,-18.6058
9,0,-18.6058
10,0,-18.6058
11,0,-18.6058
12,0,-18.6058
13,0,-18.6058
14,0,-18.6058
15,0,-18.6058
16,0,-18.6058
17,0,-18.6058
18,0,-18.6058
19,0,-18.6058
20,0,-18.6058
21,0,-18.6058
22,0,-18.6058
23,0,-18.6058
24,0,-18.6058
25,0,-18.6058
26,0,-18.6058
27,0,-18.6058
28,0,-18.6058
29,0,-18.6058
30,0,-18.6058
31,0,-18.6058
32,0,-18.6058
33,0,-18.6058
34,0,-18.6058
35,0,-18.6058
36,0,-18.6058
37,0,-18.6058
38,0,-18.6058
39,0,-18.6058
40,0,-18.6058
41,0,-18.6058
42,0,-18.6058
43,0,-18.6058
44,0,-18.6058
45,0,-18.6058
46,0,-18.6058
47,0,-18.6058
48,0,-18.6058
49,0,-18.6058
50,0,-18.6058
51,0,-18.6058
52,0,-18.6058
53,0,-18.6058
54,0,-18.6058
55,0,-18.6058
56,0,-18.6058
57,0,-18.6058
58,0,-18.6058
59,0,-18.6058
60,0,-18.6058
61,0,-18.6058
62,0,-18.6058
63,0,-18.6058
64,0,-18.6058
65,0,-18.6058
66,0,-18.6058
67,0,-18.6058
68,0,-18.6058
69,0,-18.6058
70,0,-18.6058
71,0,-18.6058
72,0,-18.6058
73,0,-18.6058
74,0,-18.6058
75,0,-18.6058
76,0,-18.6058
77,0,-18.6058
78,0,-18.6058
79,0,-18.6058
80,0,-18.6058
81,0,-18.6058
82,0,-18.6058
83,0,-18.6058
84,0,-18.6058
85,0,-18.6058
86,0,-18.6058
87,0,-18.6058
88,0,-18.6058
89,0,-18.6058
90,0,-18.6058
-90,1,-53.6971
-89,1,-42.5159
-88,1,-42.3273
-87,1,-42.0215
-86,1,-41.6101
-85,1,-41.1074
-84,1,-40.5289
-83,1,-39.8897
-82,1,-39.2043
-81,1,-38.4854
-80,1,-37.7439
-79,1,-36.9889
-78,1,-36.2277
-77,1,-35.4661
-76,1,-34.7085
-75,1,-33.9585
-74,1,-33.2186
-73,1,-32.4905
-72,1,-31.7756
-71,1,-31.0747
-70,1,-30.3884
-69,1,-29.7168
-68,1,-29.0602
-67,1,-28.4183
-66,1,-27.7912
-65,1,-27.1784
-64,1,-26.5799
-63,1,-25.9952
-62,1,-25.4241
-61,1,-24.8661
-60,1,-24.321
-59,1,-23.7885
-58,1,-23.2682
-57,1,-22.7597
-56,1,-22.2629
-55,1,-21.7774
-54,1,-21.303
-53,1,-20.8394
-52,1,-20.3864
-51,1,-19.9437
-50,1,-19.5113
-49,1,-19.0887
-48,1,-18.676
-47,1,-18.273
-46,1,-17.8794
-45,1,-17.4952
-44,1,-17.1202
-43,1,-16.7543
-42,1,-16.3975
-41,1,-16.0496
-40,1,-15.7105
-39,1,-15.3802
-38,1,-15.0586
-37,1,-14.7457
-36,1,-14.4413
-35,1,-14.1455
-34,1,-13.8582
-33,1,-13.5793
-32,1,-13.3089
-31,1,-13.0468
-30,1,-12.7931
-29,1,-12.5478
-28,1,-12.3108
-27,1,-12.0822
-26,1,-11.8618
-25,1,-11.6498
-24,1,-11.446
-23,1,-11.2505
-22,1,-11.0634
-21,1,-10.8845
-20,1,-10.7139
-19,1,-10.5515
-18,1,-10.3975
-17,1,-10.2518
-16,1,-10.1143
-15,1,-9.98516
-14,1,-9.8643
-13,1,-9.75176
-12,1,-9.64752
-11,1,-9.5516
-10,1,-9.464
-9,1,-9.38473
-8,1,-9.31378
-7,1,-9.25116
-6,1,-9.19688
-5,1,-9.15094
-4,1,-9.11334
-3,1,-9.08239
-2,1,-9.06061
-1,1,-9.04289
0,1,-9.04193
1,1,-9.04607
2,1,-9.05856
3,1,-9.0794
4,1,-9.1111
5,1,-9.15372
6,1,-9.19955
7,1,-9.25372
8,1,-9.31623
9,1,-9.38706
10,1,-9.46622
11,1,-9.55369
12,1,-9.64948
13,1,-9.75358
14,1,-9.86599
15,1,-9.9867
16,1,-10.1157
17,1,-10.253
18,1,-10.3986
19,1,-10.5525
20,1,-10.7146
21,1,-10.885
22,1,-11.0638
23,1,-11.2507
24,1,-11.446
25,1,-11.6496
26,1,-11.8614
27,1,-12.0816
28,1,-12.31
29,1,-12.5467
30,1,-12.7918
31,1,-13.0452
32,1,-13.307
33,1,-13.5772
34,1,-13.8558
35,1,-14.1428
