Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-21.039
-89,0,-21.039
-88,0,-21.039
-87,0,-21.039
-86,0,-21.039
-85,0,-21.039
-84,0,-21.039
-83,0,-21.039
-82,0,-21.039
-81,0,-21.039
-80,0,-21.039
-79,0,-21.039
-78,0,-21.039
-77,0,-21.039
-76,0,-21.039
-75,0,-21.039
-74,0,-21.039
-73,0,-21.039
-72,0,-21.039
-71,0,-21.039
-70,0,-21.039
-69,0,-21.039
-68,0,-21.039
-67,0,-21.039
-66,0,-21.039
-65,0,-21.039
-64,0,-21.039
-63,0,-21.039
-62,0,-21.039
-61,0,-21.039
-60,0,-21.039
-59,0,-21.039
-58,0,-21.039
-57,0,-21.039
-56,0,-21.039
-55,0,-21.039
-54,0,-21.039
-53,0,-21.039
-52,0,-21.039
-51,0,-21.039
-50,0,-21.039
-49,0,-21.039
-48,0,-21.039
-47,0,-21.039
-46,0,-21.039
-45,0,-21.039
-44,0,-21.039
-43,0,-21.039
-42,0,-21.039
-41,0,-21.039
-40,0,-21.039
-39,0,-21.039
-38,0,-21.039
-37,0,-21.039
-36,0,-21.039
-35,0,-21.039
-34,0,-21.039
-33,0,-21.039
-32,0,-21.039
-31,0,-21.039
-30,0,-21.039
-29,0,-21.039
-28,0,-21.039
-27,0,-21.039
-26,0,-21.039
-25,0,-21.039
-24,0,-21.039
-23,0,-21.039
-22,0,-21.039
-21,0,-21.039
-20,0,-21.039
-19,0,-21.039
-18,0,-21.039
-17,0,-21.039
-16,0,-21.039
-15,0,-21.039
-14,0,-21.039
-13,0,-21.039
-12,0,-21.039
-11,0,-21.039
-10,0,-21.039
-9,0,-21.039
-8,0,-21.039
-7,0,-21.039
-6,0,-21.039
-5,0,-21.039
-4,0,-21.039
-3,0,-21.039
-2,0,-21.039
-1,0,-21.039
0,0,-21.0319
1,0,-21.0319
2,0,-21.0319
3,0,-21.0319
4,0,-21.0319
5,0,-21.0319
6,0,-21.0319
7,0,-21.0319
8,0,-21.0319
9,0,-21.0319
10,0,-21.0319
11,0,-21.0319
12,0,-21.0319
13,0,-21.0319
14,0,-21.0319
15,0,-21.0319
16,0,-21.0319
17,0,-21.0319
18,0,-21.0319
19,0,-21.0319
20,0,-21.0319
21,0,-21.0319
22,0,-21.0319
23,0,-21.0319
24,0,-21.0319
25,0,-21.0319
26,0,-21.0319
27,0,-21.0319
28,0,-21.0319
29,0,-21.0319
30,0,-21.0319
31,0,-21.0319
32,0,-21.0319
33,0,-21.0319
34,0,-21.0319
35,0,-21.0319
36,0,-21.0319
37,0,-21.0319
38,0,-21.0319
39,0,-21.0319
40,0,-21.0319
41,0,-21.0319
42,0,-21.0319
43,0,-21.0319
44,0,-21.0319
45,0,-21.0319
46,0,-21.0319
47,0,-21.0319
48,0,-21.0319
49,0,-21.0319
50,0,-21.0319
51,0,-21.0319
52,0,-21.0319
53,0,-21.0319
54,0,-21.0319
55,0,-21.0319
56,0,-21.0319
57,0,-21.0319
58,0,-21.0319
59,0,-21.0319
60,0,-21.0319
61,0,-21.0319
62,0,-21.0319
63,0,-21.0319
64,0,-21.0319
65,0,-21.0319
66,0,-21.0319
67,0,-21.0319
68,0,-21.0319
69,0,-21.0319
70,0,-21.0319
71,0,-21.0319
72,0,-21.0319
73,0,-21.0319
