Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-17.7989
-89,0,-17.7989
-88,0,-17.7989
-87,0,-17.7989
-86,0,-17.7989
-85,0,-17.7989
-84,0,-17.7989
-83,0,-17.7989
-82,0,-17.7989
-81,0,-17.7989
-80,0,-17.7989
-79,0,-17.7989
-78,0,-17.7989
-77,0,-17.7989
-76,0,-17.7989
-75,0,-17.7989
-74,0,-17.7989
-73,0,-17.7989
-72,0,-17.7989
-71,0,-17.7989
-70,0,-17.7989
-69,0,-17.7989
-68,0,-17.7989
-67,0,-17.7989
-66,0,-17.7989
-65,0,-17.7989
-64,0,-17.7989
-63,0,-17.7989
-62,0,-17.7989
-61,0,-17.7989
-60,0,-17.7989
-59,0,-17.7989
-58,0,-17.7989
-57,0,-17.7989
-56,0,-17.7989
-55,0,-17.7989
-54,0,-17.7989
-53,0,-17.7989
-52,0,-17.7989
-51,0,-17.7989
-50,0,-17.7989
-49,0,-17.7989
-48,0,-17.7989
-47,0,-17.7989
-46,0,-17.7989
-45,0,-17.7989
-44,0,-17.7989
-43,0,-17.7989
-42,0,-17.7989
-41,0,-17.7989
-40,0,-17.7989
-39,0,-17.7989
-38,0,-17.7989
-37,0,-17.7989
-36,0,-17.7989
-35,0,-17.7989
-34,0,-17.7989
-33,0,-17.7989
-32,0,-17.7989
-31,0,-17.7989
-30,0,-17.7989
-29,0,-17.7989
-28,0,-17.7989
-27,0,-17.7989
-26,0,-17.7989
-25,0,-17.7989
-24,0,-17.7989
-23,0,-17.7989
-22,0,-17.7989
-21,0,-17.7989
-20,0,-17.7989
-19,0,-17.7989
-18,0,-17.7989
-17,0,-17.7989
-16,0,-17.7989
-15,0,-17.7989
-14,0,-17.7989
-13,0,-17.7989
-12,0,-17.7989
-11,0,-17.7989
-10,0,-17.7989
-9,0,-17.7989
-8,0,-17.7989
-7,0,-17.7989
-6,0,-17.7989
-5,0,-17.7989
-4,0,-17.7989
-3,0,-17.7989
-2,0,-17.7989
-1,0,-17.7989
0,0,-17.7989
1,0,-17.7989
2,0,-17.7989
3,0,-17.7989
4,0,-17.7989
5,0,-17.7989
6,0,-17.7989
7,0,-17.7989
8,0,-17.7989
9,0,-17.7989
10,0,-17.7989
11,0,-17.7989
12,0,-17.7989
13,0,-17.7989
14,0,-17.7989
15,0,-17.7989
16,0,-17.7989
17,0,-17.7989
18,0,-17.7989
19,0,-17.7989
20,0,-17.7989
21,0,-17.7989
22,0,-17.7989
23,0,-17.7989
24,0,-17.7989
25,0,-17.7989
26,0,-17.7989
27,0,-17.7989
28,0,-17.7989
29,0,-17.7989
30,0,-17.7989
31,0,-17.7989
32,0,-17.7989
33,0,-17.7989
34,0,-17.7989
35,0,-17.7989
36,0,-17.7989
37,0,-17.7989
38,0,-17.7989
39,0,-17.7989
40,0,-17.7989
41,0,-17.7989
42,0,-17.7989
43,0,-17.7989
44,0,-17.7989
45,0,-17.7989
46,0,-17.7989
47,0,-17.7989
48,0,-17.7989
49,0,-17.7989
50,0,-17.7989
51,0,-17.7989
52,0,-17.7989
53,0,-17.7989
54,0,-17.7989
55,0,-17.7989
56,0,-17.7989
57,0,-17.7989
58,0,-17.7989
59,0,-17.7989
60,0,-17.7989
61,0,-17.7989
62,0,-17.7989
63,0,-17.7989
64,0,-17.7989
65,0,-17.7989
66,0,-17.7989
67,0,-17.7989
68,0,-17.7989
69,0,-17.7989
70,0,-17.7989
71,0,-17.7989
72,0,-17.7989
73,0,-17.7989
74,0,-17.7989
75,0,-17.7989
76,0,-17.7989
77,0,-17.7989
78,0,-17.7989
79,0,-17.7989
80,0,-17.7989
81,0,-17.7989
82,0,-17.7989
83,0,-17.7989
84,0,-17.7989
85,0,-17.7989
86,0,-17.7989
87,0,-17.7989
88,0,-17.7989
89,0,-17.7989
90,0,-17.7828
-90,1,-18.2737
-89,1,-18.2605
-88,1,-18.2602
-87,1,-18.2597
-86,1,-18.2589
-85,1,-18.2579
-84,1,-18.2567
-83,1,-18.2553
-82,1,-18.2536
-81,1,-18.2518
-80,1,-18.2497
-79,1,-18.2474
-78,1,-18.2449
-77,1,-18.2422
-76,1,-18.2394
-75,1,-18.2363
-74,1,-18.233
-73,1,-18.2295
-72,1,-18.2259
-71,1,-18.2221
-70,1,-18.218
-69,1,-18.2139
-68,1,-18.2095
-67,1,-18.205
-66,1,-18.2004
-65,1,-18.1956
-64,1,-18.1906
-63,1,-18.1855
-62,1,-18.1803
-61,1,-18.1749
-60,1,-18.1694
-59,1,-18.1639
-58,1,-18.1582
-57,1,-18.1524
-56,1,-18.1465
-55,1,-18.1405
-54,1,-18.1344
-53,1,-18.1283
-52,1,-18.1221
-51,1,-18.1158
-50,1,-18.1095
-49,1,-18.1031
-48,1,-18.0968
-47,1,-18.0903
-46,1,-18.0839
-45,1,-18.0774
-44,1,-18.071
-43,1,-18.0645
-42,1,-18.058
-41,1,-18.0516
-40,1,-18.0451
-39,1,-18.0387
-38,1,-18.0324
-37,1,-18.0261
-36,1,-18.0198
-35,1,-18.0136
-34,1,-18.0075
-33,1,-18.0014
-32,1,-17.9954
-31,1,-17.9895
-30,1,-17.9837
-29,1,-17.978
-28,1,-17.9724
-27,1,-17.9669
-26,1,-17.9615
-25,1,-17.9562
-24,1,-17.9511
-23,1,-17.9461
-22,1,-17.9413
-21,1,-17.9366
-20,1,-17.932
-19,1,-17.9276
-18,1,-17.9234
-17,1,-17.9193
-16,1,-17.9154
-15,1,-17.9117
-14,1,-17.9082
-13,1,-17.9048
-12,1,-17.9016
-11,1,-17.8986
-10,1,-17.8958
-9,1,-17.8932
-8,1,-17.8908
-7,1,-17.8886
-6,1,-17.8866
-5,1,-17.8848
-4,1,-17.8832
-3,1,-17.8818
-2,1,-17.8806
-1,1,-17.8797
0,1,-17.8789
1,1,-17.8784
2,1,-17.878
3,1,-17.8779
4,1,-17.878
5,1,-17.8782
6,1,-17.8787
7,1,-17.8794
8,1,-17.8803
9,1,-17.8815
10,1,-17.8828
11,1,-17.8843
12,1,-17.886
13,1,-17.8879
14,1,-17.89
15,1,-17.8923
16,1,-17.8948
17,1,-17.8974
18,1,-17.9003
19,1,-17.9033
20,1,-17.9065
21,1,-17.9098
22,1,-17.9133
23,1,-17.917
24,1,-17.9208
25,1,-17.9248
26,1,-17.9289
27,1,-17.9332
28,1,-17.9376
29,1,-17.9421
30,1,-17.9467
31,1,-17.9515
32,1,-17.9563
