Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-20.2909
-89,0,-20.2909
-88,0,-20.2909
-87,0,-20.2909
-86,0,-20.2909
-85,0,-20.2909
-84,0,-20.2909
-83,0,-20.2909
-82,0,-20.2909
-81,0,-20.2909
-80,0,-20.2909
-79,0,-20.2909
-78,0,-20.2909
-77,0,-20.2909
-76,0,-20.2909
-75,0,-20.2909
-74,0,-20.2909
-73,0,-20.2909
-72,0,-20.2909
-71,0,-20.2909
-70,0,-20.2909
-69,0,-20.2909
-68,0,-20.2909
-67,0,-20.2909
-66,0,-20.2909
-65,0,-20.2909
-64,0,-20.2909
-63,0,-20.2909
-62,0,-20.2909
-61,0,-20.2909
-60,0,-20.2909
-59,0,-20.2909
-58,0,-20.2909
-57,0,-20.2909
-56,0,-20.2909
-55,0,-20.2909
-54,0,-20.2909
-53,0,-20.2909
-52,0,-20.2909
-51,0,-20.2909
-50,0,-20.2909
-49,0,-20.2909
-48,0,-20.2909
-47,0,-20.2909
-46,0,-20.2909
-45,0,-20.2909
-44,0,-20.2909
-43,0,-20.2909
-42,0,-20.2909
-41,0,-20.2909
-40,0,-20.2909
-39,0,-20.2909
-38,0,-20.2909
-37,0,-20.2909
-36,0,-20.2909
-35,0,-20.2909
-34,0,-20.2909
-33,0,-20.2909
-32,0,-20.2909
-31,0,-20.2909
-30,0,-20.2909
-29,0,-20.2909
-28,0,-20.2909
-27,0,-20.2909
-26,0,-20.2909
-25,0,-20.2909
-24,0,-20.2909
-23,0,-20.2909
-22,0,-20.2909
-21,0,-20.2909
-20,0,-20.2909
-19,0,-20.2909
-18,0,-20.2909
-17,0,-20.2909
-16,0,-20.2909
-15,0,-20.2909
-14,0,-20.2909
-13,0,-20.2909
-12,0,-20.2909
-11,0,-20.2909
-10,0,-20.2909
-9,0,-20.2909
-8,0,-20.2909
-7,0,-20.2909
-6,0,-20.2909
-5,0,-20.2909
-4,0,-20.2909
-3,0,-20.2909
-2,0,-20.2909
-1,0,-20.2909
0,0,-20.2909
1,0,-20.2909
2,0,-20.2909
3,0,-20.2909
4,0,-20.2909
5,0,-20.2909
6,0,-20.2909
7,0,-20.2909
8,0,-20.2909
9,0,-20.2909
10,0,-20.2909
11,0,-20.2909
12,0,-20.2909
13,0,-20.2909
14,0,-20.2909
15,0,-20.2909
16,0,-20.2909
17,0,-20.2909
18,0,-20.2909
19,0,-20.2909
20,0,-20.2909
21,0,-20.2909
22,0,-20.2909
23,0,-20.2909
24,0,-20.2909
25,0,-20.2909
26,0,-20.2909
27,0,-20.2909
28,0,-20.2909
29,0,-20.2909
30,0,-20.2909
31,0,-20.2909
32,0,-20.2909
33,0,-20.2909
34,0,-20.2909
35,0,-20.2909
36,0,-20.2909
37,0,-20.2909
38,0,-20.2909
39,0,-20.2909
40,0,-20.2909
41,0,-20.2909
42,0,-20.2909
43,0,-20.2909
44,0,-20.2909
45,0,-20.2909
46,0,-20.2909
47,0,-20.2909
48,0,-20.2909
49,0,-20.2909
50,0,-20.2909
51,0,-20.2909
52,0,-20.2909
53,0,-20.2909
54,0,-20.2909
55,0,-20.2909
56,0,-20.2909
57,0,-20.2909
58,0,-20.2909
59,0,-20.2909
60,0,-20.2909
61,0,-20.2909
62,0,-20.2909
63,0,-20.2909
64,0,-20.2909
65,0,-20.2909
66,0,-20.2909
67,0,-20.2909
68,0,-20.2909
69,0,-20.2909
70,0,-20.2909
71,0,-20.2909
72,0,-20.2909
73,0,-20.2909
74,0,-20.2909
75,0,-20.2909
76,0,-20.2909
77,0,-20.2909
78,0,-20.2909
79,0,-20.2909
80,0,-20.2909
81,0,-20.2909
82,0,-20.2909
83,0,-20.2909
84,0,-20.2909
85,0,-20.2909
86,0,-20.2909
87,0,-20.2909
88,0,-20.2909
89,0,-20.2909
90,0,-20.3184
-90,1,-20.5784
-89,1,-20.5745
-88,1,-20.5743
-87,1,-20.5738
-86,1,-20.5732
-85,1,-20.5725
-84,1,-20.5715
-83,1,-20.5704
-82,1,-20.5692
-81,1,-20.5678
-80,1,-20.5662
-79,1,-20.5644
-78,1,-20.5625
-77,1,-20.5605
-76,1,-20.5583
-75,1,-20.5559
-74,1,-20.5535
-73,1,-20.5508
-72,1,-20.5481
-71,1,-20.5452
-70,1,-20.5422
-69,1,-20.539
-68,1,-20.5358
-67,1,-20.5324
-66,1,-20.5289
-65,1,-20.5254
-64,1,-20.5217
-63,1,-20.518
-62,1,-20.5141
-61,1,-20.5102
-60,1,-20.5062
-59,1,-20.5022
-58,1,-20.4981
-57,1,-20.4939
-56,1,-20.4897
-55,1,-20.4854
-54,1,-20.4812
-53,1,-20.4769
-52,1,-20.4725
-51,1,-20.4682
-50,1,-20.4639
-49,1,-20.4595
-48,1,-20.4552
-47,1,-20.4509
-46,1,-20.4466
-45,1,-20.4423
-44,1,-20.4381
-43,1,-20.4339
-42,1,-20.4298
-41,1,-20.4257
-40,1,-20.4217
-39,1,-20.4178
-38,1,-20.4139
-37,1,-20.4102
-36,1,-20.4065
-35,1,-20.4029
-34,1,-20.3995
-33,1,-20.3961
-32,1,-20.3929
-31,1,-20.3897
-30,1,-20.3867
-29,1,-20.3839
-28,1,-20.3812
-27,1,-20.3786
-26,1,-20.3762
-25,1,-20.3739
-24,1,-20.3719
-23,1,-20.3699
-22,1,-20.3682
-21,1,-20.3666
-20,1,-20.3652
-19,1,-20.364
-18,1,-20.363
-17,1,-20.3621
-16,1,-20.3615
-15,1,-20.361
-14,1,-20.3608
-13,1,-20.3608
-12,1,-20.361
-11,1,-20.3613
-10,1,-20.3619
-9,1,-20.3627
-8,1,-20.3638
-7,1,-20.365
-6,1,-20.3665
-5,1,-20.3681
-4,1,-20.37
-3,1,-20.3721
-2,1,-20.3745
-1,1,-20.377
0,1,-20.3798
1,1,-20.3828
2,1,-20.386
3,1,-20.3894
4,1,-20.393
5,1,-20.3969
6,1,-20.4009
7,1,-20.4052
8,1,-20.4096
9,1,-20.4143
10,1,-20.4192
11,1,-20.4242
12,1,-20.4295
13,1,-20.4349
14,1,-20.4406
15,1,-20.4464
16,1,-20.4523
17,1,-20.4585
18,1,-20.4648
19,1,-20.4713
20,1,-20.4779
21,1,-20.4847
22,1,-20.4917
23,1,-20.4987
24,1,-20.5059
25,1,-20.5133
26,1,-20.5207
27,1,-20.5283
28,1,-20.536
29,1,-20.5437
30,1,-20.5516
31,1,-20.5595
32,1,-20.5676
33,1,-20.5757
34,1,-20.5838
35,1,-20.592
36,1,-20.6003
37,1,-20.6086
38,1,-20.6169
39,1,-20.6253
40,1,-20.6337
41,1,-20.6421
42,1,-20.6504
43,1,-20.6588
44,1,-20.6672
45,1,-20.6755
46,1,-20.6838
47,1,-20.6921
48,1,-20.7003
49,1,-20.7084
50,1,-20.7165
51,1,-20.7245
52,1,-20.7324
53,1,-20.7402
54,1,-20.748
55,1,-20.7556
56,1,-20.7631
57,1,-20.7705
58,1,-20.7778
59,1,-20.7849
60,1,-20.7919
61,1,-20.7987
62,1,-20.8054
63,1,-20.8119
64,1,-20.8182
65,1,-20.8243
66,1,-20.8303
67,1,-20.8361
68,1,-20.8416
69,1,-20.847
70,1,-20.8521
71,1,-20.8571
72,1,-20.8618
73,1,-20.8663
74,1,-20.8706
75,1,-20.8746
76,1,-20.8784
77,1,-20.8819
78,1,-20.8852
79,1,-20.8883
80,1,-20.8911
81,1,-20.8936
82,1,-20.8959
83,1,-20.8979
84,1,-20.8996
85,1,-20.9011
86,1,-20.9023
87,1,-20.9033
88,1,-20.904
89,1,-20.9044
90,1,-20.9045
-90,2,-21.5518
-89,2,-21.5114
-88,2,-21.5101
-87,2,-21.5081
-86,2,-21.5052
-85,2,-21.5014
-84,2,-21.4969
-83,2,-21.4916
-82,2,-21.4854
-81,2,-21.4785
-80,2,-21.4708
-79,2,-21.4623
-78,2,-21.453
-77,2,-21.443
-76,2,-21.4323
-75,2,-21.4209
-74,2,-21.4087
-73,2,-21.3959
-72,2,-21.3825
-71,2,-21.3684
-70,2,-21.3536
-69,2,-21.3383
-68,2,-21.3224
-67,2,-21.3059
-66,2,-21.289
-65,2,-21.2715
-64,2,-21.2535
-63,2,-21.2351
-62,2,-21.2162
-61,2,-21.197
-60,2,-21.1773
-59,2,-21.1574
-58,2,-21.1371
-57,2,-21.1165
-56,2,-21.0957
-55,2,-21.0746
-54,2,-21.0534
-53,2,-21.032
-52,2,-21.0104
-51,2,-20.9887
-50,2,-20.967
-49,2,-20.9452
-48,2,-20.9234
-47,2,-20.9016
-46,2,-20.8798
-45,2,-20.8581
-44,2,-20.8365
-43,2,-20.8151
-42,2,-20.7938
-41,2,-20.7727
-40,2,-20.7518
-39,2,-20.7312
-38,2,-20.7109
-37,2,-20.6909
-36,2,-20.6712
-35,2,-20.6518
-34,2,-20.6329
-33,2,-20.6144
-32,2,-20.5963
-31,2,-20.5787
-30,2,-20.5616
-29,2,-20.545
-28,2,-20.5289
-27,2,-20.5134
-26,2,-20.4985
-25,2,-20.4842
-24,2,-20.4705
-23,2,-20.4574
-22,2,-20.445
-21,2,-20.4334
-20,2,-20.4224
-19,2,-20.4121
-18,2,-20.4026
-17,2,-20.3938
-16,2,-20.3857
-15,2,-20.3785
-14,2,-20.3721
-13,2,-20.3664
-12,2,-20.3616
-11,2,-20.3575
-10,2,-20.3544
-9,2,-20.352
-8,2,-20.3505
-7,2,-20.3499
-6,2,-20.3501
-5,2,-20.3512
-4,2,-20.3531
-3,2,-20.3559
-2,2,-20.3596
-1,2,-20.3642
0,2,-20.3696
1,2,-20.3759
2,2,-20.3831
3,2,-20.3911
4,2,-20.4
5,2,-20.4098
6,2,-20.4204
7,2,-20.4318
8,2,-20.4441
9,2,-20.4572
10,2,-20.4711
11,2,-20.4859
12,2,-20.5014
13,2,-20.5177
14,2,-20.5348
15,2,-20.5526
16,2,-20.5712
17,2,-20.5904
18,2,-20.6104
19,2,-20.6311
20,2,-20.6524
21,2,-20.6744
22,2,-20.6971
23,2,-20.7203
24,2,-20.7441
25,2,-20.7685
26,2,-20.7934
27,2,-20.8189
28,2,-20.8448
29,2,-20.8712
30,2,-20.8981
31,2,-20.9253
32,2,-20.953
33,2,-20.981
34,2,-21.0093
35,2,-21.0379
36,2,-21.0669
37,2,-21.096
38,2,-21.1254
39,2,-21.1549
40,2,-21.1846
41,2,-21.2145
42,2,-21.2444
43,2,-21.2743
44,2,-21.3043
45,2,-21.3343
46,2,-21.3643
47,2,-21.3941
48,2,-21.4239
49,2,-21.4535
50,2,-21.483
51,2,-21.5123
52,2,-21.5413
53,2,-21.57
54,2,-21.5985
55,2,-21.6266
56,2,-21.6543
57,2,-21.6817
58,2,-21.7086
59,2,-21.7351
60,2,-21.761
61,2,-21.7865
62,2,-21.8113
63,2,-21.8357
64,2,-21.8594
65,2,-21.8824
66,2,-21.9048
67,2,-21.9265
68,2,-21.9475
69,2,-21.9677
70,2,-21.9872
71,2,-22.0059
72,2,-22.0237
73,2,-22.0408
74,2,-22.0569
75,2,-22.0722
76,2,-22.0866
77,2,-22.1001
78,2,-22.1127
79,2,-22.1243
80,2,-22.1349
81,2,-22.1446
82,2,-22.1533
83,2,-22.161
84,2,-22.1676
85,2,-22.1733
86,2,-22.178
87,2,-22.1816
88,2,-22.1842
89,2,-22.1857
90,2,-22.1863
-90,3,-23.4143
-89,3,-23.3318
-88,3,-23.3285
-87,3,-23.3231
-86,3,-23.3155
-85,3,-23.3058
-84,3,-23.2939
-83,3,-23.2799
-82,3,-23.2639
-81,3,-23.2457
-80,3,-23.2256
-79,3,-23.2034
-78,3,-23.1793
-77,3,-23.1533
-76,3,-23.1254
-75,3,-23.0956
-74,3,-23.0641
-73,3,-23.0308
-72,3,-22.9959
-71,3,-22.9593
-70,3,-22.9212
-69,3,-22.8816
-68,3,-22.8405
-67,3,-22.798
-66,3,-22.7543
-65,3,-22.7093
-64,3,-22.6631
-63,3,-22.6158
-62,3,-22.5674
-61,3,-22.5181
-60,3,-22.4679
-59,3,-22.4169
-58,3,-22.3652
-57,3,-22.3127
-56,3,-22.2597
-55,3,-22.2062
-54,3,-22.1522
-53,3,-22.0979
-52,3,-22.0432
-51,3,-21.9884
-50,3,-21.9334
-49,3,-21.8783
-48,3,-21.8232
-47,3,-21.7683
-46,3,-21.7134
-45,3,-21.6589
-44,3,-21.6045
-43,3,-21.5506
-42,3,-21.4971
-41,3,-21.4441
-40,3,-21.3917
-39,3,-21.3399
-38,3,-21.2888
-37,3,-21.2385
-36,3,-21.189
-35,3,-21.1404
-34,3,-21.0927
-33,3,-21.046
-32,3,-21.0004
-31,3,-20.956
-30,3,-20.9126
-29,3,-20.8705
-28,3,-20.8297
-27,3,-20.7902
-26,3,-20.7521
-25,3,-20.7153
-24,3,-20.6801
-23,3,-20.6463
-22,3,-20.6141
-21,3,-20.5834
-20,3,-20.5543
-19,3,-20.5269
-18,3,-20.5012
-17,3,-20.4772
-16,3,-20.4549
-15,3,-20.4344
-14,3,-20.4157
-13,3,-20.3988
-12,3,-20.3838
-11,3,-20.3706
-10,3,-20.3593
-9,3,-20.3499
-8,3,-20.3424
-7,3,-20.3368
-6,3,-20.3331
-5,3,-20.3314
-4,3,-20.3317
-3,3,-20.3339
-2,3,-20.3381
-1,3,-20.3442
0,3,-20.3523
1,3,-20.3624
2,3,-20.3744
3,3,-20.3884
4,3,-20.4043
5,3,-20.4221
6,3,-20.4419
7,3,-20.4636
8,3,-20.4872
9,3,-20.5127
10,3,-20.54
11,3,-20.5692
12,3,-20.6002
13,3,-20.633
14,3,-20.6676
15,3,-20.7039
16,3,-20.7419
17,3,-20.7816
18,3,-20.823
19,3,-20.866
20,3,-20.9105
21,3,-20.9566
22,3,-21.0042
23,3,-21.0533
24,3,-21.1037
25,3,-21.1556
26,3,-21.2087
27,3,-21.2632
28,3,-21.3189
29,3,-21.3757
30,3,-21.4337
31,3,-21.4927
32,3,-21.5527
33,3,-21.6137
34,3,-21.6756
35,3,-21.7383
36,3,-21.8018
37,3,-21.8659
38,3,-21.9308
39,3,-21.9962
40,3,-22.062
41,3,-22.1284
42,3,-22.1951
43,3,-22.262
44,3,-22.3293
45,3,-22.3966
46,3,-22.464
47,3,-22.5315
48,3,-22.5988
49,3,-22.666
50,3,-22.733
51,3,-22.7996
52,3,-22.8659
53,3,-22.9317
54,3,-22.9969
55,3,-23.0616
56,3,-23.1255
57,3,-23.1886
58,3,-23.2509
59,3,-23.3123
60,3,-23.3726
61,3,-23.4318
62,3,-23.4899
63,3,-23.5467
64,3,-23.6022
65,3,-23.6564
66,3,-23.709
67,3,-23.7601
68,3,-23.8096
69,3,-23.8574
70,3,-23.9035
71,3,-23.9478
72,3,-23.9902
73,3,-24.0306
74,3,-24.0691
75,3,-24.1056
76,3,-24.1399
77,3,-24.1721
78,3,-24.2022
79,3,-24.2299
80,3,-24.2555
81,3,-24.2786
82,3,-24.2995
83,3,-24.318
84,3,-24.334
85,3,-24.3477
86,3,-24.3588
87,3,-24.3676
88,3,-24.3738
89,3,-24.3775
90,3,-24.3788
-90,4,-26.5222
-89,4,-26.3897
-88,4,-26.3825
-87,4,-26.3705
-86,4,-26.3537
-85,4,-26.3323
-84,4,-26.3062
-83,4,-26.2754
-82,4,-26.2402
-81,4,-26.2004
-80,4,-26.1563
-79,4,-26.1078
-78,4,-26.0552
-77,4,-25.9985
-76,4,-25.9379
-75,4,-25.8734
-74,4,-25.8052
-73,4,-25.7334
-72,4,-25.6582
-71,4,-25.5797
-70,4,-25.498
-69,4,-25.4134
-68,4,-25.326
-67,4,-25.2359
-66,4,-25.1433
-65,4,-25.0483
-64,4,-24.9512
-63,4,-24.852
-62,4,-24.751
-61,4,-24.6484
-60,4,-24.5442
-59,4,-24.4386
-58,4,-24.3319
-57,4,-24.2241
-56,4,-24.1155
-55,4,-24.0061
-54,4,-23.8962
-53,4,-23.7859
-52,4,-23.6754
-51,4,-23.5647
-50,4,-23.4542
-49,4,-23.3438
-48,4,-23.2337
-47,4,-23.1241
-46,4,-23.0152
-45,4,-22.907
-44,4,-22.7996
-43,4,-22.6932
-42,4,-22.588
-41,4,-22.484
-40,4,-22.3814
-39,4,-22.2802
-38,4,-22.1806
-37,4,-22.0827
-36,4,-21.9866
-35,4,-21.8923
-34,4,-21.8
-33,4,-21.7099
-32,4,-21.6218
-31,4,-21.5361
-30,4,-21.4526
-29,4,-21.3716
-28,4,-21.2931
-27,4,-21.2171
-26,4,-21.1438
-25,4,-21.0731
-24,4,-21.0053
-23,4,-20.9402
-22,4,-20.8781
-21,4,-20.8189
-20,4,-20.7627
-19,4,-20.7096
-18,4,-20.6596
-17,4,-20.6127
-16,4,-20.569
-15,4,-20.5285
-14,4,-20.4913
-13,4,-20.4574
-12,4,-20.4268
-11,4,-20.3996
-10,4,-20.3757
-9,4,-20.3553
-8,4,-20.3383
-7,4,-20.3247
-6,4,-20.3146
-5,4,-20.308
-4,4,-20.3049
-3,4,-20.3052
-2,4,-20.3091
-1,4,-20.3164
0,4,-20.3273
1,4,-20.3416
2,4,-20.3595
3,4,-20.3808
4,4,-20.4056
5,4,-20.4339
6,4,-20.4656
7,4,-20.5008
8,4,-20.5393
9,4,-20.5813
10,4,-20.6266
11,4,-20.6752
12,4,-20.7271
13,4,-20.7823
14,4,-20.8408
15,4,-20.9024
16,4,-20.9672
17,4,-21.0351
18,4,-21.1061
19,4,-21.1801
20,4,-21.257
21,4,-21.3368
22,4,-21.4195
23,4,-21.505
24,4,-21.5932
25,4,-21.6841
26,4,-21.7775
27,4,-21.8735
28,4,-21.9719
29,4,-22.0727
30,4,-22.1757
31,4,-22.281
32,4,-22.3883
33,4,-22.4977
34,4,-22.609
35,4,-22.7222
36,4,-22.837
37,4,-22.9536
38,4,-23.0716
39,4,-23.191
40,4,-23.3118
41,4,-23.4337
42,4,-23.5567
43,4,-23.6807
44,4,-23.8054
45,4,-23.9309
46,4,-24.0569
47,4,-24.1834
48,4,-24.3101
49,4,-24.437
50,4,-24.5639
51,4,-24.6907
52,4,-24.8171
53,4,-24.9432
54,4,-25.0686
55,4,-25.1932
56,4,-25.317
57,4,-25.4397
58,4,-25.5611
59,4,-25.6811
60,4,-25.7996
61,4,-25.9163
62,4,-26.0312
63,4,-26.1439
64,4,-26.2544
65,4,-26.3625
66,4,-26.468
67,4,-26.5708
68,4,-26.6706
69,4,-26.7674
70,4,-26.8609
71,4,-26.951
72,4,-27.0376
73,4,-27.1204
74,4,-27.1994
75,4,-27.2744
76,4,-27.3453
77,4,-27.4119
78,4,-27.4741
79,4,-27.5318
80,4,-27.5848
81,4,-27.6332
82,4,-27.6767
83,4,-27.7153
84,4,-27.7489
85,4,-27.7775
86,4,-27.8009
87,4,-27.8192
88,4,-27.8323
89,4,-27.8401
90,4,-27.8428
-90,5,-31.9314
-89,5,-31.7287
-88,5,-31.712
-87,5,-31.684
-86,5,-31.6451
-85,5,-31.5953
-84,5,-31.5349
-83,5,-31.4639
-82,5,-31.3828
-81,5,-31.2918
-80,5,-31.1912
-79,5,-31.0814
-78,5,-30.9627
-77,5,-30.8355
-76,5,-30.7003
-75,5,-30.5574
-74,5,-30.4073
-73,5,-30.2504
-72,5,-30.0872
-71,5,-29.9181
-70,5,-29.7435
-69,5,-29.5639
-68,5,-29.3797
-67,5,-29.1914
-66,5,-28.9993
-65,5,-28.8039
-64,5,-28.6055
-63,5,-28.4046
-62,5,-28.2016
-61,5,-27.9968
-60,5,-27.7905
-59,5,-27.5831
-58,5,-27.3749
-57,5,-27.1663
-56,5,-26.9574
-55,5,-26.7488
-54,5,-26.5405
-53,5,-26.3329
-52,5,-26.1262
-51,5,-25.9207
-50,5,-25.7166
-49,5,-25.514
-48,5,-25.3134
-47,5,-25.1147
-46,5,-24.9183
-45,5,-24.7243
-44,5,-24.5328
-43,5,-24.3441
-42,5,-24.1584
-41,5,-23.9756
-40,5,-23.7961
-39,5,-23.6199
-38,5,-23.4472
-37,5,-23.2782
-36,5,-23.1128
-35,5,-22.9512
-34,5,-22.7936
-33,5,-22.6401
-32,5,-22.4907
-31,5,-22.3455
-30,5,-22.2047
-29,5,-22.0683
-28,5,-21.9364
-27,5,-21.8091
-26,5,-21.6864
-25,5,-21.5685
-24,5,-21.4553
-23,5,-21.347
-22,5,-21.2436
-21,5,-21.1451
-20,5,-21.0517
-19,5,-20.9634
-18,5,-20.8802
-17,5,-20.8021
-16,5,-20.7293
-15,5,-20.6616
-14,5,-20.5993
-13,5,-20.5423
-12,5,-20.4906
-11,5,-20.4442
-10,5,-20.4033
-9,5,-20.3678
-8,5,-20.3377
-7,5,-20.313
-6,5,-20.2939
-5,5,-20.2801
-4,5,-20.2719
-3,5,-20.2692
-2,5,-20.2719
-1,5,-20.2802
0,5,-20.2939
1,5,-20.3131
2,5,-20.3378
3,5,-20.368
4,5,-20.4036
5,5,-20.4447
6,5,-20.4913
7,5,-20.5432
8,5,-20.6005
9,5,-20.6632
10,5,-20.7313
11,5,-20.8046
12,5,-20.8833
13,5,-20.9672
14,5,-21.0563
15,5,-21.1506
16,5,-21.25
17,5,-21.3545
18,5,-21.464
19,5,-21.5785
20,5,-21.698
21,5,-21.8223
22,5,-21.9515
23,5,-22.0854
24,5,-22.224
25,5,-22.3672
26,5,-22.515
27,5,-22.6672
28,5,-22.8238
29,5,-22.9848
30,5,-23.1499
31,5,-23.3192
32,5,-23.4926
33,5,-23.6698
34,5,-23.8509
35,5,-24.0358
36,5,-24.2242
37,5,-24.4162
38,5,-24.6115
39,5,-24.81
40,5,-25.0117
41,5,-25.2163
42,5,-25.4238
43,5,-25.6339
44,5,-25.8465
45,5,-26.0615
46,5,-26.2786
47,5,-26.4977
48,5,-26.7186
49,5,-26.9411
50,5,-27.165
51,5,-27.39
52,5,-27.616
53,5,-27.8427
54,5,-28.0698
55,5,-28.2971
56,5,-28.5243
57,5,-28.7511
58,5,-28.9773
59,5,-29.2025
60,5,-29.4264
61,5,-29.6486
62,5,-29.8689
63,5,-30.0869
64,5,-30.3022
65,5,-30.5144
66,5,-30.7232
67,5,-30.928
68,5,-31.1286
69,5,-31.3245
70,5,-31.5153
71,5,-31.7004
72,5,-31.8796
73,5,-32.0523
74,5,-32.2182
75,5,-32.3767
76,5,-32.5274
77,5,-32.6699
78,5,-32.8038
79,5,-32.9287
80,5,-33.0442
81,5,-33.1499
82,5,-33.2455
83,5,-33.3306
84,5,-33.405
85,5,-33.4684
86,5,-33.5206
87,5,-33.5614
88,5,-33.5906
89,5,-33.6082
90,5,-33.6141
-90,6,-46.6174
