Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-20.9987
-89,0,-20.9987
-88,0,-20.9987
-87,0,-20.9987
-86,0,-20.9987
-85,0,-20.9987
-84,0,-20.9987
-83,0,-20.9987
-82,0,-20.9987
-81,0,-20.9987
-80,0,-20.9987
-79,0,-20.9987
-78,0,-20.9987
-77,0,-20.9987
-76,0,-20.9987
-75,0,-20.9987
-74,0,-20.9987
-73,0,-20.9987
-72,0,-20.9987
-71,0,-20.9987
-70,0,-20.9987
-69,0,-20.9987
-68,0,-20.9987
-67,0,-20.9987
-66,0,-20.9987
-65,0,-20.9987
-64,0,-20.9987
-63,0,-20.9987
-62,0,-20.9987
-61,0,-20.9987
-60,0,-20.9987
-59,0,-20.9987
-58,0,-20.9987
-57,0,-20.9987
-56,0,-20.9987
-55,0,-20.9987
-54,0,-20.9987
-53,0,-20.9987
-52,0,-20.9987
-51,0,-20.9987
-50,0,-20.9987
-49,0,-20.9987
-48,0,-20.9987
-47,0,-20.9987
-46,0,-20.9987
-45,0,-20.9987
-44,0,-20.9987
-43,0,-20.9987
-42,0,-20.9987
-41,0,-20.9987
-40,0,-20.9987
-39,0,-20.9987
-38,0,-20.9987
-37,0,-20.9987
-36,0,-20.9987
-35,0,-20.9987
-34,0,-20.9987
-33,0,-20.9987
-32,0,-20.9987
-31,0,-20.9987
-30,0,-20.9987
-29,0,-20.9987
-28,0,-20.9987
-27,0,-20.9987
-26,0,-20.9987
-25,0,-20.9987
-24,0,-20.9987
-23,0,-20.9987
-22,0,-20.9987
-21,0,-20.9987
-20,0,-20.9987
-19,0,-20.9987
-18,0,-20.9987
-17,0,-20.9987
-16,0,-20.9987
-15,0,-20.9987
-14,0,-20.9987
-13,0,-20.9987
-12,0,-20.9987
-11,0,-20.9987
-10,0,-20.9987
-9,0,-20.9987
-8,0,-20.9987
-7,0,-20.9987
-6,0,-20.9987
-5,0,-20.9987
-4,0,-20.9987
-3,0,-20.9987
-2,0,-20.9987
-1,0,-20.9987
0,0,-20.9987
1,0,-20.9987
2,0,-20.9987
3,0,-20.9987
4,0,-20.9987
5,0,-20.9987
6,0,-20.9987
7,0,-20.9987
8,0,-20.9987
9,0,-20.9987
10,0,-20.9987
11,0,-20.9987
12,0,-20.9987
13,0,-20.9987
14,0,-20.9987
15,0,-20.9987
16,0,-20.9987
17,0,-20.9987
18,0,-20.9987
19,0,-20.9987
20,0,-20.9987
21,0,-20.9987
22,0,-20.9987
23,0,-20.9987
24,0,-20.9987
25,0,-20.9987
26,0,-20.9987
27,0,-20.9987
28,0,-20.9987
29,0,-20.9987
30,0,-20.9987
31,0,-20.9987
32,0,-20.9987
33,0,-20.9987
34,0,-20.9987
35,0,-20.9987
36,0,-20.9987
37,0,-20.9987
38,0,-20.9987
39,0,-20.9987
40,0,-20.9987
41,0,-20.9987
42,0,-20.9987
43,0,-20.9987
44,0,-20.9987
45,0,-20.9987
46,0,-20.9987
47,0,-20.9987
48,0,-20.9987
49,0,-20.9987
50,0,-20.9987
51,0,-20.9987
52,0,-20.9987
53,0,-20.9987
54,0,-20.9987
55,0,-20.9987
56,0,-20.9987
57,0,-20.9987
58,0,-20.9987
59,0,-20.9987
60,0,-20.9987
61,0,-20.9987
62,0,-20.9987
63,0,-20.9987
64,0,-20.9987
65,0,-20.9987
66,0,-20.9987
67,0,-20.9987
68,0,-20.9987
69,0,-20.9987
70,0,-20.9987
71,0,-20.9987
72,0,-20.9987
73,0,-20.9987
74,0,-20.9987
75,0,-20.9987
76,0,-20.9987
77,0,-20.9987
78,0,-20.9987
79,0,-20.9987
80,0,-20.9987
81,0,-20.9987
82,0,-20.9987
83,0,-20.9987
84,0,-20.9987
85,0,-20.9987
86,0,-20.9987
87,0,-20.9987
88,0,-20.9987
89,0,-20.9987
90,0,-20.9592
-90,1,-21.3138
-89,1,-21.2603
-88,1,-21.26
-87,1,-21.2594
-86,1,-21.2586
-85,1,-21.2575
-84,1,-21.2562
-83,1,-21.2547
-82,1,-21.2529
-81,1,-21.2509
-80,1,-21.2487
-79,1,-21.2463
-78,1,-21.2436
-77,1,-21.2408
-76,1,-21.2377
-75,1,-21.2344
-74,1,-21.2309
-73,1,-21.2273
-72,1,-21.2234
-71,1,-21.2193
-70,1,-21.2151
-69,1,-21.2106
-68,1,-21.206
-67,1,-21.2013
-66,1,-21.1963
-65,1,-21.1913
-64,1,-21.186
-63,1,-21.1807
-62,1,-21.1752
-61,1,-21.1695
-60,1,-21.1638
-59,1,-21.1579
-58,1,-21.152
-57,1,-21.1459
-56,1,-21.1397
-55,1,-21.1335
-54,1,-21.1272
-53,1,-21.1208
-52,1,-21.1144
-51,1,-21.1079
-50,1,-21.1014
-49,1,-21.0949
-48,1,-21.0883
-47,1,-21.0817
-46,1,-21.0751
-45,1,-21.0685
-44,1,-21.062
-43,1,-21.0554
-42,1,-21.0489
-41,1,-21.0424
-40,1,-21.0359
-39,1,-21.0295
-38,1,-21.0232
-37,1,-21.0169
-36,1,-21.0107
-35,1,-21.0046
-34,1,-20.9986
-33,1,-20.9927
-32,1,-20.9868
-31,1,-20.9812
-30,1,-20.9756
-29,1,-20.9701
-28,1,-20.9648
-27,1,-20.9597
-26,1,-20.9547
-25,1,-20.9498
-24,1,-20.9451
-23,1,-20.9406
-22,1,-20.9362
-21,1,-20.9321
-20,1,-20.9281
-19,1,-20.9243
-18,1,-20.9207
-17,1,-20.9173
-16,1,-20.9141
-15,1,-20.9112
-14,1,-20.9084
-13,1,-20.9059
-12,1,-20.9036
-11,1,-20.9015
-10,1,-20.8996
-9,1,-20.898
-8,1,-20.8966
-7,1,-20.8954
-6,1,-20.8945
-5,1,-20.8938
-4,1,-20.8934
-3,1,-20.8931
-2,1,-20.8932
-1,1,-20.8935
0,1,-20.894
1,1,-20.8948
2,1,-20.8958
3,1,-20.897
4,1,-20.8985
5,1,-20.9003
6,1,-20.9022
7,1,-20.9044
8,1,-20.9069
9,1,-20.9096
10,1,-20.9125
11,1,-20.9156
12,1,-20.919
13,1,-20.9225
14,1,-20.9263
15,1,-20.9303
16,1,-20.9346
17,1,-20.939
18,1,-20.9436
19,1,-20.9484
20,1,-20.9534
21,1,-20.9586
22,1,-20.964
23,1,-20.9695
24,1,-20.9752
25,1,-20.9811
26,1,-20.9871
27,1,-20.9932
28,1,-20.9995
29,1,-21.006
30,1,-21.0125
31,1,-21.0192
32,1,-21.026
33,1,-21.0329
34,1,-21.0399
35,1,-21.047
36,1,-21.0541
37,1,-21.0613
38,1,-21.0686
39,1,-21.076
40,1,-21.0833
41,1,-21.0908
42,1,-21.0982
43,1,-21.1057
44,1,-21.1132
45,1,-21.1206
46,1,-21.1281
47,1,-21.1356
48,1,-21.143
49,1,-21.1504
50,1,-21.1578
51,1,-21.1651
52,1,-21.1724
53,1,-21.1796
54,1,-21.1867
55,1,-21.1938
56,1,-21.2007
57,1,-21.2076
58,1,-21.2143
59,1,-21.2209
60,1,-21.2274
61,1,-21.2338
62,1,-21.24
63,1,-21.2461
64,1,-21.252
65,1,-21.2578
66,1,-21.2634
67,1,-21.2688
68,1,-21.2741
69,1,-21.2791
70,1,-21.284
71,1,-21.2887
72,1,-21.2931
73,1,-21.2974
74,1,-21.3014
75,1,-21.3052
76,1,-21.3088
77,1,-21.3122
78,1,-21.3153
79,1,-21.3182
80,1,-21.3209
81,1,-21.3233
82,1,-21.3255
83,1,-21.3274
84,1,-21.3291
85,1,-21.3305
86,1,-21.3316
87,1,-21.3325
88,1,-21.3332
89,1,-21.3336
90,1,-21.3337
-90,2,-22.5455
-89,2,-22.4868
-88,2,-22.4852
-87,2,-22.4826
-86,2,-22.479
-85,2,-22.4744
-84,2,-22.4687
-83,2,-22.462
-82,2,-22.4544
-81,2,-22.4457
-80,2,-22.4361
-79,2,-22.4255
-78,2,-22.4139
-77,2,-22.4014
-76,2,-22.3881
-75,2,-22.3738
-74,2,-22.3586
-73,2,-22.3425
-72,2,-22.3257
-71,2,-22.308
-70,2,-22.2895
-69,2,-22.2703
-68,2,-22.2503
-67,2,-22.2296
-66,2,-22.2083
-65,2,-22.1863
-64,2,-22.1636
-63,2,-22.1404
-62,2,-22.1166
-61,2,-22.0923
-60,2,-22.0674
-59,2,-22.0422
-58,2,-22.0164
-57,2,-21.9903
-56,2,-21.9638
-55,2,-21.937
-54,2,-21.9099
-53,2,-21.8825
-52,2,-21.8549
-51,2,-21.8271
-50,2,-21.7991
-49,2,-21.771
-48,2,-21.7429
-47,2,-21.7147
-46,2,-21.6864
-45,2,-21.6582
-44,2,-21.6301
-43,2,-21.602
-42,2,-21.5741
-41,2,-21.5463
-40,2,-21.5188
-39,2,-21.4914
-38,2,-21.4643
-37,2,-21.4375
-36,2,-21.411
-35,2,-21.3849
-34,2,-21.3592
-33,2,-21.3339
-32,2,-21.309
-31,2,-21.2847
-30,2,-21.2608
-29,2,-21.2375
-28,2,-21.2147
-27,2,-21.1925
-26,2,-21.171
-25,2,-21.15
-24,2,-21.1298
-23,2,-21.1102
-22,2,-21.0914
-21,2,-21.0733
-20,2,-21.0559
-19,2,-21.0393
-18,2,-21.0235
-17,2,-21.0085
-16,2,-20.9944
-15,2,-20.9811
-14,2,-20.9687
-13,2,-20.9571
-12,2,-20.9464
-11,2,-20.9367
-10,2,-20.9278
