Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-14.3593
-89,0,-14.3593
-88,0,-14.3593
-87,0,-14.3593
-86,0,-14.3593
-85,0,-14.3593
-84,0,-14.3593
-83,0,-14.3593
-82,0,-14.3593
-81,0,-14.3593
-80,0,-14.3593
-79,0,-14.3593
-78,0,-14.3593
-77,0,-14.3593
-76,0,-14.3593
-75,0,-14.3593
-74,0,-14.3593
-73,0,-14.3593
-72,0,-14.3593
-71,0,-14.3593
-70,0,-14.3593
-69,0,-14.3593
-68,0,-14.3593
-67,0,-14.3593
-66,0,-14.3593
-65,0,-14.3593
-64,0,-14.3593
-63,0,-14.3593
-62,0,-14.3593
-61,0,-14.3593
-60,0,-14.3593
-59,0,-14.3593
-58,0,-14.3593
-57,0,-14.3593
-56,0,-14.3593
-55,0,-14.3593
-54,0,-14.3593
-53,0,-14.3593
-52,0,-14.3593
-51,0,-14.3593
-50,0,-14.3593
-49,0,-14.3593
-48,0,-14.3593
-47,0,-14.3593
-46,0,-14.3593
-45,0,-14.3593
-44,0,-14.3593
-43,0,-14.3593
-42,0,-14.3593
-41,0,-14.3593
-40,0,-14.3593
-39,0,-14.3593
-38,0,-14.3593
-37,0,-14.3593
-36,0,-14.3593
-35,0,-14.3593
-34,0,-14.3593
-33,0,-14.3593
-32,0,-14.3593
-31,0,-14.3593
-30,0,-14.3593
-29,0,-14.3593
-28,0,-14.3593
-27,0,-14.3593
-26,0,-14.3593
-25,0,-14.3593
-24,0,-14.3593
-23,0,-14.3593
-22,0,-14.3593
-21,0,-14.3593
-20,0,-14.3593
-19,0,-14.3593
-18,0,-14.3593
-17,0,-14.3593
-16,0,-14.3593
-15,0,-14.3593
-14,0,-14.3593
-13,0,-14.3593
-12,0,-14.3593
-11,0,-14.3593
-10,0,-14.3593
-9,0,-14.3593
-8,0,-14.3593
-7,0,-14.3593
-6,0,-14.3593
-5,0,-14.3593
-4,0,-14.3593
-3,0,-14.3593
-2,0,-14.3593
-1,0,-14.3593
