Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-18.5399
-89,0,-18.5399
-88,0,-18.5399
-87,0,-18.5399
-86,0,-18.5399
-85,0,-18.5399
-84,0,-18.5399
-83,0,-18.5399
-82,0,-18.5399
-81,0,-18.5399
-80,0,-18.5399
-79,0,-18.5399
-78,0,-18.5399
-77,0,-18.5399
-76,0,-18.5399
-75,0,-18.5399
-74,0,-18.5399
-73,0,-18.5399
-72,0,-18.5399
-71,0,-18.5399
-70,0,-18.5399
-69,0,-18.5399
-68,0,-18.5399
-67,0,-18.5399
-66,0,-18.5399
-65,0,-18.5399
-64,0,-18.5399
-63,0,-18.5399
-62,0,-18.5399
-61,0,-18.5399
-60,0,-18.5399
-59,0,-18.5399
-58,0,-18.5399
-57,0,-18.5399
-56,0,-18.5399
-55,0,-18.5399
-54,0,-18.5399
-53,0,-18.5399
-52,0,-18.5399
-51,0,-18.5399
-50,0,-18.5399
-49,0,-18.5399
-48,0,-18.5399
-47,0,-18.5399
-46,0,-18.5399
-45,0,-18.5399
-44,0,-18.5399
-43,0,-18.5399
-42,0,-18.5399
-41,0,-18.5399
-40,0,-18.5399
-39,0,-18.5399
-38,0,-18.5399
-37,0,-18.5399
-36,0,-18.5399
-35,0,-18.5399
-34,0,-18.5399
-33,0,-18.5399
-32,0,-18.5399
-31,0,-18.5399
-30,0,-18.5399
-29,0,-18.5399
-28,0,-18.5399
-27,0,-18.5399
-26,0,-18.5399
-25,0,-18.5399
-24,0,-18.5399
-23,0,-18.5399
-22,0,-18.5399
-21,0,-18.5399
-20,0,-18.5399
-19,0,-18.5399
-18,0,-18.5399
-17,0,-18.5399
-16,0,-18.5399
-15,0,-18.5399
-14,0,-18.5399
-13,0,-18.5399
-12,0,-18.5399
-11,0,-18.5399
-10,0,-18.5399
-9,0,-18.5399
-8,0,-18.5399
-7,0,-18.5399
-6,0,-18.5399
-5,0,-18.5399
-4,0,-18.5399
-3,0,-18.5399
-2,0,-18.5399
-1,0,-18.5399
0,0,-18.5399
1,0,-18.5399
2,0,-18.5399
3,0,-18.5399
4,0,-18.5399
5,0,-18.5399
6,0,-18.5399
7,0,-18.5399
8,0,-18.5399
9,0,-18.5399
10,0,-18.5399
11,0,-18.5399
12,0,-18.5399
13,0,-18.5399
14,0,-18.5399
15,0,-18.5399
16,0,-18.5399
17,0,-18.5399
18,0,-18.5399
19,0,-18.5399
20,0,-18.5399
21,0,-18.5399
22,0,-18.5399
23,0,-18.5399
24,0,-18.5399
25,0,-18.5399
26,0,-18.5399
27,0,-18.5399
28,0,-18.5399
29,0,-18.5399
30,0,-18.5399
31,0,-18.5399
32,0,-18.5399
33,0,-18.5399
34,0,-18.5399
35,0,-18.5399
36,0,-18.5399
37,0,-18.5399
38,0,-18.5399
39,0,-18.5399
40,0,-18.5399
41,0,-18.5399
42,0,-18.5399
43,0,-18.5399
44,0,-18.5399
45,0,-18.5399
46,0,-18.5399
47,0,-18.5399
48,0,-18.5399
49,0,-18.5399
50,0,-18.5399
51,0,-18.5399
52,0,-18.5399
53,0,-18.5399
54,0,-18.5399
55,0,-18.5399
56,0,-18.5399
57,0,-18.5399
58,0,-18.5399
59,0,-18.5399
60,0,-18.5399
61,0,-18.5399
62,0,-18.5399
63,0,-18.5399
64,0,-18.5399
65,0,-18.5399
66,0,-18.5399
67,0,-18.5399
68,0,-18.5399
69,0,-18.5399
70,0,-18.5399
71,0,-18.5399
72,0,-18.5399
73,0,-18.5399
74,0,-18.5399
75,0,-18.5399
76,0,-18.5399
77,0,-18.5399
78,0,-18.5399
79,0,-18.5399
80,0,-18.5399
81,0,-18.5399
82,0,-18.5399
83,0,-18.5399
84,0,-18.5399
85,0,-18.5399
86,0,-18.5399
87,0,-18.5399
88,0,-18.5399
89,0,-18.5399
90,0,-45.054
-90,1,-18.9279
-89,1,-46.9273
-88,1,-46.9265
-87,1,-46.925
-86,1,-46.9233
-85,1,-46.9211
-84,1,-46.9186
-83,1,-46.9155
-82,1,-46.9121
-81,1,-46.9081
-80,1,-46.9037
-79,1,-46.8989
-78,1,-46.8937
-77,1,-46.888
-76,1,-46.8819
-75,1,-46.8754
-74,1,-46.8685
-73,1,-46.8612
-72,1,-46.8535
-71,1,-46.8454
-70,1,-46.837
-69,1,-46.8282
-68,1,-46.8191
