1,10,0,-1.48837732680791,-7.880311076696,-101.488377326808,9.2536334
2,10,0.2,-2.33939037413997,-8.73132412402805,-102.33939037414,7.6861343
3,10,0.4,-0.796029074952551,-7.18796282484063,-100.796029074953,7.5668741
4,10,0.6,-1.30678337716741,-7.69871712705549,-101.306783377167,7.5973465
5,10,0.8,0.132530189637864,-6.25940356025022,-99.8674698103621,7.5829802
6,10,1,-0.520554558442839,-6.91248830833092,-100.520554558443,8.0438413
7,10,1.2,1.1417025015166,-5.25023124837148,-98.8582974984834,9.4101191
8,10,1.4,1.29266519267508,-5.099268557213,-98.7073348073249,7.7952452
9,10,1.6,3.32280339591353,-3.06913035397455,-96.6771966040865,9.0521407
10,10,1.8,4.01682068518294,-2.37511306470514,-95.9831793148171,8.3706164
11,10,2,4.57254809722911,-1.81938565265898,-95.4274519027709,8.5198646
12,10,2.2,6.67949343626944,0.287559686381357,-93.3205065637306,8.6655446
13,10,2.4,5.7288709628023,-0.663062787085785,-94.2711290371977,8.9216929
14,10,2.6,4.30374673607904,-2.08818701380904,-95.696253263921,9.4335022
15,10,2.8,2.13594186672376,-4.25599188316432,-97.8640581332762,9.1338439
16,10,3,-0.437335184033784,-6.82926893392187,-100.437335184034,8.8642443
17,10,3.2,-0.0698263446852263,-6.46176009457331,-100.069826344685,8.1748318
18,10,3.4,-0.705191777632704,-7.09712552752079,-100.705191777633,8.1616412
19,10,3.6,-2.29350741468108,-8.68544116456916,-102.293507414681,8.26114
20,10,3.8,-1.79319995732573,-8.18513370721381,-101.793199957326,8.9147776
21,10,4,-2.11749243607573,-8.50942618596381,-102.117492436076,7.6610803
22,10,4.2,-2.97158747631436,-9.36352122620244,-102.971587476314,8.4103699
23,10,4.4,-4.45136295085522,-10.8432967007433,-104.451362950855,8.4625517
24,10,4.6,-3.3429488020228,-9.73488255191089,-103.342948802023,8.0755981
25,10,4.8,-3.33449621371017,-9.72642996359826,-103.33449621371,7.6339296
26,10,5,-4.0258195051166,-10.4177532550047,-104.025819505117,7.74135
27,10,5.2,-4.80590872468796,-11.197842474576,-104.805908724688,7.943889
28,10,5.4,-5.51286610257485,-11.9047998524629,-105.512866102575,8.6288461
29,10,5.6,-5.17286336496415,-11.5647971148522,-105.172863364964,8.1196712
30,10,5.8,-4.59058867437462,-10.9825224242627,-104.590588674375,7.6707045
31,10,6,-5.15053831797082,-11.5424720678589,-105.150538317971,7.8809793
32,10,6.2,-4.89860594923884,-11.2905396991269,-104.898605949239,8.1367495
33,10,6.4,-5.46381619512861,-11.8557499450167,-105.463816195129,7.9933348
34,10,6.6,-5.73868446344467,-12.1306182133327,-105.738684463445,7.9065764
35,10,6.8,-6.31957746165465,-12.7115112115427,-106.319577461655,7.6570272
36,10,7,-6.54379389077559,-12.9357276406637,-106.543793890776,16.372295
37,10,7.2,-6.8746701066022,-13.2666038564903,-106.874670106602,12.2910788
38,10,7.4,-6.88662024295772,-13.2785539928458,-106.886620242958,10.0621822
39,10,7.6,-7.1897460966478,-13.5816798465359,-107.189746096648,7.9043754
40,10,7.8,-6.91072365515818,-13.3026574050463,-106.910723655158,7.5025595
41,10,8,-7.18127358286258,-13.5732073327507,-107.181273582863,7.7146799
42,10,8.2,-7.03214399701786,-13.4240777469059,-107.032143997018,7.4486764
43,10,8.4,-7.04504606576278,-13.4369798156509,-107.045046065763,8.0988551
44,10,8.6,-6.84192455769255,-13.2338583075806,-106.841924557693,7.9755523
45,10,8.8,-6.60649824808718,-12.9984319979753,-106.606498248087,7.6415958
46,10,9,-6.75553166778024,-13.1474654176683,-106.75553166778,7.4227313
47,10,9.2,-6.54092370220454,-12.9328574520926,-106.540923702205,7.5396738
48,10,9.4,-7.03250548466528,-13.4244392345534,-107.032505484665,7.4985298
49,10,9.6,-7.06266666651797,-13.454600416406,-107.062666666518,7.3516999
50,10,9.8,-7.34658564098129,-13.7385193908694,-107.346585640981,7.6450543
51,10,10,-7.06039782682344,-13.4523315767115,-107.060397826823,7.3760618
52,10.2,0,-2.14644545402175,-8.53837920390983,-102.146445454022,7.5274976
53,10.2,0.2,-1.80794863238816,-8.19988238227624,-101.807948632388,7.361875
54,10.2,0.4,-1.24355882123943,-7.63549257112751,-101.243558821239,7.4943065
55,10.2,0.6,-0.946358821709551,-7.33829257159764,-100.94635882171,7.4952057
56,10.2,0.8,-0.157014280354575,-6.54894803024266,-100.157014280355,7.5107922
57,10.2,1,0.208578237480861,-6.18335551240722,-99.7914217625192,7.3860242
58,10.2,1.2,1.77600932817384,-4.61592442171424,-98.2239906718261,7.3212857
59,10.2,1.4,1.42096206298397,-4.97097168690412,-98.579037937016,7.5293364
60,10.2,1.6,3.6125108727429,-2.77942287714518,-96.3874891272571,7.295043
61,10.2,1.8,3.88152705062605,-2.51040669926204,-96.118472949374,7.5096866
62,10.2,2,4.80037087291863,-1.59156287696945,-95.1996291270814,7.337502
63,10.2,2.2,6.6703015412552,0.278367791367122,-93.3296984587448,7.3257963
64,10.2,2.4,6.13439328704313,-0.257540462844954,-93.8656067129569,7.2994128
65,10.2,2.6,4.72360588073432,-1.66832786915376,-95.2763941192657,7.2968033
66,10.2,2.8,1.99551105233746,-4.39642269755062,-98.0044889476625,7.2730852
67,10.2,3,-0.507360394372764,-6.89929414426085,-100.507360394373,7.2551076
68,10.2,3.2,0.448878963558658,-5.94305478632942,-99.5511210364413,7.3501484
69,10.2,3.4,-0.506545442982257,-6.89847919287034,-100.506545442982,7.8846193
70,10.2,3.6,-2.31285319315603,-8.70478694304412,-102.312853193156,7.8691163
71,10.2,3.8,-1.35390669846958,-7.74584044835767,-101.35390669847,7.8901571
72,10.2,4,-1.96668460278599,-8.35861835267407,-101.966684602786,8.8923882
73,10.2,4.2,-3.00455128104428,-9.39648503093236,-103.004551281044,7.6349347
74,10.2,4.4,-4.46287130880797,-10.854805058696,-104.462871308808,7.7110206
75,10.2,4.6,-2.9564707831927,-9.34840453308079,-102.956470783193,7.6092292
76,10.2,4.8,-3.26648865255059,-9.65842240243867,-103.266488652551,7.751492
77,10.2,5,-4.25370559549562,-10.6456393453837,-104.253705595496,7.8057229
78,10.2,5.2,-5.32969173515626,-11.7216254850443,-105.329691735156,7.6550891
79,10.2,5.4,-5.39578057397207,-11.7877143238602,-105.395780573972,7.661231
80,10.2,5.6,-4.62224956520749,-11.0141833150956,-104.622249565207,7.6782187
81,10.2,5.8,-4.90467739428947,-11.2966111441776,-104.904677394289,7.6467613
82,10.2,6,-5.13195923341688,-11.523892983305,-105.131959233417,7.5773933
83,10.2,6.2,-5.56868773674796,-11.960621486636,-105.568687736748,7.6264117
84,10.2,6.4,-5.84768353425547,-12.2396172841436,-105.847683534255,7.5998856
85,10.2,6.6,-6.35657003045522,-12.7485037803433,-106.356570030455,7.6113701
86,10.2,6.8,-6.97298264687138,-13.3649163967595,-106.972982646871,7.9699657
87,10.2,7,-6.9403830052984,-13.3323167551865,-106.940383005298,7.6879909
88,10.2,7.2,-7.10026925126895,-13.492203001157,-107.100269251269,7.6977844
89,10.2,7.4,-6.57434527873241,-12.9662790286205,-106.574345278732,7.663082
90,10.2,7.6,-7.12820231418587,-13.520136064074,-107.128202314186,7.6816737
91,10.2,7.8,-7.20698489686527,-13.5989186467533,-107.206984896865,7.8688275
92,10.2,8,-7.5019350454246,-13.8938687953127,-107.501935045425,7.6709164
93,10.2,8.2,-7.29839705160077,-13.6903308014889,-107.298397051601,7.6758191
94,10.2,8.4,-7.88034233428654,-14.2722760841746,-107.880342334287,7.8420568
95,10.2,8.6,-7.58434139516876,-13.9762751450568,-107.584341395169,7.684533
96,10.2,8.8,-7.53797840079414,-13.9299121506822,-107.537978400794,7.7336149
97,10.2,9,-7.14735628086929,-13.5392900307574,-107.147356280869,7.7651157
98,10.2,9.2,-6.86964668138935,-13.2615804312774,-106.869646681389,7.5204932
99,10.2,9.4,-6.81519893617781,-13.2071326860659,-106.815198936178,7.5360063
100,10.2,9.6,-6.78209747911844,-13.1740312290065,-106.782097479118,7.2760819
101,10.2,9.8,-7.25846499161544,-13.6503987415035,-107.258464991615,7.3600376
102,10.2,10,-7.90716891631591,-14.299102666204,-107.907168916316,7.2985716
103,10.4,0,-2.13437239089453,-8.52630614078262,-102.134372390895,7.3431235
104,10.4,0.2,-1.61770452103781,-8.00963827092589,-101.617704521038,7.4165352
105,10.4,0.4,-1.07239470689105,-7.46432845677913,-101.072394706891,7.3497564
