1,15,-10,-1.06666981273716,-5.54691061047753,-102.398618421606,9.5590845
2,15,-9.8,-1.23645483490096,-5.71669563264132,-102.540904732025,7.9604484
3,15,-9.6,-1.36665794368225,-5.84689874142262,-102.526714318824,7.4208923
4,15,-9.4,-1.55756729277203,-6.03780809051239,-102.58176143015,7.5082152
5,15,-9.2,-1.49058674241305,-5.97082754015341,-102.410260586313,7.2817734
6,15,-9,-1.09856325298179,-5.57880405072215,-102.112131968558,7.2338147
7,15,-8.8,-0.181835486917173,-4.66207628465754,-101.61685327935,7.3317612
8,15,-8.6,1.53335880948297,-2.9468819882574,-100.979326376893,7.4568081
9,15,-8.4,0.56876527206175,-3.91147552567862,-102.294938009554,7.413187
10,15,-8.2,-1.37926661457022,-5.85950741231059,-104.355586040569,7.274936
11,15,-8,-2.0576174354878,-6.53785823322817,-104.81490219452,7.4348756
12,15,-7.8,-2.46887884585737,-6.94911964359773,-105.09599339128,7.2885302
13,15,-7.6,-2.66692293004305,-7.14716372778341,-104.964226124319,7.3963966
14,15,-7.4,-2.61899235187589,-7.09923314961626,-104.752771389676,7.2864278
15,15,-7.2,-2.56209967752863,-7.042340475269,-104.527156709699,7.353794
16,15,-7,-2.49548284531011,-6.97572364305047,-104.369221735785,7.4642737
17,15,-6.8,-2.44023477693921,-6.92047557467957,-104.211893134696,7.2378311
18,15,-6.6,-2.01026763967964,-6.49050843742,-103.756515611216,7.2773866
19,15,-6.4,-0.894661841182485,-5.37490263892285,-103.205286863472,7.2901893
20,15,-6.2,-0.45014202671419,-4.93038282445455,-103.900355368512,7.1734891
21,15,-6,-2.79140837888718,-7.27164917662755,-106.639039982962,7.3414686
22,15,-5.8,-3.1662196023801,-7.64646040012046,-107.160649936911,7.1924966
23,15,-5.6,-3.65326036139087,-8.13350115913124,-107.610152037502,7.4595707
24,15,-5.4,-3.65301301875622,-8.13325381649659,-107.347532327681,7.2871033
25,15,-5.2,-3.92915052129357,-8.40939131903393,-107.336123187291,7.3358772
26,15,-5,-4.0431146872759,-8.52335548501627,-107.184259671085,7.1936116
27,15,-4.8,-4.08845806239959,-8.56869886013996,-106.930032390008,7.199247
28,15,-4.6,-4.09995392288793,-8.5801947206283,-106.724362822751,7.208274
29,15,-4.4,-4.0119167958479,-8.49215759358826,-106.336154970003,7.1834492
30,15,-4.2,-3.61532046801667,-8.09556126575703,-105.698372770885,7.2932342
31,15,-4,-2.51894357322568,-6.99918437096605,-105.523840956967,7.1801707
32,15,-3.8,-4.50741482547888,-8.98765562321924,-108.715008377731,7.2249864
33,15,-3.6,-4.98382521323928,-9.46406601097965,-109.580423106061,7.2684125
34,15,-3.4,-5.33379314415244,-9.81403394189281,-110.052149780202,7.2272457
35,15,-3.2,-5.85573043628701,-10.3359712340274,-110.679298494707,7.2759013
36,15,-3,-6.07383721086826,-10.5540780086086,-110.738655544208,7.1934895
37,15,-2.8,-6.14884380645799,-10.6290846041984,-110.600586674124,7.5955376
38,15,-2.6,-6.14275806262036,-10.6229988603607,-110.157740453475,7.2360091
39,15,-2.4,-6.28964383992088,-10.7698846376612,-109.86285685112,7.4266204
40,15,-2.2,-6.10854848825468,-10.588789285995,-109.436655904488,7.2465788
41,15,-2,-5.91698134979607,-10.3972221475364,-109.030570752368,7.4410121
42,15,-1.8,-5.67302144095459,-10.1532622386949,-108.357767024336,7.2222622
43,15,-1.6,-6.36865292638205,-10.8488937241224,-110.612387998778,7.162852
44,15,-1.4,-7.0845019362959,-11.5647427340363,-112.14659494459,7.19563
45,15,-1.2,-7.6120607278138,-12.0923015255542,-113.240990404671,7.2354802
46,15,-1,-7.55970470155593,-12.0399454992963,-113.31571399866,7.2544007
47,15,-0.799999999999999,-7.74494481106275,-12.2251856088031,-113.347759944972,7.2501563
48,15,-0.6,-8.10302559231462,-12.583266390055,-113.77984308618,7.2637305
49,15,-0.399999999999999,-8.10877715025075,-12.5890179479911,-113.565881548961,7.2730752
50,15,-0.199999999999999,-8.40576427943285,-12.8860050771732,-113.35480059382,7.7884042
51,15,0,-8.67151662428591,-13.1517574220263,-113.130283743147,7.2473062
52,15,0.200000000000001,-8.51446873457438,-12.9947095323148,-112.809090383062,7.2261109
53,15,0.4,-8.60812666580647,-13.0883674635468,-111.828682026152,7.2367945
54,15,0.600000000000001,-9.07893320208944,-13.5591739998298,-113.247534613807,7.243445
55,15,0.800000000000001,-9.36877500408018,-13.8490158018206,-115.302884244652,7.2173171
56,15,1,-9.7347883814971,-14.2150291792375,-115.884286148667,7.2249779
57,15,1.2,-9.82798158804841,-14.3082223857888,-116.537860930719,7.3408197
58,15,1.4,-9.84894117660681,-14.3291819743472,-116.725781215737,7.2389255
59,15,1.6,-10.0653681863323,-14.5456089840726,-116.869993678308,7.187838
60,15,1.8,-10.3814279211606,-14.8616687189009,-117.514943374102,7.1949702
