alpha11,beta11,az_angle,el_angle,simulation_time
2,8,5,95,50.8287277222
2,8,5,100,48.6877822876
2,8,5,105,52.6881027222
2,8,5,110,48.9067916870
2,8,10,90,51.5318374634
2,8,10,95,52.5474700928
2,8,10,100,52.4381713867
2,8,10,105,54.5943908691
2,8,10,110,47.5012359619
2,8,15,90,51.2233581543
2,8,15,95,50.7388916016
2,8,15,100,49.3325576782
2,8,15,105,52.6921997070
2,8,15,110,50.9264526367
2,8,20,90,50.6606369019
2,8,20,95,50.6606826782
2,8,20,100,48.5198211670
2,8,20,105,51.3951110840
2,8,20,110,50.6294021606
4,2,0,90,105.446403503
4,2,0,95,274.038490295
4,2,0,100,101.805152893
4,2,0,105,210.454399109
4,2,0,110,250.238349915
4,2,5,90,53.2853240967
4,2,5,95,215.406982422
4,2,5,100,169.637557983
4,2,5,105,187.435478210
4,2,5,110,51.1442947388
4,2,10,90,47.3159103394
4,2,10,95,48.6284179688
4,2,10,100,48.7064666748
4,2,10,105,49.0192947388
4,2,10,110,47.5345458984
4,2,15,90,48.4256134033
4,2,15,95,48.7846374512
4,2,15,100,52.8629379272
4,2,15,105,50.8471832275
4,2,15,110,47.4872970581
4,2,20,90,47.4719085693
4,2,20,95,47.4094467163
4,2,20,100,52.7378540039
4,2,20,105,48.4249954224
4,2,20,110,48.8004531860
4,4,0,90,107.491226196
4,4,0,95,109.507019043
4,4,0,100,107.459495544
4,4,0,105,101.850189209
4,4,0,110,105.522102356
4,4,5,90,49.3155212402
4,4,5,95,50.8155822754
4,4,5,100,48.8936462402
4,4,5,105,50.6749420166
4,4,5,110,53.0031127930
4,4,10,90,48.8466567993
4,4,10,95,46.7059173584
4,4,10,100,52.7843627930
4,4,10,105,50.6592330933
4,4,10,110,49.6903228760
4,4,15,90,48.7371826172
4,4,15,95,50.8310623169
4,4,15,100,51.0341644287
4,4,15,105,50.8310317993
4,4,15,110,52.7998352051
4,4,20,90,50.7372131348
4,4,20,95,47.2370147705
4,4,20,100,48.7683181763
4,4,20,105,50.6903381348
4,4,20,110,48.9558715820
4,6,0,90,109.755950928
4,6,0,95,115.584388733
4,6,0,100,119.521965027
4,6,0,105,99.3333816528
4,6,0,110,101.614723206
4,6,5,90,54.9246826172
4,6,5,95,54.7059173584
4,6,5,100,49.0650405884
4,6,5,105,52.7527084351
4,6,5,110,51.1432418823
4,6,10,90,50.7366409302
4,6,10,95,50.7056121826
4,6,10,100,50.6899871826
4,6,10,105,50.7681121826
4,6,10,110,53.0338592529
4,6,15,90,48.6586074829
4,6,15,95,52.7681350708
4,6,15,100,50.7680435181
4,6,15,105,55.2057952881
4,6,15,110,53.7369995117
4,6,20,90,52.9712219238
4,6,20,95,50.8617706299
4,6,20,100,50.7054977417
4,6,20,105,48.6585311890
4,6,20,110,51.2367706299
4,8,0,90,109.380073547
4,8,0,95,116.020523071
4,8,0,100,113.348617554
4,8,0,105,117.536476135
4,8,0,110,114.067611694
4,8,5,90,57.3775100708
4,8,5,95,51.4395370483
4,8,5,100,51.5491333008
4,8,5,105,56.0024032593
4,8,5,110,53.0022659302
4,8,10,90,53.2053756714
4,8,10,95,53.1897354126
4,8,10,100,50.7677993774
4,8,10,105,51.5959548950
4,8,10,110,50.8771438599
4,8,15,90,50.8145828247
4,8,15,95,50.8145599365
4,8,15,100,52.8146286011
4,8,15,105,48.7676162720
4,8,15,110,54.7834625244
4,8,20,90,50.9550094604
4,8,20,95,52.6270904541
4,8,20,100,54.9082870483
4,8,20,105,50.7676391602
4,8,20,110,52.9864578247
6,2,0,90,107.426086426
6,2,0,95,109.238601685
6,2,0,100,101.363304138
6,2,0,105,103.769706726
6,2,0,110,107.629096985
6,2,5,90,58.7366256714
6,2,5,95,58.8459014893
6,2,5,100,54.8461456299
6,2,5,105,55.3457717896
6,2,5,110,57.0958480835
6,2,10,90,48.7048950195
6,2,10,95,50.7361831665
6,2,10,100,48.7674026489
6,2,10,105,51.0799636841
6,2,10,110,48.9704971313
6,2,15,90,48.7204971313
6,2,15,95,51.3455963135
6,2,15,100,52.7674331665
6,2,15,105,51.1892471313
6,2,15,110,51.0642852783
6,2,20,90,48.7985458374
6,2,20,95,50.6736145020
6,2,20,100,48.7985076904
6,2,20,105,50.8142242432
6,2,20,110,50.8302230835
6,4,0,90,110.050605774
6,4,0,95,119.784858704
6,4,0,100,107.534812927
6,4,0,105,103.534645081
6,4,0,110,107.644096375
6,4,5,90,58.8768997192
6,4,5,95,59.2362976074
6,4,5,100,59.4550018311
6,4,5,105,63.4863967896
6,4,5,110,55.0485763550
6,4,10,90,51.1734924316
6,4,10,95,51.1107940674
6,4,10,100,46.7673568726
6,4,10,105,48.7671279907
6,4,10,110,53.0331497192
6,4,15,90,50.5171813965
6,4,15,95,54.4704208374
6,4,15,100,51.4546432495
6,4,15,105,52.7360000610
6,4,15,110,57.1736450195
6,4,20,90,53.5172653198
6,4,20,95,50.7983779907
6,4,20,100,50.8295822144
6,4,20,105,52.7359237671
6,4,20,110,49.1576538086
6,6,0,90,113.784553528
6,6,0,95,117.847167969
6,6,0,100,121.847221375
6,6,0,105,107.268646240
6,6,0,110,113.425041199
6,6,5,90,57.0328140259
6,6,5,95,58.8923187256
6,6,5,100,55.5327301025
6,6,5,105,57.2828063965
6,6,5,110,59.0798645020
6,6,10,90,55.5327377319
6,6,10,95,52.6420516968
6,6,10,100,53.2831268311
6,6,10,105,54.8292999268
6,6,10,110,53.7202301025
6,6,15,90,51.5482101440
6,6,15,95,52.8451614380
6,6,15,100,58.7675399780
6,6,15,105,53.5482482910
6,6,15,110,51.0482025146
6,6,20,90,52.7670135498
6,6,20,95,50.9075775146
6,6,20,100,52.9544830322
6,6,20,105,52.8451080322
6,6,20,110,53.1263275146
6,8,0,90,128.315780640
6,8,0,95,120.190521240
6,8,0,100,125.737541199
6,8,0,105,115.565353394
6,8,0,110,120.018562317
6,8,5,90,57.5170059204
6,8,5,95,57.3920135498
6,8,5,100,61.0637054443
6,8,5,105,59.3604888916
6,8,5,110,55.3763351440
6,8,10,90,56.9701004028
6,8,10,95,52.7824630737
6,8,10,100,50.9074172974
6,8,10,105,52.7981033325
6,8,10,110,51.1730880737
6,8,15,90,54.9543762207
6,8,15,95,55.7512588501
6,8,15,100,54.9075241089
6,8,15,105,52.9543457031
6,8,15,110,53.3450088501
6,8,20,90,50.8918075562
6,8,20,95,54.9074707031
6,8,20,100,50.8136215210
6,8,20,105,53.2824554443
6,8,20,110,53.1574325562
8,2,0,90,123.643379211
8,2,0,95,113.611869812
8,2,0,100,113.721260071
8,2,0,105,107.642967224
8,2,0,110,107.814849854
8,2,5,90,60.9388198853
8,2,5,95,63.1575698853
8,2,5,100,63.7195510864
8,2,5,105,63.1263504028
8,2,5,110,59.1731414795
8,2,10,90,52.8760986328
8,2,10,95,52.8917236328
8,2,10,100,52.8761138916
8,2,10,105,51.4385910034
8,2,10,110,53.0951461792
8,2,15,90,52.9385986328
8,2,15,95,50.9229125977
8,2,15,100,52.9226608276
8,2,15,105,51.2354049683
8,2,15,110,55.0948791504
8,2,20,90,52.9697799683
8,2,20,95,51.1261062622
8,2,20,100,54.9385833740
8,2,20,105,52.8760299683
8,2,20,110,53.2823333740
8,4,0,90,116.064819336
8,4,0,95,119.814903259
8,4,0,100,115.674148560
8,4,0,105,108.283363342
8,4,0,110,113.736602783
8,4,5,90,65.3606414795
8,4,5,95,63.5167999268
8,4,5,100,63.1105575562
8,4,5,105,63.1575012207
8,4,5,110,67.0637435913
8,4,10,90,55.6419830322
8,4,10,95,54.9228820801
8,4,10,100,59.0948715210
8,4,10,105,51.5478744507
8,4,10,110,52.8604049683
8,4,15,90,50.8759536743
8,4,15,95,50.7978286743
8,4,15,100,50.9072265625
8,4,15,105,52.8447036743
8,4,15,110,55.1728668213
8,4,20,90,55.0947875977
8,4,20,95,50.9384536743
8,4,20,100,55.4853668213
8,4,20,105,52.7978057861
8,4,20,110,53.0634384155
8,6,0,90,127.877334595
8,6,0,95,125.861640930
8,6,0,100,113.736434937
8,6,0,105,121.814697266
8,6,0,110,112.126976013
8,6,5,90,63.5167160034
8,6,5,95,67.0792770386
8,6,5,100,63.2198257446
8,6,5,105,65.1729812622
8,6,5,110,69.1730651855
8,6,10,90,61.5635528564
8,6,10,95,55.0634460449
8,6,10,100,54.9540328979
8,6,10,105,53.0634231567
8,6,10,110,55.1415634155
8,6,15,90,57.0004577637
8,6,15,95,51.2977066040
8,6,15,100,54.8134307861
8,6,15,105,50.8445663452
8,6,15,110,57.1571960449
8,6,20,90,55.0477828979
8,6,20,95,56.9228286743
8,6,20,100,53.0008392334
8,6,20,105,53.3290100098
8,6,20,110,53.5012359619
8,8,0,90,124.189552307
8,8,0,95,123.955154419
8,8,0,100,117.595352173
8,8,0,105,116.048767090
8,8,0,110,107.876724243
8,8,5,90,65.6729125977
8,8,5,95,69.8761138916
8,8,5,100,65.1572647095
8,8,5,105,67.1417083740
8,8,5,110,71.3917388916
8,8,10,90,57.0477600098
8,8,10,95,59.5946884155
8,8,10,100,53.0164260864
8,8,10,105,51.0164031982
8,8,10,110,53.2820892334
8,8,15,90,54.9071502686
8,8,15,95,57.2040252686
8,8,15,100,58.9852905273
8,8,15,105,57.1259002686
8,8,15,110,55.2039794922
8,8,20,90,53.3753814697
8,8,20,95,56.8914794922
8,8,20,100,55.2196197510
8,8,20,105,50.9070434570
8,8,20,110,53.6414184570
