Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-21.8825
-89,0,-21.8825
-88,0,-21.8825
-87,0,-21.8825
-86,0,-21.8825
-85,0,-21.8825
-84,0,-21.8825
-83,0,-21.8825
-82,0,-21.8825
-81,0,-21.8825
-80,0,-21.8825
-79,0,-21.8825
-78,0,-21.8825
-77,0,-21.8825
-76,0,-21.8825
-75,0,-21.8825
-74,0,-21.8825
-73,0,-21.8825
-72,0,-21.8825
-71,0,-21.8825
-70,0,-21.8825
-69,0,-21.8825
-68,0,-21.8825
-67,0,-21.8825
-66,0,-21.8825
-65,0,-21.8825
-64,0,-21.8825
-63,0,-21.8825
-62,0,-21.8825
-61,0,-21.8825
-60,0,-21.8825
-59,0,-21.8825
-58,0,-21.8825
-57,0,-21.8825
-56,0,-21.8825
-55,0,-21.8825
-54,0,-21.8825
-53,0,-21.8825
-52,0,-21.8825
-51,0,-21.8825
-50,0,-21.8825
-49,0,-21.8825
-48,0,-21.8825
-47,0,-21.8825
-46,0,-21.8825
-45,0,-21.8825
-44,0,-21.8825
-43,0,-21.8825
-42,0,-21.8825
-41,0,-21.8825
-40,0,-21.8825
-39,0,-21.8825
-38,0,-21.8825
-37,0,-21.8825
-36,0,-21.8825
-35,0,-21.8825
-34,0,-21.8825
-33,0,-21.8825
-32,0,-21.8825
-31,0,-21.8825
-30,0,-21.8825
-29,0,-21.8825
-28,0,-21.8825
-27,0,-21.8825
-26,0,-21.8825
-25,0,-21.8825
-24,0,-21.8825
-23,0,-21.8825
-22,0,-21.8825
-21,0,-21.8825
-20,0,-21.8825
-19,0,-21.8825
-18,0,-21.8825
-17,0,-21.8825
-16,0,-21.8825
-15,0,-21.8825
-14,0,-21.8825
-13,0,-21.8825
-12,0,-21.8825
-11,0,-21.8825
-10,0,-21.8825
-9,0,-21.8825
-8,0,-21.8825
-7,0,-21.8825
-6,0,-21.8825
-5,0,-21.8825
-4,0,-21.8825
-3,0,-21.8825
-2,0,-21.8825
-1,0,-21.8825
0,0,-21.8825
1,0,-21.8825
2,0,-21.8825
3,0,-21.8825
4,0,-21.8825
5,0,-21.8825
6,0,-21.8825
7,0,-21.8825
8,0,-21.8825
9,0,-21.8825
10,0,-21.8825
11,0,-21.8825
12,0,-21.8825
13,0,-21.8825
14,0,-21.8825
15,0,-21.8825
16,0,-21.8825
17,0,-21.8825
18,0,-21.8825
19,0,-21.8825
20,0,-21.8825
21,0,-21.8825
22,0,-21.8825
23,0,-21.8825
24,0,-21.8825
25,0,-21.8825
26,0,-21.8825
27,0,-21.8825
28,0,-21.8825
29,0,-21.8825
30,0,-21.8825
31,0,-21.8825
32,0,-21.8825
33,0,-21.8825
34,0,-21.8825
35,0,-21.8825
36,0,-21.8825
37,0,-21.8825
38,0,-21.8825
39,0,-21.8825
40,0,-21.8825
41,0,-21.8825
42,0,-21.8825
43,0,-21.8825
44,0,-21.8825
45,0,-21.8825
46,0,-21.8825
47,0,-21.8825
48,0,-21.8825
49,0,-21.8825
50,0,-21.8825
51,0,-21.8825
52,0,-21.8825
53,0,-21.8825
54,0,-21.8825
55,0,-21.8825
56,0,-21.8825
57,0,-21.8825
58,0,-21.8825
59,0,-21.8825
60,0,-21.8825
61,0,-21.8825
62,0,-21.8825
63,0,-21.8825
64,0,-21.8825
65,0,-21.8825
66,0,-21.8825
67,0,-21.8825
68,0,-21.8825
69,0,-21.8825
70,0,-21.8825
71,0,-21.8825
72,0,-21.8825
73,0,-21.8825
74,0,-21.8825
75,0,-21.8825
76,0,-21.8825
77,0,-21.8825
78,0,-21.8825
79,0,-21.8825
80,0,-21.8825
81,0,-21.8825
82,0,-21.8825
83,0,-21.8825
84,0,-21.8825
85,0,-21.8825
86,0,-21.8825
87,0,-21.8825
88,0,-21.8825
89,0,-21.8825
90,0,-21.8825
-90,1,-22.3994
-89,1,-20.7082
-88,1,-20.7078
-87,1,-20.7072
-86,1,-20.7064
-85,1,-20.7054
-84,1,-20.7041
-83,1,-20.7026
-82,1,-20.7009
-81,1,-20.699
-80,1,-20.6969
-79,1,-20.6945
-78,1,-20.692
-77,1,-20.6892
-76,1,-20.6862
-75,1,-20.683
-74,1,-20.6797
-73,1,-20.6761
-72,1,-20.6723
-71,1,-20.6684
-70,1,-20.6643
-69,1,-20.66
-68,1,-20.6555
-67,1,-20.6509
-66,1,-20.6461
-65,1,-20.6412
-64,1,-20.6361
-63,1,-20.6309
-62,1,-20.6255
-61,1,-20.62
-60,1,-20.6144
-59,1,-20.6087
-58,1,-20.6029
-57,1,-20.597
-56,1,-20.591
-55,1,-20.5849
-54,1,-20.5787
-53,1,-20.5725
-52,1,-20.5662
-51,1,-20.5598
-50,1,-20.5534
-49,1,-20.547
-48,1,-20.5405
-47,1,-20.5341
-46,1,-20.5276
-45,1,-20.5211
-44,1,-20.5145
-43,1,-20.5081
-42,1,-20.5016
-41,1,-20.4951
-40,1,-20.4887
-39,1,-20.4823
-38,1,-20.476
-37,1,-20.4697
-36,1,-20.4635
-35,1,-20.4574
-34,1,-20.4514
