Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-97.0123
-89,0,-97.0123
-88,0,-97.0123
-87,0,-97.0123
-86,0,-97.0123
-85,0,-97.0123
-84,0,-97.0123
-83,0,-97.0123
-82,0,-97.0123
-81,0,-97.0123
-80,0,-97.0123
-79,0,-97.0123
-78,0,-97.0123
-77,0,-97.0123
-76,0,-97.0123
-75,0,-97.0123
-74,0,-97.0123
-73,0,-97.0123
-72,0,-97.0123
-71,0,-97.0123
-70,0,-97.0123
-69,0,-97.0123
-68,0,-97.0123
-67,0,-97.0123
-66,0,-97.0123
-65,0,-97.0123
-64,0,-97.0123
-63,0,-97.0123
-62,0,-97.0123
-61,0,-97.0123
-60,0,-97.0123
-59,0,-97.0123
-58,0,-97.0123
-57,0,-97.0123
-56,0,-97.0123
-55,0,-97.0123
-54,0,-97.0123
-53,0,-97.0123
-52,0,-97.0123
-51,0,-97.0123
-50,0,-97.0123
-49,0,-97.0123
-48,0,-97.0123
-47,0,-97.0123
-46,0,-97.0123
-45,0,-97.0123
-44,0,-97.0123
-43,0,-97.0123
-42,0,-97.0123
-41,0,-97.0123
-40,0,-97.0123
-39,0,-97.0123
-38,0,-97.0123
-37,0,-97.0123
-36,0,-97.0123
-35,0,-97.0123
-34,0,-97.0123
-33,0,-97.0123
-32,0,-97.0123
-31,0,-97.0123
-30,0,-97.0123
-29,0,-97.0123
-28,0,-97.0123
-27,0,-97.0123
-26,0,-97.0123
-25,0,-97.0123
-24,0,-97.0123
-23,0,-97.0123
-22,0,-97.0123
-21,0,-97.0123
-20,0,-97.0123
-19,0,-97.0123
-18,0,-97.0123
-17,0,-97.0123
-16,0,-97.0123
-15,0,-97.0123
-14,0,-97.0123
-13,0,-97.0123
-12,0,-97.0123
-11,0,-97.0123
-10,0,-97.0123
-9,0,-97.0123
-8,0,-97.0123
-7,0,-97.0123
-6,0,-97.0123
-5,0,-97.0123
-4,0,-97.0123
-3,0,-97.0123
-2,0,-97.0123
-1,0,-97.0123
0,0,-97.0123
1,0,-97.0123
2,0,-97.0123
3,0,-97.0123
4,0,-97.0123
5,0,-97.0123
6,0,-97.0123
7,0,-97.0123
8,0,-97.0123
9,0,-97.0123
10,0,-97.0123
11,0,-97.0123
12,0,-97.0123
13,0,-97.0123
14,0,-97.0123
15,0,-97.0123
16,0,-97.0123
17,0,-97.0123
18,0,-97.0123
19,0,-97.0123
20,0,-97.0123
21,0,-97.0123
22,0,-97.0123
23,0,-97.0123
24,0,-97.0123
25,0,-97.0123
26,0,-97.0123
27,0,-97.0123
28,0,-97.0123
29,0,-97.0123
30,0,-97.0123
31,0,-97.0123
32,0,-97.0123
33,0,-97.0123
34,0,-97.0123
35,0,-97.0123
36,0,-97.0123
37,0,-97.0123
38,0,-97.0123
39,0,-97.0123
40,0,-97.0123
41,0,-97.0123
42,0,-97.0123
43,0,-97.0123
44,0,-97.0123
45,0,-97.0123
46,0,-97.0123
47,0,-97.0123
48,0,-97.0123
49,0,-97.0123
50,0,-97.0123
51,0,-97.0123
52,0,-97.0123
53,0,-97.0123
54,0,-97.0123
55,0,-97.0123
56,0,-97.0123
57,0,-97.0123
58,0,-97.0123
59,0,-97.0123
60,0,-97.0123
61,0,-97.0123
62,0,-97.0123
63,0,-97.0123
64,0,-97.0123
65,0,-97.0123
66,0,-97.0123
67,0,-97.0123
68,0,-97.0123
69,0,-97.0123
70,0,-97.0123
71,0,-97.0123
72,0,-97.0123
73,0,-97.0123
74,0,-97.0123
75,0,-97.0123
76,0,-97.0123
77,0,-97.0123
78,0,-97.0123
79,0,-97.0123
80,0,-97.0123
81,0,-97.0123
82,0,-97.0123
83,0,-97.0123
84,0,-97.0123
85,0,-97.0123
86,0,-97.0123
87,0,-97.0123
88,0,-97.0123
89,0,-97.0123
90,0,-97.0123
-90,1,-97.3968
-89,1,15.8146
-88,1,15.8189
-87,1,15.8261
-86,1,15.8293
-85,1,15.8303
-84,1,15.8316
-83,1,15.8331
-82,1,15.8349
-81,1,15.8369
-80,1,15.8391
-79,1,15.8415
-78,1,15.8441
-77,1,15.847
-76,1,15.8501
-75,1,15.8533
-74,1,15.8568
-73,1,15.8605
-72,1,15.8644
-71,1,15.8684
-70,1,15.8727
-69,1,15.8771
-68,1,15.8817
-67,1,15.8865
-66,1,15.8914
-65,1,15.8965
-64,1,15.9018
-63,1,15.9071
-62,1,15.9127
-61,1,15.9183
-60,1,15.9241
-59,1,15.93
-58,1,15.936
-57,1,15.9421
-56,1,15.9483
-55,1,15.9546
-54,1,15.9609
-53,1,15.9674
-52,1,15.9738
-51,1,15.9804
-50,1,15.987
-49,1,15.9936
-48,1,16.0003
-47,1,16.007
-46,1,16.0137
-45,1,16.0204
-44,1,16.0271
-43,1,16.0338
-42,1,16.0405
-41,1,16.0471
-40,1,16.0537
-39,1,16.0603
-38,1,16.0668
-37,1,16.0733
-36,1,16.0797
-35,1,16.086
-34,1,16.0922
-33,1,16.0984
-32,1,16.1044
-31,1,16.1104
-30,1,16.1162
-29,1,16.122
-28,1,16.1276
-27,1,16.133
-26,1,16.1384
-25,1,16.1435
-24,1,16.1486
-23,1,16.1534
-22,1,16.1582
-21,1,16.1627
-20,1,16.1671
-19,1,16.1713
-18,1,16.1753
-17,1,16.1791
-16,1,16.1827
-15,1,16.1862
-14,1,16.1894
-13,1,16.1924
-12,1,16.1952
-11,1,16.1978
-10,1,16.2002
-9,1,16.2024
-8,1,16.2043
-7,1,16.206
-6,1,16.2075
-5,1,16.2088
-4,1,16.2098
-3,1,16.2106
-2,1,16.2112
-1,1,16.2116
0,1,16.2117
1,1,16.2116
2,1,16.2112
3,1,16.2106
4,1,16.2098
5,1,16.2088
6,1,16.2075
7,1,16.206
8,1,16.2043
9,1,16.2024
10,1,16.2002
11,1,16.1978
12,1,16.1952
13,1,16.1924
14,1,16.1894
15,1,16.1862
16,1,16.1827
17,1,16.1791
18,1,16.1753
19,1,16.1713
20,1,16.1671
21,1,16.1627
22,1,16.1582
23,1,16.1534
24,1,16.1486
25,1,16.1435
26,1,16.1384
27,1,16.133
28,1,16.1276
29,1,16.122
30,1,16.1162
31,1,16.1104
32,1,16.1044
33,1,16.0984
34,1,16.0922
35,1,16.086
36,1,16.0797
37,1,16.0733
38,1,16.0668
39,1,16.0603
40,1,16.0537
41,1,16.0471
42,1,16.0405
43,1,16.0338
44,1,16.0271
45,1,16.0204
46,1,16.0137
47,1,16.007
48,1,16.0003
49,1,15.9936
50,1,15.987
51,1,15.9804
52,1,15.9738
53,1,15.9674
54,1,15.9609
55,1,15.9546
56,1,15.9483
57,1,15.9421
58,1,15.936
59,1,15.93
60,1,15.9241
61,1,15.9183
62,1,15.9127
63,1,15.9071
64,1,15.9018
65,1,15.8965
66,1,15.8914
67,1,15.8865
68,1,15.8817
69,1,15.8771
70,1,15.8727
71,1,15.8684
72,1,15.8644
73,1,15.8605
74,1,15.8568
75,1,15.8533
76,1,15.8501
77,1,15.847
78,1,15.8441
79,1,15.8415
80,1,15.8391
81,1,15.8369
82,1,15.8349
83,1,15.8331
84,1,15.8316
85,1,15.8303
86,1,15.8293
87,1,15.8261
88,1,15.8189
89,1,15.8146
90,1,-97.3968
-90,2,-98.5922
-89,2,8.60953
-88,2,8.61327
-87,2,8.61577
-86,2,8.61926
-85,2,8.62374
-84,2,8.6292
-83,2,8.63563
-82,2,8.64304
-81,2,8.6514
-80,2,8.6607
-79,2,8.67094
-78,2,8.6821
-77,2,8.69416
-76,2,8.7071
-75,2,8.72092
-74,2,8.73559
-73,2,8.75109
-72,2,8.7674
-71,2,8.7845
-70,2,8.80237
-69,2,8.82098
-68,2,8.84031
-67,2,8.86033
-66,2,8.88102
-65,2,8.90234
-64,2,8.92428
-63,2,8.9468
-62,2,8.96987
-61,2,8.99347
-60,2,9.01756
-59,2,9.04211
-58,2,9.06709
-57,2,9.09247
-56,2,9.11821
-55,2,9.14429
-54,2,9.17067
-53,2,9.19732
-52,2,9.2242
-51,2,9.25128
-50,2,9.27853
-49,2,9.30591
-48,2,9.33338
-47,2,9.36093
-46,2,9.3885
-45,2,9.41608
-44,2,9.44361
-43,2,9.47108
-42,2,9.49845
-41,2,9.52568
-40,2,9.55274
-39,2,9.5796
-38,2,9.60624
-37,2,9.6326
-36,2,9.65868
-35,2,9.68442
-34,2,9.70982
-33,2,9.73482
-32,2,9.75941
-31,2,9.78357
-30,2,9.80724
-29,2,9.83043
-28,2,9.85308
-27,2,9.87519
-26,2,9.89672
-25,2,9.91766
-24,2,9.93796
-23,2,9.95763
-22,2,9.97662
-21,2,9.99492
-20,2,10.0125
-19,2,10.0294
-18,2,10.0455
-17,2,10.0608
-16,2,10.0754
-15,2,10.0892
-14,2,10.1021
-13,2,10.1142
-12,2,10.1255
-11,2,10.1359
-10,2,10.1455
-9,2,10.1541
-8,2,10.1619
-7,2,10.1688
-6,2,10.1748
-5,2,10.1799
-4,2,10.184
-3,2,10.1873
-2,2,10.1896
-1,2,10.191
0,2,10.1914
1,2,10.191
2,2,10.1896
3,2,10.1873
4,2,10.184
5,2,10.1799
6,2,10.1748
7,2,10.1688
8,2,10.1619
9,2,10.1541
10,2,10.1455
11,2,10.1359
12,2,10.1255
13,2,10.1142
14,2,10.1021
15,2,10.0892
16,2,10.0754
17,2,10.0608
18,2,10.0455
19,2,10.0294
20,2,10.0125
21,2,9.99492
22,2,9.97662
23,2,9.95763
24,2,9.93796
25,2,9.91766
26,2,9.89672
27,2,9.87519
28,2,9.85308
29,2,9.83043
30,2,9.80724
31,2,9.78357
32,2,9.75941
33,2,9.73482
34,2,9.70982
35,2,9.68442
36,2,9.65868
37,2,9.6326
38,2,9.60624
39,2,9.5796
40,2,9.55274
41,2,9.52568
42,2,9.49845
43,2,9.47108
44,2,9.44361
45,2,9.41608
46,2,9.3885
47,2,9.36093
48,2,9.33338
49,2,9.30591
50,2,9.27853
51,2,9.25128
52,2,9.2242
53,2,9.19732
54,2,9.17067
55,2,9.14429
56,2,9.11821
57,2,9.09247
58,2,9.06709
59,2,9.04211
60,2,9.01756
61,2,8.99347
62,2,8.96987
63,2,8.9468
64,2,8.92428
65,2,8.90234
66,2,8.88102
67,2,8.86033
68,2,8.84031
69,2,8.82098
70,2,8.80237
71,2,8.7845
72,2,8.7674
73,2,8.75109
74,2,8.73559
75,2,8.72092
76,2,8.7071
77,2,8.69416
78,2,8.6821
79,2,8.67094
80,2,8.6607
81,2,8.6514
82,2,8.64304
83,2,8.63563
84,2,8.6292
85,2,8.62374
86,2,8.61926
87,2,8.61577
88,2,8.61327
89,2,8.60953
90,2,-98.5922
-90,3,-100.754
-89,3,2.92824
-88,3,2.93226
-87,3,2.93853
-86,3,2.94728
-85,3,2.95852
-84,3,2.97221
-83,3,2.98834
-82,3,3.00688
-81,3,3.0278
-80,3,3.05108
-79,3,3.07666
-78,3,3.10451
-77,3,3.1346
-76,3,3.16686
-75,3,3.20125
-74,3,3.23772
-73,3,3.2762
-72,3,3.31665
-71,3,3.359
-70,3,3.40319
-69,3,3.44914
-68,3,3.49679
-67,3,3.54608
-66,3,3.59692
-65,3,3.64925
-64,3,3.70298
-63,3,3.75805
-62,3,3.81437
-61,3,3.87186
-60,3,3.93045
-59,3,3.99005
-58,3,4.05058
-57,3,4.11197
-56,3,4.17411
-55,3,4.23695
-54,3,4.30038
-53,3,4.36433
-52,3,4.42872
-51,3,4.49346
-50,3,4.55847
-49,3,4.62368
-48,3,4.68899
-47,3,4.75433
-46,3,4.81962
-45,3,4.88478
-44,3,4.94973
-43,3,5.01439
-42,3,5.0787
-41,3,5.14257
-40,3,5.20593
-39,3,5.26871
-38,3,5.33084
-37,3,5.39225
-36,3,5.45287
-35,3,5.51263
-34,3,5.57146
-33,3,5.62932
-32,3,5.68612
-31,3,5.74182
-30,3,5.79635
-29,3,5.84965
-28,3,5.90168
-27,3,5.95237
-26,3,6.00168
-25,3,6.04955
-24,3,6.09593
-23,3,6.14079
-22,3,6.18406
-21,3,6.22572
-20,3,6.26572
-19,3,6.30402
-18,3,6.34058
-17,3,6.37537
-16,3,6.40835
-15,3,6.43949
-14,3,6.46876
-13,3,6.49614
-12,3,6.52159
-11,3,6.5451
-10,3,6.56664
-9,3,6.58619
-8,3,6.60373
-7,3,6.61924
-6,3,6.63272
-5,3,6.64414
-4,3,6.6535
-3,3,6.66079
-2,3,6.666
-1,3,6.66913
0,3,6.67018
1,3,6.66913
2,3,6.666
3,3,6.66079
4,3,6.6535
5,3,6.64414
6,3,6.63272
7,3,6.61924
8,3,6.60373
