Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-10.3344
-89,0,-10.3344
-88,0,-10.3344
-87,0,-10.3344
-86,0,-10.3344
-85,0,-10.3344
-84,0,-10.3344
-83,0,-10.3344
-82,0,-10.3344
-81,0,-10.3344
-80,0,-10.3344
-79,0,-10.3344
-78,0,-10.3344
-77,0,-10.3344
-76,0,-10.3344
-75,0,-10.3344
-74,0,-10.3344
-73,0,-10.3344
-72,0,-10.3344
-71,0,-10.3344
-70,0,-10.3344
-69,0,-10.3344
-68,0,-10.3344
-67,0,-10.3344
-66,0,-10.3344
-65,0,-10.3344
-64,0,-10.3344
-63,0,-10.3344
-62,0,-10.3344
-61,0,-10.3344
-60,0,-10.3344
-59,0,-10.3344
-58,0,-10.3344
-57,0,-10.3344
-56,0,-10.3344
-55,0,-10.3344
-54,0,-10.3344
-53,0,-10.3344
-52,0,-10.3344
-51,0,-10.3344
-50,0,-10.3344
-49,0,-10.3344
-48,0,-10.3344
-47,0,-10.3344
-46,0,-10.3344
-45,0,-10.3344
-44,0,-10.3344
-43,0,-10.3344
-42,0,-10.3344
-41,0,-10.3344
-40,0,-10.3344
-39,0,-10.3344
-38,0,-10.3344
-37,0,-10.3344
-36,0,-10.3344
-35,0,-10.3344
-34,0,-10.3344
-33,0,-10.3344
-32,0,-10.3344
-31,0,-10.3344
-30,0,-10.3344
-29,0,-10.3344
-28,0,-10.3344
-27,0,-10.3344
-26,0,-10.3344
-25,0,-10.3344
-24,0,-10.3344
-23,0,-10.3344
-22,0,-10.3344
-21,0,-10.3344
-20,0,-10.3344
-19,0,-10.3344
-18,0,-10.3344
-17,0,-10.3344
-16,0,-10.3344
-15,0,-10.3344
-14,0,-10.3344
-13,0,-10.3344
-12,0,-10.3344
-11,0,-10.3344
-10,0,-10.3344
-9,0,-10.3344
-8,0,-10.3344
-7,0,-10.3344
-6,0,-10.3344
-5,0,-10.3344
-4,0,-10.3344
-3,0,-10.3344
-2,0,-10.3344
-1,0,-10.3344
0,0,-10.3344
1,0,-10.3344
2,0,-10.3344
3,0,-10.3344
4,0,-10.3344
5,0,-10.3344
6,0,-10.3344
7,0,-10.3344
8,0,-10.3344
9,0,-10.3344
10,0,-10.3344
11,0,-10.3344
12,0,-10.3344
13,0,-10.3344
14,0,-10.3344
15,0,-10.3344
16,0,-10.3344
17,0,-10.3344
18,0,-10.3344
19,0,-10.3344
20,0,-10.3344
21,0,-10.3344
22,0,-10.3344
23,0,-10.3344
24,0,-10.3344
25,0,-10.3344
26,0,-10.3344
27,0,-10.3344
28,0,-10.3344
29,0,-10.3344
30,0,-10.3344
31,0,-10.3344
32,0,-10.3344
33,0,-10.3344
34,0,-10.3344
35,0,-10.3344
36,0,-10.3344
37,0,-10.3344
38,0,-10.3344
39,0,-10.3344
40,0,-10.3344
41,0,-10.3344
42,0,-10.3344
43,0,-10.3344
44,0,-10.3344
45,0,-10.3344
46,0,-10.3344
47,0,-10.3344
48,0,-10.3344
49,0,-10.3344
50,0,-10.3344
51,0,-10.3344
52,0,-10.3344
53,0,-10.3344
54,0,-10.3344
55,0,-10.3344
56,0,-10.3344
57,0,-10.3344
58,0,-10.3344
59,0,-10.3344
60,0,-10.3344
61,0,-10.3344
62,0,-10.3344
63,0,-10.3344
64,0,-10.3344
65,0,-10.3344
66,0,-10.3344
67,0,-10.3344
68,0,-10.3344
69,0,-10.3344
70,0,-10.3344
71,0,-10.3344
72,0,-10.3344
73,0,-10.3344
74,0,-10.3344
75,0,-10.3344
76,0,-10.3344
77,0,-10.3344
78,0,-10.3344
79,0,-10.3344
80,0,-10.3344
81,0,-10.3344
82,0,-10.3344
83,0,-10.3344
84,0,-10.3344
85,0,-10.3344
86,0,-10.3344
87,0,-10.3344
88,0,-10.3344
89,0,-10.3344
90,0,-10.3344
-90,1,-10.8678
-89,1,-13.9985
-88,1,-13.9982
-87,1,-13.9977
-86,1,-13.997
-85,1,-13.996
-84,1,-13.9949
-83,1,-13.9935
-82,1,-13.9919
-81,1,-13.9901
-80,1,-13.9881
-79,1,-13.9859
-78,1,-13.9835
-77,1,-13.9809
-76,1,-13.9782
-75,1,-13.9752
-74,1,-13.9721
-73,1,-13.9687
-72,1,-13.9652
-71,1,-13.9616
-70,1,-13.9577
-69,1,-13.9537
-68,1,-13.9495
-67,1,-13.9452
-66,1,-13.9408
-65,1,-13.9362
-64,1,-13.9314
-63,1,-13.9265
-62,1,-13.9215
-61,1,-13.9164
-60,1,-13.9112
-59,1,-13.9059
-58,1,-13.9004
-57,1,-13.8949
-56,1,-13.8893
-55,1,-13.8836
-54,1,-13.8779
-53,1,-13.8721
-52,1,-13.8662
-51,1,-13.8603
-50,1,-13.8543
-49,1,-13.8483
-48,1,-13.8423
-47,1,-13.8362
-46,1,-13.8301
-45,1,-13.8241
-44,1,-13.818
-43,1,-13.8119
-42,1,-13.8059
-41,1,-13.7999
-40,1,-13.7939
-39,1,-13.7879
-38,1,-13.782
-37,1,-13.7762
-36,1,-13.7704
-35,1,-13.7647
-34,1,-13.759
-33,1,-13.7534
-32,1,-13.7479
-31,1,-13.7426
-30,1,-13.7373
-29,1,-13.7321
-28,1,-13.727
-27,1,-13.7221
-26,1,-13.7172
-25,1,-13.7125
-24,1,-13.708
-23,1,-13.7036
-22,1,-13.6993
-21,1,-13.6952
-20,1,-13.6912
-19,1,-13.6874
-18,1,-13.6838
-17,1,-13.6803
-16,1,-13.677
-15,1,-13.6739
-14,1,-13.671
-13,1,-13.6683
-12,1,-13.6657
-11,1,-13.6634
-10,1,-13.6612
-9,1,-13.6592
-8,1,-13.6575
-7,1,-13.6559
-6,1,-13.6546
-5,1,-13.6534
-4,1,-13.6525
-3,1,-13.6517
-2,1,-13.6512
-1,1,-13.6509
0,1,-13.6508
1,1,-13.6509
2,1,-13.6512
3,1,-13.6517
4,1,-13.6525
5,1,-13.6534
6,1,-13.6546
7,1,-13.6559
8,1,-13.6575
9,1,-13.6592
10,1,-13.6612
11,1,-13.6634
12,1,-13.6657
13,1,-13.6683
14,1,-13.671
15,1,-13.6739
16,1,-13.677
17,1,-13.6803
18,1,-13.6838
19,1,-13.6874
20,1,-13.6912
21,1,-13.6952
22,1,-13.6993
23,1,-13.7036
24,1,-13.708
25,1,-13.7125
26,1,-13.7172
27,1,-13.7221
28,1,-13.727
29,1,-13.7321
30,1,-13.7373
31,1,-13.7426
32,1,-13.7479
33,1,-13.7534
34,1,-13.759
35,1,-13.7647
36,1,-13.7704
37,1,-13.7762
38,1,-13.782
39,1,-13.7879
40,1,-13.7939
41,1,-13.7999
42,1,-13.8059
43,1,-13.8119
44,1,-13.818
45,1,-13.8241
46,1,-13.8301
47,1,-13.8362
48,1,-13.8423
49,1,-13.8483
50,1,-13.8543
51,1,-13.8603
52,1,-13.8662
53,1,-13.8721
54,1,-13.8779
55,1,-13.8836
56,1,-13.8893
57,1,-13.8949
58,1,-13.9004
59,1,-13.9059
60,1,-13.9112
61,1,-13.9164
62,1,-13.9215
63,1,-13.9265
64,1,-13.9314
65,1,-13.9362
66,1,-13.9408
67,1,-13.9452
68,1,-13.9495
69,1,-13.9537
70,1,-13.9577
71,1,-13.9616
72,1,-13.9652
73,1,-13.9687
74,1,-13.9721
75,1,-13.9752
76,1,-13.9782
77,1,-13.9809
78,1,-13.9835
79,1,-13.9859
80,1,-13.9881
81,1,-13.9901
82,1,-13.9919
83,1,-13.9935
84,1,-13.9949
85,1,-13.996
86,1,-13.997
87,1,-13.9977
88,1,-13.9982
89,1,-13.9985
90,1,-10.8678
-90,2,-12.2749
-89,2,-15.0378
-88,2,-15.0365
-87,2,-15.0342
-86,2,-15.0311
-85,2,-15.0271
-84,2,-15.0221
-83,2,-15.0163
-82,2,-15.0097
-81,2,-15.0021
-80,2,-14.9938
-79,2,-14.9845
-78,2,-14.9745
-77,2,-14.9636
-76,2,-14.9519
-75,2,-14.9395
-74,2,-14.9263
-73,2,-14.9123
-72,2,-14.8976
-71,2,-14.8822
-70,2,-14.8661
-69,2,-14.8493
-68,2,-14.8318
-67,2,-14.8138
-66,2,-14.7951
-65,2,-14.7759
-64,2,-14.7561
-63,2,-14.7357
-62,2,-14.7149
-61,2,-14.6936
-60,2,-14.6718
-59,2,-14.6497
-58,2,-14.6271
-57,2,-14.6041
-56,2,-14.5809
-55,2,-14.5573
-54,2,-14.5335
-53,2,-14.5094
-52,2,-14.485
-51,2,-14.4605
-50,2,-14.4359
-49,2,-14.4111
-48,2,-14.3862
-47,2,-14.3613
-46,2,-14.3363
-45,2,-14.3114
-44,2,-14.2864
-43,2,-14.2615
-42,2,-14.2367
-41,2,-14.2121
-40,2,-14.1875
-39,2,-14.1632
-38,2,-14.139
-37,2,-14.1151
-36,2,-14.0915
-35,2,-14.0681
-34,2,-14.0451
-33,2,-14.0224
-32,2,-14
-31,2,-13.9781
-30,2,-13.9566
-29,2,-13.9356
-28,2,-13.915
-27,2,-13.8949
-26,2,-13.8753
-25,2,-13.8563
-24,2,-13.8379
-23,2,-13.82
-22,2,-13.8027
-21,2,-13.7861
-20,2,-13.7701
-19,2,-13.7548
-18,2,-13.7401
-17,2,-13.7262
-16,2,-13.7129
-15,2,-13.7004
-14,2,-13.6886
-13,2,-13.6776
-12,2,-13.6674
-11,2,-13.6579
-10,2,-13.6492
-9,2,-13.6413
-8,2,-13.6342
-7,2,-13.6279
-6,2,-13.6225
-5,2,-13.6179
-4,2,-13.6141
-3,2,-13.6111
-2,2,-13.609
-1,2,-13.6078
0,2,-13.6073
1,2,-13.6078
2,2,-13.609
3,2,-13.6111
4,2,-13.6141
5,2,-13.6179
6,2,-13.6225
7,2,-13.6279
8,2,-13.6342
9,2,-13.6413
10,2,-13.6492
11,2,-13.6579
12,2,-13.6674
13,2,-13.6776
14,2,-13.6886
15,2,-13.7004
16,2,-13.7129
17,2,-13.7262
18,2,-13.7401
19,2,-13.7548
20,2,-13.7701
21,2,-13.7861
22,2,-13.8027
23,2,-13.82
24,2,-13.8379
25,2,-13.8563
26,2,-13.8753
27,2,-13.8949
28,2,-13.915
29,2,-13.9356
30,2,-13.9566
31,2,-13.9781
32,2,-14
33,2,-14.0224
34,2,-14.0451
35,2,-14.0681
36,2,-14.0915
37,2,-14.1151
38,2,-14.139
39,2,-14.1632
40,2,-14.1875
41,2,-14.2121
42,2,-14.2367
43,2,-14.2615
44,2,-14.2864
45,2,-14.3114
46,2,-14.3363
47,2,-14.3613
48,2,-14.3862
49,2,-14.4111
50,2,-14.4359
51,2,-14.4605
52,2,-14.485
53,2,-14.5094
54,2,-14.5335
55,2,-14.5573
56,2,-14.5809
57,2,-14.6041
58,2,-14.6271
59,2,-14.6497
60,2,-14.6718
61,2,-14.6936
62,2,-14.7149
63,2,-14.7357
64,2,-14.7561
65,2,-14.7759
66,2,-14.7951
67,2,-14.8138
68,2,-14.8318
69,2,-14.8493
70,2,-14.8661
71,2,-14.8822
72,2,-14.8976
73,2,-14.9123
74,2,-14.9263
75,2,-14.9395
76,2,-14.9519
77,2,-14.9636
78,2,-14.9745
79,2,-14.9845
80,2,-14.9938
81,2,-15.0021
82,2,-15.0097
83,2,-15.0163
84,2,-15.0221
85,2,-15.0271
86,2,-15.0311
87,2,-15.0342
88,2,-15.0365
89,2,-15.0378
90,2,-12.2749
-90,3,-14.7169
-89,3,-16.9419
-88,3,-16.9385
-87,3,-16.933
-86,3,-16.9252
-85,3,-16.9152
-84,3,-16.903
-83,3,-16.8887
-82,3,-16.8722
-81,3,-16.8536
-80,3,-16.8329
-79,3,-16.8101
-78,3,-16.7853
-77,3,-16.7585
-76,3,-16.7298
-75,3,-16.6992
-74,3,-16.6667
-73,3,-16.6324
-72,3,-16.5963
-71,3,-16.5585
-70,3,-16.5191
-69,3,-16.4781
-68,3,-16.4355
-67,3,-16.3915
-66,3,-16.346
-65,3,-16.2993
-64,3,-16.2512
-63,3,-16.2019
-62,3,-16.1515
-61,3,-16.1
-60,3,-16.0475
-59,3,-15.994
-58,3,-15.9397
-57,3,-15.8846
-56,3,-15.8288
-55,3,-15.7724
-54,3,-15.7154
-53,3,-15.6578
-52,3,-15.5999
-51,3,-15.5416
-50,3,-15.4831
-49,3,-15.4243
-48,3,-15.3655
-47,3,-15.3065
-46,3,-15.2476
-45,3,-15.1888
-44,3,-15.1301
-43,3,-15.0717
-42,3,-15.0136
-41,3,-14.9558
-40,3,-14.8985
-39,3,-14.8416
-38,3,-14.7854
-37,3,-14.7297
-36,3,-14.6748
-35,3,-14.6206
-34,3,-14.5672
-33,3,-14.5147
-32,3,-14.4632
-31,3,-14.4126
-30,3,-14.3631
-29,3,-14.3146
-28,3,-14.2673
-27,3,-14.2212
-26,3,-14.1764
-25,3,-14.1328
-24,3,-14.0906
-23,3,-14.0498
-22,3,-14.0103
-21,3,-13.9724
-20,3,-13.9359
-19,3,-13.901
-18,3,-13.8677
-17,3,-13.836
-16,3,-13.8059
-15,3,-13.7775
-14,3,-13.7508
-13,3,-13.7258
-12,3,-13.7026
-11,3,-13.6811
-10,3,-13.6615
-9,3,-13.6436
-8,3,-13.6276
-7,3,-13.6134
-6,3,-13.6011
-5,3,-13.5907
-4,3,-13.5821
-3,3,-13.5755
-2,3,-13.5707
-1,3,-13.5679
0,3,-13.5669
1,3,-13.5679
2,3,-13.5707
3,3,-13.5755
4,3,-13.5821
5,3,-13.5907
6,3,-13.6011
7,3,-13.6134
8,3,-13.6276
9,3,-13.6436
10,3,-13.6615
11,3,-13.6811
12,3,-13.7026
13,3,-13.7258
14,3,-13.7508
15,3,-13.7775
16,3,-13.8059
17,3,-13.836
18,3,-13.8677
19,3,-13.901
20,3,-13.9359
21,3,-13.9724
22,3,-14.0103
23,3,-14.0498
24,3,-14.0906
25,3,-14.1328
26,3,-14.1764
27,3,-14.2212
28,3,-14.2673
29,3,-14.3146
30,3,-14.3631
31,3,-14.4126
32,3,-14.4632
33,3,-14.5147
34,3,-14.5672
35,3,-14.6206
36,3,-14.6748
37,3,-14.7297
38,3,-14.7854
39,3,-14.8416
40,3,-14.8985
41,3,-14.9558
42,3,-15.0136
43,3,-15.0717
44,3,-15.1301
45,3,-15.1888
46,3,-15.2476
47,3,-15.3065
48,3,-15.3655
49,3,-15.4243
50,3,-15.4831
51,3,-15.5416
52,3,-15.5999
53,3,-15.6578
54,3,-15.7154
55,3,-15.7724
56,3,-15.8288
57,3,-15.8846
58,3,-15.9397
59,3,-15.994
60,3,-16.0475
61,3,-16.1
62,3,-16.1515
63,3,-16.2019
64,3,-16.2512
65,3,-16.2993
66,3,-16.346
67,3,-16.3915
68,3,-16.4355
69,3,-16.4781
70,3,-16.5191
71,3,-16.5585
72,3,-16.5963
73,3,-16.6324
74,3,-16.6667
75,3,-16.6992
76,3,-16.7298
77,3,-16.7585
78,3,-16.7853
79,3,-16.8101
80,3,-16.8329
81,3,-16.8536
82,3,-16.8722
83,3,-16.8887
84,3,-16.903
85,3,-16.9152
86,3,-16.9252
87,3,-16.933
88,3,-16.9385
89,3,-16.9419
90,3,-14.7169
-90,4,-18.5913
-89,4,-20.0201
-88,4,-20.0131
-87,4,-20.0014
-86,4,-19.9851
-85,4,-19.9642
-84,4,-19.9387
-83,4,-19.9087
-82,4,-19.8742
-81,4,-19.8353
-80,4,-19.7922
-79,4,-19.7448
-78,4,-19.6932
-77,4,-19.6376
-76,4,-19.5781
-75,4,-19.5147
-74,4,-19.4477
-73,4,-19.377
-72,4,-19.3029
-71,4,-19.2255
-70,4,-19.1448
-69,4,-19.0611
-68,4,-18.9745
-67,4,-18.8851
-66,4,-18.7931
-65,4,-18.6987
-64,4,-18.6019
-63,4,-18.503
-62,4,-18.402
-61,4,-18.2992
-60,4,-18.1947
-59,4,-18.0887
-58,4,-17.9812
-57,4,-17.8726
-56,4,-17.7628
-55,4,-17.6521
-54,4,-17.5407
-53,4,-17.4286
-52,4,-17.316
-51,4,-17.2031
-50,4,-17.0899
-49,4,-16.9768
-48,4,-16.8637
-47,4,-16.7508
-46,4,-16.6383
-45,4,-16.5262
-44,4,-16.4148
-43,4,-16.3041
-42,4,-16.1943
-41,4,-16.0855
-40,4,-15.9777
-39,4,-15.8712
-38,4,-15.766
-37,4,-15.6622
-36,4,-15.5599
-35,4,-15.4593
-34,4,-15.3604
-33,4,-15.2634
-32,4,-15.1683
-31,4,-15.0752
-30,4,-14.9842
-29,4,-14.8954
-28,4,-14.8088
-27,4,-14.7246
-26,4,-14.6428
-25,4,-14.5635
-24,4,-14.4868
-23,4,-14.4127
-22,4,-14.3413
-21,4,-14.2726
-20,4,-14.2068
-19,4,-14.1438
-18,4,-14.0837
-17,4,-14.0267
-16,4,-13.9726
-15,4,-13.9216
-14,4,-13.8736
-13,4,-13.8289
-12,4,-13.7872
-11,4,-13.7488
-10,4,-13.7137
-9,4,-13.6818
-8,4,-13.6532
-7,4,-13.6279
-6,4,-13.6059
-5,4,-13.5873
-4,4,-13.5721
-3,4,-13.5602
-2,4,-13.5517
-1,4,-13.5466
0,4,-13.5449
1,4,-13.5466
2,4,-13.5517
3,4,-13.5602
4,4,-13.5721
5,4,-13.5873
6,4,-13.6059
7,4,-13.6279
8,4,-13.6532
9,4,-13.6818
10,4,-13.7137
11,4,-13.7488
12,4,-13.7872
13,4,-13.8289
14,4,-13.8736
15,4,-13.9216
16,4,-13.9726
17,4,-14.0267
18,4,-14.0837
19,4,-14.1438
20,4,-14.2068
21,4,-14.2726
22,4,-14.3413
