Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-23.2747
-89,0,-23.2747
-88,0,-23.2747
-87,0,-23.2747
-86,0,-23.2747
-85,0,-23.2747
-84,0,-23.2747
-83,0,-23.2747
-82,0,-23.2747
-81,0,-23.2747
-80,0,-23.2747
-79,0,-23.2747
-78,0,-23.2747
-77,0,-23.2747
-76,0,-23.2747
-75,0,-23.2747
-74,0,-23.2747
-73,0,-23.2747
-72,0,-23.2747
-71,0,-23.2747
-70,0,-23.2747
-69,0,-23.2747
-68,0,-23.2747
-67,0,-23.2747
-66,0,-23.2747
-65,0,-23.2747
-64,0,-23.2747
-63,0,-23.2747
-62,0,-23.2747
-61,0,-23.2747
-60,0,-23.2747
-59,0,-23.2747
-58,0,-23.2747
-57,0,-23.2747
-56,0,-23.2747
-55,0,-23.2747
-54,0,-23.2747
-53,0,-23.2747
-52,0,-23.2747
-51,0,-23.2747
-50,0,-23.2747
-49,0,-23.2747
-48,0,-23.2747
-47,0,-23.2747
-46,0,-23.2747
-45,0,-23.2747
-44,0,-23.2747
-43,0,-23.2747
-42,0,-23.2747
-41,0,-23.2747
-40,0,-23.2747
-39,0,-23.2747
-38,0,-23.2747
-37,0,-23.2747
-36,0,-23.2747
-35,0,-23.2747
-34,0,-23.2747
-33,0,-23.2747
-32,0,-23.2747
-31,0,-23.2747
-30,0,-23.2747
-29,0,-23.2747
-28,0,-23.2747
-27,0,-23.2747
-26,0,-23.2747
-25,0,-23.2747
-24,0,-23.2747
-23,0,-23.2747
-22,0,-23.2747
-21,0,-23.2747
-20,0,-23.2747
-19,0,-23.2747
-18,0,-23.2747
-17,0,-23.2747
-16,0,-23.2747
-15,0,-23.2747
-14,0,-23.2747
-13,0,-23.2747
-12,0,-23.2747
-11,0,-23.2747
-10,0,-23.2747
-9,0,-23.2747
-8,0,-23.2747
-7,0,-23.2747
-6,0,-23.2747
-5,0,-23.2747
-4,0,-23.2747
-3,0,-23.2747
-2,0,-23.2747
-1,0,-23.2747
0,0,-23.2747
1,0,-23.2747
2,0,-23.2747
3,0,-23.2747
4,0,-23.2747
5,0,-23.2747
6,0,-23.2747
7,0,-23.2747
8,0,-23.2747
9,0,-23.2747
10,0,-23.2747
11,0,-23.2747
12,0,-23.2747
13,0,-23.2747
14,0,-23.2747
15,0,-23.2747
16,0,-23.2747
17,0,-23.2747
18,0,-23.2747
19,0,-23.2747
20,0,-23.2747
21,0,-23.2747
22,0,-23.2747
23,0,-23.2747
24,0,-23.2747
25,0,-23.2747
26,0,-23.2747
27,0,-23.2747
28,0,-23.2747
29,0,-23.2747
30,0,-23.2747
31,0,-23.2747
32,0,-23.2747
33,0,-23.2747
34,0,-23.2747
35,0,-23.2747
36,0,-23.2747
37,0,-23.2747
38,0,-23.2747
39,0,-23.2747
40,0,-23.2747
41,0,-23.2747
42,0,-23.2747
43,0,-23.2747
44,0,-23.2747
45,0,-23.2747
46,0,-23.2747
47,0,-23.2747
48,0,-23.2747
49,0,-23.2747
50,0,-23.2747
51,0,-23.2747
52,0,-23.2747
53,0,-23.2747
54,0,-23.2747
55,0,-23.2747
56,0,-23.2747
57,0,-23.2747
58,0,-23.2747
59,0,-23.2747
60,0,-23.2747
61,0,-23.2747
62,0,-23.2747
63,0,-23.2747
64,0,-23.2747
65,0,-23.2747
66,0,-23.2747
67,0,-23.2747
68,0,-23.2747
69,0,-23.2747
70,0,-23.2747
71,0,-23.2747
72,0,-23.2747
73,0,-23.2747
74,0,-23.2747
75,0,-23.2747
76,0,-23.2747
77,0,-23.2747
78,0,-23.2747
79,0,-23.2747
80,0,-23.2747
81,0,-23.2747
82,0,-23.2747
83,0,-23.2747
84,0,-23.2747
85,0,-23.2747
86,0,-23.2747
87,0,-23.2747
88,0,-23.2747
89,0,-23.2747
90,0,-53.333
-90,1,-23.594
-89,1,-51.3749
-88,1,-51.377
-87,1,-51.3805
-86,1,-51.3834
-85,1,-51.3862
-84,1,-51.3898
-83,1,-51.3939
-82,1,-51.3987
-81,1,-51.4041
-80,1,-51.4102
-79,1,-51.417
-78,1,-51.4244
-77,1,-51.4325
-76,1,-51.4412
-75,1,-51.4506
-74,1,-51.4607
-73,1,-51.4715
-72,1,-51.483
-71,1,-51.4952
-70,1,-51.5081
-69,1,-51.5217
-68,1,-51.536
-67,1,-51.5511
-66,1,-51.5669
-65,1,-51.5834
-64,1,-51.6008
-63,1,-51.6188
-62,1,-51.6377
-61,1,-51.6574
-60,1,-51.6778
-59,1,-51.6991
-58,1,-51.7212
-57,1,-51.7441
-56,1,-51.7678
-55,1,-51.7925
-54,1,-51.8179
-53,1,-51.8443
-52,1,-51.8715
-51,1,-51.8997
-50,1,-51.9287
-49,1,-51.9587
-48,1,-51.9896
-47,1,-52.0215
-46,1,-52.0543
-45,1,-52.0881
-44,1,-52.1229
-43,1,-52.1587
-42,1,-52.1955
-41,1,-52.2333
-40,1,-52.2721
-39,1,-52.312
-38,1,-52.3529
-37,1,-52.395
-36,1,-52.4381
-35,1,-52.4823
-34,1,-52.5276
-33,1,-52.574
-32,1,-52.6215
-31,1,-52.6702
-30,1,-52.72
-29,1,-52.771
-28,1,-52.8232
-27,1,-52.8765
-26,1,-52.9311
-25,1,-52.9868
-24,1,-53.0438
-23,1,-53.1019
-22,1,-53.1613
-21,1,-53.222
-20,1,-53.2839
-19,1,-53.347
-18,1,-53.4114
-17,1,-53.4771
-16,1,-53.544
-15,1,-53.6122
-14,1,-53.6817
-13,1,-53.7525
-12,1,-53.8246
-11,1,-53.898
-10,1,-53.9727
-9,1,-54.0487
-8,1,-54.1261
-7,1,-54.2047
-6,1,-54.2846
-5,1,-54.3659
-4,1,-54.4485
-3,1,-54.5324
-2,1,-54.6176
-1,1,-54.7041
0,1,-54.7919
1,1,-54.881
2,1,-54.9714
3,1,-55.0631
4,1,-55.1562
5,1,-55.2504
6,1,-55.346
7,1,-55.4428
8,1,-55.5409
9,1,-55.6402
10,1,-55.7408
11,1,-55.8426
12,1,-55.9455
13,1,-56.0497
14,1,-56.155
15,1,-56.2615
16,1,-56.3692
17,1,-56.4779
18,1,-56.5877
19,1,-56.6986
20,1,-56.8106
21,1,-56.9235
22,1,-57.0375
23,1,-57.1524
24,1,-57.2682
25,1,-57.385
26,1,-57.5026
27,1,-57.621
28,1,-57.7401
29,1,-57.8601
30,1,-57.9807
31,1,-58.102
32,1,-58.2238
33,1,-58.3463
34,1,-58.4692
35,1,-58.5926
36,1,-58.7163
37,1,-58.8404
38,1,-58.9648
39,1,-59.0893
40,1,-59.214
41,1,-59.3387
42,1,-59.4635
43,1,-59.5881
44,1,-59.7126
