Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-18.6553
-89,0,-18.6553
-88,0,-18.6553
-87,0,-18.6553
-86,0,-18.6553
-85,0,-18.6553
-84,0,-18.6553
-83,0,-18.6553
-82,0,-18.6553
-81,0,-18.6553
-80,0,-18.6553
-79,0,-18.6553
-78,0,-18.6553
-77,0,-18.6553
-76,0,-18.6553
-75,0,-18.6553
-74,0,-18.6553
-73,0,-18.6553
-72,0,-18.6553
-71,0,-18.6553
-70,0,-18.6553
-69,0,-18.6553
-68,0,-18.6553
-67,0,-18.6553
-66,0,-18.6553
-65,0,-18.6553
-64,0,-18.6553
-63,0,-18.6553
-62,0,-18.6553
-61,0,-18.6553
-60,0,-18.6553
-59,0,-18.6553
-58,0,-18.6553
-57,0,-18.6553
-56,0,-18.6553
-55,0,-18.6553
-54,0,-18.6553
-53,0,-18.6553
-52,0,-18.6553
-51,0,-18.6553
-50,0,-18.6553
-49,0,-18.6553
-48,0,-18.6553
-47,0,-18.6553
-46,0,-18.6553
-45,0,-18.6553
-44,0,-18.6553
-43,0,-18.6553
-42,0,-18.6553
-41,0,-18.6553
-40,0,-18.6553
-39,0,-18.6553
-38,0,-18.6553
-37,0,-18.6553
-36,0,-18.6553
-35,0,-18.6553
-34,0,-18.6553
-33,0,-18.6553
-32,0,-18.6553
-31,0,-18.6553
-30,0,-18.6553
-29,0,-18.6553
-28,0,-18.6553
-27,0,-18.6553
-26,0,-18.6553
-25,0,-18.6553
-24,0,-18.6553
-23,0,-18.6553
-22,0,-18.6553
-21,0,-18.6553
-20,0,-18.6553
-19,0,-18.6553
-18,0,-18.6553
-17,0,-18.6553
-16,0,-18.6553
-15,0,-18.6553
-14,0,-18.6553
-13,0,-18.6553
-12,0,-18.6553
-11,0,-18.6553
-10,0,-18.6553
-9,0,-18.6553
-8,0,-18.6553
-7,0,-18.6553
-6,0,-18.6553
-5,0,-18.6553
-4,0,-18.6553
-3,0,-18.6553
-2,0,-18.6553
-1,0,-18.6553
0,0,-18.6553
1,0,-18.6553
2,0,-18.6553
