Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-14.5672
-89,0,-14.5672
-88,0,-14.5672
-87,0,-14.5672
-86,0,-14.5672
-85,0,-14.5672
-84,0,-14.5672
-83,0,-14.5672
-82,0,-14.5672
-81,0,-14.5672
-80,0,-14.5672
-79,0,-14.5672
-78,0,-14.5672
-77,0,-14.5672
-76,0,-14.5672
-75,0,-14.5672
-74,0,-14.5672
-73,0,-14.5672
-72,0,-14.5672
-71,0,-14.5672
-70,0,-14.5672
-69,0,-14.5672
-68,0,-14.5672
-67,0,-14.5672
-66,0,-14.5672
-65,0,-14.5672
-64,0,-14.5672
-63,0,-14.5672
-62,0,-14.5672
-61,0,-14.5672
-60,0,-14.5672
-59,0,-14.5672
-58,0,-14.5672
-57,0,-14.5672
-56,0,-14.5672
-55,0,-14.5672
-54,0,-14.5672
-53,0,-14.5672
-52,0,-14.5672
-51,0,-14.5672
-50,0,-14.5672
-49,0,-14.5672
-48,0,-14.5672
-47,0,-14.5672
-46,0,-14.5672
-45,0,-14.5672
-44,0,-14.5672
-43,0,-14.5672
-42,0,-14.5672
-41,0,-14.5672
-40,0,-14.5672
-39,0,-14.5672
-38,0,-14.5672
-37,0,-14.5672
-36,0,-14.5672
-35,0,-14.5672
-34,0,-14.5672
-33,0,-14.5672
-32,0,-14.5672
-31,0,-14.5672
-30,0,-14.5672
-29,0,-14.5672
-28,0,-14.5672
-27,0,-14.5672
-26,0,-14.5672
-25,0,-14.5672
-24,0,-14.5672
-23,0,-14.5672
-22,0,-14.5672
-21,0,-14.5672
-20,0,-14.5672
-19,0,-14.5672
-18,0,-14.5672
-17,0,-14.5672
-16,0,-14.5672
-15,0,-14.5672
-14,0,-14.5672
-13,0,-14.5672
-12,0,-14.5672
-11,0,-14.5672
-10,0,-14.5672
-9,0,-14.5672
-8,0,-14.5672
-7,0,-14.5672
-6,0,-14.5672
-5,0,-14.5672
-4,0,-14.5672
-3,0,-14.5672
-2,0,-14.5672
-1,0,-14.5672
0,0,-14.5672
1,0,-14.5672
2,0,-14.5672
3,0,-14.5672
4,0,-14.5672
5,0,-14.5672
6,0,-14.5672
7,0,-14.5672
8,0,-14.5672
9,0,-14.5672
10,0,-14.5672
11,0,-14.5672
12,0,-14.5672
13,0,-14.5672
14,0,-14.5672
15,0,-14.5672
16,0,-14.5672
17,0,-14.5672
18,0,-14.5672
19,0,-14.5672
20,0,-14.5672
21,0,-14.5672
22,0,-14.5672
23,0,-14.5672
24,0,-14.5672
25,0,-14.5672
26,0,-14.5672
27,0,-14.5672
28,0,-14.5672
29,0,-14.5672
30,0,-14.5672
31,0,-14.5672
32,0,-14.5672
33,0,-14.5672
34,0,-14.5672
35,0,-14.5672
36,0,-14.5672
37,0,-14.5672
38,0,-14.5672
39,0,-14.5672
40,0,-14.5672
41,0,-14.5672
42,0,-14.5672
43,0,-14.5672
44,0,-14.5672
45,0,-14.5672
46,0,-14.5672
47,0,-14.5672
48,0,-14.5672
49,0,-14.5672
50,0,-14.5672
51,0,-14.5672
52,0,-14.5672
53,0,-14.5672
54,0,-14.5672
55,0,-14.5672
56,0,-14.5672
57,0,-14.5672
58,0,-14.5672
59,0,-14.5672
60,0,-14.5672
61,0,-14.5672
62,0,-14.5672
63,0,-14.5672
64,0,-14.5672
65,0,-14.5672
66,0,-14.5672
67,0,-14.5672
68,0,-14.5672
69,0,-14.5672
70,0,-14.5672
71,0,-14.5672
72,0,-14.5672
73,0,-14.5672
74,0,-14.5672
75,0,-14.5672
76,0,-14.5672
77,0,-14.5672
78,0,-14.5672
79,0,-14.5672
80,0,-14.5672
81,0,-14.5672
82,0,-14.5672
83,0,-14.5672
84,0,-14.5672
85,0,-14.5672
86,0,-14.5672
87,0,-14.5672
88,0,-14.5672
89,0,-14.5672
90,0,-28.9238
-90,1,-14.3876
-89,1,-40.3451
-88,1,-40.3429
-87,1,-40.3393
-86,1,-40.3326
-85,1,-40.3233
-84,1,-40.3119
-83,1,-40.2982
-82,1,-40.2823
-81,1,-40.264
-80,1,-40.2432
-79,1,-40.22
-78,1,-40.1942
-77,1,-40.1657
-76,1,-40.1344
-75,1,-40.1003
-74,1,-40.0632
-73,1,-40.0231
-72,1,-39.9798
-71,1,-39.9334
-70,1,-39.8836
-69,1,-39.8306
-68,1,-39.7741
-67,1,-39.7142
-66,1,-39.6508
-65,1,-39.5839
-64,1,-39.5135
-63,1,-39.4397
-62,1,-39.3623
-61,1,-39.2815
-60,1,-39.1973
-59,1,-39.1098
-58,1,-39.019
-57,1,-38.9251
-56,1,-38.8281
-55,1,-38.7282
-54,1,-38.6254
-53,1,-38.5199
-52,1,-38.4119
-51,1,-38.3014
-50,1,-38.1888
-49,1,-38.074
-48,1,-37.9573
-47,1,-37.8388
-46,1,-37.7187
-45,1,-37.5972
-44,1,-37.4744
-43,1,-37.3506
-42,1,-37.2258
-41,1,-37.1002
-40,1,-36.974
-39,1,-36.8474
-38,1,-36.7204
-37,1,-36.5932
-36,1,-36.4661
-35,1,-36.339
-34,1,-36.2121
-33,1,-36.0856
-32,1,-35.9595
-31,1,-35.834
-30,1,-35.7091
-29,1,-35.5851
-28,1,-35.4618
-27,1,-35.3395
-26,1,-35.2183
-25,1,-35.0981
-24,1,-34.979
-23,1,-34.8612
-22,1,-34.7447
-21,1,-34.6295
-20,1,-34.5156
-19,1,-34.4032
-18,1,-34.2923
-17,1,-34.1828
-16,1,-34.0749
-15,1,-33.9686
-14,1,-33.8638
-13,1,-33.7607
-12,1,-33.6592
-11,1,-33.5594
-10,1,-33.4612
-9,1,-33.3646
-8,1,-33.2698
-7,1,-33.1767
-6,1,-33.0852
-5,1,-32.9955
-4,1,-32.9075
-3,1,-32.8211
-2,1,-32.7365
-1,1,-32.6536
0,1,-32.5723
1,1,-32.4928
2,1,-32.4149
3,1,-32.3387
4,1,-32.2641
5,1,-32.1912
6,1,-32.1199
7,1,-32.0503
8,1,-31.9822
9,1,-31.9158
10,1,-31.8509
11,1,-31.7876
12,1,-31.7258
13,1,-31.6656
14,1,-31.6069
15,1,-31.5497
16,1,-31.4939
17,1,-31.4396
18,1,-31.3868
19,1,-31.3353
20,1,-31.2853
21,1,-31.2366
22,1,-31.1893
23,1,-31.1434
24,1,-31.0987
25,1,-31.0553
26,1,-31.0132
27,1,-30.9724
28,1,-30.9328
29,1,-30.8944
30,1,-30.8571
31,1,-30.8211
32,1,-30.7862
33,1,-30.7523
34,1,-30.7196
35,1,-30.688
36,1,-30.6574
37,1,-30.6278
38,1,-30.5993
39,1,-30.5717
40,1,-30.5451
41,1,-30.5195
42,1,-30.4947
43,1,-30.4709
44,1,-30.4479
45,1,-30.4258
46,1,-30.4045
47,1,-30.384
48,1,-30.3644
49,1,-30.3455
50,1,-30.3273
51,1,-30.3099
52,1,-30.2932
53,1,-30.2772
54,1,-30.2619
55,1,-30.2472
56,1,-30.2331
57,1,-30.2197
58,1,-30.2069
59,1,-30.1947
60,1,-30.183
61,1,-30.1719
62,1,-30.1613
63,1,-30.1513
64,1,-30.1417
65,1,-30.1326
66,1,-30.1241
67,1,-30.1159
68,1,-30.1082
69,1,-30.101
70,1,-30.0942
71,1,-30.0878
72,1,-30.0818
73,1,-29.4367
74,1,-29.4316
75,1,-29.4269
76,1,-29.4225
77,1,-29.4185
78,1,-29.4148
79,1,-29.4115
80,1,-29.4084
81,1,-29.4057
82,1,-29.4033
83,1,-29.4011
84,1,-29.3993
85,1,-29.3977
86,1,-30.0344
87,1,-30.0337
88,1,-30.0339
89,1,-30.034
90,1,-30.0341
-90,2,-14.4633
-89,2,-29.5052
-88,2,-29.5129
-87,2,-29.5244
-86,2,-29.5407
-85,2,-29.5615
-84,2,-29.5871
-83,2,-29.6173
-82,2,-29.6522
-81,2,-29.6918
-80,2,-29.7362
-79,2,-29.7853
-78,2,-29.8392
-77,2,-29.898
-76,2,-29.9616
-75,2,-30.03
-74,2,-30.1035
-73,2,-30.1818
-72,2,-30.2652
-71,2,-30.3537
-70,2,-30.4472
-69,2,-30.5459
-68,2,-30.6498
-67,2,-30.7588
-66,2,-30.8732
-65,2,-30.9929
-64,2,-31.118
-63,2,-31.2485
-62,2,-31.3844
-61,2,-31.5258
-60,2,-31.6727
-59,2,-31.8252
-58,2,-31.9832
-57,2,-32.1467
-56,2,-32.3158
-55,2,-32.4903
-54,2,-32.6703
-53,2,-32.8557
-52,2,-33.0463
-51,2,-33.242
-50,2,-33.4426
-49,2,-33.6479
-48,2,-33.8576
-47,2,-34.0713
-46,2,-34.2886
-45,2,-34.5089
-44,2,-34.7316
-43,2,-34.9559
-42,2,-35.181
-41,2,-35.4058
-40,2,-35.6291
-39,2,-35.8497
-38,2,-36.0659
-37,2,-36.2761
-36,2,-36.4786
-35,2,-36.6712
-34,2,-36.852
-33,2,-37.0188
-32,2,-37.1695
-31,2,-37.302
-30,2,-37.4145
-29,2,-37.5053
-28,2,-37.573
-27,2,-37.6169
-26,2,-37.6363
-25,2,-37.6314
-24,2,-37.6025
-23,2,-37.5507
-22,2,-37.4772
-21,2,-37.3837
-20,2,-37.2721
-19,2,-37.1444
-18,2,-37.0027
-17,2,-36.8492
-16,2,-36.6859
-15,2,-36.5146
-14,2,-36.3374
-13,2,-36.1557
-12,2,-35.971
-11,2,-35.7848
-10,2,-35.5981
-9,2,-35.4119
-8,2,-35.2272
-7,2,-35.0445
-6,2,-34.8646
-5,2,-34.6879
-4,2,-34.5149
-3,2,-34.3459
-2,2,-34.1811
-1,2,-34.0209
0,2,-33.8652
1,2,-33.7143
2,2,-33.5682
3,2,-33.4271
4,2,-33.2908
5,2,-33.1594
6,2,-33.0328
7,2,-32.9112
8,2,-32.7943
9,2,-32.6821
10,2,-32.5747
11,2,-32.4718
12,2,-32.3734
13,2,-32.2795
14,2,-32.1899
15,2,-32.1046
16,2,-32.0235
17,2,-31.9464
18,2,-31.8732
19,2,-31.804
20,2,-31.7385
21,2,-31.6767
22,2,-31.6185
23,2,-31.5638
24,2,-31.5124
25,2,-31.4644
26,2,-31.4195
27,2,-31.3778
28,2,-31.339
29,2,-30.5854
30,2,-31.2701
31,2,-31.2398
32,2,-31.2121
33,2,-31.1869
34,2,-31.1642
35,2,-31.1439
36,2,-31.1258
37,2,-31.1099
38,2,-31.0961
39,2,-31.0843
40,2,-31.0744
41,2,-31.0663
42,2,-31.06
43,2,-31.0554
44,2,-31.0523
45,2,-31.0507
46,2,-31.0506
47,2,-31.0518
48,2,-31.0542
49,2,-31.0579
50,2,-31.0626
51,2,-31.0683
52,2,-31.075
53,2,-31.0826
54,2,-31.091
55,2,-31.1001
56,2,-31.1098
57,2,-31.1201
58,2,-31.131
59,2,-31.1423
60,2,-31.1539
61,2,-31.1659
62,2,-31.1781
63,2,-31.1906
64,2,-31.2031
65,2,-31.2157
66,2,-31.2283
67,2,-31.2408
68,2,-31.2533
69,2,-31.2656
70,2,-31.2776
71,2,-31.2894
72,2,-31.3009
73,2,-31.3121
74,2,-31.3228
75,2,-31.3331
76,2,-31.343
77,2,-31.3523
78,2,-31.3611
79,2,-31.3693
80,2,-31.3768
81,2,-31.3838
82,2,-31.3901
83,2,-31.3957
84,2,-31.4005
85,2,-31.4047
86,2,-31.4081
87,2,-31.4108
88,2,-31.4127
89,2,-31.4145
90,2,-31.4152
-90,3,-14.5469
-89,3,-22.7025
-88,3,-22.7083
-87,3,-22.7179
-86,3,-22.7313
-85,3,-22.7486
-84,3,-22.7697
-83,3,-22.7948
-82,3,-22.8237
-81,3,-22.8566
-80,3,-22.8934
-79,3,-22.9341
-78,3,-22.9789
-77,3,-23.0277
-76,3,-23.0806
-75,3,-23.1376
-74,3,-23.1987
-73,3,-23.264
-72,3,-23.3336
-71,3,-23.4074
-70,3,-23.4856
-69,3,-23.5681
-68,3,-23.6552
-67,3,-23.7467
-66,3,-23.8428
-65,3,-23.9436
-64,3,-24.0491
-63,3,-24.1594
-62,3,-24.2745
-61,3,-24.3946
-60,3,-24.5198
-59,3,-24.65
-58,3,-24.7855
-57,3,-24.9263
-56,3,-25.0725
-55,3,-25.2242
-54,3,-25.3814
-53,3,-25.5444
-52,3,-25.7132
-51,3,-25.8879
-50,3,-26.0686
-49,3,-26.2555
-48,3,-26.4485
-47,3,-26.6479
-46,3,-26.8537
-45,3,-27.0661
-44,3,-27.285
-43,3,-27.5107
-42,3,-27.7431
-41,3,-27.9823
-40,3,-28.2284
-39,3,-28.4813
-38,3,-28.7411
-37,3,-29.0077
-36,3,-29.281
-35,3,-29.5609
-34,3,-29.8471
-33,3,-30.1393
-32,3,-30.4372
-31,3,-30.7402
-30,3,-31.0478
-29,3,-31.3592
-28,3,-31.6733
-27,3,-31.989
-26,3,-32.3051
-25,3,-32.6197
-24,3,-32.931
-23,3,-33.2368
-22,3,-33.5346
-21,3,-33.8218
-20,3,-34.0953
-19,3,-34.3521
-18,3,-34.589
-17,3,-34.803
-16,3,-34.9913
-15,3,-35.1514
-14,3,-35.2816
-13,3,-35.3806
-12,3,-35.4481
-11,3,-35.4845
-10,3,-35.4909
-9,3,-35.4693
-8,3,-35.422
-7,3,-35.3519
-6,3,-35.2621
-5,3,-35.1557
-4,3,-35.0356
-3,3,-34.905
-2,3,-34.7665
-1,3,-34.6225
0,3,-34.4752
1,3,-34.3266
2,3,-34.1782
3,3,-34.0314
4,3,-33.8873
5,3,-33.7469
6,3,-33.611
7,3,-33.4802
8,3,-33.3548
9,3,-33.2354
10,3,-33.1222
11,3,-33.0154
12,3,-32.915
13,3,-32.8213
14,3,-32.7341
15,3,-32.6535
16,3,-32.5795
17,3,-32.512
18,3,-32.451
19,3,-31.6424
20,3,-32.3476
21,3,-32.3051
22,3,-32.2686
23,3,-32.2379
24,3,-32.2128
25,3,-32.1933
26,3,-32.1791
27,3,-32.1701
28,3,-32.1662
29,3,-32.1672
30,3,-32.173
31,3,-32.1833
32,3,-32.1981
33,3,-32.2171
34,3,-32.2402
35,3,-32.2673
36,3,-32.2982
37,3,-32.3327
38,3,-32.3707
39,3,-32.412
40,3,-32.4564
41,3,-32.5039
42,3,-32.5542
43,3,-32.6071
44,3,-32.6625
45,3,-32.7203
46,3,-32.7803
47,3,-32.8423
48,3,-32.9061
49,3,-32.9716
50,3,-33.0387
51,3,-33.1071
52,3,-33.1767
53,3,-33.2473
54,3,-33.3187
55,3,-33.3909
56,3,-33.4635
57,3,-33.5365
58,3,-33.6097
59,3,-33.6829
60,3,-33.7559
61,3,-33.8286
62,3,-33.9008
63,3,-33.9723
64,3,-34.043
65,3,-34.1127
66,3,-34.1812
67,3,-34.2484
68,3,-34.314
69,3,-34.3781
70,3,-34.4403
71,3,-34.5006
72,3,-34.5588
73,3,-34.6148
74,3,-34.6683
75,3,-34.7194
76,3,-34.7678
77,3,-34.8134
78,3,-34.8561
79,3,-34.8959
80,3,-34.9326
81,3,-34.966
82,3,-34.9962
83,3,-35.023
84,3,-35.0464
85,3,-35.0663
86,3,-35.0827
87,3,-35.0955
88,3,-35.1046
89,3,-35.1102
90,3,-35.1126
-90,4,-14.459
-89,4,-18.702
-88,4,-18.7068
-87,4,-18.7149
-86,4,-18.7261
-85,4,-18.7407
-84,4,-18.7584
-83,4,-18.7795
-82,4,-18.8038
-81,4,-18.8315
-80,4,-18.8625
-79,4,-18.8968
-78,4,-18.9346
-77,4,-18.9759
-76,4,-19.0206
-75,4,-19.0688
-74,4,-19.1206
-73,4,-19.1761
-72,4,-19.2352
-71,4,-19.2981
-70,4,-19.3647
-69,4,-19.4353
-68,4,-19.5097
-67,4,-19.5881
-66,4,-19.6706
-65,4,-19.7572
-64,4,-19.8481
-63,4,-19.9432
-62,4,-20.0428
-61,4,-20.1468
-60,4,-20.2554
-59,4,-20.3686
-58,4,-20.4866
-57,4,-20.6094
-56,4,-20.7373
-55,4,-20.8702
-54,4,-21.0082
-53,4,-21.1516
-52,4,-21.3004
-51,4,-21.4547
-50,4,-21.6147
-49,4,-21.7805
-48,4,-21.9522
-47,4,-22.13
-46,4,-22.3139
-45,4,-22.5041
-44,4,-22.7008
-43,4,-22.9041
-42,4,-23.1141
-41,4,-23.331
-40,4,-23.5548
-39,4,-23.7858
-38,4,-24.0241
-37,4,-24.2697
-36,4,-24.5228
-35,4,-24.7835
-34,4,-25.0519
-33,4,-25.3281
-32,4,-25.612
-31,4,-25.9038
-30,4,-26.2033
-29,4,-26.5106
-28,4,-26.8255
-27,4,-27.1479
-26,4,-27.4774
-25,4,-27.8138
-24,4,-28.1565
-23,4,-28.505
-22,4,-28.8585
-21,4,-29.2162
-20,4,-29.5767
-19,4,-29.9388
-18,4,-30.3009
-17,4,-30.6609
-16,4,-31.0167
-15,4,-31.3658
-14,4,-31.7054
-13,4,-32.0325
-12,4,-32.3438
-11,4,-32.6361
-10,4,-32.9063
-9,4,-33.1514
-8,4,-33.3689
-7,4,-33.5569
-6,4,-33.7141
-5,4,-33.8401
-4,4,-33.9353
-3,4,-34.0012
-2,4,-34.0395
-1,4,-34.053
0,4,-34.0445
1,4,-34.0172
2,4,-33.9745
3,4,-33.9195
4,4,-33.8553
5,4,-33.7847
6,4,-33.7102
7,4,-33.6341
8,4,-33.5582
9,4,-33.4843
10,4,-33.4137
11,4,-33.3476
12,4,-33.287
13,4,-33.2325
14,4,-32.4945
15,4,-33.1445
16,4,-33.1119
17,4,-33.0871
18,4,-33.0705
19,4,-33.0621
20,4,-33.0621
21,4,-33.0704
22,4,-33.0871
23,4,-33.1121
24,4,-33.1454
25,4,-33.1868
26,4,-33.2363
27,4,-33.2937
28,4,-33.359
29,4,-33.4321
30,4,-33.5126
31,4,-33.6007
32,4,-33.696
33,4,-33.7984
34,4,-33.9079
35,4,-34.0241
36,4,-34.1471
37,4,-34.2765
38,4,-34.4123
39,4,-34.5543
40,4,-34.7022
41,4,-34.8561
42,4,-35.0155
43,4,-35.1805
44,4,-35.3507
45,4,-35.5261
46,4,-35.7063
47,4,-35.8913
48,4,-36.0808
49,4,-36.2746
50,4,-36.4724
51,4,-36.6741
52,4,-36.8793
53,4,-37.0879
54,4,-37.2995
55,4,-37.514
56,4,-37.7309
57,4,-37.95
58,4,-38.1709
59,4,-38.3934
60,4,-38.617
61,4,-38.8413
62,4,-39.0661
63,4,-39.2907
64,4,-39.5149
65,4,-39.738
66,4,-39.9597
67,4,-40.1794
68,4,-40.3965
69,4,-40.6105
70,4,-40.8209
71,4,-41.0269
72,4,-41.228
73,4,-41.4235
74,4,-41.6128
75,4,-41.7952
76,4,-41.9699
77,4,-42.1364
78,4,-42.2939
79,4,-42.4418
80,4,-42.5794
81,4,-42.7061
82,4,-42.8213
83,4,-42.9243
84,4,-43.0148
85,4,-43.0922
86,4,-43.1561
87,4,-43.2062
88,4,-43.2422
89,4,-43.2639
90,4,-43.2719
-90,5,-14.2463
-89,5,-16.1426
-88,5,-16.1463
-87,5,-16.1525
-86,5,-16.1612
-85,5,-16.1723
-84,5,-16.186
-83,5,-16.2022
-82,5,-16.221
-81,5,-16.2424
-80,5,-16.2665
-79,5,-16.2932
-78,5,-16.3226
-77,5,-16.3548
-76,5,-16.3899
-75,5,-16.4278
-74,5,-16.4686
-73,5,-16.5124
-72,5,-16.5593
-71,5,-16.6094
-70,5,-16.6626
-69,5,-16.7192
-68,5,-16.7791
-67,5,-16.8425
-66,5,-16.9094
-65,5,-16.9799
-64,5,-17.0543
-63,5,-17.1324
-62,5,-17.2145
-61,5,-17.3007
-60,5,-17.391
-59,5,-17.4856
-58,5,-17.5845
-57,5,-17.6881
-56,5,-17.7962
-55,5,-17.9091
-54,5,-18.0269
-53,5,-18.1498
-52,5,-18.2778
-51,5,-18.4111
-50,5,-18.5499
-49,5,-18.6942
-48,5,-18.8443
-47,5,-19.0004
-46,5,-19.1624
-45,5,-19.3307
-44,5,-19.5053
-43,5,-19.6865
-42,5,-19.8743
-41,5,-20.069
-40,5,-20.2707
-39,5,-20.4796
-38,5,-20.6958
-37,5,-20.9196
-36,5,-21.151
-35,5,-21.3902
-34,5,-21.6374
-33,5,-21.8927
-32,5,-22.1563
-31,5,-22.4283
-30,5,-22.7087
-29,5,-22.9978
-28,5,-23.2956
-27,5,-23.6021
-26,5,-23.9173
-25,5,-24.2413
-24,5,-24.5739
-23,5,-24.915
-22,5,-25.2644
-21,5,-25.6219
-20,5,-25.987
-19,5,-26.3593
-18,5,-26.7381
-17,5,-27.1225
-16,5,-27.5117
-15,5,-27.9043
-14,5,-28.2991
-13,5,-28.6942
-12,5,-29.0877
-11,5,-29.4774
-10,5,-29.8608
-9,5,-30.2352
-8,5,-30.5976
-7,5,-30.9451
-6,5,-31.2746
-5,5,-31.5833
-4,5,-31.8687
-3,5,-32.1286
-2,5,-32.3615
-1,5,-32.5667
0,5,-32.7442
1,5,-32.8946
2,5,-33.0196
3,5,-33.1212
4,5,-33.202
5,5,-33.265
6,5,-33.3131
7,5,-33.3496
8,5,-33.3775
9,5,-33.3995
10,5,-33.4185
11,5,-33.4367
12,5,-33.4563
13,5,-33.4791
14,5,-33.5067
15,5,-33.5404
16,5,-33.5815
17,5,-33.6309
18,5,-33.6893
19,5,-33.7575
20,5,-33.836
21,5,-33.9253
22,5,-34.0257
23,5,-34.1375
24,5,-34.2611
25,5,-34.3966
26,5,-34.5443
27,5,-34.7042
28,5,-34.8766
29,5,-35.0616
30,5,-35.2594
31,5,-35.47
32,5,-35.6937
33,5,-35.9306
34,5,-36.1808
35,5,-36.4446
36,5,-36.7223
37,5,-37.0139
38,5,-37.3199
39,5,-37.6405
40,5,-37.9762
41,5,-38.3272
42,5,-38.694
43,5,-39.0772
44,5,-39.4772
45,5,-39.8948
46,5,-40.3307
47,5,-40.7856
48,5,-41.2604
49,5,-41.7561
50,5,-42.2739
51,5,-42.815
52,5,-43.3806
53,5,-43.9725
54,5,-44.5921
55,5,-45.2412
56,5,-45.9218
57,5,-46.6357
58,5,-47.3847
59,5,-48.1703
60,5,-48.9933
61,5,-49.8533
62,5,-50.7472
63,5,-51.6683
64,5,-52.6029
65,5,-53.5275
66,5,-54.4049
67,5,-55.1823
68,5,-55.7965
69,5,-56.1892
70,5,-56.3298
71,5,-56.2302
72,5,-55.9391
73,5,-55.5202
