Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-21.4951
-89,0,-21.4951
-88,0,-21.4951
-87,0,-21.4951
-86,0,-21.4951
-85,0,-21.4951
-84,0,-21.4951
-83,0,-21.4951
-82,0,-21.4951
-81,0,-21.4951
-80,0,-21.4951
-79,0,-21.4951
-78,0,-21.4951
-77,0,-21.4951
-76,0,-21.4951
-75,0,-21.4951
-74,0,-21.4951
-73,0,-21.4951
-72,0,-21.4951
-71,0,-21.4951
-70,0,-21.4951
-69,0,-21.4951
-68,0,-21.4951
-67,0,-21.4951
-66,0,-21.4951
-65,0,-21.4951
-64,0,-21.4951
-63,0,-21.4951
-62,0,-21.4951
-61,0,-21.4951
-60,0,-21.4951
-59,0,-21.4951
-58,0,-21.4951
-57,0,-21.4951
-56,0,-21.4951
-55,0,-21.4951
-54,0,-21.4951
-53,0,-21.4951
-52,0,-21.4951
-51,0,-21.4951
-50,0,-21.4951
-49,0,-21.4951
-48,0,-21.4951
-47,0,-21.4951
-46,0,-21.4951
-45,0,-21.4951
-44,0,-21.4951
-43,0,-21.4951
-42,0,-21.4951
-41,0,-21.4951
-40,0,-21.4951
-39,0,-21.4951
-38,0,-21.4951
-37,0,-21.4951
-36,0,-21.4951
-35,0,-21.4951
-34,0,-21.4951
-33,0,-21.4951
-32,0,-21.4951
-31,0,-21.4951
-30,0,-21.4951
-29,0,-21.4951
-28,0,-21.4951
-27,0,-21.4951
-26,0,-21.4951
-25,0,-21.4951
-24,0,-21.4951
-23,0,-21.4951
-22,0,-21.4951
-21,0,-21.4951
-20,0,-21.4951
-19,0,-21.4951
-18,0,-21.4951
-17,0,-21.4951
-16,0,-21.4951
-15,0,-21.4951
-14,0,-21.4951
-13,0,-21.4951
-12,0,-21.4951
-11,0,-21.4951
-10,0,-21.4951
-9,0,-21.4951
-8,0,-21.4951
-7,0,-21.4951
-6,0,-21.4951
-5,0,-21.4951
-4,0,-21.4951
-3,0,-21.4951
-2,0,-21.4951
-1,0,-21.4951
0,0,-21.4881
1,0,-21.4881
2,0,-21.4881
3,0,-21.4881
4,0,-21.4881
5,0,-21.4881
6,0,-21.4881
7,0,-21.4881
8,0,-21.4881
9,0,-21.4881
10,0,-21.4881
11,0,-21.4881
12,0,-21.4881
13,0,-21.4881
14,0,-21.4881
15,0,-21.4881
16,0,-21.4881
17,0,-21.4881
18,0,-21.4881
19,0,-21.4881
20,0,-21.4881
21,0,-21.4881
22,0,-21.4881
23,0,-21.4881
24,0,-21.4881
25,0,-21.4881
26,0,-21.4881
27,0,-21.4881
28,0,-21.4881
29,0,-21.4881
30,0,-21.4881
31,0,-21.4881
32,0,-21.4881
33,0,-21.4881
34,0,-21.4881
35,0,-21.4881
36,0,-21.4881
37,0,-21.4881
38,0,-21.4881
39,0,-21.4881
40,0,-21.4881
41,0,-21.4881
42,0,-21.4881
43,0,-21.4881
44,0,-21.4881
45,0,-21.4881
46,0,-21.4881
47,0,-21.4881
