Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-90.0228
-89,0,-90.0228
-88,0,-90.0228
-87,0,-90.0228
-86,0,-90.0228
-85,0,-90.0228
-84,0,-90.0228
-83,0,-90.0228
-82,0,-90.0228
-81,0,-90.0228
-80,0,-90.0228
-79,0,-90.0228
-78,0,-90.0228
-77,0,-90.0228
-76,0,-90.0228
-75,0,-90.0228
-74,0,-90.0228
-73,0,-90.0228
-72,0,-90.0228
-71,0,-90.0228
-70,0,-90.0228
-69,0,-90.0228
-68,0,-90.0228
-67,0,-90.0228
-66,0,-90.0228
-65,0,-90.0228
-64,0,-90.0228
-63,0,-90.0228
-62,0,-90.0228
-61,0,-90.0228
-60,0,-90.0228
-59,0,-90.0228
-58,0,-90.0228
-57,0,-90.0228
-56,0,-90.0228
-55,0,-90.0228
-54,0,-90.0228
-53,0,-90.0228
-52,0,-90.0228
-51,0,-90.0228
-50,0,-90.0228
-49,0,-90.0228
-48,0,-90.0228
-47,0,-90.0228
-46,0,-90.0228
-45,0,-90.0228
-44,0,-90.0228
-43,0,-90.0228
-42,0,-90.0228
-41,0,-90.0228
-40,0,-90.0228
-39,0,-90.0228
-38,0,-90.0228
-37,0,-90.0228
-36,0,-90.0228
-35,0,-90.0228
-34,0,-90.0228
-33,0,-90.0228
-32,0,-90.0228
-31,0,-90.0228
-30,0,-90.0228
-29,0,-90.0228
-28,0,-90.0228
-27,0,-90.0228
-26,0,-90.0228
-25,0,-90.0228
-24,0,-90.0228
-23,0,-90.0228
-22,0,-90.0228
-21,0,-90.0228
-20,0,-90.0228
-19,0,-90.0228
-18,0,-90.0228
-17,0,-90.0228
-16,0,-90.0228
-15,0,-90.0228
-14,0,-90.0228
-13,0,-90.0228
-12,0,-90.0228
-11,0,-90.0228
-10,0,-90.0228
-9,0,-90.0228
-8,0,-90.0228
-7,0,-90.0228
-6,0,-90.0228
-5,0,-90.0228
-4,0,-90.0228
-3,0,-90.0228
-2,0,-90.0228
-1,0,-90.0228
0,0,-90.0228
1,0,-90.0228
2,0,-90.0228
3,0,-90.0228
4,0,-90.0228
5,0,-90.0228
6,0,-90.0228
7,0,-90.0228
8,0,-90.0228
9,0,-90.0228
10,0,-90.0228
11,0,-90.0228
12,0,-90.0228
13,0,-90.0228
14,0,-90.0228
15,0,-90.0228
16,0,-90.0228
17,0,-90.0228
18,0,-90.0228
19,0,-90.0228
20,0,-90.0228
21,0,-90.0228
22,0,-90.0228
23,0,-90.0228
24,0,-90.0228
25,0,-90.0228
26,0,-90.0228
27,0,-90.0228
28,0,-90.0228
29,0,-90.0228
30,0,-90.0228
31,0,-90.0228
32,0,-90.0228
33,0,-90.0228
34,0,-90.0228
35,0,-90.0228
36,0,-90.0228
37,0,-90.0228
38,0,-90.0228
39,0,-90.0228
40,0,-90.0228
41,0,-90.0228
42,0,-90.0228
43,0,-90.0228
44,0,-90.0228
45,0,-90.0228
46,0,-90.0228
47,0,-90.0228
48,0,-90.0228
49,0,-90.0228
50,0,-90.0228
51,0,-90.0228
52,0,-90.0228
53,0,-90.0228
54,0,-90.0228
55,0,-90.0228
56,0,-90.0228
57,0,-90.0228
58,0,-90.0228
59,0,-90.0228
60,0,-90.0228
61,0,-90.0228
62,0,-90.0228
63,0,-90.0228
64,0,-90.0228
65,0,-90.0228
66,0,-90.0228
67,0,-90.0228
68,0,-90.0228
69,0,-90.0228
70,0,-90.0228
71,0,-90.0228
72,0,-90.0228
73,0,-90.0228
74,0,-90.0228
75,0,-90.0228
76,0,-90.0228
77,0,-90.0228
78,0,-90.0228
79,0,-90.0228
80,0,-90.0228
81,0,-90.0228
82,0,-90.0228
83,0,-90.0228
84,0,-90.0228
85,0,-90.0228
86,0,-90.0228
87,0,-90.0228
88,0,-90.0228
89,0,-90.0228
90,0,-90.0228
-90,1,-90.4091
-89,1,15.8146
-88,1,15.8189
-87,1,15.8261
-86,1,15.8293
-85,1,15.8303
-84,1,15.8316
-83,1,15.8332
-82,1,15.8349
-81,1,15.8369
-80,1,15.8391
-79,1,15.8415
-78,1,15.8442
-77,1,15.847
-76,1,15.8501
-75,1,15.8534
-74,1,15.8568
-73,1,15.8605
-72,1,15.8644
-71,1,15.8685
-70,1,15.8727
-69,1,15.8771
-68,1,15.8817
-67,1,15.8865
-66,1,15.8915
-65,1,15.8965
-64,1,15.9018
-63,1,15.9072
-62,1,15.9127
-61,1,15.9183
-60,1,15.9241
-59,1,15.93
-58,1,15.936
-57,1,15.9421
-56,1,15.9483
-55,1,15.9546
-54,1,15.9609
-53,1,15.9674
-52,1,15.9739
-51,1,15.9804
-50,1,15.987
-49,1,15.9936
-48,1,16.0003
-47,1,16.007
-46,1,16.0137
-45,1,16.0204
-44,1,16.0271
-43,1,16.0338
-42,1,16.0405
-41,1,16.0471
-40,1,16.0537
-39,1,16.0603
-38,1,16.0668
-37,1,16.0733
-36,1,16.0797
-35,1,16.086
-34,1,16.0923
-33,1,16.0984
-32,1,16.1045
-31,1,16.1104
-30,1,16.1163
-29,1,16.122
-28,1,16.1276
-27,1,16.1331
-26,1,16.1384
-25,1,16.1436
-24,1,16.1486
-23,1,16.1535
-22,1,16.1582
-21,1,16.1627
-20,1,16.1671
-19,1,16.1713
-18,1,16.1753
-17,1,16.1791
-16,1,16.1827
-15,1,16.1862
-14,1,16.1894
-13,1,16.1924
-12,1,16.1952
-11,1,16.1978
-10,1,16.2002
-9,1,16.2024
-8,1,16.2043
-7,1,16.206
-6,1,16.2075
-5,1,16.2088
-4,1,16.2099
-3,1,16.2107
-2,1,16.2112
-1,1,16.2116
0,1,16.2117
1,1,16.2116
2,1,16.2112
3,1,16.2107
4,1,16.2099
5,1,16.2088
6,1,16.2075
7,1,16.206
8,1,16.2043
9,1,16.2024
10,1,16.2002
11,1,16.1978
12,1,16.1952
13,1,16.1924
14,1,16.1894
15,1,16.1862
16,1,16.1827
17,1,16.1791
18,1,16.1753
19,1,16.1713
20,1,16.1671
21,1,16.1627
22,1,16.1582
23,1,16.1535
24,1,16.1486
25,1,16.1436
26,1,16.1384
27,1,16.1331
28,1,16.1276
29,1,16.122
30,1,16.1163
31,1,16.1104
32,1,16.1045
33,1,16.0984
34,1,16.0923
35,1,16.086
36,1,16.0797
37,1,16.0733
38,1,16.0668
39,1,16.0603
40,1,16.0537
41,1,16.0471
42,1,16.0405
43,1,16.0338
44,1,16.0271
45,1,16.0204
46,1,16.0137
47,1,16.007
48,1,16.0003
49,1,15.9936
50,1,15.987
51,1,15.9804
52,1,15.9739
53,1,15.9674
54,1,15.9609
55,1,15.9546
56,1,15.9483
57,1,15.9421
58,1,15.936
59,1,15.93
60,1,15.9241
61,1,15.9183
62,1,15.9127
63,1,15.9072
64,1,15.9018
65,1,15.8965
66,1,15.8915
67,1,15.8865
68,1,15.8817
69,1,15.8771
70,1,15.8727
71,1,15.8685
72,1,15.8644
73,1,15.8605
74,1,15.8568
75,1,15.8534
76,1,15.8501
77,1,15.847
78,1,15.8442
79,1,15.8415
80,1,15.8391
81,1,15.8369
82,1,15.8349
83,1,15.8332
84,1,15.8316
85,1,15.8303
86,1,15.8293
87,1,15.8261
88,1,15.8189
89,1,15.8146
90,1,15.8132
-90,2,-91.609
-89,2,8.60958
-88,2,8.61332
-87,2,8.61581
-86,2,8.6193
-85,2,8.62378
-84,2,8.62924
-83,2,8.63568
-82,2,8.64308
-81,2,8.65144
-80,2,8.66075
-79,2,8.67099
-78,2,8.68214
-77,2,8.6942
-76,2,8.70715
-75,2,8.72097
-74,2,8.73564
-73,2,8.75114
-72,2,8.76745
-71,2,8.78455
-70,2,8.80242
-69,2,8.82103
-68,2,8.84036
-67,2,8.86038
-66,2,8.88106
-65,2,8.90239
-64,2,8.92433
-63,2,8.94684
-62,2,8.96992
-61,2,8.99351
-60,2,9.0176
-59,2,9.04215
-58,2,9.06713
-57,2,9.09251
-56,2,9.11826
-55,2,9.14434
-54,2,9.17072
-53,2,9.19736
-52,2,9.22424
-51,2,9.25132
-50,2,9.27857
-49,2,9.30595
-48,2,9.33343
-47,2,9.36098
-46,2,9.38855
-45,2,9.41612
-44,2,9.44366
-43,2,9.47113
-42,2,9.4985
-41,2,9.52573
-40,2,9.55279
-39,2,9.57965
-38,2,9.60628
-37,2,9.63265
-36,2,9.65872
-35,2,9.68447
-34,2,9.70986
-33,2,9.73487
-32,2,9.75946
-31,2,9.78361
-30,2,9.80729
-29,2,9.83047
-28,2,9.85313
-27,2,9.87524
-26,2,9.89677
-25,2,9.9177
-24,2,9.93801
-23,2,9.95767
-22,2,9.97667
-21,2,9.99497
-20,2,10.0126
-19,2,10.0294
-18,2,10.0455
-17,2,10.0609
-16,2,10.0754
-15,2,10.0892
-14,2,10.1021
-13,2,10.1143
-12,2,10.1255
-11,2,10.136
-10,2,10.1455
-9,2,10.1542
-8,2,10.162
-7,2,10.1688
-6,2,10.1748
-5,2,10.1799
-4,2,10.1841
-3,2,10.1873
-2,2,10.1896
-1,2,10.191
0,2,10.1915
1,2,10.191
2,2,10.1896
3,2,10.1873
4,2,10.1841
5,2,10.1799
6,2,10.1748
7,2,10.1688
8,2,10.162
9,2,10.1542
10,2,10.1455
11,2,10.136
12,2,10.1255
13,2,10.1143
14,2,10.1021
15,2,10.0892
16,2,10.0754
17,2,10.0609
18,2,10.0455
19,2,10.0294
20,2,10.0126
21,2,9.99497
22,2,9.97667
23,2,9.95767
24,2,9.93801
25,2,9.9177
26,2,9.89677
27,2,9.87524
28,2,9.85313
29,2,9.83047
30,2,9.80729
31,2,9.78361
32,2,9.75946
33,2,9.73487
34,2,9.70986
35,2,9.68447
36,2,9.65872
37,2,9.63265
38,2,9.60628
39,2,9.57965
40,2,9.55279
41,2,9.52573
42,2,9.4985
43,2,9.47113
44,2,9.44366
45,2,9.41612
46,2,9.38855
47,2,9.36098
48,2,9.33343
49,2,9.30595
50,2,9.27857
51,2,9.25132
52,2,9.22424
53,2,9.19736
54,2,9.17072
55,2,9.14434
56,2,9.11826
57,2,9.09251
58,2,9.06713
59,2,9.04215
60,2,9.0176
61,2,8.99351
62,2,8.96992
63,2,8.94684
64,2,8.92433
65,2,8.90239
66,2,8.88106
67,2,8.86038
68,2,8.84036
69,2,8.82103
70,2,8.80242
71,2,8.78455
72,2,8.76745
73,2,8.75114
74,2,8.73564
75,2,8.72097
76,2,8.70715
77,2,8.6942
78,2,8.68214
79,2,8.67099
80,2,8.66075
81,2,8.65144
82,2,8.64308
83,2,8.63568
84,2,8.62924
85,2,8.62378
86,2,8.6193
87,2,8.61581
88,2,8.61332
89,2,8.60958
90,2,8.60776
-90,3,-93.7731
-89,3,2.92831
-88,3,2.93233
-87,3,2.9386
-86,3,2.94735
-85,3,2.95859
-84,3,2.97228
-83,3,2.98841
-82,3,3.00695
-81,3,3.02787
-80,3,3.05115
-79,3,3.07673
-78,3,3.10458
-77,3,3.13467
-76,3,3.16693
-75,3,3.20132
-74,3,3.23779
-73,3,3.27627
-72,3,3.31672
-71,3,3.35907
-70,3,3.40326
