Phi[deg],Theta[deg],dB(RCSTotal)
-90,0,-25.0378
-89,0,-25.0378
-88,0,-25.0378
-87,0,-25.0378
-86,0,-25.0378
-85,0,-25.0378
-84,0,-25.0378
-83,0,-25.0378
-82,0,-25.0378
-81,0,-25.0378
-80,0,-25.0378
-79,0,-25.0378
-78,0,-25.0378
-77,0,-25.0378
-76,0,-25.0378
-75,0,-25.0378
-74,0,-25.0378
-73,0,-25.0378
-72,0,-25.0378
-71,0,-25.0378
-70,0,-25.0378
-69,0,-25.0378
-68,0,-25.0378
-67,0,-25.0378
-66,0,-25.0378
-65,0,-25.0378
-64,0,-25.0378
-63,0,-25.0378
-62,0,-25.0378
-61,0,-25.0378
-60,0,-25.0378
-59,0,-25.0378
-58,0,-25.0378
-57,0,-25.0378
-56,0,-25.0378
-55,0,-25.0378
-54,0,-25.0378
-53,0,-25.0378
-52,0,-25.0378
-51,0,-25.0378
-50,0,-25.0378
-49,0,-25.0378
-48,0,-25.0378
-47,0,-25.0378
-46,0,-25.0378
-45,0,-25.0378
-44,0,-25.0378
-43,0,-25.0378
-42,0,-25.0378
-41,0,-25.0378
-40,0,-25.0378
-39,0,-25.0378
-38,0,-25.0378
-37,0,-25.0378
-36,0,-25.0378
-35,0,-25.0378
-34,0,-25.0378
-33,0,-25.0378
-32,0,-25.0378
-31,0,-25.0378
-30,0,-25.0378
-29,0,-25.0378
-28,0,-25.0378
-27,0,-25.0378
-26,0,-25.0378
-25,0,-25.0378
-24,0,-25.0378
-23,0,-25.0378
-22,0,-25.0378
-21,0,-25.0378
-20,0,-25.0378
-19,0,-25.0378
-18,0,-25.0378
-17,0,-25.0378
-16,0,-25.0378
-15,0,-25.0378
-14,0,-25.0378
-13,0,-25.0378
-12,0,-25.0378
-11,0,-25.0378
-10,0,-25.0378
-9,0,-25.0378
-8,0,-25.0378
-7,0,-25.0378
-6,0,-25.0378
-5,0,-25.0378
-4,0,-25.0378
-3,0,-25.0378
-2,0,-25.0378
-1,0,-25.0378
0,0,-25.0378
1,0,-25.0378
2,0,-25.0378
3,0,-25.0378
4,0,-25.0378
5,0,-25.0378
6,0,-25.0378
7,0,-25.0378
8,0,-25.0378
9,0,-25.0378
10,0,-25.0378
11,0,-25.0378
12,0,-25.0378
13,0,-25.0378
14,0,-25.0378
15,0,-25.0378
16,0,-25.0378
17,0,-25.0378
18,0,-25.0378
19,0,-25.0378
20,0,-25.0378
21,0,-25.0378
22,0,-25.0378
23,0,-25.0378
24,0,-25.0378
25,0,-25.0378
26,0,-25.0378
27,0,-25.0378
28,0,-25.0378
29,0,-25.0378
30,0,-25.0378
31,0,-25.0378
32,0,-25.0378
33,0,-25.0378
34,0,-25.0378
35,0,-25.0378
36,0,-25.0378
37,0,-25.0378
38,0,-25.0378
39,0,-25.0378
40,0,-25.0378
41,0,-25.0378
42,0,-25.0378
43,0,-25.0378
44,0,-25.0378
45,0,-25.0378
46,0,-25.0378
47,0,-25.0378
48,0,-25.0378
49,0,-25.0378
50,0,-25.0378
51,0,-25.0378
52,0,-25.0378
53,0,-25.0378
54,0,-25.0378
55,0,-25.0378
56,0,-25.0378
57,0,-25.0378
58,0,-25.0378
59,0,-25.0378
60,0,-25.0378
61,0,-25.0378
62,0,-25.0378
63,0,-25.0378
64,0,-25.0378
65,0,-25.0378
66,0,-25.0378
67,0,-25.0378
68,0,-25.0378
69,0,-25.0378
70,0,-25.0378
71,0,-25.0378
72,0,-25.0378
73,0,-25.0378
74,0,-25.0378
75,0,-25.0378
76,0,-25.0378
77,0,-25.0378
78,0,-25.0378
79,0,-25.0378
80,0,-25.0378
81,0,-25.0378
82,0,-25.0378
83,0,-25.0378
84,0,-25.0378
85,0,-25.0378
86,0,-25.0378
87,0,-25.0378
88,0,-25.0378
89,0,-25.0378
90,0,-61.1419
-90,1,-25.4225
-89,1,-62.4528
-88,1,-62.4531
-87,1,-62.4538
-86,1,-62.4528
-85,1,-62.4507
-84,1,-62.4481
-83,1,-62.4451
-82,1,-62.4416
-81,1,-62.4377
-80,1,-62.4333
-79,1,-62.4285
-78,1,-62.4232
-77,1,-62.4176
-76,1,-62.4115
-75,1,-62.405
-74,1,-62.3981
-73,1,-62.3908
-72,1,-62.3832
-71,1,-62.3751
-70,1,-62.3667
-69,1,-62.358
-68,1,-62.3489
-67,1,-62.3394
-66,1,-62.3297
-65,1,-62.3197
-64,1,-62.3093
-63,1,-62.2987
-62,1,-62.2878
-61,1,-62.2767
-60,1,-62.2654
-59,1,-62.2538
-58,1,-62.242
-57,1,-62.23
-56,1,-62.2178
-55,1,-62.2055
-54,1,-62.193
-53,1,-62.1804
-52,1,-62.1677
-51,1,-62.1548
-50,1,-62.1419
-49,1,-62.129
-48,1,-62.1159
-47,1,-62.1029
-46,1,-62.0898
-45,1,-62.0767
-44,1,-62.0636
-43,1,-62.0505
-42,1,-62.0375
-41,1,-62.0246
-40,1,-62.0117
-39,1,-61.9989
-38,1,-61.9862
-37,1,-61.9736
-36,1,-61.9612
-35,1,-61.9489
-34,1,-61.9368
-33,1,-61.9249
-32,1,-61.9131
-31,1,-61.9016
-30,1,-61.8903
-29,1,-61.8792
-28,1,-61.8683
-27,1,-61.8578
-26,1,-61.8475
-25,1,-61.8374
-24,1,-61.8277
-23,1,-61.8183
-22,1,-61.8092
-21,1,-61.8004
-20,1,-61.792
-19,1,-61.7839
-18,1,-61.7761
-17,1,-61.7688
-16,1,-61.7618
-15,1,-61.7552
-14,1,-61.749
-13,1,-61.7431
-12,1,-61.7377
-11,1,-61.7327
-10,1,-61.7281
-9,1,-61.724
-8,1,-61.7202
-7,1,-61.7169
-6,1,-61.714
-5,1,-61.7116
-4,1,-61.7096
-3,1,-61.708
-2,1,-61.7069
-1,1,-61.7063
0,1,-61.706
1,1,-61.7063
2,1,-61.7069
3,1,-61.708
4,1,-61.7096
5,1,-61.7116
6,1,-61.714
7,1,-61.7169
8,1,-61.7202
9,1,-61.724
10,1,-61.7281
11,1,-61.7327
12,1,-61.7377
13,1,-61.7431
14,1,-61.749
15,1,-61.7552
16,1,-61.7618
17,1,-61.7688
18,1,-61.7761
19,1,-61.7839
20,1,-61.792
21,1,-61.8004
22,1,-61.8092
23,1,-61.8183
24,1,-61.8277
